,estcodigo,estnome,orgsigla,estlongitude,estlatitude,estaltitude,t_med_medio,v_vento_medio,ini_temp,fim_temp,ini_vento,fim_vento
58,22934340,Rio de Janeiro-Jacarepaguá,Inmet,-43.4029,-22.93988,20.0,23.15743897996357,0.7945938069216751,2017-08-10,2021-08-25,2017-08-10,2021-08-25
59,22974430,Angra dos Reis,Inmet,-44.30344,-22.97569,6.0,23.26634790528234,0.7551958105646631,2017-08-25,2020-04-24,2017-08-25,2020-04-24
60,22374470,Itatiaia - Parque Nacional,Inmet,-44.70311,-22.37394,2.45,10.399168943533686,2.7730714936247693,2017-09-01,2021-08-25,2017-09-01,2021-08-25
61,15594813,Brazlandia,Inmet,-48.13111,-15.59972,1143.0,20.954299065420553,2.1759813084112145,2019-12-31,2020-07-31,2019-12-31,2020-07-31
62,12825033,São Miguel do Araguaia,Inmet,-50.33597,-12.82049,183.0,29.947688679245264,2.526273584905659,2020-01-01,2020-07-31,2020-01-01,2020-07-31
63,1685047,Breves,Inmet,-50.47814,-1.68025,1.03,26.43824681238618,0.9596675774134791,2017-08-01,2020-04-20,2017-08-01,2020-04-20
64,17334991,Edeia,Inmet,-49.91472,-17.33694,608.0,24.517570093457934,1.9060280373831773,2019-12-31,2020-07-31,2019-12-31,2020-07-31
65,4284756,Dom Eliseu,Inmet,-47.56397,-4.28056,252.0,25.978658925318797,1.8112727686703087,2018-03-08,2021-08-25,2018-03-08,2021-08-25
66,7454602,Balsas,Inmet,-46.02755,-7.45561,271.03,26.747428560586346,1.217233151183971,2011-12-15,2020-05-23,2011-12-15,2020-05-23
67,10424517,Corrente,Inmet,-45.17304,-10.42917,452.0,26.475992714025526,1.5726821493624776,2018-03-27,2020-09-26,2018-03-27,2020-09-26
68,7334745,Carolina,Inmet,-47.45984,-7.33727,182.88,27.373463190649638,1.0493700667880999,2011-12-15,2021-08-25,2011-12-15,2021-08-25
69,3744335,Chapadinha,Inmet,-43.35208,-3.74267,104.0,27.72507996140167,1.9007195984040242,2011-12-15,2020-04-09,2011-12-15,2020-04-09
70,15804329,Janauba,Inmet,-43.29694,-15.80278,532.0,25.96844945355188,2.3999037487335384,2016-11-22,2020-12-31,2016-11-22,2020-12-31
71,3275239,Altamira,Inmet,-52.39472,-3.27028,191.0,25.274333333333335,0.8546666666666668,2019-12-31,2020-02-28,2019-12-31,2020-02-28
72,20034600,Bambui,Inmet,-46.00889,-20.03111,697.0,21.324788251366137,1.3144653916211297,2016-11-26,2020-12-31,2016-11-26,2020-12-31
73,20355143,Selviria,Inmet,-51.43022,-20.35144,374.0,25.33685792349726,2.41189393939394,2018-12-31,2020-04-08,2018-12-31,2019-09-20
74,4864214,Campo Maior,Inmet,-42.14555,-4.86418,125.0,28.104904371584684,1.6510245901639333,2018-11-22,2020-07-09,2018-11-22,2020-07-09
75,20714486,Oliveira,Inmet,-44.86456,-20.71492,1025.0,20.420054644808744,2.6187887596899224,2017-11-27,2021-08-25,2017-11-27,2021-08-25
76,7313814,Itaporanga,Inmet,-38.14084,-7.31846,292.0,27.474251141552525,2.0984474885844735,2017-11-02,2020-04-10,2017-11-02,2020-03-18
77,6656986,Eirunepé,Inmet,-69.86861,-6.6503,121.54,25.53626183970857,0.7558319672131147,2012-08-30,2020-05-01,2012-08-30,2020-05-01
78,4324644,Buriticupu,Inmet,-46.4495,-4.3206,174.91,26.806396153178927,2.2877343004597077,2011-12-15,2020-04-25,2011-12-15,2020-04-22
79,8053909,Salgueiro,Inmet,-39.09611,-8.05806,447.0,28.190628019323672,2.3148309178743958,2019-12-31,2020-07-31,2019-12-31,2020-07-31
80,21684594,Machado,Inmet,-45.94439,-21.68072,969.0,20.633636156648468,1.5965778688524608,2017-12-31,2020-12-31,2017-12-31,2020-12-31
81,9623776,Piranhas,Inmet,-37.76711,-9.62226,187.0,27.72897196261681,2.3224766355140187,2019-12-31,2020-07-31,2019-12-31,2020-07-31
82,19714796,Uberaba,Inmet,-47.96189,-19.71003,778.0,22.59690346083788,2.3173861566484493,2017-12-31,2020-12-31,2017-12-31,2020-12-31
83,21305282,Santa Rita do Pardo,Inmet,-52.82038,-21.30589,383.0,25.199439890710376,2.83222677595628,2018-12-31,2020-07-31,2018-12-31,2020-06-25
84,3075957,Manaus,Inmet,-60.01546,-3.10368,48.79,27.848308385375997,1.450248243559719,2011-10-23,2020-07-31,2011-10-23,2020-07-31
85,1244826,Belém,Inmet,-48.43951,-1.41123,21.17,26.836939760603695,0.7728013270882118,2011-10-23,2020-07-31,2011-10-23,2020-07-31
86,5533687,Ipanguacu,Inmet,-36.87231,-5.53487,19.0,27.65130841121495,1.483177570093457,2019-12-31,2020-07-31,2019-12-31,2020-07-31
87,20174487,Divinópolis,Inmet,-44.87494,-20.17328,796.0,21.905075136612027,2.069965846994536,2017-10-24,2021-08-25,2017-10-24,2021-08-25
88,8543629,Garanhuns,Inmet,-36.49338,-8.91095,827.78,21.482459699453546,2.011574377656344,2011-10-24,2021-08-21,2011-10-24,2021-08-21
89,9453726,Pão de Açucar,Inmet,-37.43077,-9.74922,20.83,27.431163804319556,1.8109579104865994,2000-01-01,2020-09-14,2000-01-01,2020-09-14
90,6014016,Tauá,Inmet,-40.28132,-6.01747,410.87,27.579160595021264,2.4544087735276268,2011-10-24,2020-08-24,2011-10-24,2020-08-24
91,5103917,Quixeramobim,Inmet,-39.28939,-5.17457,221.04,27.878082877959915,1.9346245337843686,2011-10-24,2020-03-29,2011-10-24,2020-03-29
92,9054419,Bom Jesus do Piauí,Inmet,-44.32647,-9.08325,296.0,27.906326112412188,1.0705648798681586,2011-10-24,2020-10-20,2011-10-24,2020-10-20
93,9253637,Palmeira dos Índios,Inmet,-36.62037,-9.42033,278.01,25.101257741347908,2.30114245598057,2011-10-29,2021-08-25,2011-10-29,2021-08-25
94,8303918,Cabrobó,Inmet,-39.31528,-8.504,342.74,27.44998808439585,2.636889799635702,2011-10-23,2021-08-25,2011-10-23,2021-08-25
95,8074108,Paulistana,Inmet,-41.14295,-8.13229,376.0,28.348302823315105,3.296593123861566,2011-10-23,2021-08-25,2011-10-23,2021-08-25
96,8214215,São João do Piauí,Inmet,-42.25037,-8.36498,236.99,28.856199421025263,2.0584368223610032,2011-10-23,2020-05-22,2011-10-23,2020-05-22
97,5083821,Morada Nova,Inmet,-38.35659,-5.13669,45.03,28.14429493017609,2.52861839708561,2011-10-24,2021-08-25,2011-10-24,2021-08-25
98,7533707,Monteiro,Inmet,-37.1247,-7.89447,606.39,25.147873330297514,3.1213198998178533,2011-10-26,2021-07-30,2011-10-26,2021-07-30
99,4164147,Piripiri,Inmet,-41.79457,-4.27605,157.89,28.334642716193944,1.8062249761471059,2011-10-23,2021-08-25,2011-10-23,2021-08-25
100,5663779,Apodi,Inmet,-37.81499,-5.62656,131.41,28.229867941712204,2.6630301522248248,2011-10-31,2021-08-25,2011-10-31,2021-08-25
101,13013831,Salvador,Inmet,-38.50576,-13.00552,47.56,25.763209623557962,1.5302122040072863,2011-10-10,2021-08-25,2011-10-10,2021-08-25
102,12094501,Barreiras,Inmet,-45.02705,-12.12472,474.17,25.913633196721293,1.471516317547056,2011-10-23,2021-05-23,2011-10-23,2021-05-23
103,12094549,Luis Eduardo Magalhaes,Inmet,-45.82975,-12.15239,760.68,23.91278515049007,2.6491316462832852,2011-10-23,2020-10-01,2011-10-23,2020-10-01
104,17443915,Caravelas,Inmet,-39.25862,-17.73941,6.05,24.769164931910847,2.6182016003122586,2011-10-23,2020-05-03,2011-10-23,2020-05-03
105,24534786,Registro,Inmet,-47.86414,-24.53314,35.0,23.741977168949788,2.1713745019920316,2018-12-31,2021-08-25,2019-04-22,2021-03-31
106,8734986,Santa Maria Das Barreiras,Inmet,-49.86,-8.73,165.0,26.462063492063482,1.8106349206349197,2020-12-17,2021-08-25,2020-12-17,2021-08-25
107,8045000,Redenção,Inmet,-50.00694,-8.04333,199.0,26.64186915887849,1.3945327102803735,2019-12-31,2020-07-31,2019-12-31,2020-07-31
108,10673747,Ipanguacu,Inmet,-37.47139,-10.67167,213.0,26.982708333333324,3.033749999999999,2019-12-31,2020-04-04,2019-12-31,2020-04-04
109,20334345,Ouro Branco,Inmet,-43.75622,-20.55659,1048.2,19.70894335480093,2.1301870283632582,2006-07-28,2021-08-25,2006-07-28,2021-08-25
110,21064415,São João del Rei,Inmet,-44.25093,-21.1065,929.88,19.906611831701994,2.4025971096298964,2006-12-04,2021-08-25,2006-12-04,2021-08-25
111,23814540,São Sebastião,Inmet,-45.40253,-23.81072,24.0,24.229874772313288,3.3661728395061736,2017-12-03,2021-01-23,2018-02-17,2021-01-23
112,12803849,Salvador-Est. Rádio Marinha,Inmet,-38.49594,-12.80822,31.0,25.453331056466272,1.434,2018-03-09,2021-08-25,2018-03-09,2021-05-09
113,23724667,São Paulo-SESC Interlagos,Inmet,-46.67751,-23.72445,771.0,19.59738843351547,1.9233765938069207,2018-03-13,2021-08-25,2018-03-13,2021-08-25
114,10095927,Aripuanã,Inmet,-45.4236,-10.16583,105.0,24.681748858447488,2.6655342465753433,2018-12-31,2021-01-31,2018-12-31,2021-01-31
115,30545252,Encruzilhada do Sul,Inmet,-52.52467,-30.54316,252.0,18.11862249544627,2.6920400728597467,2018-03-15,2021-08-25,2018-03-15,2021-08-25
116,17244688,Paracatu,Inmet,-46.88167,-17.24436,705.0,24.050660291438984,2.089089253187613,2018-03-15,2021-08-25,2018-03-14,2021-02-26
117,15474755,Brasília,Inmet,-47.92576,-15.78934,1160.96,21.474337181488814,2.3272498198522786,2007-06-12,2021-08-25,2007-06-12,2021-08-25
118,16384913,Goiânia,Inmet,-49.22022,-16.64284,727.3,23.686383689625476,1.2258950039031997,2007-06-12,2021-08-25,2007-06-12,2021-08-25
119,5184067,Crateús,Inmet,-40.67213,-5.18664,298.19,28.124989146933842,2.1600641317547065,2011-10-31,2021-08-25,2011-11-02,2021-08-25
120,7074140,Picos,Inmet,-41.40404,-7.07102,232.91,28.91364374620523,2.3340137913088737,2011-11-01,2021-08-25,2012-09-18,2021-08-25
121,21344524,Varginha,Inmet,-45.4043,-21.56651,949.78,20.208123866570578,1.7766639894713665,2006-12-04,2021-08-25,2006-12-04,2021-08-25
122,20444638,Passos,Inmet,-46.63392,-20.74524,781.7,21.36386811685583,1.7145611060160248,2006-12-04,2021-08-25,2006-12-04,2021-08-25
123,3734101,Tianguá,Inmet,-41.01189,-3.73216,756.0,23.070796903460817,3.462163023679415,2018-03-15,2021-05-11,2018-03-15,2021-05-11
124,13264908,Porangatu,Inmet,-45.4236,-13.43333,396.0,25.807761194029844,1.0681094527363177,2019-12-31,2020-07-29,2019-12-31,2020-07-29
125,15444436,Januaria,Inmet,-44.36631,-15.44809,468.0,25.826495901639344,2.0260688956433635,2016-06-28,2020-12-31,2016-06-28,2020-12-31
126,17434906,Morrinhos,Inmet,-49.1017,-17.74507,751.09,22.832126718909496,1.6733587041373925,2007-06-12,2021-08-25,2007-06-12,2021-08-25
127,10114818,Palmas,Inmet,-48.30181,-10.19074,291.87,27.391162663383984,1.5362422331766608,2007-03-14,2021-01-31,2007-03-14,2021-01-31
128,12364752,Paranã,Inmet,-47.87192,-12.61489,284.96,26.15778258626621,1.207307689123262,2007-03-14,2021-01-31,2007-03-14,2021-01-31
129,18524644,Patos de Minas,Inmet,-46.44061,-18.52067,950.0,22.3369870009285,1.47217270194986,2018-12-31,2021-08-25,2018-12-31,2021-08-25
130,21925049,Tupã,Inmet,-50.49025,-21.92725,498.0,24.05737704918034,2.6801433121019125,2019-01-01,2021-03-31,2019-01-01,2021-03-31
131,7074036,Campos Sales,Inmet,-40.36268,-7.07773,577.95,25.96186525284068,2.1065887761297604,2011-12-09,2020-03-16,2011-12-09,2020-03-16
132,16844244,Aracuai,Inmet,-42.44056,-16.84889,308.0,25.378711293260483,1.4147609289617489,2017-12-31,2020-12-31,2017-12-31,2020-12-31
133,21475613,Jardim,Inmet,-56.13772,-21.47853,252.47,24.921967495998263,1.6225139440856655,2011-08-03,2021-08-25,2011-08-03,2021-08-25
134,8613859,Floresta,Inmet,-38.58406,-8.59879,327.42,27.367301619828275,3.1124671805880806,2011-11-03,2021-08-25,2011-11-03,2021-08-25
135,9803661,Arapiraca,Inmet,-36.6192,-9.80455,236.84,24.70290971680109,2.0873018041460645,2000-01-01,2021-04-30,2000-01-01,2021-04-30
136,21464757,São Simão,Inmet,-47.57944,-21.46111,620.0,23.852372262773706,1.8905109489051095,2019-07-03,2021-03-31,2019-07-03,2021-03-31
137,22145376,Angélica,Inmet,-53.76374,-22.14808,347.0,25.239959016393446,2.402240437158468,2018-12-31,2020-07-31,2018-12-31,2020-07-31
138,21245645,Bonito,Inmet,-56.45056,-21.24667,329.0,25.435355191256832,3.132295081967211,2018-12-31,2020-07-31,2018-12-31,2020-07-31
139,16674861,Silvânia,Inmet,-48.61817,-16.67979,952.0,22.099002318264603,1.1881584699453556,2010-10-11,2021-08-25,2010-10-11,2021-08-25
140,11594684,Dianópolis,Inmet,-46.84721,-11.59445,727.87,24.928323604901493,2.887496232820002,2008-08-30,2020-07-31,2008-08-30,2020-07-31
141,11194961,Formoso do Araguaia,Inmet,-49.60822,-11.88738,215.2,26.954510849350996,1.731591774194233,2008-05-01,2021-01-03,2008-05-01,2021-01-03
142,5644811,Araguatins,Inmet,-48.11184,-5.64373,130.71,27.260592896174856,1.5816302160953808,2009-03-12,2021-01-26,2009-03-12,2021-01-26
143,15524756,Águas Emendadas,Inmet,-47.6258,-15.59649,1030.36,21.27871531572557,2.0793281941191784,2008-10-03,2020-07-31,2008-10-03,2020-07-31
144,3124008,Acaraú,Inmet,-40.08729,-3.12107,67.15,26.76863153786106,3.193799993494664,2011-10-31,2020-02-19,2011-10-31,2020-02-19
145,6394173,Valença do Piauí,Inmet,-41.73995,-6.39927,313.39,27.810223132969032,1.8980026780293167,2011-10-31,2020-12-15,2011-10-31,2020-12-15
146,14234213,Brumado,Inmet,-41.67228,-14.18189,473.37,25.11133674863388,1.5010902398299932,2011-10-24,2021-08-25,2011-10-24,2021-08-25
147,19884441,Florestal,Inmet,-44.41688,-19.8854,753.5,20.644470690966585,0.7997484187033369,2008-06-05,2021-08-25,2008-06-05,2021-08-25
148,20554854,Barretos,Inmet,-48.545,-20.55918,534.36,22.952824474250722,1.2293176850471939,2010-06-19,2021-08-18,2010-06-19,2021-08-18
149,22855460,Juti,Inmet,-54.60563,-22.85721,375.18,23.15518902773001,1.4095397862610972,2008-06-17,2020-08-16,2008-06-17,2020-08-16
150,29705469,São Vicente do Sul,Inmet,-54.69432,-29.70211,134.0,19.507504553734066,3.189595173041893,2016-04-07,2021-08-25,2016-04-07,2021-08-25
151,10733810,Poço Verde,Inmet,-38.10839,-10.73802,367.01,24.296972298117797,2.2420031876138444,2011-11-25,2021-08-25,2011-11-28,2021-08-25
152,10393774,Carira,Inmet,-37.7475,-10.39972,289.92,24.674517098187163,2.607616456327523,2011-11-28,2021-04-12,2011-11-28,2021-04-12
153,10423647,Brejo Grande,Inmet,-36.48205,-10.47396,6.11,26.139064532917008,1.6929288641686182,2011-12-15,2020-08-15,2011-12-15,2020-08-15
154,17963869,Abrolhos,Inmet,-38.70329,-17.96302,20.93,25.52614642423452,5.633694325179978,2011-11-28,2020-10-27,2011-11-28,2020-10-27
155,11324186,Irecê,Inmet,-41.8645,-11.329,768.42,24.02209729811778,2.7547011991499697,2011-12-15,2021-08-25,2011-12-15,2021-08-25
156,18464059,Mantena,Inmet,-40.98651,-18.78062,254.91,24.072340178946757,0.8820760623711443,2007-08-25,2021-08-25,2007-08-25,2021-08-25
157,6084272,Angical do Piaui,Inmet,-42.72739,-6.08941,183.0,26.642800546448086,1.11525956284153,2019-11-14,2020-12-28,2019-11-14,2020-12-28
158,17345236,Mineiros,Inmet,-52.59648,-17.56932,712.83,22.390643772817956,1.1760735842026815,2007-11-24,2020-07-31,2007-11-22,2020-07-31
159,22674500,Cachoeira Paulista,Inmet,-45.00544,-22.689,586.0,21.397222222222215,1.5075683060109286,2017-10-20,2020-08-31,2017-11-04,2020-08-31
160,8776733,Boca do Acre,Inmet,-67.33256,-8.7768,111.98,25.92465348252231,1.0965944682973379,2011-12-15,2020-01-22,2011-12-15,2020-01-22
161,3296062,Manacapuru,Inmet,-60.6284,-3.29464,36.57,27.296070181715663,1.255872799028536,2011-12-15,2020-07-14,2011-12-15,2020-07-14
162,17424223,Capelinha,Inmet,-42.38926,-17.7055,932.06,20.045206354210443,2.0612095768530176,2000-01-01,2021-05-16,2000-01-01,2021-05-16
163,22954653,Bragança Paulista,Inmet,-46.5305,-22.95197,891.0,20.2779463364293,1.6665005537098567,2017-12-19,2021-08-25,2018-05-20,2021-03-31
164,21934260,Carmo,Inmet,-42.60092,-21.93864,293.0,22.52346994535519,0.9085245901639345,2018-10-11,2021-08-25,2018-10-11,2021-08-25
165,21954201,Santa Madalena,Inmet,-42.01056,-21.95061,517.0,20.549025500910762,0.5197859744990889,2018-10-16,2021-08-11,2018-10-16,2021-08-11
166,16334652,Unaí,Inmet,-46.88194,-16.5541,640.85,23.767687920913346,1.6593046384398848,2007-06-16,2021-03-31,2007-06-16,2021-03-31
167,10434592,Mateiros,Inmet,-45.92194,-10.43444,791.0,24.019283112151975,3.4321900208170684,2012-11-09,2020-06-07,2012-11-09,2020-06-07
168,8154663,Campos Lindos,Inmet,-46.63932,-8.15467,426.56,26.045165669182076,2.0842315899037205,2012-11-09,2021-05-22,2012-11-09,2021-05-22
169,8957278,Marechal Thaumaturgo,Inmet,-72.78678,-8.95001,220.98,25.43156394743689,1.3794945355191248,2011-12-15,2021-01-21,2011-12-15,2018-01-28
170,8147034,Feijó,Inmet,-70.34359,-8.14265,157.17,25.389149080579397,1.4034272269928008,2011-12-15,2021-07-07,2011-12-15,2021-07-07
171,15314626,Buritis,Inmet,-46.43554,-15.52426,894.0,22.708541228807643,2.663923792509858,2000-01-01,2021-06-02,2000-01-01,2021-06-02
172,19984395,Belo Horizonte - Cercadinho,Inmet,-43.9586,-19.98,1214.0,19.8434318891491,5.287862509758001,2013-12-27,2021-08-25,2013-12-27,2021-08-25
173,16425114,Iporá,Inmet,-51.1488,-16.42306,610.41,24.51052686703097,1.6382172131147532,2013-06-23,2020-07-12,2013-06-23,2020-07-12
174,35108,Macapá,Inmet,-51.08876,0.03502,16.62,27.34346942492844,2.1192611891751247,2013-12-12,2020-07-31,2013-12-12,2020-07-31
175,17154450,Pirapora,Inmet,-44.8356,-17.25806,505.32,23.94682769583179,1.3164028929479743,2007-07-23,2021-03-31,2007-07-23,2021-03-31
176,17334711,Guarda-Mor,Inmet,-47.19925,-17.56135,997.01,21.364885997426978,2.0825019720716456,2000-01-01,2021-04-07,2000-01-01,2021-04-07
177,16214507,São Romão,Inmet,-45.1238,-16.36275,490.29,24.431265062351134,1.332651974619188,2007-07-03,2021-08-25,2007-07-03,2021-08-25
178,15454127,Águas Vermelhas,Inmet,-41.45779,-15.75154,754.07,21.248996782361548,2.064484547328812,2007-09-08,2021-08-25,2007-09-08,2021-08-25
179,7114992,Xinguara,Inmet,-49.92607,-7.11052,245.0,26.134021857923486,1.513771689497718,2016-10-26,2021-08-25,2016-10-26,2021-02-04
180,10004247,Pilão Arcado,Inmet,-42.47364,-10.00226,400.0,27.576565573770505,2.4974494535519143,2016-06-02,2021-06-24,2016-06-02,2021-06-24
181,16344129,Itaobim,Inmet,-41.48559,-16.57567,271.63,25.700735603194595,1.6492467573410203,2007-09-05,2021-08-25,2007-09-04,2021-08-25
182,15434226,Rio Pardo de Minas,Inmet,-42.43575,-15.72314,850.06,21.395558257771388,2.137962003843152,2007-11-19,2021-08-25,2007-11-19,2021-08-25
183,17433955,Itamaraju,Inmet,-39.55086,-17.43667,110.0,24.189448998178516,2.4376275045537326,2000-01-02,2020-10-30,2000-01-02,2020-10-30
184,16094218,Salinas,Inmet,-42.31027,-16.16033,487.14,24.24962201505233,1.3195634420224585,2007-09-13,2021-08-25,2007-09-13,2021-08-25
185,17474607,João Pinheiro,Inmet,-46.11939,-17.78477,877.05,22.696626864028495,1.955506145038932,2007-07-08,2021-08-25,2007-07-08,2021-08-25
186,19444208,Caratinga,Inmet,-42.13715,-19.73576,609.25,23.35541062398439,1.4431176355520616,2007-07-08,2021-08-25,2007-07-08,2021-08-25
187,27385120,Campos Novos,Inmet,-51.21606,-27.38386,963.0,17.315009107468132,3.4287477231329677,2019-02-14,2021-08-25,2019-02-14,2021-08-25
188,27075263,Chapecó,Inmet,-52.63571,-27.08531,679.0,19.911844262295087,3.4258014571949027,2019-02-18,2021-08-25,2019-02-18,2021-08-25
189,10203743,Nossa Senhora da Glória,Inmet,-37.43189,-10.20778,271.0,25.143055555555563,2.4314285714285715,2019-03-17,2021-08-25,2019-03-17,2019-12-12
190,31805240,Capão do Leão (Pelotas),Inmet,-52.40722,-31.8025,13.0,18.24305555555556,3.2393214936247725,2019-07-18,2021-08-25,2019-07-18,2021-08-25
191,20454129,Alegre,Inmet,-41.48885,-20.75041,128.68,23.95271287455712,1.4145833283292284,2006-12-04,2021-06-18,2006-12-04,2021-06-18
192,18294073,Ecoporanga,Inmet,-40.73641,-18.29152,224.0,24.869543260473595,1.999637978142077,2017-03-17,2021-08-25,2017-03-17,2021-08-25
193,19404053,Marilândia,Inmet,-40.53983,-19.40718,95.0,24.442788251366125,1.3177609289617482,2017-03-22,2021-08-25,2017-03-22,2021-08-25
194,22654404,Rio Claro (Passa Três),Inmet,-44.04092,-22.65358,516.0,21.064734972677602,1.6145502283105018,2016-06-04,2021-08-25,2016-06-04,2021-08-25
195,20384118,Venda Nova do Imigrante,Inmet,-41.18993,-20.38542,722.0,20.070114754098363,1.1118237704918037,2017-02-10,2021-08-25,2017-02-10,2021-01-17
196,16075769,Cáceres,Inmet,-57.69305,-16.07474,123.53,26.560327652007985,1.3794602740914217,2012-03-30,2021-01-08,2012-03-30,2021-01-08
197,25835036,São Mateus do Sul,Inmet,-50.36899,-25.8356,780.21,17.34713274824751,0.5962147430590052,2011-04-16,2021-05-30,2011-04-16,2021-05-30
198,10724365,Buritirama,Inmet,-43.6512,-10.72293,506.06,26.7717396348339,1.4391447653742735,2011-12-15,2020-05-17,2011-12-15,2020-05-17
199,13003961,Amargosa,Inmet,-39.61688,-13.00947,397.8,23.098775349119606,1.7767191863995135,2011-11-28,2021-08-25,2011-11-28,2021-08-25
200,9833949,Uauá,Inmet,-39.49563,-9.83362,450.6,25.37193530444964,3.779500889062366,2011-12-15,2021-04-06,2011-12-15,2021-04-06
201,9575453,Guarantã do Norte,Inmet,-54.89783,-9.95259,283.58,25.871728749241054,0.7574445962355797,2011-10-23,2020-11-25,2011-10-23,2020-11-25
202,14005212,Água Boa,Inmet,-52.21169,-14.0165,440.0,26.038541059502144,2.377336412524936,2011-10-23,2021-07-27,2011-10-23,2021-07-27
203,15315508,Campo Verde,Inmet,-55.13565,-15.53143,748.27,23.819954256657113,2.8119301218665984,2011-10-23,2021-01-31,2011-10-23,2021-01-31
204,23594852,Itapeva,Inmet,-48.88582,-23.98192,743.33,19.798253002462015,2.320019230769233,2006-12-04,2021-08-25,2006-12-04,2021-08-25
205,22574951,Ourinhos,Inmet,-49.89455,-22.949,443.49,22.03323142476831,1.1311606517344217,2000-01-01,2020-08-20,2006-12-04,2020-08-20
206,25005051,Ivaí,Inmet,-50.85385,-25.01076,803.58,18.89010952526527,1.607807079305031,1991-02-18,2021-08-25,1991-02-18,2021-08-25
207,24265157,Nova Tebas,Inmet,-51.96302,-24.43735,656.24,20.895985790621054,1.3353025503640261,2000-01-01,2020-08-22,2000-01-01,2020-08-22
208,12335543,Sorriso,Inmet,-55.72286,-12.55511,379.31,26.041082325006535,1.078798247896609,2011-10-23,2020-09-01,2011-10-23,2020-09-01
209,17815328,Alto Taquari,Inmet,-53.28947,-17.84101,862.42,22.39806590987944,2.4101103738398835,2011-11-01,2020-07-31,2011-11-26,2020-07-31
210,15365721,Porto Estrela,Inmet,-57.22585,-15.32473,147.75,26.077718557550497,0.9400632318501172,2011-10-27,2021-08-25,2011-10-27,2021-08-25
211,15135811,Salto do Céu,Inmet,-58.12709,-15.12481,300.83,24.80620451687051,1.3696194379391107,2011-11-28,2020-07-22,2011-11-28,2020-07-22
212,27805033,Lages,Inmet,-50.33546,-27.80223,952.7,16.2642462919594,3.139118722352327,2014-11-06,2021-08-25,2014-11-06,2021-07-07
213,13475750,Campo Novo dos Parecis,Inmet,-57.83849,-13.78591,525.41,24.974638541937715,1.7332619914996967,2011-10-23,2021-04-15,2011-10-23,2021-04-15
214,14925388,Santo Antônio do Leste,Inmet,-53.88364,-14.92788,664.21,24.50309670179547,2.300673378988952,1999-12-31,2021-01-05,1999-12-31,2021-01-05
215,16164759,Luziânia,Inmet,-47.96696,-16.26054,1000.82,22.429428035989513,2.6481823595348177,2007-06-12,2021-08-25,2007-06-12,2021-08-25
216,15545214,Aragarças,Inmet,-52.24517,-15.90266,327.35,26.219306955794643,1.1970628642759784,2007-08-08,2021-05-15,2007-08-08,2021-04-11
217,15565008,Goiás,Inmet,-50.14143,-15.93973,512.86,25.653474373986658,1.124203772093116,2007-08-26,2021-08-25,2007-08-26,2021-08-25
218,14584932,Itapaci,Inmet,-49.53998,-14.97979,551.16,24.26672648617322,0.9759855399609495,2007-07-03,2021-08-25,2007-07-03,2021-08-25
219,17555143,Jataí,Inmet,-51.71747,-17.92362,670.08,23.002013971456584,1.5558069967373251,2007-07-03,2021-08-25,2007-07-03,2021-08-25
220,14054621,Posse,Inmet,-46.3665,-14.08921,830.0,24.59204834964672,2.250770541844312,2007-07-03,2021-08-25,2007-07-03,2021-08-25
221,12014833,Peixe,Inmet,-48.54452,-12.01538,250.87,26.72129779510104,1.247405431999695,1991-02-18,2020-07-31,1991-02-18,2020-07-31
222,11444902,Gurupi,Inmet,-49.0497,-11.74578,279.07,25.956076757941542,1.2112891821293454,2007-03-14,2020-06-23,2007-03-14,2020-06-23
223,8584811,Pedro Afonso,Inmet,-48.17726,-8.96868,189.71,26.957735257911498,0.7838138273384174,2007-03-14,2021-08-25,2007-03-14,2021-08-25
224,7064812,Araguaina,Inmet,-48.20123,-7.10395,230.76,25.739558549374113,0.8019710708235304,2007-03-14,2021-03-17,2007-03-14,2021-03-17
225,15134859,Goianésia,Inmet,-48.99011,-15.2202,667.01,24.608864947287092,1.1414442857537122,2007-07-03,2020-07-31,2007-07-03,2020-07-31
226,16585149,Caiapônia,Inmet,-51.81757,-16.96684,740.1,23.89701226505735,1.5605282031265624,2007-07-08,2021-08-25,2007-07-08,2021-08-25
227,14074731,Alto Paraíso de Goiás,Inmet,-47.52326,-14.13307,1264.7,20.58245714076451,2.0928654651359575,2007-07-03,2021-08-25,2007-07-03,2021-08-25
228,17475057,Rio Verde,Inmet,-50.96487,-17.7853,780.11,23.2542690456174,1.8444146777630386,2007-07-03,2021-08-25,2007-07-03,2021-08-25
229,16285044,Paraúna,Inmet,-50.42545,-16.96254,678.74,24.392957887740685,1.1619617286174666,2008-03-27,2021-08-25,2008-03-27,2021-08-25
230,13144653,Monte Alegre de Goiás,Inmet,-46.89033,-13.25352,551.33,25.72121367415219,1.603877958865662,2000-01-01,2020-07-31,2000-01-01,2020-07-31
231,17184817,Pires do Rio,Inmet,-48.28413,-17.30415,757.27,23.293331706999748,0.9112527022158174,2007-10-30,2021-08-25,2007-10-30,2021-08-25
232,18154794,Catalão,Inmet,-47.92761,-18.15478,900.72,23.094919158710155,1.942540958586043,2008-02-25,2021-08-25,2008-02-25,2021-08-25
233,18254912,Itumbiara,Inmet,-49.19206,-18.40976,491.17,24.398696411057056,1.427203957244941,2000-01-01,2021-07-19,2000-01-01,2021-07-19
