,estcodigo,estnome,orgsigla,estlongitude,estlatitude,estaltitude,t_med_medio,v_vento_medio,ini_temp,fim_temp,ini_vento,fim_vento
197,847949,Projeto Criosfera,Inmet,-79.4942,-84.0,1285.0,-31.300810564663024,10.633775045537341,2016-10-26,2021-08-25,2016-10-26,2021-08-25
