,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,686,19255289,São João,PCH Alto Sucuriú,H,-52.89708,-19.25259,454.0,2011-08-12
1,755,19245289,Alto Sucuriú Jusante,PCH Alto Sucuriú,H,-52.87913,-19.24486,432.0,2011-08-12
2,761,19245288,Alto Sucuriú Barragem,PCH Alto Sucuriú,H,-52.88104,-19.24529,,2011-08-12
3,766,19065299,Alto Sucuriú Montante,PCH Alto Sucuriú,H,-52.99486,-19.06159,474.0,2011-08-10
