,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,118,20424186,Caparaó,Ro,H,-41.8642,-20.4203,,2012-02-13
1,550,20804177,Fazenda Mao,Ro,H,-41.7794,-20.8025,,2011-07-12
2,680,20584142,Jusante Casa de Força,Ro,H,-41.7,-20.9666,0.0,2002-06-19
3,687,20514144,Montante do Lago,Ro,H,-41.7333,-20.85,0.0,2002-06-19
4,763,20874172,Fazenda Volta Grande,Ro,H,-41.72164,-20.87438,0.0,2012-09-28
5,2064,20554142,Barragem,Ro,H,-41.7,-20.9166,0.0,2002-06-19
6,3800,20774167,Guaçui Ponte,Ro,H,-41.6778,-20.7722,,2011-07-01
