,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,741,25385158,Santa Clara,Copel,H,-51.9666,-25.6333,,1997-06-01
1,4156,88888888,Pato Branco velha,Copel,M,-52.6833,-26.1166,721.8,2001-04-18
