,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,2065,10504006,Ponto Novo,OrbSrh,H,-40.1,-10.845,,
1,2066,13044126,Barragem do Apertado,OrbSrh,H,-41.43333,-13.07944,,
2,2099,11334035,Franca,OrbSrh,H,-40.58333,-11.55694,,
