,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,102,25494906,Vossoroca,Orbcopel,H,-49.0833,-25.8166,,
1,144,25084853,Capivari,Orbcopel,H,-48.8666,-25.1333,,
2,202,20617,Capivari,Orbcopel,H,-48.8666,-25.1333,,
3,203,20618,Vossoroca,Orbcopel,H,-49.0833,-25.8166,,
4,328,25484900,Salto do Meio,Orbcopel,H,-48.9833,-25.8,,
5,679,25424859,Guaricana,Orbcopel,H,-48.9666,-25.7,906.0,
6,729,1875,Guaricana,Orbcopel,H,-48.9666,-25.7,906.0,2008-05-19
7,4136,20619,Salto do Meio,Orbcopel,H,-48.9833,-25.8,,2008-05-19
