,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,55,19504086,UHE Mascarenhas - Jusante,Mascarenhas,H,-40.86364,-19.50785,,2009-10-29
1,108,19504100,UHE Mascarenhas - Reservatório,Mascarenhas,H,-41.00009,-19.50847,,2009-10-20
2,651,19534100,UHE Mascarenhas Montante,Mascarenhas,H,-41.00903,-19.53282,,2009-10-19
3,1549,19504091,UHE Mascarenhas - Barragem,Mascarenhas,H,-40.91841,-19.50054,,2009-10-25
