,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,547,12485788,PCH Bocaiuva Jusante,Bocaiuva,H,-57.87438,-12.48179,249.0,2010-08-17
1,748,12575788,PCH Bocaiuva Montante,Bocaiuva,H,-57.87709,-12.57965,320.0,2010-08-17
2,749,12525788,PCH Bocaiuva Vertedouro,Bocaiuva,H,-57.88165,-12.52997,,2011-04-16
