,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,604,16074703,Fazenda Bolívia ,UHE Queimado,H,-47.05018,-16.07604,0.0,2012-03-12
1,675,16524672,Santo Antônio do Boqueirão,UHE Queimado,H,-46.72207,-16.53006,0.0,2012-03-12
2,678,16364710,Chapada dos Holandeses,UHE Queimado,H,-47.10387,-16.36221,0.0,2012-03-12
3,768,16214828,Fazenda Canto,UHE Queimado,H,-47.11912,-16.21594,78.0,2012-03-12
