,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,2376,15085958,UHE Guaporé Jusante,Ta,H,-58.98209,-15.13851,295.0,2003-02-20
1,2378,15035854,UHE Guaporé Montante 1,Ta,H,-58.9106,-15.05952,400.0,2003-02-20
2,2383,14825891,UHE Guaporé Montante 2,Ta,H,-58.91042,-14.82919,,2012-11-27
3,3242,15075857,UHE Guaporé Barramento,Ta,H,-58.96286,-15.12409,433.0,2003-02-20
