,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
0,578,20064064,PCH Rio Bonito - Barragem,Rio Bonito,H,-40.64309,-20.06024,,2009-10-01
1,775,20044074,PCH Rio Bonito - Montante,Rio Bonito,H,-40.74758,-20.04853,,2009-11-03
2,776,20054061,PCH Rio Bonito - Jusante,Rio Bonito,H,-40.61715,-20.0568,,2009-10-07
