data,v_vento,t_med,v_rajada,t_max,t_min
1997-07-19,3.32,17.80,8.00,19.90,16.50
1997-07-20,1.88,15.94,8.50,17.30,14.80
1997-07-21,2.22,16.06,5.50,19.10,14.70
1997-07-22,1.30,16.85,5.30,21.60,11.50
1997-07-23,1.66,17.72,3.90,24.30,12.70
1997-07-24,1.93,18.75,6.00,24.40,14.20
1997-07-25,1.81,19.96,6.10,26.70,14.50
1997-07-26,1.97,21.37,7.20,26.40,16.80
1997-07-27,1.77,20.59,6.50,27.00,14.00
1997-07-28,2.23,21.03,8.40,27.40,15.90
1997-07-29,1.97,21.26,8.60,27.80,13.70
1997-07-30,1.94,21.42,8.10,28.50,0.00
1997-07-31,1.89,21.89,7.40,27.10,17.40
1997-08-01,3.09,21.12,11.60,24.50,18.10
1997-08-02,2.28,20.13,9.20,22.40,18.60
1997-08-03,3.02,19.22,17.60,22.20,15.20
1997-08-04,1.48,13.68,6.80,16.10,11.20
1997-08-05,0.86,11.70,4.80,19.80,4.50
1997-08-06,1.52,14.44,6.10,16.70,12.60
1997-08-07,4.78,13.78,5.60,14.70,11.40
1997-08-08,1.45,13.43,5.10,19.30,10.30
1997-08-09,1.47,13.85,6.00,21.70,7.50
1997-08-10,1.52,15.04,5.20,21.10,9.80
1997-08-11,1.58,15.64,5.60,23.50,8.50
1997-08-12,1.19,16.67,3.90,24.10,9.70
1997-08-13,1.55,19.31,6.80,28.00,13.70
1997-08-14,1.77,21.39,6.40,28.70,15.70
1997-08-15,2.96,23.24,12.90,29.80,18.30
1997-08-16,4.66,24.71,12.00,30.10,21.20
1997-08-17,4.48,25.58,13.10,31.10,21.50
1997-08-18,3.84,25.50,10.00,30.50,21.30
1997-08-19,3.85,25.84,9.00,30.80,21.90
1997-08-20,4.13,20.59,10.10,26.20,14.40
1997-08-21,1.71,14.72,6.30,17.00,13.00
1997-08-22,1.68,15.57,5.10,17.90,13.90
1997-08-23,1.40,15.74,7.20,20.50,11.00
1997-08-24,1.25,13.79,4.60,21.50,9.10
1997-08-25,1.21,15.31,4.90,23.60,8.10
1997-08-26,1.27,17.81,3.80,25.50,10.90
1997-08-27,1.51,21.15,3.40,28.00,15.10
1997-08-28,1.50,22.11,3.70,30.00,15.20
1997-08-29,1.89,23.61,7.40,32.30,16.90
1997-08-30,2.17,23.46,9.30,32.00,16.50
1997-08-31,2.21,24.90,9.60,32.70,17.00
1997-09-01,2.20,24.81,7.00,31.70,18.30
1997-09-02,1.57,20.77,6.20,24.00,17.20
1997-09-03,1.77,20.05,7.50,23.70,16.80
1997-09-04,1.67,20.13,2.60,20.80,19.60
1997-09-05,,,,,
1997-09-06,,,,,
1997-09-07,,,,,
1997-09-08,,,,,
1997-09-09,,,,,
1997-09-10,2.50,19.33,5.40,19.80,19.10
1997-09-11,1.33,17.88,5.20,21.10,14.90
1997-09-12,2.22,19.68,9.00,28.80,12.60
