data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,4.81,10.03,11.20,15.00,6.20
1997-06-02,3.68,10.68,9.00,16.10,6.70
1997-06-03,3.18,11.76,7.90,14.80,10.00
1997-06-04,2.74,12.08,7.50,13.50,10.80
1997-06-05,2.14,12.87,7.50,16.80,11.20
1997-06-06,3.70,13.55,8.90,17.20,10.30
1997-06-07,5.54,6.98,12.50,10.40,2.40
1997-06-08,3.99,4.35,9.60,10.10,1.10
1997-06-09,2.26,7.13,7.20,17.70,-1.40
1997-06-10,2.99,9.48,8.20,18.60,4.60
1997-06-11,2.72,9.58,10.40,13.30,5.70
1997-06-12,2.74,14.10,6.80,18.60,10.80
1997-06-13,4.64,16.38,13.00,20.40,13.10
1997-06-14,3.45,14.32,17.40,18.50,10.90
1997-06-15,2.65,11.01,9.40,16.80,8.00
1997-06-16,2.99,8.14,9.80,13.70,3.10
1997-06-17,1.61,10.00,4.60,19.60,2.50
1997-06-18,3.66,12.43,8.80,20.60,5.40
1997-06-19,4.09,15.78,14.60,21.50,10.50
1997-06-20,3.08,13.80,9.50,19.20,9.50
1997-06-21,3.74,19.71,9.30,23.70,17.60
1997-06-22,3.15,19.38,11.90,23.30,14.30
1997-06-23,2.84,20.31,12.40,24.30,16.60
1997-06-24,2.58,19.08,9.10,24.50,13.50
1997-06-25,3.01,19.17,9.10,23.00,15.70
1997-06-26,2.88,17.64,9.40,19.50,15.60
1997-06-27,1.55,14.07,5.90,16.20,8.50
1997-06-28,2.62,9.86,8.90,13.70,6.70
1997-06-29,2.20,10.05,8.10,11.40,8.80
1997-06-30,1.96,9.73,5.70,15.00,6.60
1997-07-01,3.50,9.02,8.80,16.10,3.90
1997-07-02,4.43,17.37,11.00,20.90,12.80
1997-07-03,2.93,16.55,8.50,19.90,13.90
1997-07-04,3.14,15.11,9.10,18.00,9.10
1997-07-05,4.41,12.32,11.00,18.80,7.10
1997-07-06,2.40,13.78,7.20,22.30,6.90
1997-07-07,2.43,15.93,9.00,23.00,10.90
1997-07-08,3.50,15.70,8.80,22.60,11.80
1997-07-09,3.21,15.89,8.20,22.80,11.00
1997-07-10,2.21,15.67,6.10,23.50,8.90
1997-07-11,1.70,15.27,4.90,23.70,8.50
1997-07-12,2.96,14.15,7.90,21.50,8.00
1997-07-13,2.17,14.83,8.10,22.10,8.20
1997-07-14,1.71,15.89,7.10,22.70,10.30
1997-07-15,2.55,17.34,7.10,22.80,12.50
