data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,1.48,11.02,6.20,14.90,7.30
1997-06-02,1.65,12.00,5.30,17.10,9.40
1997-06-03,5.18,12.00,5.20,14.60,9.80
1997-06-04,1.35,12.63,4.50,16.70,10.50
1997-06-05,1.71,13.71,7.70,16.60,12.40
1997-06-06,4.00,15.67,11.60,19.40,13.70
1997-06-07,5.45,10.59,12.70,14.40,6.80
1997-06-08,4.47,8.33,12.20,14.70,4.00
1997-06-09,1.35,10.37,3.80,18.60,3.20
1997-06-10,1.26,10.14,5.20,18.80,2.50
1997-06-11,1.53,9.50,7.30,15.50,3.30
1997-06-12,1.67,13.35,6.10,18.00,8.60
1997-06-13,2.05,16.49,6.60,23.50,11.40
1997-06-14,4.03,15.71,12.30,19.10,12.00
1997-06-15,3.69,14.63,11.80,19.30,12.10
1997-06-16,4.80,11.25,11.90,15.40,7.40
1997-06-17,2.71,13.27,6.10,20.10,8.50
1997-06-18,2.00,11.69,6.30,18.60,5.80
1997-06-19,3.00,14.67,11.90,23.90,11.60
1997-06-20,3.24,15.00,13.40,21.70,10.50
1997-06-21,4.67,20.79,12.00,25.20,17.00
1997-06-22,3.79,21.16,14.80,25.50,17.90
1997-06-23,3.18,20.77,10.40,25.60,16.80
1997-06-24,3.54,20.83,11.00,25.50,17.20
1997-06-25,3.76,20.33,12.10,25.30,17.00
1997-06-26,4.60,18.69,11.70,20.50,17.40
1997-06-27,2.53,13.45,7.60,17.60,8.50
1997-06-28,1.68,9.44,6.10,11.20,8.20
1997-06-29,1.58,9.90,5.60,11.00,8.40
1997-06-30,0.85,9.00,4.00,10.40,7.90
1997-07-01,1.02,8.32,5.80,12.10,5.30
1997-07-02,3.85,17.47,10.20,21.60,10.70
1997-07-03,3.61,17.28,9.10,20.50,14.70
1997-07-04,3.69,16.61,11.00,21.50,13.10
1997-07-05,1.82,11.54,6.40,16.30,5.60
1997-07-06,2.39,14.76,7.10,21.80,11.10
1997-07-07,1.84,13.93,6.60,21.30,9.90
1997-07-08,1.89,15.48,5.30,21.60,12.90
1997-07-09,1.42,16.04,5.50,23.70,10.60
1997-07-10,1.65,16.38,8.60,23.20,9.10
1997-07-11,1.55,16.81,5.90,24.20,10.70
1997-07-12,1.89,16.29,5.60,20.90,14.00
1997-07-13,2.81,16.72,9.00,21.90,12.20
1997-07-14,2.31,18.16,7.30,23.50,12.80
1997-07-15,2.05,18.86,7.40,23.50,15.20
1997-07-16,2.03,18.62,9.50,24.70,13.80
1997-07-17,1.65,16.00,7.20,20.20,12.80
1997-07-18,1.97,13.82,12.30,15.90,12.20
1997-07-19,2.31,16.26,6.80,23.40,12.20
1997-07-20,1.50,15.43,9.80,17.50,14.30
1997-07-21,2.78,13.19,8.90,17.20,11.70
1997-07-22,2.23,13.74,6.90,18.40,10.10
1997-07-23,1.96,11.84,5.20,16.80,9.20
1997-07-24,1.75,12.01,5.80,16.70,7.60
1997-07-25,1.61,13.41,5.10,20.30,10.30
1997-07-26,1.39,13.92,6.20,20.90,9.30
1997-07-27,1.89,15.32,4.90,22.80,10.30
1997-07-28,1.37,15.61,5.70,24.70,7.50
1997-07-29,1.84,16.18,7.00,24.40,6.80
1997-07-30,1.66,16.43,8.30,24.30,8.20
1997-07-31,2.65,18.79,8.80,25.80,11.60
1997-08-01,3.02,20.21,12.40,25.60,16.20
1997-08-02,1.19,16.58,5.60,19.10,15.10
1997-08-03,3.33,18.77,11.50,24.80,12.70
1997-08-04,2.55,15.72,13.40,21.70,11.40
1997-08-05,2.77,8.96,8.50,11.40,7.60
1997-08-06,2.00,11.38,6.90,14.10,8.10
1997-08-07,2.00,14.99,8.40,20.70,12.10
1997-08-08,2.78,11.88,8.20,16.30,8.90
