data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,1.50,11.29,4.90,19.80,3.30
1997-06-02,1.13,10.75,6.40,19.20,2.90
1997-06-03,1.26,11.85,4.10,13.80,10.20
1997-06-04,1.18,12.63,4.50,13.90,11.10
1997-06-05,2.22,14.24,7.40,17.10,12.70
1997-06-06,2.47,15.95,8.20,21.20,12.40
1997-06-07,2.64,10.99,9.90,16.80,4.20
1997-06-08,2.40,7.88,7.80,15.20,3.10
1997-06-09,1.05,8.18,5.00,18.50,0.90
1997-06-10,1.03,9.40,5.00,20.80,1.30
1997-06-11,1.15,7.45,4.10,12.20,2.40
1997-06-12,2.53,14.56,9.30,17.80,11.60
1997-06-13,1.90,16.98,7.50,23.80,12.20
1997-06-14,3.37,15.80,12.60,20.30,13.40
1997-06-15,2.72,15.00,9.10,18.60,11.80
1997-06-16,3.44,10.92,10.50,15.70,7.20
1997-06-17,0.90,7.97,4.40,11.80,3.60
1997-06-18,1.56,11.85,5.70,21.20,5.70
1997-06-19,2.03,16.59,17.20,24.70,10.10
1997-06-20,2.60,15.05,11.60,22.10,11.00
1997-06-21,2.85,20.21,10.30,26.20,16.70
1997-06-22,2.52,19.83,9.80,26.50,13.60
1997-06-23,2.47,19.62,11.30,26.60,13.40
1997-06-24,2.42,19.35,9.20,26.90,11.40
1997-06-25,1.73,17.89,32.00,26.00,10.40
1997-06-26,2.71,18.38,11.30,23.10,13.70
1997-06-27,2.55,16.47,6.10,18.40,0.70
1997-06-28,1.60,12.90,5.10,15.50,10.70
1997-06-29,1.29,13.47,5.80,14.60,11.70
1997-06-30,2.20,11.04,5.70,12.70,10.10
1997-07-01,1.22,11.60,5.10,15.90,8.80
1997-07-02,2.46,16.96,8.50,21.70,13.20
1997-07-03,1.47,15.45,6.60,21.70,11.50
1997-07-04,2.67,17.35,9.80,22.10,12.60
1997-07-05,1.85,13.12,6.90,21.90,6.50
1997-07-06,0.81,13.56,3.30,24.00,6.10
1997-07-07,6.93,16.48,5.80,24.50,11.80
1997-07-08,1.15,15.84,4.30,24.60,8.70
1997-07-09,2.07,15.45,5.80,24.40,8.50
1997-07-10,1.16,14.79,6.40,24.90,7.40
1997-07-11,0.77,15.22,5.30,24.00,9.10
1997-07-12,1.34,14.15,7.20,23.30,6.80
1997-07-13,0.92,13.33,5.40,23.20,6.70
1997-07-14,1.18,15.95,6.20,25.50,8.30
1997-07-15,0.92,15.68,8.90,25.30,8.00
1997-07-16,1.37,15.48,7.20,25.50,8.10
1997-07-17,1.40,16.85,7.30,26.40,10.80
1997-07-18,2.28,17.73,12.10,24.30,13.30
1997-07-19,1.51,15.85,7.40,24.20,9.40
1997-07-20,1.69,15.35,25.30,20.90,10.70
1997-07-21,2.50,14.03,7.50,17.50,12.10
1997-07-22,1.12,12.76,5.00,21.20,7.40
1997-07-23,1.00,11.90,4.60,21.50,5.30
