data,v_vento,t_med,v_rajada,t_max,t_min
2019-02-07,1.93,14.59,7.10,32.60,-40.00
2019-02-08,3.02,25.73,7.90,34.60,18.30
2019-02-09,3.61,27.35,8.80,36.40,20.50
2019-02-10,3.91,27.94,10.50,36.00,20.60
2019-02-11,3.17,24.39,13.20,32.40,21.10
2019-02-12,3.20,22.46,12.50,26.70,20.30
2019-02-13,6.10,23.16,14.70,28.40,20.80
2019-02-14,6.33,22.16,13.40,29.10,17.90
2019-02-15,3.54,21.19,10.90,24.20,18.50
2019-02-16,3.98,21.74,12.70,29.20,18.10
2019-02-17,3.67,23.17,12.10,30.50,17.30
2019-02-18,2.47,23.91,12.50,31.10,19.00
2019-02-19,3.39,21.74,17.50,31.00,18.60
2019-02-20,2.86,21.79,11.80,28.90,18.30
2019-02-21,2.71,22.45,7.10,31.20,17.00
2019-02-22,2.68,24.06,9.50,28.90,20.70
2019-02-23,3.42,25.43,10.90,32.20,21.20
2019-02-24,3.84,26.41,9.50,33.80,20.80
2019-02-25,3.79,23.85,15.80,31.90,19.30
2019-02-26,3.17,20.21,11.80,23.20,18.40
2019-02-27,2.03,20.85,6.00,24.60,18.80
2019-02-28,2.98,21.48,7.40,24.80,19.30
2019-03-01,3.93,22.37,8.90,27.00,19.30
2019-03-02,2.62,23.76,6.20,30.50,20.00
2019-03-03,2.81,25.10,8.30,30.80,20.80
2019-03-04,4.56,24.04,10.60,30.00,18.40
2019-03-05,3.22,24.54,7.40,30.70,20.40
2019-03-06,3.07,25.51,15.60,31.50,20.50
2019-03-07,2.73,23.92,14.40,30.10,20.50
2019-03-08,3.28,23.94,13.30,31.20,18.70
2019-03-09,3.45,23.47,11.80,31.20,19.50
2019-03-10,3.81,24.50,11.40,30.80,20.30
2019-03-11,6.68,22.53,13.10,27.60,19.60
2019-03-12,4.66,23.50,15.00,31.00,18.70
2019-03-13,2.86,23.21,9.70,29.60,20.50
2019-03-14,2.58,23.26,7.10,29.80,19.70
2019-03-15,1.90,23.50,8.00,28.60,20.40
2019-03-16,4.67,23.91,10.10,29.00,20.50
2019-03-17,4.24,24.15,12.30,30.40,20.40
2019-03-18,3.37,24.23,12.10,30.70,20.00
2019-03-19,3.26,24.00,10.50,30.40,20.20
2019-03-20,3.12,23.27,15.20,29.60,18.80
2019-03-21,6.58,20.17,13.80,22.70,18.60
2019-03-22,6.84,20.85,14.10,27.20,17.40
2019-03-23,4.20,21.59,12.30,28.20,16.20
2019-03-24,3.55,23.63,11.00,30.80,17.80
2019-03-25,1.46,25.65,5.50,31.00,19.10
2019-03-26,3.08,25.40,10.10,31.40,18.90
2019-03-27,6.31,23.87,13.70,29.80,19.40
2019-03-28,7.33,22.94,13.90,29.80,18.20
2019-03-29,7.64,22.11,14.30,28.60,17.30
2019-03-30,5.59,21.45,14.40,27.90,16.50
2019-03-31,4.66,21.98,11.70,28.30,16.70
2019-04-01,5.08,23.11,12.60,29.60,18.00
2019-04-02,5.34,22.66,12.90,29.30,17.10
2019-04-03,1.98,23.71,5.90,28.20,19.90
2019-04-04,2.03,25.14,6.20,30.00,20.00
2019-04-05,3.30,23.95,4.40,25.10,23.10
2019-04-06,2.31,22.84,9.10,27.70,20.20
2019-04-07,3.15,21.80,11.60,25.90,19.60
2019-04-08,1.71,22.36,6.10,27.60,19.90
2019-04-09,5.95,19.85,12.10,23.20,17.30
2019-04-10,6.53,20.49,13.50,25.90,17.10
2019-04-11,4.95,20.64,14.60,27.60,15.50
2019-04-12,3.35,21.71,9.30,28.50,16.40
2019-04-13,4.38,22.38,10.10,27.80,17.70
2019-04-14,3.32,21.91,9.30,26.00,19.60
2019-04-15,4.38,22.53,11.10,28.20,18.40
2019-04-16,4.25,22.98,11.00,28.50,18.30
2019-04-17,2.89,23.20,8.30,28.80,18.60
2019-04-18,1.90,22.06,5.70,28.20,14.90
2019-04-19,2.54,21.67,6.40,28.20,14.10
2019-04-20,2.40,23.70,5.00,30.20,18.40
2019-04-21,3.17,24.95,8.30,31.00,19.70
2019-04-22,2.53,22.32,7.20,27.10,20.00
2019-04-23,4.77,21.86,11.10,25.80,19.80
2019-04-24,4.95,23.04,13.40,29.40,18.90
2019-04-25,4.25,23.91,11.20,30.00,19.90
2019-04-26,3.59,23.90,10.30,31.10,19.80
2019-04-27,3.02,24.58,9.70,31.20,19.40
2019-04-28,3.57,22.45,16.10,28.00,19.60
2019-04-29,1.79,20.84,5.60,25.80,17.70
2019-04-30,3.01,19.93,7.90,25.50,16.20
2019-05-01,2.55,21.03,7.30,26.60,17.30
2019-05-02,1.72,22.12,6.50,26.50,17.40
2019-05-03,2.11,24.19,7.30,30.10,18.60
2019-05-04,2.28,24.09,5.90,29.60,19.90
2019-05-05,3.98,24.59,9.30,30.80,20.10
2019-05-06,2.21,24.29,6.30,30.00,18.60
2019-05-07,4.07,22.31,11.50,26.10,19.30
2019-05-08,7.29,20.22,15.10,24.20,18.00
2019-05-09,5.45,19.05,13.70,24.30,14.90
2019-05-10,3.76,21.49,9.70,28.10,16.50
2019-05-11,3.24,22.31,10.00,25.00,19.80
2019-05-12,2.83,22.20,10.00,27.80,18.10
2019-05-13,2.56,22.13,8.10,27.40,18.30
2019-05-14,2.80,19.75,8.50,23.60,16.20
2019-05-15,5.85,17.34,12.10,22.90,13.40
2019-05-16,7.04,18.28,14.00,22.20,15.60
2019-05-17,6.99,17.98,13.40,21.40,16.20
2019-05-18,4.74,17.99,11.00,22.80,14.50
2019-05-19,2.93,17.71,8.10,22.30,14.00
2019-05-20,1.87,19.18,6.30,25.10,14.70
2019-05-21,1.97,20.07,5.80,25.50,14.40
2019-05-22,1.72,21.55,5.00,27.10,15.00
2019-05-23,2.81,20.04,8.00,23.90,17.60
2019-05-24,4.60,16.49,13.70,18.60,12.30
2019-05-25,2.49,13.96,7.10,21.00,9.50
2019-05-26,3.01,16.08,7.00,22.70,10.90
2019-05-27,2.53,18.66,6.30,26.10,12.20
2019-05-28,4.39,19.54,16.00,25.90,15.20
2019-05-29,2.10,19.76,7.70,26.30,16.40
2019-05-30,2.96,21.97,8.80,27.80,17.50
2019-05-31,3.62,23.39,12.30,27.80,18.60
2019-06-01,1.76,21.67,9.30,25.70,18.90
2019-06-02,2.93,19.30,10.50,21.60,17.80
2019-06-03,2.98,18.23,13.60,23.10,15.10
2019-06-04,3.86,15.64,8.60,19.50,12.90
2019-06-05,5.70,13.24,12.30,19.00,8.20
2019-06-06,4.91,15.80,11.90,21.60,12.30
2019-06-07,2.23,17.20,5.60,24.70,10.90
2019-06-08,2.75,17.99,6.30,23.60,11.90
2019-06-09,4.72,16.47,11.50,21.90,11.20
2019-06-10,4.91,16.87,12.20,22.80,12.50
2019-06-11,3.24,17.83,6.60,24.80,11.20
2019-06-12,2.93,19.67,6.90,26.30,14.20
2019-06-13,2.85,20.44,7.60,27.00,14.60
2019-06-14,2.51,22.24,7.80,27.80,17.90
2019-06-15,2.99,21.05,7.30,26.70,15.70
2019-06-16,3.11,19.97,7.40,27.10,15.30
2019-06-17,3.91,18.84,7.50,26.20,13.60
2019-06-18,2.94,17.24,7.00,23.00,13.80
2019-06-19,2.87,19.63,6.80,25.50,14.00
2019-06-20,2.07,20.94,4.60,26.90,15.00
2019-06-21,5.42,18.46,11.90,24.10,15.20
2019-06-22,4.58,17.98,11.40,24.00,13.70
2019-06-23,2.78,19.24,6.80,25.20,13.30
2019-06-24,2.55,20.00,7.80,25.70,13.40
2019-06-25,3.67,19.96,10.80,26.60,14.40
2019-06-26,3.34,18.47,7.30,22.20,15.30
2019-06-27,2.06,18.20,5.50,23.30,15.10
2019-06-28,3.68,21.22,7.90,27.80,16.40
2019-06-29,3.70,22.26,8.90,27.80,17.80
2019-06-30,3.26,22.23,9.70,27.90,16.60
2019-07-01,2.89,22.53,8.00,27.60,16.90
2019-07-02,3.09,21.69,9.70,26.60,17.30
2019-07-03,3.16,19.85,7.40,24.70,16.20
2019-07-04,2.50,16.58,14.30,18.90,15.30
2019-07-05,4.66,13.87,10.70,16.60,10.30
2019-07-06,3.40,7.46,10.20,14.20,0.80
2019-07-07,4.66,9.30,12.20,15.90,3.30
2019-07-08,5.20,11.55,12.70,21.00,6.20
2019-07-09,4.56,13.67,10.90,21.60,8.30
2019-07-10,3.45,15.59,8.50,25.70,8.50
2019-07-11,2.66,18.26,7.10,26.50,9.80
2019-07-12,2.51,17.57,7.20,25.00,10.10
2019-07-13,2.25,19.68,6.10,26.50,10.70
2019-07-14,2.58,21.28,8.00,27.10,13.50
2019-07-15,3.54,18.54,13.60,23.00,12.90
2019-07-16,2.81,15.52,9.20,20.50,12.00
2019-07-17,6.57,11.29,13.10,16.50,5.80
2019-07-18,6.35,14.26,15.10,20.90,9.90
2019-07-19,5.21,15.85,12.30,22.80,11.30
2019-07-20,3.40,17.58,8.10,23.80,11.80
2019-07-21,4.01,17.62,10.70,23.60,12.50
2019-07-22,4.35,19.13,11.90,25.60,15.80
2019-07-23,3.32,20.78,8.70,26.90,15.10
2019-07-24,2.66,20.78,8.30,28.30,13.40
2019-07-25,4.37,20.05,9.50,25.80,15.30
2019-07-26,4.57,19.72,12.20,26.60,14.80
2019-07-27,2.77,21.97,8.40,28.70,16.50
2019-07-28,5.16,19.04,12.30,25.00,14.70
2019-07-29,5.38,18.10,13.20,24.40,14.30
2019-07-30,3.55,17.53,10.50,25.40,12.90
2019-07-31,2.38,18.95,5.80,26.60,11.80
2019-08-01,3.15,20.62,9.60,29.50,11.70
2019-08-02,3.16,21.92,8.00,27.60,18.30
2019-08-03,3.07,15.57,9.00,17.80,12.80
2019-08-04,6.55,10.65,16.30,14.10,6.90
2019-08-05,7.44,14.04,14.40,22.00,8.40
2019-08-06,5.82,16.19,13.80,22.80,11.30
2019-08-07,3.33,20.44,10.60,27.70,14.40
2019-08-08,2.93,22.22,8.10,29.00,16.20
2019-08-09,3.43,22.59,9.80,31.10,15.30
2019-08-10,3.59,23.54,11.00,29.70,18.30
2019-08-11,4.06,22.44,8.90,29.30,17.40
2019-08-12,3.14,21.73,8.30,31.60,13.40
2019-08-13,4.70,23.52,14.80,30.30,15.20
2019-08-14,9.85,13.30,18.20,17.30,9.50
2019-08-15,7.97,14.24,19.20,23.60,7.80
2019-08-16,5.34,17.21,12.20,26.30,10.70
2019-08-17,3.68,21.21,8.90,29.50,13.00
2019-08-18,3.63,23.34,12.00,30.00,17.10
2019-08-19,5.73,17.81,14.10,24.90,12.30
