data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,1.30,8.19,6.10,15.90,3.50
1997-06-02,1.13,10.08,4.40,16.20,5.00
1997-06-03,1.54,11.04,4.80,13.60,8.50
1997-06-04,1.58,13.22,3.60,15.30,12.00
1997-06-05,1.24,13.30,5.00,14.70,11.30
1997-06-06,2.38,15.36,8.30,20.20,11.30
1997-06-07,3.67,9.07,11.60,13.10,5.60
1997-06-08,3.31,8.77,9.10,14.80,4.90
1997-06-09,0.82,8.50,3.50,17.90,2.40
1997-06-10,1.01,7.74,4.50,17.20,3.30
1997-06-11,0.76,7.71,3.60,11.50,4.00
1997-06-12,0.96,13.58,3.60,21.30,9.60
1997-06-13,1.43,14.56,6.20,19.60,11.30
1997-06-14,2.70,15.80,12.50,20.30,12.00
1997-06-15,3.46,12.27,11.80,18.60,7.80
1997-06-16,4.18,11.58,10.70,15.50,9.00
1997-06-17,1.95,11.91,6.50,21.20,4.50
1997-06-18,1.33,8.77,6.80,19.20,2.00
1997-06-19,1.74,12.95,7.00,15.10,10.70
1997-06-20,1.40,14.74,8.90,21.00,10.30
1997-06-21,1.88,18.86,11.60,27.10,14.70
1997-06-22,2.11,18.03,12.80,26.00,12.60
1997-06-23,1.49,18.65,9.40,26.80,13.30
1997-06-24,1.45,17.37,9.80,26.60,10.00
1997-06-25,1.50,17.47,9.50,25.10,11.90
1997-06-26,1.65,18.78,6.10,22.30,17.00
1997-06-27,1.25,14.16,6.60,18.00,9.90
1997-06-28,0.88,8.65,2.90,12.20,4.60
1997-06-29,1.05,8.07,4.30,11.20,6.30
1997-06-30,1.42,8.73,4.80,17.00,3.20
1997-07-01,1.34,3.96,5.00,10.50,-0.10
1997-07-02,0.55,11.46,2.70,14.10,9.00
1997-07-03,0.90,14.83,5.90,22.00,10.30
1997-07-04,2.09,16.18,8.90,21.30,8.10
1997-07-05,1.17,9.52,6.10,19.90,3.20
1997-07-06,0.79,12.11,3.20,21.30,8.10
1997-07-07,0.93,14.21,6.00,23.10,9.00
1997-07-08,1.79,15.76,5.90,21.70,13.00
1997-07-09,1.11,15.02,3.10,22.00,10.80
1997-07-10,0.91,14.02,5.90,24.40,9.40
1997-07-11,0.94,15.70,4.40,25.40,7.80
1997-07-12,1.20,12.98,4.90,18.90,9.30
1997-07-13,1.18,15.30,6.90,23.20,9.30
1997-07-14,1.84,14.46,8.70,24.70,6.80
1997-07-15,1.23,17.90,7.60,24.70,13.90
1997-07-16,1.03,15.57,6.20,23.00,8.60
1997-07-17,1.51,15.12,5.60,18.00,13.10
1997-07-18,2.21,13.91,6.10,15.20,13.20
1997-07-19,1.28,14.65,4.10,17.80,12.80
1997-07-20,1.42,14.24,5.90,16.20,13.00
1997-07-21,2.24,14.88,11.60,19.30,12.10
1997-07-22,1.40,13.72,4.80,20.10,9.10
1997-07-23,1.40,9.17,4.60,12.30,6.60
