data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,3.13,13.40,7.00,19.40,8.20
1997-06-02,2.81,13.39,7.90,18.70,9.80
1997-06-03,3.43,13.62,11.90,14.90,11.90
1997-06-04,2.66,13.40,6.60,14.40,12.50
1997-06-05,1.86,14.24,8.30,16.90,12.70
1997-06-06,2.99,15.30,8.70,19.10,12.30
1997-06-07,5.24,9.21,11.80,12.60,5.60
1997-06-08,3.63,6.41,8.10,10.70,3.60
1997-06-09,2.35,10.44,6.60,17.30,4.10
1997-06-10,2.87,13.58,9.50,19.40,9.80
1997-06-11,3.24,13.42,7.20,15.30,11.70
1997-06-12,3.14,15.08,8.20,18.40,12.90
1997-06-13,6.32,19.09,15.60,22.00,16.10
1997-06-14,3.71,15.20,18.60,20.80,13.10
1997-06-15,2.48,12.55,8.50,17.00,9.30
1997-06-16,2.38,10.43,8.60,14.80,6.00
1997-06-17,1.48,12.13,5.20,16.90,8.70
1997-06-18,3.10,15.51,8.80,22.30,10.20
1997-06-19,6.03,18.72,14.70,23.70,13.30
1997-06-20,4.43,15.62,19.80,20.00,11.20
1997-06-21,5.31,21.16,14.10,25.60,18.10
1997-06-22,4.25,21.90,11.40,26.20,19.20
1997-06-23,5.00,22.69,14.10,25.90,20.70
1997-06-24,3.07,21.42,9.20,25.90,17.70
1997-06-25,2.26,20.62,8.20,24.10,17.50
1997-06-26,2.63,18.90,7.30,21.10,17.20
1997-06-27,3.66,15.80,10.90,17.80,12.10
1997-06-28,3.34,12.11,10.80,16.10,8.50
1997-06-29,2.87,11.85,7.60,12.80,10.90
1997-06-30,2.67,12.06,8.30,16.30,10.10
1997-07-01,2.89,10.73,7.30,17.00,6.20
1997-07-02,3.59,18.71,9.30,21.50,14.80
1997-07-03,2.21,17.98,9.00,21.10,16.30
1997-07-04,3.16,17.28,8.30,19.70,13.70
1997-07-05,3.66,15.54,10.70,21.90,8.90
1997-07-06,4.33,17.92,76.80,24.50,12.90
1997-07-07,2.58,19.78,8.50,24.30,16.50
1997-07-08,2.49,19.42,10.30,24.20,15.70
1997-07-09,3.03,19.63,9.50,24.70,16.50
1997-07-10,2.44,19.51,9.20,24.30,15.80
1997-07-11,1.64,19.95,5.00,25.80,15.80
1997-07-12,2.71,18.86,10.90,22.90,15.80
1997-07-13,2.18,18.61,8.50,24.20,14.50
1997-07-14,1.61,19.19,7.60,24.40,15.80
1997-07-15,3.07,20.81,11.90,25.00,17.10
1997-07-16,2.67,20.57,9.30,24.00,18.10
1997-07-17,2.49,18.57,8.10,21.20,16.20
1997-07-18,3.62,16.21,11.00,17.80,14.00
1997-07-19,3.24,18.94,7.70,24.00,15.30
1997-07-20,1.90,15.34,23.30,19.10,12.80
1997-07-21,2.50,12.80,6.10,14.70,11.40
1997-07-22,1.63,14.00,5.10,19.50,10.20
1997-07-23,2.48,16.02,6.50,22.90,11.70
1997-07-24,3.53,14.84,8.50,21.50,9.50
1997-07-25,2.62,17.38,7.40,23.30,13.60
1997-07-26,3.15,16.73,7.20,22.60,12.10
1997-07-27,1.75,17.41,6.10,22.90,13.00
1997-07-28,5.04,18.31,89.60,23.80,13.30
1997-07-29,2.66,19.06,9.10,24.40,14.90
1997-07-30,3.80,19.60,12.30,24.60,16.30
1997-07-31,4.00,20.05,10.20,24.50,16.10
1997-08-01,3.53,20.00,9.40,22.10,17.10
1997-08-02,3.01,18.62,14.10,20.50,16.60
1997-08-03,2.27,18.91,14.80,21.90,16.40
1997-08-04,3.86,14.10,10.80,16.90,11.80
1997-08-05,5.13,13.05,10.50,19.30,9.40
1997-08-06,3.68,13.26,9.40,15.60,10.80
1997-08-07,2.95,15.25,9.10,17.70,12.10
1997-08-08,4.99,11.79,10.00,17.20,8.40
1997-08-09,4.14,12.25,12.00,18.20,7.30
1997-08-10,2.60,12.13,7.00,19.00,5.10
1997-08-11,3.06,14.15,8.40,20.80,7.10
1997-08-12,1.69,17.42,5.90,23.20,13.10
1997-08-13,2.50,19.20,7.10,25.50,14.90
1997-08-14,3.79,20.47,11.90,26.50,15.60
1997-08-15,4.41,21.79,13.10,26.90,17.90
1997-08-16,4.59,22.25,13.70,26.50,19.20
1997-08-17,5.48,22.49,15.00,27.10,19.50
1997-08-18,4.23,22.76,12.70,28.10,19.20
1997-08-19,3.66,23.48,11.60,28.60,20.10
1997-08-20,2.66,20.21,7.90,23.80,16.40
1997-08-21,2.00,17.15,5.20,18.50,15.90
1997-08-22,1.49,15.91,6.30,17.20,15.00
1997-08-23,2.35,16.22,6.00,20.10,14.30
1997-08-24,2.69,14.62,7.80,19.00,10.10
1997-08-25,1.92,16.71,5.50,24.00,10.50
1997-08-26,1.60,20.11,5.20,27.60,13.30
1997-08-27,2.25,22.76,6.30,29.50,16.30
1997-08-28,2.26,24.55,6.60,30.80,19.20
1997-08-29,2.10,24.27,7.40,29.60,19.30
1997-08-30,3.25,23.63,10.90,28.90,19.20
