data,v_vento,t_med,v_rajada,t_max,t_min
2000-04-07,1.25,24.87,5.20,28.50,17.70
2000-04-08,1.15,21.01,4.10,30.20,14.40
2000-04-09,1.22,21.26,6.50,30.80,13.00
2000-04-10,1.56,19.67,5.20,30.90,10.70
2000-04-11,1.44,20.24,6.60,30.10,12.00
2000-04-12,1.93,19.77,9.60,29.50,11.10
2000-04-13,1.73,19.86,11.40,29.20,12.70
2000-04-14,1.49,21.36,6.70,30.50,14.90
2000-04-15,0.95,20.32,4.20,28.90,14.60
2000-04-16,0.99,20.25,4.50,27.40,15.80
2000-04-17,1.16,18.75,6.10,24.50,15.50
2000-04-18,1.68,18.50,6.60,24.00,15.90
2000-04-19,2.14,19.62,7.40,24.80,14.20
2000-04-20,1.81,15.70,7.80,23.80,9.00
2000-04-21,1.78,15.05,6.90,22.90,7.60
2000-04-22,1.32,15.57,4.10,24.60,8.50
2000-04-23,1.53,17.15,4.80,26.20,11.20
2000-04-24,1.50,16.48,4.40,27.00,8.80
2000-04-25,1.72,16.81,7.10,26.80,8.30
2000-04-26,1.72,17.49,5.70,25.50,12.20
2000-04-27,1.63,18.33,5.50,27.00,11.50
2000-04-28,1.32,18.73,4.60,27.10,11.80
2000-04-29,1.60,18.16,6.10,26.10,11.50
2000-04-30,2.08,18.53,7.40,27.40,11.90
2000-05-01,2.01,19.36,7.80,28.10,11.80
2000-05-02,1.86,20.29,7.00,28.60,14.70
2000-05-03,1.57,20.66,7.00,27.70,14.20
2000-05-04,1.49,20.58,7.00,27.80,16.10
2000-05-05,1.75,21.38,8.70,29.30,14.90
2000-05-06,2.10,18.88,8.70,22.50,10.70
2000-05-07,1.60,14.24,5.40,23.60,8.00
2000-05-08,1.28,13.25,4.80,18.60,8.00
2000-05-09,1.37,15.71,6.10,24.70,9.40
2000-05-10,1.55,14.39,5.20,22.40,9.10
2000-05-11,1.75,14.06,6.60,20.90,8.10
2000-05-12,1.53,15.63,7.50,22.20,10.90
2000-05-13,1.41,15.86,4.30,24.90,10.30
2000-05-14,1.50,16.75,5.00,24.20,11.60
2000-05-15,1.12,16.46,4.70,24.80,9.70
2000-05-16,1.86,17.29,7.30,25.90,10.30
2000-05-17,3.15,16.66,10.50,20.10,12.40
2000-05-18,1.89,13.07,7.40,17.60,9.00
2000-05-19,1.35,14.07,4.70,18.10,10.40
2000-05-20,1.48,13.40,7.00,19.00,8.50
2000-05-21,1.28,13.57,5.10,20.00,8.70
2000-05-22,1.70,13.42,5.50,21.30,7.80
2000-05-23,1.85,14.39,4.30,22.80,9.00
2000-05-24,1.60,16.26,5.90,23.10,11.80
2000-05-25,1.73,16.12,8.30,23.70,10.70
2000-05-26,1.35,12.57,7.60,16.50,8.30
2000-05-27,1.73,14.25,6.30,22.60,9.00
2000-05-28,2.03,14.58,6.80,20.40,6.60
2000-05-29,1.29,10.10,4.00,19.50,1.40
2000-05-30,1.27,12.20,3.30,13.20,11.10
2000-05-31,1.15,12.83,3.60,15.80,11.60
2000-06-01,0.99,13.63,3.40,19.00,10.80
2000-06-02,1.17,12.73,5.60,18.60,8.90
2000-06-03,1.44,14.03,4.80,21.50,8.40
2000-06-04,1.33,15.16,4.50,18.70,11.70
2000-06-05,1.52,16.48,5.40,23.30,0.00
2000-06-06,1.28,15.99,5.20,23.90,9.10
2000-06-07,1.27,15.55,4.60,24.10,8.50
2000-06-08,1.12,15.50,6.50,24.90,8.10
2000-06-09,1.05,15.43,4.00,22.10,11.40
2000-06-10,1.24,16.33,5.50,23.40,11.50
2000-06-11,1.30,16.35,6.10,24.10,10.30
2000-06-12,1.25,16.13,5.90,22.90,11.20
2000-06-13,1.53,16.12,5.70,24.30,10.20
2000-06-14,1.58,16.62,6.50,25.60,9.80
2000-06-15,1.66,17.09,6.60,25.90,10.80
2000-06-16,1.36,17.36,5.10,26.20,11.10
2000-06-17,1.36,17.45,5.80,23.10,12.50
2000-06-18,0.80,15.73,4.50,17.00,14.70
2000-06-19,1.42,16.58,6.60,21.60,13.00
2000-06-20,1.56,14.19,6.20,15.70,11.90
2000-06-21,1.55,12.11,5.20,19.20,6.30
2000-06-22,1.37,8.38,4.40,19.30,-0.20
2000-06-23,1.48,9.76,5.20,21.70,0.60
2000-06-24,1.78,12.96,8.20,24.80,3.00
2000-06-25,0.92,16.68,9.10,24.70,9.90
2000-06-26,1.46,16.65,7.00,22.90,11.70
2000-06-27,1.38,17.40,8.80,23.40,14.60
2000-06-28,1.24,15.66,7.60,22.40,11.30
2000-06-29,1.00,15.46,7.20,22.80,9.60
2000-06-30,2.21,15.84,15.80,20.20,11.50
2000-07-01,1.50,13.55,5.90,20.10,8.50
2000-07-02,1.47,16.42,6.60,25.60,9.30
2000-07-03,1.86,15.53,7.30,18.80,12.30
2000-07-04,1.35,13.38,5.20,19.90,9.60
2000-07-05,1.71,14.18,4.30,21.60,9.30
2000-07-06,2.09,14.90,7.80,22.10,10.40
2000-07-07,1.74,14.38,6.90,23.40,8.00
2000-07-08,1.38,15.80,5.70,24.30,9.50
2000-07-09,1.32,16.58,6.10,25.10,9.70
2000-07-10,2.03,17.91,7.90,25.10,12.50
2000-07-11,1.88,16.70,6.90,20.90,13.30
2000-07-12,2.82,10.27,7.90,14.40,3.10
2000-07-13,1.83,5.99,6.80,16.50,-1.30
2000-07-14,1.92,8.07,5.40,18.10,0.80
2000-07-15,1.35,9.67,5.20,14.50,4.60
2000-07-16,2.61,8.68,8.70,12.70,2.80
2000-07-17,1.69,4.82,5.10,13.70,-2.50
2000-07-18,1.33,5.22,6.20,14.40,-1.70
2000-07-19,1.03,7.06,5.50,10.50,4.10
2000-07-20,1.45,5.78,5.10,15.90,-2.20
2000-07-21,1.62,6.58,5.50,18.10,-3.00
2000-07-22,1.10,11.76,5.50,16.00,8.40
2000-07-23,2.23,12.25,7.10,15.20,5.60
