data,v_vento,t_med,v_rajada,t_max,t_min
2017-11-06,0.00,20.10,0.00,20.20,19.90
2017-11-07,,,,,
2017-11-08,,,,,
2017-11-09,1.83,24.47,5.50,28.30,-39.90
2017-11-10,3.25,20.14,18.40,26.70,15.00
2017-11-11,3.89,17.62,10.80,24.30,11.40
2017-11-12,3.57,19.08,9.90,24.90,12.90
2017-11-13,2.81,20.55,7.60,28.60,13.30
2017-11-14,2.85,22.10,9.20,30.10,13.90
2017-11-15,3.66,23.03,12.80,30.90,14.70
2017-11-16,3.92,25.04,14.50,32.10,17.30
2017-11-17,2.95,18.77,14.60,22.00,16.80
2017-11-18,2.92,18.66,15.30,21.90,16.20
2017-11-19,2.45,19.68,9.10,25.60,14.30
2017-11-20,2.54,20.70,7.70,29.20,13.80
2017-11-21,3.27,19.27,12.90,24.70,16.30
2017-11-22,3.05,18.70,9.20,24.20,15.40
2017-11-23,2.78,19.60,8.20,27.20,12.70
2017-11-24,2.01,23.50,8.30,30.10,16.00
2017-11-25,3.14,20.42,13.80,24.10,16.80
2017-11-26,3.36,19.39,9.00,23.70,17.00
2017-11-27,1.90,20.19,6.50,27.30,14.70
2017-11-28,2.80,22.67,7.70,30.00,15.90
2017-11-29,2.69,22.36,8.00,28.90,16.80
2017-11-30,3.23,20.29,8.30,27.40,16.70
2017-12-01,3.47,20.34,9.60,28.20,15.70
2017-12-02,3.62,21.39,10.50,29.10,14.80
2017-12-03,3.01,22.20,7.40,29.40,15.40
2017-12-04,2.00,24.36,8.30,29.00,21.10
2017-12-05,2.31,24.59,8.70,31.10,18.20
2017-12-06,2.71,21.92,8.30,27.30,18.80
2017-12-07,2.80,21.41,9.20,28.30,17.40
2017-12-08,2.78,23.61,10.00,28.80,18.70
2017-12-09,3.32,23.17,9.80,28.90,16.10
2017-12-10,3.36,24.22,11.20,29.60,17.80
2017-12-11,3.58,23.36,9.90,28.40,17.90
2017-12-12,4.55,21.27,15.20,28.60,14.40
2017-12-13,3.28,21.57,9.10,30.40,14.40
2017-12-14,2.75,23.35,7.40,30.60,18.20
2017-12-15,2.64,23.63,15.20,31.10,18.20
2017-12-16,3.18,24.35,9.70,31.80,17.50
2017-12-17,3.77,25.21,19.90,30.90,19.50
2017-12-18,3.10,23.41,11.30,32.30,17.80
2017-12-19,3.03,23.35,8.60,31.30,18.40
2017-12-20,2.64,21.12,8.10,23.80,19.10
2017-12-21,1.90,20.79,7.30,27.80,18.20
2017-12-22,2.46,21.39,7.00,27.10,18.70
2017-12-23,3.70,20.93,10.10,22.30,20.10
2017-12-24,4.38,21.02,15.30,25.70,19.60
2017-12-25,1.80,21.60,8.00,27.40,19.50
2017-12-26,2.87,21.14,10.30,26.10,17.90
2017-12-27,2.68,20.43,7.90,24.00,18.50
2017-12-28,2.31,20.46,6.70,27.00,17.90
2017-12-29,2.48,20.89,13.20,24.90,18.70
2017-12-30,2.52,20.64,11.80,25.20,17.90
2017-12-31,2.86,23.02,10.20,28.30,19.40
2018-01-01,2.62,21.52,9.30,24.80,18.80
2018-01-02,2.58,18.98,13.20,21.20,17.80
2018-01-03,3.31,20.86,8.30,26.40,17.50
2018-01-04,2.89,22.03,7.60,28.60,15.80
2018-01-05,2.56,23.86,8.60,29.50,16.80
2018-01-06,1.83,22.48,14.00,28.20,17.40
2018-01-07,2.59,21.26,9.10,29.30,16.60
2018-01-08,4.31,21.47,10.80,26.90,16.50
2018-01-09,4.32,18.92,11.10,24.30,14.50
2018-01-10,2.56,19.33,7.20,22.60,17.50
2018-01-11,2.60,20.59,8.10,25.40,18.10
2018-01-12,2.36,20.62,9.40,25.70,18.30
2018-01-13,2.70,19.52,10.10,24.00,17.30
2018-01-14,3.59,20.26,13.60,24.20,18.30
2018-01-15,3.01,20.41,10.70,21.90,19.30
2018-01-16,2.38,21.14,8.60,24.10,19.80
2018-01-17,2.47,21.75,8.90,26.30,19.90
2018-01-18,3.67,21.74,14.20,26.90,19.20
2018-01-19,1.69,21.54,5.60,27.50,18.20
2018-01-20,2.85,20.74,8.30,27.60,18.40
2018-01-21,3.21,21.79,15.10,28.70,18.50
2018-01-22,3.61,23.07,12.10,28.90,18.10
2018-01-23,3.24,24.62,11.80,30.00,20.40
2018-01-24,2.88,21.92,14.60,29.60,18.70
2018-01-25,3.00,22.16,8.10,28.30,17.80
2018-01-26,3.73,21.96,10.80,27.80,18.40
2018-01-27,3.76,21.59,12.00,28.80,17.00
2018-01-28,2.74,21.71,8.20,27.50,17.40
2018-01-29,2.19,21.88,10.90,26.90,18.90
2018-01-30,2.88,21.33,7.30,25.90,17.80
2018-01-31,3.45,21.18,9.20,27.60,15.10
2018-02-01,2.60,21.50,8.00,28.10,16.40
2018-02-02,2.56,23.02,7.40,29.40,17.70
2018-02-03,3.19,22.63,9.10,29.10,16.00
2018-02-04,3.40,21.57,10.00,28.00,14.90
2018-02-05,3.19,20.96,8.60,27.80,14.00
2018-02-06,2.34,22.48,8.30,29.60,15.40
2018-02-07,2.07,24.15,7.70,28.90,20.40
2018-02-08,2.50,24.65,9.00,30.40,19.00
2018-02-09,2.73,22.07,8.00,25.70,19.90
2018-02-10,3.22,20.75,11.40,24.90,19.30
2018-02-11,2.42,20.84,9.30,25.40,19.20
2018-02-12,2.84,21.69,10.90,27.40,18.50
2018-02-13,4.10,19.84,11.50,27.10,15.30
2018-02-14,5.23,19.02,12.90,24.90,14.50
2018-02-15,3.79,19.78,11.30,28.30,13.50
2018-02-16,3.23,21.51,10.00,29.40,16.30
2018-02-17,2.77,19.03,7.40,24.10,16.40
2018-02-18,2.39,18.62,6.10,22.60,16.60
2018-02-19,4.26,19.82,11.70,24.00,18.00
2018-02-20,3.72,19.60,10.50,23.70,17.70
2018-02-21,3.20,20.61,9.00,25.40,17.60
2018-02-22,3.11,20.36,8.60,25.40,16.00
2018-02-23,2.58,20.52,9.40,28.90,13.90
2018-02-24,2.73,21.64,8.60,29.00,16.10
2018-02-25,2.60,22.06,7.80,29.60,15.70
2018-02-26,2.28,22.80,6.50,29.10,16.10
2018-02-27,2.22,22.96,7.10,26.70,18.90
2018-02-28,2.70,20.06,10.40,26.10,17.00
2018-03-01,1.92,23.11,11.60,29.50,19.20
