data,v_vento,t_med,v_rajada,t_max,t_min
2017-02-09,2.79,24.90,8.10,29.70,17.90
2017-02-10,3.67,24.76,11.00,31.30,20.00
2017-02-11,3.03,23.40,11.10,30.90,18.90
2017-02-12,2.29,21.95,8.70,29.80,19.00
2017-02-13,3.72,21.94,13.70,26.20,20.20
2017-02-14,2.69,21.64,10.30,24.70,20.30
2017-02-15,2.52,25.54,8.50,33.10,20.50
2017-02-16,2.16,24.25,8.90,33.10,18.20
2017-02-17,1.60,24.41,8.10,33.40,18.30
2017-02-18,2.22,25.26,9.30,33.40,18.90
2017-02-19,1.39,26.38,6.80,34.90,18.40
2017-02-20,2.31,27.20,10.00,34.60,20.50
2017-02-21,2.55,25.82,8.60,33.60,18.60
2017-02-22,2.15,25.53,7.40,34.00,19.10
2017-02-23,2.25,23.33,13.70,33.20,19.30
2017-02-24,1.70,21.36,7.40,28.10,18.30
2017-02-25,1.59,23.04,7.40,29.90,17.30
2017-02-26,1.84,23.18,5.90,29.70,18.40
2017-02-27,2.13,23.57,9.80,31.60,19.50
2017-02-28,2.15,23.91,9.80,33.30,18.60
2017-03-01,2.31,24.10,10.20,34.00,18.90
2017-03-02,1.98,21.82,6.40,29.30,19.70
2017-03-03,1.89,23.10,5.80,29.00,20.20
2017-03-04,2.32,23.23,11.60,28.90,19.60
2017-03-05,1.23,21.82,10.20,25.20,19.50
2017-03-06,2.08,23.23,6.00,28.00,20.70
2017-03-07,2.27,24.71,7.20,31.30,19.30
2017-03-08,2.39,25.66,7.70,32.20,20.50
2017-03-09,2.85,26.48,8.50,33.50,21.20
2017-03-10,1.96,25.77,9.50,33.60,21.30
2017-03-11,2.04,24.61,7.30,32.30,19.00
2017-03-12,3.33,24.86,13.50,33.00,20.40
2017-03-13,1.94,23.33,7.10,30.40,18.20
2017-03-14,2.68,23.67,7.70,30.70,18.40
2017-03-15,3.25,24.46,8.80,31.50,18.60
2017-03-16,2.52,23.17,11.30,30.70,19.90
2017-03-17,2.18,20.63,6.90,24.50,18.20
2017-03-18,2.79,20.09,7.50,23.00,18.30
2017-03-19,3.06,20.21,8.20,26.00,15.70
2017-03-20,2.72,20.72,8.40,27.50,15.60
2017-03-21,3.00,21.00,8.30,28.00,14.10
2017-03-22,2.45,21.46,8.00,29.40,14.80
2017-03-23,1.78,21.69,5.80,29.50,16.20
2017-03-24,1.64,22.74,6.60,30.40,15.60
2017-03-25,2.02,23.95,6.50,31.80,17.70
2017-03-26,2.96,21.46,9.40,25.20,18.40
2017-03-27,3.19,19.49,8.20,22.90,17.80
2017-03-28,2.50,20.24,7.90,27.80,15.00
2017-03-29,3.80,21.11,10.40,27.80,16.80
2017-03-30,2.96,20.52,9.60,27.80,15.00
2017-03-31,2.82,20.08,9.10,27.80,14.80
2017-04-01,3.47,19.25,9.30,26.10,12.30
2017-04-02,3.46,19.45,9.40,27.40,13.40
2017-04-03,2.11,20.84,7.60,29.40,14.00
2017-04-04,2.59,22.06,8.70,28.30,17.20
2017-04-05,1.95,20.70,9.70,23.70,17.80
2017-04-06,2.09,20.87,9.20,26.20,18.50
2017-04-07,2.99,20.41,7.00,25.00,17.10
2017-04-08,3.10,21.72,8.10,26.80,18.40
2017-04-09,3.04,22.87,8.80,28.10,18.90
