data,v_vento,t_med,v_rajada,t_max,t_min
1998-04-29,4.00,11.05,10.10,13.40,9.50
1998-04-30,3.85,9.62,8.70,13.80,7.90
1998-05-01,2.88,10.14,6.20,13.50,8.20
1998-05-02,2.12,11.40,5.20,17.00,7.10
1998-05-03,1.60,12.45,4.20,20.10,8.00
1998-05-04,2.30,14.91,6.60,20.20,12.10
1998-05-05,2.09,12.50,5.40,20.90,7.50
1998-05-06,2.05,12.26,5.70,20.40,6.90
1998-05-07,2.60,11.20,7.00,20.70,5.70
1998-05-08,2.85,13.00,7.30,21.40,6.50
1998-05-09,2.47,14.47,7.60,23.10,9.20
1998-05-10,1.53,14.44,6.80,23.40,5.90
1998-05-11,2.75,16.31,10.70,23.70,10.50
1998-05-12,2.34,16.46,6.60,22.00,12.30
1998-05-13,2.42,16.01,6.50,18.00,14.20
1998-05-14,3.86,14.28,9.70,14.80,13.80
1998-05-15,1.80,14.68,6.00,17.90,12.60
1998-05-16,3.94,11.05,9.80,13.70,8.80
1998-05-17,3.44,9.50,9.10,12.50,7.30
1998-05-18,2.34,10.97,7.40,18.00,5.70
1998-05-19,3.07,13.19,9.00,21.90,7.70
1998-05-20,1.92,14.89,7.50,22.60,10.20
1998-05-21,1.44,15.37,7.40,22.00,10.70
1998-05-22,1.44,14.84,6.70,23.10,7.40
1998-05-23,1.78,15.45,7.90,23.60,9.10
1998-05-24,1.37,16.19,5.70,25.40,8.80
1998-05-25,3.16,17.49,10.60,25.00,12.10
1998-05-26,4.67,15.77,9.30,18.20,11.30
1998-05-27,2.83,10.61,8.50,14.70,8.00
1998-05-28,2.32,9.85,6.90,16.10,6.00
1998-05-29,3.62,12.26,7.60,15.20,10.50
1998-05-30,3.03,11.16,9.60,15.20,8.80
1998-05-31,1.33,9.29,3.20,13.20,4.40
1998-06-01,1.20,6.96,2.40,10.90,5.00
1998-06-02,1.45,9.54,3.80,18.70,1.60
1998-06-03,1.22,13.88,3.20,21.00,6.30
1998-06-04,1.96,13.50,4.90,22.20,6.50
1998-06-05,4.53,10.89,7.20,13.70,5.80
1998-06-06,2.50,12.59,6.80,21.70,6.60
1998-06-07,2.64,16.88,6.40,23.30,10.40
1998-06-08,1.72,14.14,5.30,23.30,8.40
1998-06-09,2.34,13.99,6.70,21.10,7.00
1998-06-10,3.76,10.58,2.60,16.10,6.10
1998-06-11,5.20,13.48,,17.40,10.50
1998-06-12,3.14,11.80,6.30,13.30,9.70
1998-06-13,,7.45,,,
1998-06-14,3.93,13.05,7.80,14.30,9.60
1998-06-15,3.26,12.85,5.40,21.40,10.50
1998-06-16,4.08,14.01,11.00,15.20,10.70
1998-06-17,3.61,9.19,9.50,10.60,5.50
1998-06-18,1.67,8.05,4.90,12.80,2.60
1998-06-19,2.73,13.16,3.70,16.30,6.60
1998-06-20,2.10,12.45,4.40,16.60,4.00
1998-06-21,1.48,14.37,4.40,20.70,7.40
1998-06-22,2.90,14.25,,18.30,15.20
1998-06-23,4.10,14.29,11.10,19.90,11.20
1998-06-24,2.90,12.17,8.60,13.00,10.60
1998-06-25,3.21,6.53,8.50,15.80,0.90
1998-06-26,2.81,9.58,6.50,20.30,3.20
1998-06-27,1.18,10.18,4.70,19.80,4.10
1998-06-28,2.57,11.88,5.90,20.10,7.10
1998-06-29,2.79,14.89,6.60,23.20,9.80
1998-06-30,3.21,16.75,9.20,23.10,12.40
1998-07-01,3.84,16.29,11.80,22.20,12.90
1998-07-02,1.45,15.57,5.50,22.00,12.00
1998-07-03,2.71,14.21,6.30,18.90,11.70
1998-07-04,3.40,12.86,9.60,18.20,9.90
1998-07-05,3.21,14.68,7.70,22.20,11.40
1998-07-06,2.25,16.49,8.50,24.10,10.50
1998-07-07,2.47,17.11,10.60,23.40,12.80
1998-07-08,3.12,13.71,13.20,16.40,11.70
1998-07-09,3.66,8.57,7.80,11.70,4.50
1998-07-10,3.05,7.35,7.50,15.00,2.30
1998-07-11,3.02,7.60,9.80,14.10,3.70
1998-07-12,4.97,8.57,12.00,15.00,5.70
1998-07-13,4.05,10.38,12.90,15.50,8.00
1998-07-14,4.33,10.09,9.00,15.70,6.60
1998-07-15,2.25,12.50,7.00,21.30,6.80
1998-07-16,0.89,12.90,3.70,24.00,4.20
1998-07-17,2.00,12.69,1.20,22.40,7.80
1998-07-18,3.17,12.42,8.20,15.30,11.00
1998-07-19,2.71,9.58,8.00,13.00,6.60
1998-07-20,3.47,17.97,5.80,19.70,15.50
1998-07-21,,,,,
1998-07-22,0.00,15.96,,14.40,12.60
1998-07-23,2.35,15.07,5.60,22.10,12.00
1998-07-24,3.70,14.13,7.20,14.30,14.10
1998-07-25,3.67,14.20,5.90,14.60,13.90
1998-07-26,1.66,10.99,4.10,14.20,8.00
1998-07-27,1.88,9.14,5.80,21.10,1.90
1998-07-28,2.83,15.32,,21.90,13.80
1998-07-29,2.20,15.33,6.10,16.70,12.30
1998-07-30,4.06,12.80,6.80,15.20,10.20
1998-07-31,,10.40,,,
1998-08-01,4.07,11.50,6.50,11.30,10.80
1998-08-02,2.75,11.75,4.70,12.50,10.60
1998-08-03,1.25,12.29,4.30,19.30,9.10
1998-08-04,1.90,10.39,5.00,12.30,9.60
1998-08-05,1.30,11.14,3.60,11.70,8.20
1998-08-06,2.17,11.22,5.80,16.40,6.40
1998-08-07,1.28,12.13,6.00,16.10,5.10
1998-08-08,,14.24,,,10.40
1998-08-09,4.10,12.77,7.70,15.20,11.60
1998-08-10,4.60,14.07,7.10,17.60,13.20
1998-08-11,3.50,15.98,6.70,20.20,13.70
1998-08-12,2.22,15.56,6.30,20.10,11.90
1998-08-13,,15.26,,16.20,14.70
1998-08-14,3.52,17.30,10.40,23.20,15.00
1998-08-15,4.44,16.11,14.70,18.40,11.30
1998-08-16,2.17,16.32,7.80,25.00,10.00
1998-08-17,4.29,20.35,10.70,25.90,15.00
1998-08-18,2.57,14.90,4.60,17.30,13.30
1998-08-19,1.69,14.61,7.70,21.50,12.60
1998-08-20,1.64,13.09,5.40,14.70,10.80
1998-08-21,2.23,14.18,5.50,14.40,13.80
1998-08-22,4.30,14.59,9.80,17.50,12.50
1998-08-23,4.19,16.43,10.40,23.00,11.20
1998-08-24,2.93,20.29,8.90,26.40,15.00
1998-08-25,2.40,19.87,8.80,25.80,15.70
1998-08-26,2.93,13.87,7.90,17.50,11.70
1998-08-27,3.53,9.98,9.20,13.00,7.50
1998-08-28,2.09,10.72,6.40,18.30,2.00
1998-08-29,1.82,11.56,7.30,18.70,3.60
1998-08-30,2.65,10.95,7.00,19.50,4.40
1998-08-31,4.86,10.80,10.80,19.10,4.80
1998-09-01,3.52,15.03,7.20,24.20,8.20
1998-09-02,3.69,17.48,9.10,25.10,12.30
1998-09-03,3.58,15.55,11.40,21.10,12.80
1998-09-04,3.42,14.96,11.60,17.70,13.90
1998-09-05,2.11,15.52,6.40,21.20,12.00
1998-09-06,3.53,13.81,9.30,18.70,10.80
1998-09-07,3.42,14.07,9.20,15.40,13.30
1998-09-08,2.76,14.52,7.20,17.40,12.40
1998-09-09,1.70,13.79,6.20,21.10,9.00
1998-09-10,3.64,13.00,8.10,18.90,8.50
1998-09-11,4.86,16.73,9.40,26.10,9.50
1998-09-12,3.66,20.09,9.50,25.50,17.00
1998-09-13,2.53,15.83,11.30,21.00,13.50
1998-09-14,3.53,13.23,9.40,14.90,11.10
1998-09-15,2.72,14.35,7.80,23.00,10.40
1998-09-16,3.35,14.97,7.50,23.20,10.30
1998-09-17,3.65,17.40,9.50,27.10,11.40
1998-09-18,3.46,15.70,16.60,20.50,13.00
1998-09-19,2.53,12.44,6.60,14.30,10.70
1998-09-20,2.32,11.81,7.40,15.30,10.20
1998-09-21,3.12,11.24,7.40,16.40,8.20
1998-09-22,3.68,10.88,9.40,17.80,5.60
1998-09-23,6.44,12.05,13.50,16.40,9.20
1998-09-24,3.58,13.87,11.10,19.80,9.70
1998-09-25,3.15,16.30,7.50,23.20,11.90
1998-09-26,4.10,15.96,9.60,19.80,14.00
1998-09-27,3.75,15.55,9.60,18.80,13.40
1998-09-28,2.32,14.13,6.90,18.30,10.40
1998-09-29,1.94,15.07,6.90,21.10,12.30
1998-09-30,3.28,13.42,7.00,14.30,11.90
1998-10-01,3.15,14.38,7.30,21.30,11.20
1998-10-02,4.18,15.49,8.00,20.90,12.30
1998-10-03,3.50,13.66,9.20,15.80,12.10
1998-10-04,2.96,18.56,8.30,27.20,13.50
1998-10-05,3.37,15.06,22.70,19.30,11.90
1998-10-06,1.49,14.48,8.10,15.90,12.80
1998-10-07,3.78,14.80,10.00,18.00,12.90
1998-10-08,3.46,13.93,10.50,20.40,11.00
1998-10-09,1.55,17.76,5.00,27.20,11.50
1998-10-10,3.36,16.82,9.40,24.50,11.20
1998-10-11,4.05,15.29,10.60,20.90,12.20
1998-10-12,1.58,17.08,6.90,25.20,9.50
1998-10-13,2.56,19.27,7.40,25.60,15.00
1998-10-14,2.65,19.95,7.50,27.60,14.30
1998-10-15,3.15,19.85,8.20,25.70,15.40
1998-10-16,2.67,16.81,7.10,20.70,15.00
1998-10-17,3.47,14.62,10.10,19.00,11.20
1998-10-18,2.13,15.56,5.80,23.40,9.40
1998-10-19,2.81,16.16,8.20,23.00,11.10
1998-10-20,3.90,16.28,10.50,24.50,10.70
1998-10-21,2.55,19.26,9.10,28.10,13.00
1998-10-22,3.79,20.28,10.90,27.50,15.00
1998-10-23,3.42,20.23,15.10,26.80,15.90
1998-10-24,3.55,16.36,11.10,21.40,13.50
1998-10-25,4.90,11.39,10.50,13.50,10.00
1998-10-26,2.39,15.03,6.80,20.90,12.20
