data,v_vento,t_med,v_rajada,t_max,t_min
2017-08-04,2.44,21.38,8.00,25.10,15.30
2017-08-05,3.59,18.59,10.30,24.70,13.20
2017-08-06,3.96,18.38,10.50,25.70,12.20
2017-08-07,2.97,20.33,8.70,28.10,13.10
2017-08-08,3.65,25.23,11.50,31.80,19.70
2017-08-09,1.64,26.15,5.10,34.00,16.90
2017-08-10,3.21,27.67,8.30,34.10,20.50
2017-08-11,5.65,26.28,14.20,30.90,20.20
2017-08-12,5.78,25.74,14.70,32.90,19.80
2017-08-13,3.00,20.59,13.20,28.90,15.10
2017-08-14,2.13,15.44,8.50,23.20,8.80
2017-08-15,2.83,15.28,10.50,17.40,13.00
2017-08-16,2.25,18.03,6.90,21.80,16.00
2017-08-17,2.45,19.03,7.60,22.00,16.80
2017-08-18,3.66,18.77,9.50,22.60,15.40
2017-08-19,4.72,21.41,10.60,26.60,18.40
2017-08-20,3.96,19.37,15.70,23.20,13.60
2017-08-21,2.67,14.25,8.80,22.60,6.60
2017-08-22,4.80,17.14,11.80,24.60,10.30
2017-08-23,5.29,20.17,13.50,25.00,17.30
2017-08-24,4.77,24.27,12.00,30.60,18.40
2017-08-25,5.31,24.57,12.00,29.80,19.60
2017-08-26,3.93,24.52,10.50,32.40,17.30
2017-08-27,3.84,26.47,10.30,31.80,19.80
2017-08-28,3.41,26.19,9.00,33.00,19.60
2017-08-29,3.84,27.25,8.90,33.00,20.90
2017-08-30,2.12,27.07,7.90,33.90,19.50
2017-08-31,1.19,24.31,6.00,34.20,17.90
2017-09-01,4.63,24.33,11.00,30.10,17.70
2017-09-02,4.84,24.67,11.00,30.80,18.60
2017-09-03,4.27,25.17,9.50,31.80,18.90
2017-09-04,4.06,26.40,10.00,32.80,18.90
2017-09-05,2.10,25.07,8.10,30.90,16.30
2017-09-06,2.96,24.75,11.50,32.00,16.30
2017-09-07,4.14,26.04,9.50,32.80,20.20
2017-09-08,3.10,27.07,8.70,33.80,19.60
2017-09-09,4.33,28.19,10.70,34.50,22.40
2017-09-10,5.84,29.50,13.20,34.80,24.00
2017-09-11,2.72,26.66,12.10,31.90,21.20
2017-09-12,1.65,25.51,7.70,35.60,17.90
2017-09-13,4.41,29.17,12.80,34.50,23.80
2017-09-14,4.72,29.53,14.20,35.90,23.20
2017-09-15,1.77,26.69,9.80,33.40,20.00
2017-09-16,2.35,21.27,9.20,26.20,17.20
2017-09-17,1.84,19.92,7.00,27.50,16.10
2017-09-18,1.00,23.27,4.80,33.30,14.10
2017-09-19,3.08,28.33,8.20,36.70,20.50
2017-09-20,4.04,29.40,10.60,35.50,22.90
2017-09-21,3.89,28.70,11.30,36.20,21.10
2017-09-22,3.37,29.70,10.30,35.30,23.80
2017-09-23,1.42,26.84,6.40,35.40,18.20
2017-09-24,2.30,25.54,11.50,33.10,19.60
2017-09-25,3.78,23.89,13.80,29.40,20.40
2017-09-26,3.43,24.96,9.70,32.90,19.30
2017-09-27,2.58,27.00,9.20,35.30,18.10
2017-09-28,2.99,27.03,12.20,36.20,19.00
2017-09-29,3.49,19.14,9.50,20.50,18.20
2017-09-30,2.61,21.59,7.30,27.80,17.90
2017-10-01,4.85,22.91,15.20,29.70,17.90
2017-10-02,2.75,18.05,16.90,21.20,14.60
2017-10-03,1.40,18.44,6.20,26.40,11.60
2017-10-04,3.17,21.27,9.20,29.10,13.80
2017-10-05,4.97,25.32,13.40,33.00,17.60
2017-10-06,3.79,28.64,9.70,34.90,24.00
2017-10-07,4.64,21.16,12.10,27.50,18.10
2017-10-08,3.48,20.42,17.50,25.50,17.60
2017-10-09,4.01,20.55,13.10,24.40,18.20
2017-10-10,2.98,24.33,11.00,30.70,18.70
2017-10-11,2.26,27.66,8.30,35.60,22.40
2017-10-12,2.87,28.73,10.60,35.90,23.70
2017-10-13,2.40,26.27,11.20,32.70,20.40
2017-10-14,2.56,19.92,8.80,25.30,16.00
2017-10-15,1.26,21.82,6.90,30.70,14.80
2017-10-16,3.91,25.12,9.50,31.30,19.70
2017-10-17,4.65,26.45,11.30,33.60,19.20
2017-10-18,4.44,29.60,10.60,35.90,24.50
2017-10-19,3.69,23.66,16.80,31.80,17.50
2017-10-20,2.46,21.58,6.90,26.60,17.70
2017-10-21,4.29,23.49,12.60,28.30,20.10
2017-10-22,2.23,19.72,13.30,23.00,17.90
2017-10-23,2.18,20.91,7.00,29.00,15.10
2017-10-24,3.50,24.02,9.00,30.30,18.40
2017-10-25,4.75,22.16,16.20,27.90,17.40
2017-10-26,3.88,18.94,17.30,21.10,17.10
2017-10-27,2.76,21.54,12.10,29.00,17.90
2017-10-28,1.17,22.60,6.60,28.90,18.60
2017-10-29,3.61,25.35,17.80,31.70,22.10
2017-10-30,3.89,20.61,12.30,25.90,17.90
2017-10-31,1.28,22.88,6.80,30.70,17.80
2017-11-01,3.50,23.32,11.40,29.50,17.70
2017-11-02,5.33,24.38,13.30,30.90,18.00
2017-11-03,5.11,24.23,22.60,31.70,17.70
2017-11-04,3.92,20.41,14.10,25.50,18.10
2017-11-05,1.72,21.53,6.50,26.40,18.70
2017-11-06,2.59,21.90,7.60,25.40,19.90
2017-11-07,3.35,22.72,10.40,28.00,19.60
2017-11-08,3.32,22.88,11.00,26.00,19.70
2017-11-09,1.65,24.84,5.10,32.10,19.50
2017-11-10,2.36,23.78,16.10,28.90,18.10
