data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,2.36,10.69,8.30,16.40,5.70
1997-06-02,2.85,11.71,9.00,16.00,8.00
1997-06-03,5.58,11.88,13.30,13.70,10.80
1997-06-04,2.42,12.34,6.50,13.70,11.10
1997-06-05,3.10,13.61,10.40,17.20,12.20
1997-06-06,3.21,15.50,8.60,20.10,12.20
1997-06-07,4.00,9.80,11.50,14.30,5.10
1997-06-08,3.97,7.66,8.80,14.90,2.90
1997-06-09,1.70,9.67,6.70,19.30,1.20
1997-06-10,2.76,12.15,7.10,20.00,7.10
1997-06-11,3.11,10.37,9.00,13.80,6.30
1997-06-12,2.62,14.20,7.50,19.80,11.20
1997-06-13,4.05,16.62,11.50,22.80,11.80
1997-06-14,4.88,15.70,17.30,20.00,12.30
1997-06-15,3.66,14.04,11.90,18.70,11.40
1997-06-16,4.14,10.65,10.40,15.60,6.60
1997-06-17,2.93,12.07,7.10,20.20,7.90
1997-06-18,3.87,11.04,10.80,16.80,5.20
1997-06-19,5.85,15.01,15.80,23.70,10.80
1997-06-20,3.73,14.78,18.70,20.80,10.20
1997-06-21,5.40,20.57,13.00,25.20,16.80
1997-06-22,4.84,21.09,14.20,25.90,16.90
1997-06-23,4.43,20.69,13.40,25.60,17.20
1997-06-24,3.80,19.81,11.30,25.50,14.10
1997-06-25,4.25,19.70,12.70,24.80,15.90
1997-06-26,4.88,17.65,11.00,19.60,15.70
1997-06-27,3.68,14.55,8.40,17.20,10.10
1997-06-28,4.71,10.35,12.10,12.10,9.00
1997-06-29,3.10,11.45,9.80,12.10,9.60
1997-06-30,2.42,9.46,6.20,10.30,8.30
1997-07-01,2.85,8.53,8.80,14.60,3.00
1997-07-02,4.67,16.83,10.30,21.60,10.70
1997-07-03,3.22,16.97,10.70,19.40,13.70
1997-07-04,3.45,17.48,9.30,21.60,14.00
1997-07-05,3.32,12.27,11.10,17.60,5.50
1997-07-06,3.90,14.71,12.60,21.20,10.80
1997-07-07,3.25,16.55,9.30,23.50,11.00
1997-07-08,7.34,16.43,13.30,21.10,13.90
1997-07-09,4.38,17.21,11.20,24.50,12.80
1997-07-10,2.59,17.69,7.50,23.90,12.30
1997-07-11,1.15,16.71,6.60,24.20,10.10
1997-07-12,4.24,16.90,8.70,21.60,13.00
1997-07-13,4.44,16.86,10.60,22.80,13.40
1997-07-14,2.98,18.05,8.50,24.00,13.10
1997-07-15,3.39,19.65,10.30,23.30,16.60
1997-07-16,3.76,20.29,11.10,25.40,15.70
1997-07-17,4.51,16.99,9.70,20.70,13.30
1997-07-18,4.24,14.50,12.90,16.00,13.30
1997-07-19,4.72,16.92,11.90,24.10,13.60
1997-07-20,2.13,15.24,13.50,17.90,12.70
1997-07-21,2.83,13.63,9.20,18.10,11.30
1997-07-22,2.45,13.42,6.10,19.40,8.90
1997-07-23,3.24,12.87,8.00,18.30,7.20
1997-07-24,3.35,12.22,9.20,18.00,6.40
1997-07-25,4.47,14.07,12.20,20.60,10.80
1997-07-26,2.88,14.02,7.90,21.80,10.00
1997-07-27,5.39,15.24,9.30,21.40,10.20
1997-07-28,1.59,14.77,6.30,23.70,6.50
1997-07-29,1.59,16.36,7.70,24.50,8.00
1997-07-30,2.50,17.12,8.70,24.30,10.20
1997-07-31,3.48,18.30,9.40,26.00,10.60
1997-08-01,3.00,19.82,10.70,23.90,16.40
1997-08-02,2.98,16.81,8.30,18.80,15.30
1997-08-03,4.32,19.70,12.20,25.10,15.00
1997-08-04,2.58,15.59,8.80,20.80,13.00
1997-08-05,5.17,10.36,10.90,13.00,8.70
1997-08-06,3.61,10.77,12.30,14.10,8.70
1997-08-07,2.68,15.31,10.50,20.00,12.30
1997-08-08,4.48,11.63,11.40,16.60,8.70
1997-08-09,4.16,9.37,9.60,15.20,4.10
1997-08-10,3.41,9.34,10.40,16.30,2.60
1997-08-11,2.47,12.82,6.90,21.30,7.40
1997-08-12,1.45,13.85,4.30,22.20,4.30
1997-08-13,2.72,15.03,5.80,23.70,7.60
1997-08-14,4.17,16.33,11.10,25.40,8.90
1997-08-15,5.31,18.55,11.20,27.30,12.30
1997-08-16,4.27,19.71,11.00,27.10,12.10
1997-08-17,4.38,19.44,9.50,27.10,10.00
1997-08-18,4.88,21.51,11.70,27.10,14.80
1997-08-19,4.83,22.72,11.60,27.50,17.90
1997-08-20,3.93,21.48,11.90,26.40,16.40
1997-08-21,5.77,16.13,11.50,18.20,15.00
1997-08-22,1.93,15.45,10.00,16.50,14.50
1997-08-23,1.59,16.24,7.60,21.10,15.00
1997-08-24,2.05,15.62,6.50,20.50,11.80
1997-08-25,2.78,13.89,8.00,20.90,9.60
1997-08-26,3.03,15.33,10.10,24.10,9.50
1997-08-27,3.13,17.73,8.10,27.20,9.30
1997-08-28,2.05,20.10,7.20,29.40,11.20
1997-08-29,2.85,19.45,7.10,28.00,12.40
1997-08-30,4.93,19.57,12.00,28.50,13.00
1997-08-31,3.17,20.83,7.70,28.20,14.00
1997-09-01,2.37,20.92,9.20,28.50,10.60
1997-09-02,2.19,20.71,7.00,28.80,12.40
1997-09-03,3.50,20.16,9.60,26.10,14.20
1997-09-04,1.92,19.12,8.20,27.00,11.80
1997-09-05,3.70,16.37,13.50,18.60,14.70
1997-09-06,1.90,15.23,8.80,25.10,9.90
1997-09-07,4.67,17.44,11.50,27.60,13.40
1997-09-08,2.98,21.72,9.20,29.40,13.60
1997-09-09,4.71,25.32,17.20,31.90,19.80
1997-09-10,3.70,17.73,12.40,24.60,10.40
1997-09-11,1.74,12.45,5.90,20.20,7.70
1997-09-12,6.68,12.94,13.90,19.70,9.20
1997-09-13,4.29,20.58,16.80,30.30,13.20
1997-09-14,3.52,20.58,11.90,24.30,18.50
1997-09-15,3.25,15.20,15.00,19.20,11.80
1997-09-16,2.76,13.53,8.10,22.60,6.40
1997-09-17,3.53,16.30,12.30,24.80,9.90
1997-09-18,3.98,18.04,10.60,23.40,14.10
1997-09-19,6.21,14.83,15.10,20.10,12.00
1997-09-20,3.24,15.45,14.00,16.70,14.30
1997-09-21,1.68,16.96,6.70,24.10,12.70
1997-09-22,4.23,16.09,10.80,22.10,11.90
1997-09-23,5.63,15.63,11.90,21.20,12.40
1997-09-24,3.20,19.96,10.10,29.20,12.20
1997-09-25,4.50,16.74,11.70,22.20,15.40
1997-09-26,4.65,14.63,10.70,17.40,12.90
1997-09-27,4.86,14.85,12.70,19.50,12.10
1997-09-28,3.52,18.66,11.20,25.50,13.30
1997-09-29,3.77,17.52,16.70,20.30,15.30
1997-09-30,4.74,18.22,11.20,21.40,16.20
1997-10-01,4.29,18.45,11.70,21.40,16.30
1997-10-02,3.35,16.53,9.30,21.60,11.60
1997-10-03,5.65,14.26,10.40,19.60,11.00
1997-10-04,7.34,14.85,14.30,21.10,11.00
1997-10-05,7.81,19.36,22.40,27.30,14.80
1997-10-06,3.18,13.50,10.10,15.80,12.00
1997-10-07,4.50,12.92,9.20,14.50,11.50
1997-10-08,5.40,13.50,15.40,16.00,11.90
1997-10-09,8.06,18.95,16.90,28.70,14.10
1997-10-10,4.21,20.18,13.20,22.60,14.10
1997-10-11,3.74,16.60,14.40,18.70,15.30
1997-10-12,3.44,20.55,8.10,26.30,12.40
1997-10-13,3.52,23.33,13.40,30.60,17.30
1997-10-14,5.61,18.88,13.40,24.30,15.20
1997-10-15,2.68,21.11,21.80,31.30,16.60
1997-10-16,2.60,17.13,7.90,20.40,14.70
1997-10-17,5.19,14.67,11.90,17.40,12.10
1997-10-18,4.45,15.35,10.20,20.90,11.50
1997-10-19,5.81,15.90,15.70,21.80,12.30
1997-10-20,5.58,16.31,12.30,20.40,13.40
1997-10-21,3.32,15.80,9.70,19.30,14.30
1997-10-22,3.14,16.08,8.10,20.70,13.60
1997-10-23,2.96,17.31,8.50,25.00,11.60
1997-10-24,4.05,20.50,10.70,27.50,15.00
1997-10-25,2.35,18.20,11.00,19.70,16.80
1997-10-26,2.22,19.41,8.10,25.80,15.50
1997-10-27,3.54,21.39,7.30,29.10,16.40
1997-10-28,4.49,23.04,10.90,30.50,16.40
1997-10-29,4.01,23.25,14.50,30.00,18.40
1997-10-30,5.15,18.14,11.10,19.90,16.90
1997-10-31,5.47,20.03,12.30,25.70,17.00
1997-11-01,2.78,22.28,9.90,29.00,19.00
1997-11-02,4.36,20.95,10.80,30.00,15.70
1997-11-03,2.54,22.59,12.90,26.90,18.70
1997-11-04,4.88,18.45,12.30,22.50,15.80
1997-11-05,4.33,19.20,11.80,22.30,17.10
1997-11-06,3.82,21.07,15.50,26.60,17.20
