data,v_vento,t_med,v_rajada,t_max,t_min
1999-03-01,2.68,26.53,6.70,31.80,21.70
1999-03-02,2.25,26.77,7.30,31.50,21.90
1999-03-03,2.47,27.05,5.90,33.10,22.40
1999-03-04,3.42,26.97,8.10,32.50,22.70
1999-03-05,3.54,26.61,8.00,31.70,22.80
1999-03-06,3.63,26.17,8.60,31.60,21.10
1999-03-07,4.15,26.89,9.20,32.40,22.50
1999-03-08,3.84,26.83,7.60,32.20,22.40
1999-03-09,2.90,23.48,9.70,26.90,21.00
1999-03-10,2.15,24.08,5.00,30.20,21.10
1999-03-11,1.83,24.67,11.10,30.70,21.70
1999-03-12,3.08,24.51,8.30,30.70,20.40
1999-03-13,2.87,24.28,7.50,29.50,19.70
1999-03-14,4.35,23.26,9.10,28.90,19.10
1999-03-15,3.99,23.83,9.10,29.80,19.50
1999-03-16,3.75,24.11,8.30,30.20,20.40
1999-03-17,3.16,25.16,8.70,31.30,20.50
1999-03-18,3.20,25.67,8.30,32.40,21.20
1999-03-19,3.37,25.93,7.40,32.00,20.90
1999-03-20,2.93,23.76,10.40,28.40,21.30
1999-03-21,3.12,22.43,7.40,23.90,21.30
1999-03-22,4.04,22.00,9.10,23.70,20.60
1999-03-23,3.10,21.69,7.40,25.30,19.90
1999-03-24,2.24,23.49,8.40,28.00,20.70
1999-03-25,1.82,24.68,4.60,29.60,21.60
1999-03-26,2.40,24.80,6.00,29.90,21.70
1999-03-27,2.14,26.21,4.70,33.10,21.40
1999-03-28,3.29,28.12,10.90,34.10,22.70
1999-03-29,3.39,22.63,9.40,29.20,18.60
1999-03-30,2.45,20.29,5.50,22.40,18.90
1999-03-31,2.74,21.15,6.20,24.60,20.00
1999-04-01,2.62,23.02,6.90,27.10,20.40
1999-04-02,3.44,26.65,8.40,33.00,22.00
1999-04-03,3.28,24.81,9.90,32.40,20.70
1999-04-04,2.98,23.97,9.60,29.80,21.00
1999-04-05,3.01,24.87,7.50,31.40,20.50
1999-04-06,1.92,24.12,7.40,28.20,20.40
1999-04-07,3.22,22.86,7.10,28.80,20.20
1999-04-08,2.60,23.10,5.80,30.80,18.90
1999-04-09,4.26,22.77,8.70,28.20,19.40
1999-04-10,4.47,22.39,10.70,28.20,18.50
1999-04-11,4.15,21.35,8.80,25.10,19.20
1999-04-12,1.72,21.05,6.40,24.00,19.40
1999-04-13,1.31,21.64,4.50,27.00,19.30
1999-04-14,2.28,21.01,5.80,23.80,18.50
1999-04-15,3.28,19.10,9.90,21.40,17.00
1999-04-16,3.67,14.15,15.10,18.10,7.30
1999-04-17,3.11,8.82,8.90,14.60,4.10
1999-04-18,1.80,10.76,6.20,18.60,4.30
1999-04-19,2.04,13.96,4.90,22.10,7.70
1999-04-20,2.25,16.98,6.50,23.60,13.30
1999-04-21,3.91,19.11,8.00,24.00,15.50
1999-04-22,3.15,21.64,6.40,30.30,16.50
1999-04-23,2.86,22.98,7.40,29.60,18.10
1999-04-24,2.44,23.22,5.90,29.40,18.40
1999-04-25,2.44,22.50,5.60,28.20,17.60
1999-04-26,3.59,21.49,8.80,27.80,16.40
1999-04-27,3.85,21.77,8.60,27.90,17.00
1999-04-28,2.75,21.87,7.20,28.50,17.20
1999-04-29,2.04,22.07,5.10,27.20,17.90
1999-04-30,1.77,22.10,4.70,28.10,18.60
1999-05-01,2.58,22.29,6.90,29.00,17.20
1999-05-02,3.26,22.40,7.70,29.10,17.50
1999-05-03,3.19,21.62,8.60,29.40,15.60
1999-05-04,2.39,22.13,5.40,30.30,16.30
1999-05-05,2.72,19.39,6.40,23.60,17.90
1999-05-06,2.50,19.60,8.30,20.90,18.60
1999-05-07,2.68,18.89,5.50,23.20,15.40
1999-05-08,1.58,17.53,4.20,23.90,13.30
1999-05-09,3.54,17.67,7.20,22.70,13.10
1999-05-10,4.06,19.13,8.60,25.40,14.50
1999-05-11,2.72,19.72,6.10,25.80,16.00
1999-05-12,1.92,18.37,5.40,24.40,15.60
