data,v_vento,t_med,v_rajada,t_max,t_min
2012-11-21,3.05,25.06,7.90,28.00,22.60
2012-11-22,2.24,24.21,8.10,28.90,21.40
2012-11-23,2.57,25.31,7.00,30.60,22.50
2012-11-24,1.61,23.58,9.20,26.10,21.30
2012-11-25,2.89,20.77,10.10,23.40,18.80
2012-11-26,1.39,20.33,6.00,24.00,17.70
2012-11-27,1.79,22.22,6.50,26.40,19.80
2012-11-28,2.71,23.94,8.50,30.60,19.50
2012-11-29,2.23,24.65,8.70,29.50,20.80
2012-11-30,3.34,24.26,8.30,26.80,22.80
2012-12-01,2.22,24.56,7.50,29.40,21.20
2012-12-02,1.74,23.78,7.70,27.90,21.70
2012-12-03,2.04,24.78,8.10,29.40,21.90
2012-12-04,2.20,25.62,8.30,30.10,21.80
2012-12-05,2.31,26.38,8.00,31.30,23.70
2012-12-06,2.02,27.58,12.40,33.70,23.80
2012-12-07,1.82,29.03,16.70,39.40,24.20
2012-12-08,2.79,26.44,11.20,29.70,23.10
2012-12-09,1.31,24.15,6.50,26.50,22.50
2012-12-10,2.28,25.75,7.30,30.20,21.20
2012-12-11,2.68,27.38,15.50,34.30,23.70
2012-12-12,2.07,26.08,8.80,30.60,24.00
2012-12-13,2.43,26.45,8.00,30.20,24.10
2012-12-14,2.26,22.54,9.60,25.30,20.70
2012-12-15,1.58,23.25,5.50,26.60,20.60
2012-12-16,1.78,994.87,6.80,31.10,23.00
2012-12-17,2.00,29.35,7.40,37.90,24.20
2012-12-18,2.32,26.71,8.70,31.40,23.50
2012-12-19,2.58,26.74,12.90,31.00,22.20
2012-12-20,2.15,26.59,10.00,33.40,22.80
2012-12-21,2.44,27.55,12.10,35.10,24.00
2012-12-22,3.64,23.57,10.20,26.10,21.30
2012-12-23,1.94,23.81,6.40,27.20,20.70
2012-12-24,2.21,26.04,7.80,31.10,22.10
2012-12-25,1.84,30.40,9.60,37.70,25.20
2012-12-26,2.44,31.32,31.70,40.70,22.80
2012-12-27,3.34,24.18,11.20,26.80,22.30
2012-12-28,1.52,24.49,8.00,30.80,21.50
2012-12-29,2.20,24.40,4.70,26.40,0.00
2012-12-30,2.64,22.77,6.50,29.10,0.00
2012-12-31,2.85,27.76,9.30,30.40,0.00
2013-01-01,1.88,25.41,8.80,33.40,0.00
2013-01-02,3.23,19.72,7.70,22.10,0.00
2013-01-03,1.81,20.95,7.70,25.30,18.90
2013-01-04,1.56,22.09,6.00,25.40,20.00
2013-01-05,2.47,24.80,9.00,29.00,21.80
2013-01-06,1.81,26.56,8.20,31.60,23.70
2013-01-07,1.64,27.23,9.90,35.80,22.80
2013-01-08,1.57,27.66,8.70,31.10,25.60
2013-01-09,2.36,25.89,10.10,29.80,23.80
2013-01-10,5.16,24.82,12.40,28.30,22.80
2013-01-11,4.00,23.47,11.70,27.20,19.30
2013-01-12,2.39,23.00,7.30,26.90,19.60
2013-01-13,1.78,22.60,7.00,25.50,21.10
2013-01-14,1.64,23.21,5.70,26.90,20.90
2013-01-15,1.84,24.18,7.60,29.70,21.30
2013-01-16,1.75,23.95,5.60,26.70,22.00
2013-01-17,1.80,24.12,6.90,28.80,21.30
2013-01-18,2.09,24.90,10.30,31.20,21.70
2013-01-19,2.18,23.98,7.70,27.50,21.40
2013-01-20,3.42,23.76,11.70,28.30,19.60
2013-01-21,3.61,23.97,11.50,28.30,20.60
2013-01-22,2.05,22.51,7.40,27.60,19.50
2013-01-23,2.31,23.16,9.10,27.20,20.10
2013-01-24,2.26,25.17,8.10,30.10,21.10
2013-01-25,2.02,27.78,15.50,35.30,23.90
2013-01-26,3.15,23.46,11.40,26.90,20.80
2013-01-27,1.97,22.12,5.80,25.20,19.70
2013-01-28,2.40,24.54,9.70,29.20,21.00
2013-01-29,2.22,24.95,8.40,28.90,21.70
2013-01-30,1.53,23.61,6.60,28.30,20.70
2013-01-31,2.42,24.78,8.40,29.50,21.50
2013-02-01,2.46,26.92,8.50,31.10,23.90
2013-02-02,1.80,27.82,8.40,33.60,24.40
2013-02-03,2.34,25.04,13.50,30.30,21.80
2013-02-04,2.91,23.00,10.80,26.40,20.00
2013-02-05,2.22,23.81,9.80,27.80,20.10
2013-02-06,2.64,24.47,10.20,27.30,21.50
2013-02-07,2.44,22.00,9.80,24.70,19.40
2013-02-08,1.30,22.42,6.70,26.40,19.60
2013-02-09,1.25,23.88,4.20,25.90,21.90
2013-02-10,1.10,24.00,6.20,27.50,22.20
2013-02-11,1.63,26.64,9.60,33.40,23.20
2013-02-12,1.49,27.10,13.60,35.10,23.20
2013-02-13,1.42,26.49,15.60,34.80,22.20
2013-02-14,1.78,27.11,18.30,33.00,22.50
2013-02-15,2.05,26.02,13.00,35.20,22.30
2013-02-16,1.51,26.24,13.20,30.80,23.10
2013-02-17,1.49,26.21,8.40,33.10,23.40
2013-02-18,1.99,27.81,10.60,34.80,22.80
2013-02-19,2.04,26.77,6.60,31.60,23.40
2013-02-20,2.23,26.59,7.30,31.90,22.80
2013-02-21,1.97,28.32,9.20,33.50,24.30
2013-02-22,2.80,24.77,11.10,27.90,21.60
2013-02-23,2.60,23.86,8.30,27.80,21.20
2013-02-24,2.10,25.25,6.80,30.30,21.50
2013-02-25,1.80,27.98,11.20,34.60,22.90
2013-02-26,1.86,24.70,8.60,27.10,23.10
2013-02-27,2.73,24.60,8.30,28.70,22.00
2013-02-28,2.27,24.42,6.90,29.00,22.10
2013-03-01,2.57,25.83,8.80,29.70,22.20
2013-03-02,2.26,25.56,8.00,30.20,21.40
2013-03-03,2.11,26.55,7.50,31.80,21.90
2013-03-04,2.33,27.76,12.20,36.10,23.40
2013-03-05,2.76,23.60,12.80,26.70,19.60
2013-03-06,1.94,22.54,6.20,25.10,20.90
2013-03-07,1.49,24.38,8.40,29.20,21.80
2013-03-08,1.99,26.58,6.80,31.70,23.20
2013-03-09,1.89,26.77,15.00,32.20,22.10
2013-03-10,2.42,27.98,10.90,37.70,23.30
2013-03-11,1.74,26.02,6.50,29.10,23.90
2013-03-12,1.70,26.84,6.20,32.20,23.60
2013-03-13,2.48,24.90,9.90,28.70,21.70
2013-03-14,3.32,20.91,10.00,22.70,19.50
2013-03-15,2.13,19.86,6.50,23.30,0.00
2013-03-16,2.48,23.62,11.90,60.10,21.50
2013-03-17,4.17,20.75,9.80,22.60,19.00
2013-03-18,1.88,20.11,7.50,23.00,18.30
2013-03-19,1.56,20.33,6.90,22.80,18.70
2013-03-20,1.01,21.44,4.00,25.20,19.40
2013-03-21,1.61,24.81,5.00,32.60,20.80
2013-03-22,2.22,25.02,8.30,30.20,21.20
2013-03-23,2.46,22.98,6.90,25.10,20.90
2013-03-24,2.02,20.80,7.30,23.50,18.50
2013-03-25,1.59,21.51,5.50,26.20,18.40
2013-03-26,1.30,23.48,5.30,27.00,20.90
2013-03-27,2.05,22.59,8.70,25.50,20.60
2013-03-28,2.92,22.61,9.70,27.90,18.20
2013-03-29,2.35,21.35,10.80,24.50,19.30
2013-03-30,1.56,20.56,41.50,24.60,0.00
2013-03-31,1.74,22.94,5.60,28.30,19.50
2013-04-01,1.57,24.48,6.70,29.20,21.00
2013-04-02,0.96,23.76,3.90,25.40,22.20
2013-04-03,1.52,23.71,6.40,27.30,21.70
2013-04-04,1.69,25.00,7.00,28.90,22.00
2013-04-05,1.93,27.15,8.50,34.50,23.10
2013-04-06,1.76,23.96,7.00,29.10,19.30
2013-04-07,1.63,23.19,5.40,27.50,19.80
2013-04-08,1.78,23.69,5.40,26.90,21.10
2013-04-09,1.75,23.08,6.00,28.20,19.30
2013-04-10,2.48,23.81,9.80,28.40,20.70
2013-04-11,1.99,23.85,7.30,27.30,21.00
2013-04-12,1.67,24.85,12.40,29.80,20.90
2013-04-13,2.20,21.75,9.30,24.20,18.80
2013-04-14,1.76,19.37,7.30,21.50,17.50
2013-04-15,1.70,20.53,5.70,26.70,15.10
2013-04-16,2.74,22.25,8.20,29.50,18.10
2013-04-17,1.51,21.21,6.10,28.20,17.30
2013-04-18,1.68,21.13,7.30,25.80,18.40
2013-04-19,1.48,21.57,7.10,26.40,17.90
2013-04-20,1.42,20.94,5.70,26.70,16.70
2013-04-21,1.91,20.98,8.30,25.90,17.30
2013-04-22,1.68,20.88,6.90,26.50,17.20
2013-04-23,1.76,20.06,4.80,24.40,17.50
2013-04-24,1.73,21.68,6.70,26.40,18.70
2013-04-25,1.83,21.91,7.40,26.90,18.60
2013-04-26,1.69,22.15,6.00,27.40,18.40
2013-04-27,1.38,21.60,6.10,27.30,17.10
2013-04-28,1.51,21.62,6.50,27.70,17.70
2013-04-29,1.49,22.42,5.10,27.40,18.90
2013-04-30,1.60,23.84,5.80,29.30,19.80
2013-05-01,1.53,23.41,5.00,26.50,21.70
2013-05-02,1.44,24.71,6.60,30.30,22.20
2013-05-03,1.54,23.85,5.50,28.40,20.40
2013-05-04,2.46,25.53,11.40,35.60,20.80
2013-05-05,2.36,21.28,11.30,24.00,17.30
2013-05-06,2.46,18.44,13.70,26.10,14.60
2013-05-07,2.50,20.10,19.50,28.40,15.20
2013-05-08,1.71,16.88,5.60,22.60,11.20
2013-05-09,1.67,17.61,4.40,25.90,12.00
2013-05-10,1.80,18.25,6.00,24.80,13.00
2013-05-11,1.63,20.85,5.80,26.50,17.20
