data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,3.50,13.86,7.80,19.60,9.10
1997-06-02,3.20,13.50,8.80,17.90,8.70
1997-06-03,2.56,13.55,8.70,14.60,12.00
1997-06-04,3.01,14.01,7.40,15.20,13.30
1997-06-05,3.20,14.95,8.90,16.50,14.20
1997-06-06,3.35,16.55,9.10,20.60,13.80
1997-06-07,8.09,10.96,11.70,14.30,6.40
1997-06-08,3.42,7.00,7.80,11.30,3.30
1997-06-09,2.68,9.83,6.70,17.60,4.00
1997-06-10,3.24,12.45,9.00,19.70,5.90
1997-06-11,3.15,12.12,8.10,14.50,8.80
1997-06-12,3.61,13.44,6.20,17.30,13.00
1997-06-13,4.74,22.29,10.90,24.40,15.70
1997-06-14,3.47,15.97,15.50,20.90,14.20
1997-06-15,2.17,13.72,9.50,18.50,10.50
1997-06-16,2.77,11.34,8.00,16.80,5.40
1997-06-17,1.20,10.91,4.60,15.50,6.90
1997-06-18,3.38,15.04,7.10,20.60,9.50
1997-06-19,4.20,19.66,11.80,26.20,14.20
1997-06-20,4.09,17.98,12.20,22.00,13.00
1997-06-21,3.59,21.51,10.10,27.40,17.80
1997-06-22,3.94,22.00,12.50,27.60,15.50
1997-06-23,3.38,22.00,10.60,27.40,17.10
1997-06-24,2.15,20.43,10.20,27.00,13.70
1997-06-25,2.20,19.81,7.90,26.40,14.30
1997-06-26,2.55,19.27,7.70,21.30,18.20
1997-06-27,2.13,18.42,7.60,23.30,13.50
1997-06-28,2.18,13.36,6.70,15.00,10.30
1997-06-29,1.68,13.23,5.00,14.80,12.00
1997-06-30,1.60,13.25,4.80,16.20,11.30
1997-07-01,3.23,11.52,6.50,14.80,7.60
1997-07-02,3.45,18.16,9.10,23.60,13.10
1997-07-03,1.59,18.16,9.20,22.30,15.50
1997-07-04,2.95,18.10,8.90,21.40,12.80
1997-07-05,4.18,15.73,9.60,21.60,11.20
1997-07-06,2.75,16.93,6.20,24.50,10.80
1997-07-07,2.85,18.94,7.50,25.10,12.90
1997-07-08,2.59,18.46,7.60,25.30,13.00
1997-07-09,2.96,19.14,7.20,25.40,13.90
1997-07-10,2.08,18.10,6.00,25.80,12.00
1997-07-11,1.22,18.60,4.70,25.90,12.80
1997-07-12,3.01,17.02,9.60,23.50,11.70
1997-07-13,2.24,17.96,6.50,24.90,11.10
1997-07-14,1.49,17.97,6.80,26.00,11.30
1997-07-15,2.56,18.49,11.00,26.20,11.10
1997-07-16,2.10,18.83,7.40,25.70,12.70
1997-07-17,2.07,20.38,5.70,26.60,14.70
1997-07-18,3.62,18.39,9.10,21.60,15.70
1997-07-19,3.06,19.63,6.90,25.50,14.20
1997-07-20,2.52,16.54,11.00,19.70,14.10
1997-07-21,2.74,14.28,6.40,16.80,11.70
1997-07-22,1.36,15.51,4.70,21.10,10.40
1997-07-23,2.26,14.38,6.10,21.40,8.50
1997-07-24,3.37,15.11,7.20,21.40,10.30
1997-07-25,3.13,16.89,7.30,23.50,11.80
1997-07-26,2.88,16.78,6.80,23.60,11.60
1997-07-27,1.59,16.58,5.00,24.00,9.40
1997-07-28,1.71,15.94,7.30,24.70,9.10
1997-07-29,1.74,16.74,8.10,25.60,9.40
1997-07-30,3.50,18.49,8.50,26.00,11.80
1997-07-31,3.61,19.38,9.60,27.00,12.60
1997-08-01,1.99,20.06,6.90,24.50,16.30
1997-08-02,2.20,19.76,11.60,25.70,17.10
1997-08-03,4.25,20.45,17.80,27.70,15.60
1997-08-04,2.25,15.43,7.00,18.40,13.30
1997-08-05,3.45,13.48,8.30,18.10,9.90
1997-08-06,4.01,13.43,8.50,16.10,11.20
1997-08-07,2.72,16.82,7.70,21.70,14.00
1997-08-08,2.77,13.38,6.70,19.40,8.20
1997-08-09,3.50,12.92,8.10,18.80,8.10
1997-08-10,2.91,11.93,8.20,18.60,3.70
1997-08-11,2.74,13.45,7.40,21.80,7.80
1997-08-12,1.50,15.88,4.20,25.10,7.60
1997-08-13,2.25,17.15,6.40,25.70,8.90
1997-08-14,3.02,18.65,8.80,27.50,11.10
1997-08-15,3.78,20.81,9.70,28.30,14.00
1997-08-16,4.66,21.52,11.00,28.10,14.90
1997-08-17,4.33,21.52,10.80,29.20,14.30
1997-08-18,3.69,22.09,10.50,30.40,14.40
1997-08-19,3.60,23.27,8.70,30.70,15.00
1997-08-20,2.20,20.43,7.80,23.30,17.20
1997-08-21,2.66,18.60,5.90,20.10,16.80
1997-08-22,1.83,16.52,5.40,18.30,15.80
1997-08-23,2.12,16.58,6.90,19.90,15.30
1997-08-24,2.88,16.17,9.90,21.00,11.90
1997-08-25,1.89,15.77,5.10,25.10,7.40
1997-08-26,2.41,17.67,5.90,27.20,10.60
1997-08-27,3.08,20.40,7.40,29.70,13.30
