data,v_vento,t_med,v_rajada,t_max,t_min
2017-07-24,,,,23.10,23.10
2017-07-25,,,,,
2017-07-26,,,,,
2017-07-27,,,,,
2017-07-28,1.40,16.00,3.70,16.50,15.50
2017-07-29,,,,,
2017-07-30,,,,,
2017-07-31,,,,,
2017-08-01,0.00,0.00,0.00,0.00,0.00
2017-08-02,0.71,8.39,7.30,25.50,0.00
2017-08-03,3.09,15.56,8.50,19.90,13.10
2017-08-04,1.33,14.64,6.30,24.00,8.40
2017-08-05,1.91,15.51,6.90,24.80,8.50
2017-08-06,2.14,15.57,7.90,25.00,9.00
2017-08-07,2.32,17.01,6.70,27.90,10.40
2017-08-08,2.12,21.28,9.90,30.50,14.50
2017-08-09,1.43,20.49,5.10,28.90,14.30
2017-08-10,2.04,22.90,8.40,34.30,16.50
2017-08-11,4.11,23.85,13.70,32.40,18.20
2017-08-12,3.29,25.05,13.80,31.60,19.80
2017-08-13,0.65,17.82,8.10,20.10,15.20
2017-08-14,0.07,15.90,3.50,21.80,11.70
2017-08-15,0.25,16.72,4.40,21.10,13.50
2017-08-16,0.23,19.77,4.80,26.20,16.80
2017-08-17,0.37,18.54,6.10,26.40,12.20
2017-08-18,0.14,18.51,6.40,25.50,11.60
2017-08-19,0.00,21.04,1.50,25.30,17.90
2017-08-20,0.17,17.30,7.70,22.80,12.20
2017-08-21,0.00,11.94,0.10,20.50,4.70
2017-08-22,0.00,15.57,1.10,26.20,7.50
2017-08-23,0.12,19.05,4.40,28.50,15.60
2017-08-24,0.00,23.21,0.00,32.40,16.60
2017-08-25,0.00,23.08,0.00,31.20,17.90
2017-08-26,0.00,22.32,0.00,33.80,14.40
2017-08-27,0.03,21.03,3.40,28.20,17.40
2017-08-28,0.00,23.96,0.00,35.00,17.70
2017-08-29,0.00,24.50,0.00,35.60,16.90
2017-08-30,0.00,21.74,0.00,31.10,13.90
2017-08-31,0.53,22.50,5.20,31.80,15.80
2017-09-01,3.90,23.97,10.40,32.80,18.30
2017-09-02,3.16,24.06,8.40,33.10,17.60
2017-09-03,2.67,24.72,8.00,34.30,17.70
2017-09-04,2.25,24.94,8.30,36.10,17.10
2017-09-05,1.68,20.79,8.10,28.90,13.60
2017-09-06,1.86,23.20,9.20,34.30,15.20
2017-09-07,1.63,22.86,7.20,35.20,13.30
2017-09-08,2.05,23.99,9.30,35.70,15.50
2017-09-09,2.32,24.47,8.10,35.80,16.50
2017-09-10,5.12,27.35,16.80,36.60,18.90
2017-09-11,2.56,24.75,9.60,30.90,19.50
2017-09-12,1.40,23.97,5.70,34.30,17.00
2017-09-13,3.13,26.90,13.00,36.20,18.80
2017-09-14,4.52,29.31,15.70,36.10,22.10
2017-09-15,2.14,23.57,8.00,29.00,19.40
2017-09-16,2.33,18.98,8.10,22.60,16.50
2017-09-17,1.79,19.56,6.10,27.10,15.20
2017-09-18,1.32,20.53,6.10,30.20,12.20
2017-09-19,1.17,23.68,4.50,37.00,15.10
2017-09-20,2.30,25.33,11.30,36.20,16.80
2017-09-21,1.39,25.16,5.80,39.00,14.70
2017-09-22,1.61,25.63,6.60,37.50,15.70
2017-09-23,1.96,23.23,9.40,28.80,17.30
2017-09-24,1.82,24.33,6.40,31.00,17.50
2017-09-25,2.84,22.98,7.80,27.30,19.80
2017-09-26,1.52,22.91,7.40,35.20,15.30
2017-09-27,2.01,24.36,7.60,35.10,15.10
2017-09-28,2.57,24.36,9.00,31.10,17.70
2017-09-29,2.29,19.51,11.70,24.70,18.40
2017-09-30,1.11,21.05,5.40,27.60,17.50
2017-10-01,3.73,22.73,19.70,30.40,15.10
2017-10-02,2.80,16.16,17.30,20.20,12.80
2017-10-03,1.51,15.96,7.50,25.30,8.20
2017-10-04,1.76,17.90,6.20,30.30,7.50
2017-10-05,3.13,22.12,11.60,34.20,10.80
2017-10-06,2.76,24.38,11.80,33.40,18.20
2017-10-07,2.61,21.63,15.70,27.00,18.10
2017-10-08,2.43,20.04,20.40,23.80,17.10
2017-10-09,2.48,19.64,9.90,21.50,18.30
2017-10-10,3.44,20.21,16.10,24.20,18.40
2017-10-11,1.88,26.18,6.50,36.90,19.30
2017-10-12,3.03,26.50,19.80,36.10,21.70
2017-10-13,2.54,23.35,10.80,29.60,19.00
2017-10-14,2.83,19.67,6.90,24.50,16.60
2017-10-15,1.52,19.81,6.50,28.90,11.90
2017-10-16,3.42,24.25,10.10,32.20,18.70
2017-10-17,3.25,26.50,9.90,36.60,19.40
2017-10-18,2.65,29.02,11.60,39.20,21.90
2017-10-19,2.03,21.53,17.00,27.50,17.50
2017-10-20,1.81,20.86,5.80,26.40,16.90
2017-10-21,2.57,21.36,24.30,28.50,17.90
2017-10-22,2.51,19.20,8.10,23.20,17.50
2017-10-23,1.33,18.72,6.00,29.00,10.20
2017-10-24,2.24,22.22,7.10,31.30,15.40
2017-10-25,2.67,19.04,11.50,23.20,16.80
2017-10-26,2.69,17.76,11.60,19.50,16.50
2017-10-27,1.93,18.94,15.20,21.30,17.50
2017-10-28,1.66,21.04,6.50,27.50,16.70
2017-10-29,2.20,20.16,9.90,28.20,15.30
2017-10-30,2.91,20.65,14.90,25.60,18.20
2017-10-31,1.75,22.80,7.40,30.20,18.00
2017-11-01,1.83,21.86,7.40,32.40,12.60
2017-11-02,3.10,23.99,10.30,33.00,17.90
2017-11-03,3.29,20.48,11.20,25.60,17.70
2017-11-04,2.74,19.17,21.00,23.40,17.10
2017-11-05,1.39,21.22,6.40,28.80,16.50
2017-11-06,1.53,23.17,5.80,30.70,16.60
2017-11-07,1.94,23.92,7.30,31.30,18.80
2017-11-08,1.93,23.26,8.20,28.40,18.20
2017-11-09,1.04,25.00,4.20,33.90,19.50
2017-11-10,1.63,21.97,15.80,29.90,18.50
2017-11-11,1.61,20.65,7.20,28.80,14.00
2017-11-12,1.62,21.00,6.20,29.50,12.90
2017-11-13,1.22,21.02,4.80,32.90,11.00
2017-11-14,2.08,22.89,7.50,34.60,12.20
2017-11-15,2.24,25.12,8.10,36.30,14.40
2017-11-16,2.31,24.35,15.90,36.60,17.30
2017-11-17,1.79,21.38,7.80,26.80,18.80
2017-11-18,2.54,21.19,12.60,25.10,18.10
2017-11-19,1.27,21.41,5.60,30.20,14.00
2017-11-20,1.35,21.87,6.90,33.30,12.10
2017-11-21,1.84,21.56,13.40,24.80,18.40
2017-11-22,1.97,21.70,7.50,27.60,16.40
2017-11-23,1.12,20.95,5.10,30.70,11.50
2017-11-24,1.21,24.03,5.10,35.20,14.00
2017-11-25,1.99,20.52,14.50,23.40,18.60
2017-11-26,1.94,20.23,6.90,26.50,17.00
2017-11-27,1.06,21.48,4.30,30.90,14.90
2017-11-28,1.23,24.29,4.60,33.70,15.70
2017-11-29,1.62,25.01,6.20,33.90,18.70
2017-11-30,2.19,25.64,10.40,32.50,21.10
2017-12-01,2.58,24.87,11.20,33.00,19.00
2017-12-02,2.06,25.87,7.40,33.20,20.70
2017-12-03,1.64,26.11,5.30,34.20,20.10
2017-12-04,1.24,26.45,5.40,33.50,21.40
2017-12-05,1.42,27.85,5.60,36.30,20.80
2017-12-06,1.87,25.94,9.10,32.10,23.40
2017-12-07,2.10,24.28,8.30,30.30,20.70
2017-12-08,1.21,26.45,4.50,34.30,20.40
2017-12-09,1.51,25.63,5.40,34.50,17.50
2017-12-10,1.63,25.63,7.80,35.50,16.90
2017-12-11,1.78,25.47,8.10,33.70,16.60
2017-12-12,2.11,24.43,9.00,34.20,16.30
2017-12-13,2.40,26.39,7.70,35.70,20.10
2017-12-14,2.04,25.38,9.30,35.40,20.50
2017-12-15,2.03,26.10,11.10,36.40,20.10
2017-12-16,2.36,26.27,12.10,37.00,19.80
2017-12-17,2.28,27.23,16.70,37.00,21.40
2017-12-18,1.45,26.22,5.30,36.40,19.30
2017-12-19,1.94,26.31,8.80,34.90,21.70
2017-12-20,1.52,22.74,8.40,25.30,20.90
2017-12-21,2.18,23.98,7.20,29.90,20.80
2017-12-22,1.72,24.39,8.50,31.40,21.40
2017-12-23,1.75,24.30,8.30,26.90,22.30
2017-12-24,2.29,24.38,8.00,28.40,22.20
2017-12-25,1.39,25.11,6.10,31.20,20.20
2017-12-26,2.44,25.64,10.00,31.20,22.30
2017-12-27,1.84,23.72,6.40,26.90,20.60
2017-12-28,1.58,23.94,8.20,32.00,20.60
2017-12-29,1.62,24.66,7.30,30.80,20.80
2017-12-30,1.46,24.90,7.90,31.70,20.90
2017-12-31,1.63,26.81,6.90,34.30,20.50
2018-01-01,1.74,23.76,14.70,29.40,20.50
2018-01-02,1.36,22.16,5.40,25.20,20.40
2018-01-03,1.19,23.88,5.50,30.50,18.80
2018-01-04,1.41,25.04,6.20,34.70,18.00
2018-01-05,1.91,26.56,8.10,35.90,18.90
2018-01-06,1.52,23.32,10.40,28.50,20.10
2018-01-07,1.39,25.04,5.30,33.70,18.30
2018-01-08,1.94,26.64,6.60,33.50,22.60
2018-01-09,2.79,23.85,7.60,29.00,19.30
2018-01-10,1.86,23.18,7.30,27.30,20.70
2018-01-11,1.68,25.22,7.90,31.90,20.60
2018-01-12,1.52,23.99,9.80,30.20,21.00
2018-01-13,1.68,22.07,10.30,26.30,20.20
2018-01-14,1.79,22.34,6.30,25.40,20.40
2018-01-15,1.45,23.31,8.90,28.40,21.60
2018-01-16,1.33,24.20,7.90,29.00,22.10
2018-01-17,1.88,25.71,8.30,31.60,22.10
2018-01-18,1.60,24.14,11.80,31.00,21.00
2018-01-19,1.23,24.64,4.60,32.20,21.00
2018-01-20,1.76,24.43,14.40,29.60,21.70
2018-01-21,2.51,26.16,11.80,34.40,22.10
2018-01-22,2.20,26.27,8.60,35.10,20.90
2018-01-23,2.66,27.89,14.10,36.30,21.40
2018-01-24,2.04,24.84,14.10,35.30,21.40
2018-01-25,1.62,25.35,6.10,32.80,20.00
2018-01-26,1.89,24.98,11.60,32.10,22.10
2018-01-27,2.22,26.47,7.70,34.20,21.70
2018-01-28,1.52,25.36,6.00,30.30,22.40
2018-01-29,1.58,25.01,6.90,31.70,21.90
2018-01-30,1.94,25.83,5.70,32.50,21.20
2018-01-31,2.26,26.33,6.70,33.10,20.80
2018-02-01,1.79,25.41,6.10,33.30,19.70
2018-02-02,1.44,26.95,5.50,36.30,21.40
2018-02-03,1.98,25.84,7.40,35.10,18.50
2018-02-04,1.81,25.37,7.10,34.60,18.80
2018-02-05,1.69,25.64,7.30,34.70,20.00
2018-02-06,1.33,26.09,4.90,35.20,18.10
2018-02-07,1.38,24.60,4.30,32.60,19.20
2018-02-08,1.67,26.41,6.40,34.40,19.10
2018-02-09,2.31,24.99,11.10,33.40,21.70
2018-02-10,2.79,24.96,8.70,30.30,20.50
2018-02-11,1.37,24.68,5.90,28.20,22.50
2018-02-12,2.45,24.46,9.10,29.70,21.70
2018-02-13,1.46,23.94,6.10,33.00,16.00
2018-02-14,3.28,24.94,8.00,31.00,18.80
2018-02-15,2.48,25.25,7.70,33.10,18.80
2018-02-16,1.94,26.39,6.20,33.80,20.30
2018-02-17,1.69,22.15,11.10,25.00,20.30
2018-02-18,1.74,20.89,7.30,23.80,19.60
2018-02-19,2.14,21.67,13.20,25.70,19.60
2018-02-20,1.37,22.45,5.70,30.30,19.20
2018-02-21,1.93,24.11,7.00,30.10,19.80
2018-02-22,1.77,23.27,7.80,29.30,16.80
2018-02-23,1.51,22.89,6.60,32.70,14.70
2018-02-24,1.66,24.83,7.50,34.10,19.00
2018-02-25,1.51,25.45,6.60,34.10,19.60
2018-02-26,1.54,26.06,6.80,35.20,19.30
2018-02-27,1.90,26.00,8.30,33.40,20.90
2018-02-28,2.51,24.31,8.70,30.30,19.60
2018-03-01,1.47,25.19,7.40,33.20,21.30
2018-03-02,1.48,25.12,5.60,31.70,20.70
2018-03-03,1.29,24.99,9.30,31.00,20.70
2018-03-04,1.78,23.92,12.00,30.30,20.60
2018-03-05,1.14,24.67,3.80,32.20,20.70
2018-03-06,1.37,24.72,8.30,30.60,21.60
2018-03-07,1.29,24.27,6.30,31.70,20.90
2018-03-08,1.18,23.48,4.80,32.40,16.90
2018-03-09,1.38,24.18,5.60,32.00,17.70
2018-03-10,1.27,26.74,5.80,33.50,21.10
2018-03-11,0.98,25.84,9.90,33.90,20.40
2018-03-12,1.30,27.16,5.70,33.90,21.70
2018-03-13,1.13,26.74,4.50,35.20,21.30
2018-03-14,1.85,27.10,10.10,35.50,22.60
2018-03-15,2.21,24.08,16.60,32.50,19.90
2018-03-16,1.15,24.43,5.40,33.20,18.10
2018-03-17,1.60,26.57,9.50,35.90,21.90
2018-03-18,2.05,27.51,12.60,36.20,21.40
2018-03-19,1.64,25.71,16.40,33.30,22.00
2018-03-20,1.20,22.93,7.60,26.00,21.60
2018-03-21,1.57,24.42,6.20,30.60,20.70
2018-03-22,1.59,24.04,7.40,32.90,18.30
2018-03-23,2.83,26.04,10.80,31.40,23.10
2018-03-24,2.55,25.52,11.60,34.40,20.90
2018-03-25,2.55,20.87,15.60,25.00,17.40
2018-03-26,1.53,18.37,5.30,27.10,11.50
2018-03-27,0.84,20.74,4.60,22.80,19.30
2018-03-28,1.69,22.21,7.00,27.10,20.40
2018-03-29,1.54,22.91,9.80,29.30,20.70
2018-03-30,1.21,23.26,8.60,29.80,20.70
2018-03-31,1.67,23.51,8.30,29.10,20.90
2018-04-01,1.74,22.96,8.70,27.10,18.80
2018-04-02,1.49,21.90,5.90,27.10,18.50
2018-04-03,1.19,21.31,5.40,28.30,17.10
2018-04-04,1.14,21.84,3.80,29.70,16.70
2018-04-05,1.11,21.91,4.00,30.30,16.90
2018-04-06,1.27,21.53,5.10,30.00,15.90
2018-04-07,1.30,21.95,4.50,31.20,14.00
2018-04-08,1.17,23.21,4.10,32.90,16.70
2018-04-09,1.34,23.25,5.80,32.20,16.80
2018-04-10,2.01,23.87,9.60,33.60,16.70
2018-04-11,2.69,25.58,10.90,33.20,19.80
2018-04-12,1.55,24.87,5.60,34.40,18.80
2018-04-13,1.21,25.14,4.00,33.20,19.60
2018-04-14,1.65,23.98,7.70,33.30,18.70
2018-04-15,2.40,22.52,7.70,26.80,19.80
2018-04-16,1.97,21.96,7.50,28.60,17.20
2018-04-17,2.21,22.60,8.80,29.50,17.60
2018-04-18,1.61,23.12,6.60,32.20,17.90
2018-04-19,1.44,23.28,5.30,32.80,16.50
2018-04-20,1.47,22.88,5.10,30.80,17.80
2018-04-21,1.13,24.35,4.90,31.80,18.50
2018-04-22,1.45,24.10,8.20,31.80,19.30
2018-04-23,1.10,23.93,4.60,33.30,17.60
2018-04-24,1.04,24.60,4.00,32.80,19.20
2018-04-25,1.28,23.67,6.30,32.90,17.60
2018-04-26,1.11,23.04,4.50,32.20,16.50
2018-04-27,1.48,23.41,5.80,34.00,17.00
2018-04-28,1.32,23.60,6.40,33.40,17.80
2018-04-29,1.22,23.87,4.80,33.70,17.30
2018-04-30,1.13,24.32,4.90,33.00,17.60
2018-05-01,1.11,23.51,3.40,32.50,17.50
2018-05-02,1.42,24.07,5.40,34.70,17.40
2018-05-03,1.72,24.40,5.60,34.70,18.30
2018-05-04,1.22,23.62,4.40,34.00,17.30
2018-05-05,1.28,19.83,5.00,25.20,14.60
2018-05-06,1.61,20.64,5.40,22.30,19.10
2018-05-07,1.83,22.74,6.40,29.70,18.50
2018-05-08,2.15,22.56,7.70,30.10,18.00
2018-05-09,1.68,22.67,7.30,30.80,17.60
2018-05-10,1.97,22.77,10.00,32.20,17.10
2018-05-11,1.94,19.65,13.30,22.70,16.90
2018-05-12,1.46,18.44,6.40,25.10,14.90
2018-05-13,1.08,17.20,6.10,28.90,10.30
2018-05-14,1.32,19.51,5.80,30.40,11.40
2018-05-15,2.37,20.89,15.00,30.70,16.90
2018-05-16,1.36,19.35,6.00,25.40,16.40
2018-05-17,1.00,20.42,5.10,29.10,15.50
2018-05-18,2.06,22.03,17.40,28.90,16.70
2018-05-19,3.64,15.03,12.50,17.30,11.60
2018-05-20,1.64,10.95,6.60,16.10,6.90
2018-05-21,1.29,11.29,5.30,19.20,5.70
2018-05-22,1.14,11.77,4.70,19.60,7.30
2018-05-23,1.07,12.79,6.40,23.70,7.40
2018-05-24,1.27,14.76,6.00,23.50,9.10
2018-05-25,0.99,17.80,4.10,25.20,11.80
2018-05-26,1.46,19.92,6.40,28.50,13.60
2018-05-27,1.51,20.63,5.90,30.30,15.90
2018-05-28,2.04,19.79,6.40,28.10,14.70
2018-05-29,1.91,18.06,8.40,28.20,11.00
2018-05-30,2.11,19.54,8.80,28.30,14.10
2018-05-31,2.24,20.22,9.00,27.50,15.10
2018-06-01,1.93,18.36,6.80,21.30,15.70
2018-06-02,2.09,15.21,5.70,17.90,14.10
2018-06-03,1.92,14.46,6.10,19.00,10.30
2018-06-04,1.26,14.48,6.40,16.20,13.00
2018-06-05,1.82,12.62,6.20,13.80,11.70
2018-06-06,1.32,11.88,4.30,18.30,6.90
2018-06-07,1.68,13.64,5.60,18.90,11.20
2018-06-08,1.52,10.09,6.00,18.50,5.50
2018-06-09,2.79,14.49,7.70,25.00,6.30
2018-06-10,3.26,20.76,8.50,26.30,16.10
2018-06-11,1.97,23.58,8.90,26.50,19.40
2018-06-12,3.89,23.36,12.80,27.60,16.60
2018-06-13,2.55,13.43,6.10,16.80,9.30
2018-06-14,1.01,7.27,5.70,11.20,3.10
2018-06-15,1.15,10.03,3.90,14.50,7.30
2018-06-16,1.29,11.69,6.40,18.60,6.40
2018-06-17,0.84,11.18,3.10,20.50,6.00
2018-06-18,1.13,13.53,4.80,23.60,7.90
2018-06-19,1.69,15.21,7.60,24.00,9.90
2018-06-20,1.64,16.21,5.10,25.90,8.90
2018-06-21,1.61,17.95,5.10,27.30,12.80
2018-06-22,1.35,18.22,4.30,27.40,12.50
2018-06-23,2.12,20.41,6.80,30.80,14.40
2018-06-24,1.49,17.80,5.80,24.10,13.90
2018-06-25,1.58,17.56,7.30,19.90,15.80
2018-06-26,0.95,15.23,5.10,15.90,14.50
2018-06-27,1.47,18.95,5.20,25.30,15.40
2018-06-28,2.32,18.58,10.80,21.00,17.00
2018-06-29,1.90,20.20,10.50,29.60,15.40
2018-06-30,2.13,18.97,8.90,26.30,15.40
2018-07-01,1.50,19.92,5.00,30.10,14.80
2018-07-02,1.35,20.02,4.80,28.90,13.50
2018-07-03,1.12,19.36,5.50,24.20,15.60
2018-07-04,1.36,20.07,4.70,26.50,15.70
2018-07-05,1.05,20.50,3.90,31.10,14.70
2018-07-06,1.09,20.55,4.60,28.80,16.30
2018-07-07,1.51,22.11,6.00,30.40,17.30
2018-07-08,2.09,16.61,7.40,19.90,12.00
2018-07-09,2.59,11.71,7.00,15.00,9.40
2018-07-10,1.76,11.05,6.30,16.50,8.50
2018-07-11,1.26,10.55,5.80,19.50,4.40
2018-07-12,1.48,11.64,5.60,22.40,3.40
2018-07-13,1.42,16.84,4.10,25.30,12.50
2018-07-14,1.83,19.00,4.70,31.10,12.00
2018-07-15,1.95,20.71,5.60,32.90,13.50
2018-07-16,1.55,21.16,5.00,32.00,15.10
2018-07-17,2.24,21.73,7.70,32.10,14.30
2018-07-18,2.13,20.45,5.70,33.00,13.30
2018-07-19,1.95,21.26,7.50,33.00,13.40
2018-07-20,3.44,19.34,12.60,31.20,10.90
2018-07-21,2.28,11.18,7.70,17.00,7.80
2018-07-22,1.03,12.95,5.90,26.10,4.00
2018-07-23,1.80,20.46,5.40,30.30,15.30
2018-07-24,1.66,17.97,5.60,23.20,15.00
2018-07-25,1.49,19.28,6.50,26.90,15.20
2018-07-26,1.47,16.13,4.80,18.50,15.20
2018-07-27,1.28,18.17,3.70,26.60,14.50
