data,v_vento,t_med,v_rajada,t_max,t_min
2017-05-09,1.04,26.70,3.40,27.60,5.50
2017-05-10,1.56,24.07,4.50,27.60,20.90
2017-05-11,1.62,21.46,7.10,25.80,17.50
2017-05-12,3.03,22.67,9.00,25.80,20.50
2017-05-13,4.49,21.25,16.50,25.40,14.30
2017-05-14,1.90,16.84,7.00,23.50,13.80
2017-05-15,1.58,17.01,5.70,22.60,12.90
2017-05-16,0.85,16.37,3.90,25.50,10.60
2017-05-17,1.20,18.73,5.10,24.60,14.30
2017-05-18,3.31,19.66,9.40,22.30,17.90
2017-05-19,1.94,20.06,8.60,23.20,17.90
2017-05-20,2.55,19.23,6.90,20.90,17.30
2017-05-21,1.48,16.10,5.50,19.70,14.10
2017-05-22,0.89,16.90,4.00,22.90,12.00
2017-05-23,2.46,20.78,8.90,23.50,18.70
2017-05-24,2.87,22.64,9.30,25.50,20.90
2017-05-25,3.76,24.53,10.70,27.80,21.70
2017-05-26,3.16,24.67,8.00,28.20,22.60
2017-05-27,1.59,22.15,7.00,25.50,18.90
2017-05-28,0.77,18.40,3.30,19.20,17.60
2017-05-29,1.51,17.66,4.30,19.50,16.00
2017-05-30,0.84,19.19,4.90,22.80,17.10
2017-05-31,1.04,16.11,5.80,19.70,14.00
2017-06-01,0.98,13.01,5.50,15.10,11.10
2017-06-02,1.30,13.87,6.50,16.80,11.50
2017-06-03,2.98,16.66,9.20,21.70,11.30
2017-06-04,4.20,21.63,13.20,25.00,19.70
2017-06-05,0.84,21.25,5.50,24.80,19.60
2017-06-06,1.05,18.76,5.40,20.60,17.10
2017-06-07,1.65,19.84,8.00,25.50,16.50
2017-06-08,2.58,18.85,11.60,24.20,14.20
2017-06-09,1.97,11.74,9.60,14.90,7.70
2017-06-10,0.70,9.51,3.50,18.40,3.70
2017-06-11,1.01,11.37,6.60,20.30,5.00
2017-06-12,0.95,13.87,4.70,22.00,7.40
2017-06-13,1.45,16.68,6.20,22.60,11.70
2017-06-14,1.39,18.36,4.80,22.20,14.40
2017-06-15,2.20,19.36,6.60,24.70,16.40
2017-06-16,3.00,20.25,7.80,25.60,16.40
2017-06-17,4.57,22.18,12.10,26.50,19.60
2017-06-18,2.27,21.31,10.70,25.80,16.20
2017-06-19,4.36,10.17,10.40,16.20,7.20
2017-06-20,1.53,8.89,5.10,14.90,4.20
2017-06-21,1.48,16.48,5.60,23.20,12.30
2017-06-22,2.51,18.87,8.40,25.20,15.20
2017-06-23,2.42,20.00,9.40,25.80,14.20
2017-06-24,2.21,19.75,7.50,25.40,15.30
