data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,3.30,12.56,6.50,19.00,7.20
1997-06-02,2.71,12.26,6.50,18.70,8.20
1997-06-03,2.27,13.80,5.90,17.40,11.20
1997-06-04,2.53,14.06,6.00,16.80,12.70
1997-06-05,2.16,13.15,7.40,17.20,11.10
1997-06-06,2.17,14.93,7.70,19.60,9.50
1997-06-07,2.88,7.93,11.60,12.40,3.20
1997-06-08,1.76,6.76,4.60,10.70,3.90
1997-06-09,1.70,9.76,5.20,17.20,2.90
1997-06-10,1.94,12.27,6.30,19.90,6.50
1997-06-11,2.29,11.87,6.20,15.50,8.50
1997-06-12,1.74,15.58,4.90,19.70,13.30
1997-06-13,3.96,18.13,10.20,23.50,15.50
1997-06-14,,,,,
1997-06-15,,,,,
1997-06-16,,,,,
1997-06-17,,,,,
1997-06-18,,,,,
1997-06-19,4.86,13.80,9.70,15.40,12.50
1997-06-20,2.75,16.17,10.30,23.40,11.70
1997-06-21,4.27,21.24,13.50,25.20,18.00
1997-06-22,3.41,21.37,10.20,24.00,19.20
1997-06-23,4.63,22.38,14.40,26.10,20.50
1997-06-24,2.92,21.25,10.60,26.70,17.40
1997-06-25,1.62,19.26,7.60,22.90,17.20
1997-06-26,2.26,18.97,6.00,20.60,18.10
1997-06-27,4.80,13.44,11.20,18.10,8.50
1997-06-28,3.31,9.18,8.20,16.30,4.30
1997-06-29,4.27,7.93,8.00,11.30,5.00
1997-06-30,3.76,8.88,9.30,16.20,3.70
1997-07-01,3.19,9.04,6.60,18.70,2.00
1997-07-02,1.68,15.18,4.20,17.90,13.10
1997-07-03,1.85,17.43,11.50,20.90,15.70
1997-07-04,2.30,16.38,6.60,20.20,11.80
1997-07-05,3.75,13.81,7.50,22.50,7.70
1997-07-06,2.22,16.30,5.00,24.30,10.60
1997-07-07,2.17,18.20,8.00,24.80,13.60
1997-07-08,2.48,18.42,9.90,24.90,13.60
1997-07-09,3.11,19.31,9.00,25.40,15.50
1997-07-10,2.47,18.88,9.50,25.00,13.90
1997-07-11,1.69,19.06,4.00,26.10,13.60
1997-07-12,2.33,18.00,9.20,24.30,13.40
1997-07-13,3.30,17.77,12.40,24.10,13.20
1997-07-14,1.47,18.46,6.90,23.80,14.50
1997-07-15,2.22,20.43,8.80,25.20,17.50
1997-07-16,2.68,18.12,8.70,23.90,15.30
1997-07-17,2.00,17.58,8.60,21.20,15.10
1997-07-18,2.90,15.80,7.40,17.50,14.50
1997-07-19,3.95,15.84,9.50,19.80,14.40
1997-07-20,2.68,14.06,8.70,15.80,12.50
1997-07-21,2.44,13.82,5.80,17.30,12.10
1997-07-22,1.63,13.57,4.20,18.10,11.10
1997-07-23,2.01,13.65,6.20,21.70,8.00
1997-07-24,3.40,13.74,5.90,21.00,8.60
1997-07-25,2.74,16.36,7.40,24.00,10.80
1997-07-26,3.32,14.95,6.60,21.90,10.00
1997-07-27,1.89,16.16,7.20,22.60,10.80
1997-07-28,1.77,16.91,7.70,23.90,10.70
1997-07-29,2.20,18.03,8.40,25.30,12.40
1997-07-30,2.35,18.40,9.60,25.70,12.60
1997-07-31,2.21,16.66,5.80,20.20,13.40
1997-08-01,2.46,17.92,10.30,20.30,15.90
1997-08-02,2.88,16.09,8.10,16.80,15.70
1997-08-03,2.78,16.28,9.70,17.80,14.00
1997-08-04,2.90,11.80,9.10,13.90,9.00
1997-08-05,4.66,10.77,8.80,16.60,7.00
1997-08-06,3.37,11.84,7.60,14.80,9.40
1997-08-07,2.57,12.62,6.60,14.30,9.70
1997-08-08,3.60,11.43,9.00,16.80,8.30
1997-08-09,2.41,11.65,5.30,19.10,6.40
1997-08-10,2.55,11.68,5.40,20.00,5.70
1997-08-11,2.38,12.88,6.80,20.30,7.10
1997-08-12,1.64,14.86,5.30,22.90,9.10
1997-08-13,2.71,16.85,6.20,26.10,9.60
1997-08-14,2.93,18.27,7.90,26.70,10.70
1997-08-15,3.54,20.80,10.00,28.40,15.90
1997-08-16,3.24,21.58,10.80,27.50,17.00
1997-08-17,3.99,22.12,13.30,28.00,17.30
1997-08-18,3.83,22.46,12.00,29.30,16.80
1997-08-19,3.30,23.05,9.80,29.20,17.50
1997-08-20,1.69,19.17,6.10,23.10,16.90
1997-08-21,2.04,16.62,5.40,18.70,13.60
1997-08-22,2.09,15.86,5.50,19.40,13.60
1997-08-23,2.72,14.68,6.60,20.60,11.70
1997-08-24,2.35,12.76,5.60,19.00,7.70
1997-08-25,2.11,14.52,5.60,23.60,7.60
1997-08-26,1.69,17.75,6.40,27.50,10.50
1997-08-27,1.96,20.30,5.10,29.20,14.00
1997-08-28,2.08,22.12,5.70,30.50,15.50
1997-08-29,2.57,21.01,6.40,29.90,14.20
1997-08-30,3.25,21.30,8.80,29.80,14.10
1997-08-31,2.65,21.95,8.50,30.10,14.70
1997-09-01,2.39,22.54,8.00,30.20,15.80
1997-09-02,2.20,20.15,7.90,27.10,14.90
1997-09-03,2.19,18.52,7.80,23.70,14.70
1997-09-04,2.08,16.85,8.00,20.10,15.10
1997-09-05,3.10,16.45,9.20,20.20,14.40
1997-09-06,1.99,18.53,4.20,27.80,13.40
1997-09-07,2.73,21.02,6.20,28.30,15.30
1997-09-08,2.54,23.42,10.70,30.00,18.10
1997-09-09,2.86,25.08,12.90,30.60,20.40
1997-09-10,3.45,18.13,11.10,24.60,12.90
1997-09-11,2.69,12.20,8.50,19.30,5.90
1997-09-12,2.85,15.93,6.70,25.30,9.00
1997-09-13,3.15,23.15,13.50,29.70,17.60
1997-09-14,2.81,20.20,8.40,24.80,15.40
1997-09-15,4.29,15.89,9.60,21.80,12.10
1997-09-16,2.73,14.90,6.00,23.90,7.60
1997-09-17,2.94,17.54,5.40,27.30,9.70
1997-09-18,3.47,18.42,7.20,26.50,12.00
1997-09-19,2.91,18.71,6.50,25.10,13.80
1997-09-20,2.19,16.77,7.30,17.80,15.90
1997-09-21,1.54,16.35,7.40,21.80,12.90
1997-09-22,2.36,17.91,6.70,25.50,11.50
1997-09-23,1.60,19.77,7.30,26.60,13.90
1997-09-24,2.10,20.88,8.30,28.80,15.40
1997-09-25,2.16,18.40,6.10,21.20,16.30
1997-09-26,3.39,19.14,7.60,24.30,16.10
1997-09-27,3.73,18.14,7.10,23.00,13.90
1997-09-28,2.80,20.43,8.10,25.40,16.70
1997-09-29,3.68,17.90,10.30,20.10,16.60
1997-09-30,3.35,18.56,7.30,23.50,15.70
1997-10-01,2.82,18.75,9.00,21.30,16.50
1997-10-02,3.60,15.99,9.20,20.80,13.20
1997-10-03,4.26,16.50,10.60,22.70,11.90
1997-10-04,5.09,19.90,12.40,27.70,12.30
1997-10-05,5.98,21.19,17.60,29.00,11.90
1997-10-06,4.05,13.62,9.60,19.20,11.40
1997-10-07,3.95,15.92,7.90,22.90,9.40
1997-10-08,4.18,14.87,9.20,17.40,13.70
1997-10-09,4.19,19.50,12.40,27.30,15.80
1997-10-10,4.66,16.67,19.30,18.70,3.30
1997-10-11,3.57,18.98,9.70,22.50,16.80
1997-10-12,2.02,21.69,5.20,30.10,16.60
1997-10-13,3.39,22.41,8.50,28.80,18.30
1997-10-14,3.95,24.00,8.00,30.90,18.00
1997-10-15,4.07,19.12,12.20,23.10,16.80
1997-10-16,3.44,19.42,9.00,24.20,16.10
1997-10-17,3.10,17.95,9.00,27.00,10.00
1997-10-18,2.45,17.80,6.00,23.40,12.70
1997-10-19,3.05,19.56,7.50,25.50,14.60
1997-10-20,3.39,19.34,10.40,26.60,13.90
1997-10-21,2.90,18.49,9.90,24.90,14.90
1997-10-22,1.82,19.28,4.70,27.20,13.30
1997-10-23,2.76,20.01,7.90,27.80,13.40
1997-10-24,2.35,19.50,6.00,22.50,17.10
1997-10-25,2.18,19.74,6.40,23.60,16.80
1997-10-26,2.17,21.40,6.80,28.40,16.80
1997-10-27,3.32,22.70,9.00,29.10,16.80
1997-10-28,3.01,24.56,10.50,29.90,19.70
1997-10-29,2.58,21.00,14.60,24.70,17.10
1997-10-30,3.30,18.55,12.30,20.30,17.40
1997-10-31,2.66,21.44,11.90,27.10,17.60
1997-11-01,1.53,23.02,5.80,29.30,19.20
1997-11-02,3.24,23.17,11.30,28.70,20.20
1997-11-03,2.11,20.77,14.00,23.60,19.20
1997-11-04,2.91,21.61,9.20,26.20,18.40
1997-11-05,3.25,20.76,8.90,23.80,18.40
1997-11-06,3.86,20.73,11.90,26.90,18.00
1997-11-07,1.82,22.25,5.20,28.10,17.30
1997-11-08,2.25,25.05,6.50,31.90,19.40
1997-11-09,2.80,25.74,12.10,33.00,20.20
1997-11-10,3.03,23.19,14.40,32.20,19.00
1997-11-11,2.76,23.81,16.80,31.10,19.30
1997-11-12,4.14,21.55,11.80,27.80,18.40
1997-11-13,2.05,19.10,9.80,20.50,18.20
1997-11-14,3.49,19.87,7.40,26.00,14.60
1997-11-15,2.99,21.34,7.90,28.40,15.40
1997-11-16,3.16,19.33,7.20,21.50,18.00
1997-11-17,3.87,19.68,9.30,22.70,17.60
1997-11-18,3.54,19.15,8.00,22.30,16.00
1997-11-19,3.03,20.28,7.40,27.30,14.50
1997-11-20,3.06,21.52,7.40,28.60,15.10
1997-11-21,2.05,19.04,9.40,22.20,16.60
1997-11-22,2.30,19.17,5.90,23.40,15.30
1997-11-23,2.62,20.71,11.50,25.90,17.00
1997-11-24,1.87,21.62,9.40,28.00,17.20
1997-11-25,3.93,22.31,10.40,27.30,19.40
1997-11-26,2.63,20.94,8.50,24.70,19.30
1997-11-27,2.76,22.39,8.40,28.50,19.40
1997-11-28,3.89,22.66,10.40,28.80,16.70
1997-11-29,2.36,22.36,6.80,29.50,15.40
1997-11-30,1.62,22.16,5.00,29.70,15.70
1997-12-01,1.85,20.64,7.90,25.20,18.00
1997-12-02,2.10,19.51,11.30,25.90,14.60
1997-12-03,2.00,21.48,6.40,28.60,14.40
1997-12-04,1.95,21.87,7.20,27.00,18.20
1997-12-05,2.25,21.92,4.90,29.90,13.00
1997-12-06,3.21,22.55,8.30,29.70,15.60
1997-12-07,2.96,21.73,8.30,27.90,18.60
1997-12-08,2.12,22.68,7.20,29.90,16.80
1997-12-09,2.73,23.03,19.10,30.50,17.70
1997-12-10,1.91,23.40,5.90,31.20,17.20
1997-12-11,3.11,21.74,11.00,27.40,17.30
1997-12-12,2.40,24.03,5.70,29.90,19.00
1997-12-13,3.54,23.92,7.80,28.70,19.40
1997-12-14,2.40,20.79,8.40,24.10,19.10
1997-12-15,2.45,19.77,8.60,23.90,15.50
1997-12-16,2.09,20.14,6.50,27.00,13.90
1997-12-17,2.38,22.25,5.60,30.00,15.90
1997-12-18,3.85,22.37,7.40,28.40,16.50
1997-12-19,3.90,23.66,9.90,29.60,18.90
1997-12-20,2.27,24.75,9.30,29.80,21.70
1997-12-21,1.99,23.86,12.20,28.80,20.10
1997-12-22,3.78,25.57,12.90,31.10,20.50
1997-12-23,1.46,23.46,9.00,28.10,20.20
1997-12-24,2.07,22.52,14.70,28.60,19.40
1997-12-25,2.24,25.33,8.60,31.10,20.50
1997-12-26,2.84,26.15,7.30,32.20,20.70
1997-12-27,2.86,27.47,8.70,32.50,22.70
1997-12-28,3.81,23.27,17.50,29.40,18.00
1997-12-29,2.11,23.46,7.90,29.40,18.30
1997-12-30,3.03,24.03,11.10,28.00,20.40
1997-12-31,2.42,23.92,8.00,29.20,19.50
1998-01-01,1.71,22.96,15.20,28.40,20.40
1998-01-02,1.71,22.54,6.30,28.80,19.80
1998-01-03,1.66,22.59,12.20,28.20,20.20
1998-01-04,2.00,23.80,7.40,31.60,18.80
1998-01-05,2.98,25.50,6.60,31.80,20.10
1998-01-06,2.87,24.31,15.10,29.50,21.00
1998-01-07,2.96,21.25,8.90,25.40,18.00
1998-01-08,3.41,20.09,7.50,23.40,16.80
1998-01-09,3.44,19.27,8.30,25.50,14.40
1998-01-10,2.12,20.71,7.20,28.10,14.60
1998-01-11,2.17,22.16,5.70,29.40,16.20
1998-01-12,2.44,23.65,7.20,30.00,17.40
1998-01-13,2.15,24.90,5.10,32.10,18.70
1998-01-14,2.44,24.42,6.40,30.60,19.70
1998-01-15,2.20,20.50,9.40,22.80,17.50
1998-01-16,1.50,20.35,3.90,27.60,15.10
