data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,1.33,17.12,4.70,21.30,13.60
1997-06-02,1.08,17.09,5.10,21.60,13.90
1997-06-03,1.07,16.77,4.00,20.50,13.90
1997-06-04,1.22,17.13,3.80,20.90,14.70
1997-06-05,1.41,17.95,4.20,20.20,16.50
1997-06-06,1.20,20.03,6.40,27.30,16.40
1997-06-07,4.32,18.05,11.30,21.00,13.40
1997-06-08,3.68,16.37,10.70,23.20,11.90
1997-06-09,1.39,15.67,5.90,20.30,10.60
1997-06-10,2.04,15.92,9.10,21.10,11.40
1997-06-11,0.99,16.03,7.80,20.10,12.20
1997-06-12,1.34,18.03,6.20,23.30,14.30
1997-06-13,1.99,19.20,9.80,24.00,15.60
1997-06-14,2.42,20.47,14.30,22.90,17.30
1997-06-15,2.08,19.75,13.20,22.20,16.30
1997-06-16,4.83,18.52,12.20,22.50,14.70
1997-06-17,2.60,18.00,7.40,22.60,14.30
1997-06-18,1.12,15.86,4.70,19.90,12.80
1997-06-19,2.88,19.50,10.20,24.20,17.30
1997-06-20,2.25,19.29,12.00,23.70,16.10
1997-06-21,1.13,21.06,6.30,29.40,16.30
1997-06-22,1.41,24.09,7.10,32.50,19.20
1997-06-23,1.77,25.76,7.90,32.40,20.50
1997-06-24,1.44,24.59,6.60,32.20,18.50
1997-06-25,2.38,24.27,10.40,32.10,18.90
1997-06-26,2.08,22.33,7.40,27.80,19.40
1997-06-27,2.88,16.18,8.30,20.30,13.10
1997-06-28,1.78,13.86,5.10,15.80,12.80
1997-06-29,2.04,13.11,5.50,14.20,11.50
1997-06-30,1.78,11.69,5.00,12.80,10.30
1997-07-01,0.92,11.89,3.70,16.10,8.10
1997-07-02,1.54,17.29,5.50,20.70,14.60
1997-07-03,1.81,16.58,6.30,18.20,15.10
1997-07-04,0.93,17.00,3.30,21.20,15.40
1997-07-05,1.34,16.10,5.90,19.50,12.90
1997-07-06,4.41,18.56,6.70,36.40,0.00
1997-07-07,0.87,16.84,2.70,19.30,14.10
1997-07-08,1.20,18.40,5.80,21.60,16.80
1997-07-09,3.00,19.45,5.40,21.90,0.00
1997-07-10,1.14,18.70,4.70,23.10,17.00
1997-07-11,1.39,21.03,7.40,29.60,16.10
1997-07-12,1.41,19.13,4.50,20.20,18.60
1997-07-13,2.42,19.53,9.50,22.40,16.00
1997-07-14,1.15,19.84,3.90,29.20,15.20
1997-07-15,1.62,19.88,4.80,24.20,18.10
1997-07-16,2.05,20.65,12.50,30.70,17.70
1997-07-17,2.17,19.85,11.10,23.70,17.80
1997-07-18,2.98,15.85,8.60,18.20,14.90
1997-07-19,1.40,17.81,6.20,23.00,15.00
1997-07-20,1.32,18.83,5.60,20.60,17.90
1997-07-21,2.21,19.35,11.60,24.30,17.00
1997-07-22,2.29,19.41,6.10,24.00,15.90
1997-07-23,1.40,16.97,5.50,20.00,15.00
1997-07-24,1.00,16.38,4.00,19.30,13.80
1997-07-25,1.71,18.80,6.20,21.80,16.20
1997-07-26,1.24,17.88,7.00,21.70,14.80
1997-07-27,1.66,19.58,8.10,23.10,17.10
1997-07-28,1.38,18.11,5.70,24.20,13.70
1997-07-29,1.20,19.00,6.10,27.30,13.70
1997-07-30,1.28,19.39,6.60,28.10,14.30
1997-07-31,1.59,20.03,5.60,26.40,15.40
1997-08-01,1.55,21.25,8.50,29.00,17.40
1997-08-02,1.63,20.79,5.40,23.10,19.10
1997-08-03,1.90,21.27,8.60,24.00,18.60
1997-08-04,4.43,19.00,13.30,24.80,15.50
1997-08-05,3.79,13.21,10.70,15.90,11.60
1997-08-06,1.96,13.02,4.90,15.20,11.30
1997-08-07,1.81,17.10,4.40,22.10,14.50
1997-08-08,3.03,17.73,12.10,20.50,15.10
1997-08-09,2.43,15.49,8.70,19.30,11.70
1997-08-10,1.02,14.21,4.80,19.90,9.90
1997-08-11,2.02,14.79,10.60,20.90,10.10
1997-08-12,1.09,16.32,5.20,22.10,11.70
1997-08-13,1.49,16.05,7.40,20.70,11.50
1997-08-14,1.61,16.89,10.00,20.90,13.90
1997-08-15,2.02,19.88,7.30,22.60,16.20
1997-08-16,1.51,18.90,6.70,26.20,14.50
1997-08-17,2.05,19.83,7.00,25.40,16.80
1997-08-18,2.19,21.64,8.60,30.10,14.90
1997-08-19,1.72,22.47,11.20,29.90,16.30
1997-08-20,2.12,21.69,10.00,26.60,18.40
