data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,0.69,11.56,3.50,18.00,7.10
1997-06-02,0.77,12.73,4.50,21.70,8.00
1997-06-03,0.78,13.21,3.00,15.40,11.00
1997-06-04,0.60,14.22,4.20,17.00,12.60
1997-06-05,1.37,15.45,9.20,18.20,14.00
1997-06-06,1.84,17.12,9.70,25.20,13.20
1997-06-07,1.94,12.43,12.00,19.20,5.90
1997-06-08,1.90,9.84,8.80,19.30,1.80
1997-06-09,3.20,10.16,64.00,22.70,3.20
1997-06-10,0.80,11.57,2.60,22.00,5.10
1997-06-11,3.27,10.56,4.80,14.70,7.40
1997-06-12,1.03,14.48,5.10,22.90,10.60
1997-06-13,1.08,17.64,4.90,27.30,13.10
1997-06-14,1.12,16.70,9.40,19.10,15.10
1997-06-15,0.88,16.80,5.90,23.50,10.50
1997-06-16,1.36,12.55,8.50,21.20,6.90
1997-06-17,0.58,10.87,2.30,17.70,6.40
1997-06-18,0.92,13.46,5.20,22.90,9.00
1997-06-19,2.03,18.57,12.40,29.70,13.70
1997-06-20,1.00,16.30,10.10,22.70,13.10
1997-06-21,0.86,19.17,8.80,30.90,14.40
1997-06-22,1.20,20.58,10.50,31.40,15.60
1997-06-23,1.11,19.27,9.50,31.00,14.40
1997-06-24,0.77,19.18,5.20,30.70,13.40
1997-06-25,1.45,18.59,7.70,30.90,12.80
1997-06-26,0.82,16.37,3.80,21.50,12.40
1997-06-27,1.23,17.21,6.60,20.00,13.70
1997-06-28,0.98,13.33,3.90,15.60,11.80
1997-06-29,0.62,13.82,3.80,14.50,13.40
1997-06-30,0.82,12.67,3.70,14.00,11.50
1997-07-01,0.76,13.41,4.20,16.00,11.70
1997-07-02,0.87,17.93,2.40,24.90,12.70
1997-07-03,1.02,16.38,5.50,23.90,12.30
1997-07-04,1.24,18.59,6.50,26.20,14.30
1997-07-05,1.15,13.34,7.90,22.80,9.60
1997-07-06,0.80,15.84,4.10,22.40,11.90
1997-07-07,1.22,16.69,8.00,24.90,12.70
1997-07-08,1.15,18.84,4.80,24.40,14.70
1997-07-09,0.52,17.97,2.30,26.20,13.80
1997-07-10,0.60,16.95,2.40,24.80,13.20
1997-07-11,0.81,16.83,2.60,26.30,13.30
1997-07-12,0.57,16.82,6.60,25.70,12.20
1997-07-13,0.44,16.92,3.00,26.30,11.90
1997-07-14,0.80,16.91,2.60,27.40,13.10
1997-07-15,0.70,17.10,2.20,26.80,13.30
1997-07-16,0.57,16.52,2.40,25.10,12.30
1997-07-17,1.33,17.94,5.60,24.70,14.30
1997-07-18,1.37,17.80,9.00,20.70,15.10
1997-07-19,0.73,19.08,3.40,26.90,15.70
1997-07-20,0.79,17.86,5.40,22.70,14.80
1997-07-21,1.16,16.54,10.80,21.90,14.30
1997-07-22,0.94,15.22,4.90,23.90,11.60
1997-07-23,1.13,14.56,5.80,23.50,9.50
1997-07-24,1.10,13.92,6.50,22.90,7.20
1997-07-25,1.30,16.77,5.20,23.90,12.20
1997-07-26,0.98,14.84,5.30,24.50,10.10
1997-07-27,0.70,16.61,3.00,25.50,12.20
1997-07-28,0.86,14.07,4.00,23.40,10.40
1997-07-29,0.97,14.60,2.80,25.30,11.30
1997-07-30,0.74,13.97,2.30,23.00,11.00
1997-07-31,0.96,16.40,3.80,29.40,10.60
1997-08-01,0.88,17.17,6.20,28.30,11.20
1997-08-02,0.97,18.10,6.00,25.70,14.30
1997-08-03,0.64,18.43,4.50,26.70,15.50
1997-08-04,1.10,18.38,6.90,22.50,15.50
1997-08-05,0.93,13.86,8.20,15.50,11.60
1997-08-06,0.72,13.25,4.70,18.40,10.10
1997-08-07,0.60,17.87,6.90,25.10,15.00
1997-08-08,1.55,16.63,7.30,22.40,11.70
1997-08-09,1.12,12.48,7.10,18.90,8.40
1997-08-10,1.20,10.77,6.60,20.40,5.90
1997-08-11,1.17,13.74,3.50,25.10,7.30
1997-08-12,0.65,12.79,2.90,20.30,8.60
1997-08-13,1.02,14.51,3.30,25.00,10.10
1997-08-14,1.25,16.84,3.70,27.70,11.00
1997-08-15,1.15,19.42,5.40,31.40,14.00
1997-08-16,1.29,16.55,7.40,31.00,8.80
1997-08-17,0.82,15.97,4.40,31.70,7.80
1997-08-18,0.94,16.45,5.20,31.70,7.70
1997-08-19,0.78,18.06,5.30,32.80,10.00
1997-08-20,0.80,18.27,2.70,30.70,11.10
1997-08-21,1.63,18.55,7.40,21.90,16.70
1997-08-22,1.12,18.21,4.50,22.90,16.20
1997-08-23,1.17,18.55,4.80,22.30,16.80
1997-08-24,1.21,19.73,8.30,26.10,14.50
1997-08-25,0.93,15.18,4.10,22.10,11.70
1997-08-26,0.94,16.35,3.80,25.00,11.60
1997-08-27,0.69,16.62,2.90,28.20,11.60
1997-08-28,0.58,16.89,3.10,30.50,10.80
1997-08-29,0.74,16.06,2.70,27.70,10.30
1997-08-30,0.67,18.67,2.90,28.50,12.70
1997-08-31,0.77,17.93,2.20,28.10,13.40
1997-09-01,0.71,18.56,2.50,32.10,12.30
1997-09-02,0.84,19.58,2.70,32.60,12.30
1997-09-03,0.94,19.24,4.60,29.20,14.30
1997-09-04,0.92,18.17,4.50,29.00,11.60
1997-09-05,1.32,18.53,11.80,21.90,16.70
1997-09-06,1.46,18.38,6.60,27.70,14.00
1997-09-07,0.68,17.02,4.60,27.70,12.80
1997-09-08,0.88,19.38,2.70,33.00,11.70
1997-09-09,1.65,22.12,14.30,36.50,13.50
1997-09-10,1.31,18.73,7.30,22.50,15.90
1997-09-11,1.44,18.04,5.80,25.60,13.10
1997-09-12,1.72,16.44,7.40,22.10,13.20
