data,v_vento,t_med,v_rajada,t_max,t_min
1999-10-01,1.95,28.30,21.50,31.10,20.20
1999-10-02,5.88,24.79,13.60,29.30,18.90
1999-10-03,4.74,15.00,8.90,19.00,12.80
1999-10-04,5.57,14.00,11.00,20.30,8.80
1999-10-05,9.30,16.41,16.40,24.30,10.10
1999-10-06,8.65,18.67,16.30,27.10,13.30
1999-10-07,9.31,19.29,15.70,25.90,15.00
1999-10-08,4.11,18.86,10.30,23.90,16.10
1999-10-09,4.33,18.46,9.50,25.00,12.80
1999-10-10,7.63,19.41,15.10,26.30,12.80
1999-10-11,9.22,18.77,15.90,25.90,12.40
1999-10-12,8.70,20.49,15.60,29.30,13.40
1999-10-13,6.73,22.75,15.70,31.40,14.40
1999-10-14,6.72,25.88,12.10,31.20,22.50
1999-10-15,6.00,25.98,18.20,33.70,19.10
1999-10-16,4.76,24.95,17.00,29.20,19.70
1999-10-17,5.32,18.38,21.60,21.70,16.20
1999-10-18,4.57,20.88,8.20,28.40,16.00
1999-10-19,6.66,21.35,12.30,28.40,15.70
1999-10-20,7.41,20.30,17.80,28.20,13.60
1999-10-21,7.58,20.25,16.10,27.30,13.70
1999-10-22,5.29,20.48,15.80,27.10,16.10
1999-10-23,8.56,19.73,16.60,26.60,13.80
1999-10-24,7.48,19.60,16.30,26.30,13.40
1999-10-25,7.86,16.12,16.60,20.40,14.20
1999-10-26,8.76,17.98,14.50,25.00,14.00
1999-10-27,7.19,18.98,14.00,25.40,15.50
1999-10-28,6.46,21.91,12.50,29.10,16.40
1999-10-29,7.00,23.50,11.80,30.40,18.90
1999-10-30,8.19,22.70,14.80,28.90,17.40
1999-10-31,9.23,20.34,16.20,25.90,15.20
1999-11-01,10.84,19.81,20.20,26.80,13.50
1999-11-02,8.36,20.01,15.40,25.80,17.10
1999-11-03,3.34,22.97,10.90,28.60,17.90
1999-11-04,7.10,20.74,15.30,23.50,18.40
1999-11-05,6.88,18.44,14.30,21.40,15.70
1999-11-06,3.25,18.42,9.40,26.20,12.90
1999-11-07,4.48,21.68,10.30,28.10,15.70
1999-11-08,4.27,24.64,10.80,30.60,17.90
1999-11-09,5.38,21.45,13.40,26.50,16.20
1999-11-10,6.21,15.21,11.80,16.90,14.00
1999-11-11,7.97,15.76,16.20,21.60,11.90
1999-11-12,5.47,17.92,11.90,22.70,15.20
1999-11-13,5.12,19.69,10.70,26.10,14.90
1999-11-14,5.44,20.67,10.00,26.80,16.30
1999-11-15,8.73,20.00,16.80,26.40,14.50
1999-11-16,7.19,19.11,13.50,25.70,12.10
1999-11-17,6.75,19.52,14.00,26.80,12.20
1999-11-18,6.85,20.30,14.90,27.80,12.60
1999-11-19,6.31,21.99,12.70,29.00,13.80
1999-11-20,4.84,21.51,12.30,26.70,16.90
1999-11-21,4.73,22.83,12.70,29.90,15.80
1999-11-22,5.69,25.43,11.80,31.20,19.00
1999-11-23,5.60,23.76,11.60,29.90,17.10
1999-11-24,5.00,23.65,12.70,29.10,17.40
1999-11-25,4.16,24.39,14.20,30.10,20.20
1999-11-26,3.93,20.10,10.60,24.90,16.40
1999-11-27,4.35,24.09,12.10,29.70,19.00
1999-11-28,3.94,24.29,11.40,30.10,18.70
1999-11-29,6.42,24.17,15.80,31.70,16.90
1999-11-30,7.61,23.87,15.60,31.10,16.20
1999-12-01,9.50,23.62,18.10,30.90,16.30
1999-12-02,9.16,23.95,18.10,31.10,17.90
1999-12-03,3.91,21.62,11.30,26.00,17.70
1999-12-04,4.20,24.51,11.40,31.00,19.00
1999-12-05,4.28,25.38,13.50,32.60,19.00
1999-12-06,4.06,22.23,11.70,28.20,18.80
1999-12-07,6.20,21.67,13.60,27.40,17.90
1999-12-08,7.10,21.05,19.20,28.90,17.80
1999-12-09,7.46,22.65,13.90,29.30,18.50
1999-12-10,8.55,21.87,17.50,25.00,18.90
1999-12-11,8.65,20.35,17.10,23.80,17.70
1999-12-12,9.62,20.00,17.10,23.60,17.60
1999-12-13,5.59,19.30,11.60,23.90,17.40
1999-12-14,5.33,22.13,10.70,27.60,19.10
1999-12-15,5.13,22.98,11.60,28.50,18.50
1999-12-16,3.70,24.00,11.00,29.10,19.10
1999-12-17,2.87,26.05,6.00,31.20,21.20
1999-12-18,3.34,26.51,9.60,31.90,19.70
1999-12-19,2.81,28.07,7.50,33.30,22.50
1999-12-20,3.77,27.26,19.00,32.60,22.10
1999-12-21,6.30,24.92,14.30,32.00,20.40
1999-12-22,5.54,23.58,20.10,29.50,19.10
1999-12-23,5.32,23.32,14.10,29.00,18.70
1999-12-24,9.13,22.95,16.40,28.70,17.50
1999-12-25,7.76,22.51,15.50,28.40,16.90
1999-12-26,5.94,24.72,11.90,30.50,19.50
1999-12-27,4.64,24.05,10.50,29.30,20.30
1999-12-28,2.30,23.80,10.60,31.30,18.90
1999-12-29,5.22,24.52,12.80,30.20,20.20
1999-12-30,5.06,24.68,10.10,31.20,19.90
