data,v_vento,t_med,v_rajada,t_max,t_min
2011-03-24,0.88,29.06,5.50,32.80,24.30
2011-03-25,0.35,23.79,4.00,25.30,22.60
2011-03-26,0.39,25.64,3.90,31.90,22.00
2011-03-27,0.65,24.36,11.30,30.00,20.40
2011-03-28,0.39,24.77,3.70,30.50,20.90
2011-03-29,0.62,22.67,5.20,24.70,20.80
2011-03-30,0.56,20.94,5.00,22.90,19.80
2011-03-31,0.37,21.19,3.10,24.70,19.70
2011-04-01,0.30,22.52,2.70,26.60,19.60
2011-04-02,0.33,22.63,5.30,27.80,19.40
2011-04-03,0.40,21.66,2.80,24.50,19.80
2011-04-04,0.38,22.41,4.20,28.30,19.70
2011-04-05,0.52,22.83,4.90,30.50,18.20
2011-04-06,0.39,22.80,3.30,30.10,17.00
2011-04-07,0.34,20.95,4.40,26.70,16.10
2011-04-08,0.33,21.28,4.30,29.90,14.90
2011-04-09,0.45,20.20,4.20,23.60,17.80
2011-04-10,0.32,18.70,2.70,22.60,16.20
2011-04-11,0.29,20.19,4.90,27.30,15.40
2011-04-12,0.34,21.46,6.00,30.10,15.90
2011-04-13,0.37,22.71,6.10,30.40,17.60
2011-04-14,0.34,24.50,4.10,35.10,17.50
2011-04-15,0.51,24.52,5.70,32.80,18.80
2011-04-16,0.28,24.30,3.60,31.90,18.70
2011-04-17,0.38,23.94,2.80,29.20,22.00
2011-04-18,0.26,23.54,3.80,32.20,17.50
2011-04-19,0.36,22.82,3.50,23.90,21.40
2011-04-20,0.35,22.95,4.30,27.90,19.50
2011-04-21,0.32,22.42,5.30,29.20,18.40
2011-04-22,0.29,24.52,3.10,33.20,19.30
2011-04-23,0.44,23.83,5.70,31.80,19.30
2011-04-24,0.42,19.99,2.40,21.60,18.30
2011-04-25,0.21,20.24,1.90,22.20,19.10
2011-04-26,0.44,20.25,3.60,23.60,17.80
2011-04-27,0.30,19.12,3.40,25.70,14.70
2011-04-28,0.33,19.25,3.40,20.50,18.40
2011-04-29,0.35,20.90,3.50,26.20,18.60
2011-04-30,0.32,21.38,3.50,27.50,17.30
2011-05-01,0.28,22.08,2.50,28.20,18.70
2011-05-02,0.57,21.00,5.10,26.40,15.10
2011-05-03,0.42,16.45,4.20,24.20,9.50
2011-05-04,0.41,18.87,3.50,24.50,15.20
2011-05-05,0.18,17.73,2.30,27.90,10.70
2011-05-06,0.23,19.71,3.50,30.60,13.00
2011-05-07,0.41,20.71,4.50,25.60,16.50
2011-05-08,0.27,20.51,3.80,29.20,13.90
2011-05-09,0.54,19.70,3.10,22.30,17.80
2011-05-10,0.27,19.54,3.50,22.80,18.10
2011-05-11,0.23,22.35,2.50,28.60,19.50
2011-05-12,0.29,20.80,2.60,25.50,17.70
2011-05-13,0.46,19.28,2.70,20.90,18.30
2011-05-14,0.24,19.03,3.70,23.20,16.80
2011-05-15,0.45,16.82,7.70,18.90,15.90
2011-05-16,0.66,16.66,4.80,18.60,15.40
2011-05-17,0.43,16.09,3.00,20.10,13.30
2011-05-18,0.43,16.61,4.50,22.20,12.40
2011-05-19,0.29,16.11,3.00,20.90,12.50
2011-05-20,0.24,17.26,3.00,24.30,12.70
2011-05-21,0.59,19.06,6.30,25.90,14.30
2011-05-22,0.36,19.22,2.90,25.60,15.90
