data,v_vento,t_med,v_rajada,t_max,t_min
2016-11-17,3.56,22.68,7.90,23.60,21.70
2016-11-18,5.59,19.64,18.40,22.90,16.40
2016-11-19,4.90,19.11,16.10,21.40,15.10
2016-11-20,3.39,19.68,11.80,23.40,16.00
2016-11-21,3.70,21.26,10.00,24.70,18.30
2016-11-22,4.10,21.44,10.00,22.70,19.40
2016-11-23,2.57,20.13,9.90,22.70,18.30
2016-11-24,3.18,20.67,8.60,22.90,17.90
2016-11-25,1.62,21.39,6.70,24.30,19.50
2016-11-26,3.17,22.35,9.50,24.00,20.90
2016-11-27,2.79,23.03,9.00,24.80,21.40
2016-11-28,2.05,23.70,10.50,25.90,22.00
2016-11-29,4.38,21.43,13.00,23.50,17.80
2016-11-30,5.07,19.92,11.30,22.20,17.60
2016-12-01,4.64,21.47,9.90,23.20,18.80
2016-12-02,1.46,20.58,7.30,22.90,18.40
2016-12-03,1.24,22.15,7.20,24.60,20.90
2016-12-04,4.92,22.53,16.20,26.50,19.20
2016-12-05,3.12,21.46,12.60,26.10,17.10
2016-12-06,2.49,22.66,8.70,28.70,18.90
2016-12-07,2.27,22.93,8.20,25.20,19.80
2016-12-08,2.24,22.73,9.20,24.00,21.40
2016-12-09,3.41,21.53,9.50,23.00,19.90
2016-12-10,1.31,21.08,4.60,23.10,19.10
2016-12-11,1.49,23.84,11.70,28.10,20.80
2016-12-12,3.30,22.59,9.80,24.60,20.80
2016-12-13,2.24,23.87,7.10,26.90,21.40
2016-12-14,4.64,22.40,13.10,24.90,19.80
2016-12-15,5.06,19.85,12.50,21.80,17.60
2016-12-16,3.21,19.86,15.60,22.60,17.00
2016-12-17,4.89,22.45,14.50,24.10,20.10
2016-12-18,2.16,23.01,8.40,26.10,20.80
2016-12-19,2.30,24.07,10.30,27.20,21.60
2016-12-20,2.46,24.58,10.80,31.90,20.80
2016-12-21,2.42,23.37,7.30,25.80,21.40
2016-12-22,1.36,25.16,5.70,29.50,22.90
2016-12-23,1.68,26.80,19.00,33.70,23.60
2016-12-24,2.70,26.85,12.50,33.90,23.80
2016-12-25,3.61,24.72,9.20,26.40,22.80
2016-12-26,2.27,26.27,10.60,28.60,23.60
2016-12-27,3.02,27.22,16.10,32.60,24.50
2016-12-28,3.02,26.26,10.00,28.00,24.30
2016-12-29,2.14,26.42,8.40,31.00,24.40
2016-12-30,1.87,26.27,9.50,29.30,23.90
2016-12-31,1.28,26.83,11.30,31.70,24.60
2017-01-01,2.38,26.99,12.70,32.70,23.90
2017-01-02,2.11,27.03,7.50,32.00,24.30
2017-01-03,2.34,25.83,10.10,27.40,23.80
2017-01-04,2.46,26.17,11.80,29.90,22.70
2017-01-05,2.83,27.00,12.10,32.50,23.10
2017-01-06,3.11,25.00,11.30,27.80,23.00
2017-01-07,3.23,24.35,8.60,27.20,22.40
2017-01-08,2.10,25.83,13.00,30.00,23.40
