data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,5.30,14.55,10.10,20.30,10.10
1997-06-02,5.49,13.77,11.10,17.70,10.60
1997-06-03,6.39,13.22,16.50,14.30,11.70
1997-06-04,7.21,13.80,12.20,14.60,13.10
1997-06-05,4.64,14.87,10.60,17.40,13.70
1997-06-06,3.81,15.35,10.30,19.50,10.70
1997-06-07,5.39,8.95,13.70,12.40,5.40
1997-06-08,2.98,6.39,8.50,9.90,3.50
1997-06-09,3.83,9.63,8.60,16.80,3.20
1997-06-10,6.49,12.93,13.70,19.20,7.90
1997-06-11,6.22,13.75,11.20,16.50,11.80
1997-06-12,6.83,14.90,11.10,17.40,12.70
1997-06-13,9.21,18.53,15.00,21.80,16.20
1997-06-14,10.27,19.03,20.80,20.60,14.50
1997-06-15,,,,,
1997-06-16,,,,,
1997-06-17,,,,,
1997-06-18,,,,,
1997-06-19,,,,,
1997-06-20,,,,,
1997-06-21,,,,,
1997-06-22,,,,,
1997-06-23,,,,,
1997-06-24,,,,,
1997-06-25,,,,,
1997-06-26,,,,,
1997-06-27,,,,,
1997-06-28,,,,,
1997-06-29,,,,,
1997-06-30,,,,,
1997-07-01,,,,,
1997-07-02,,,,,
1997-07-03,,,,,
1997-07-04,,,,,
1997-07-05,,,,,
1997-07-06,,,,,
1997-07-07,,,,,
1997-07-08,,,,,
1997-07-09,,,,,
1997-07-10,,,,,
1997-07-11,,,,,
1997-07-12,,,,,
1997-07-13,,,,,
1997-07-14,,,,,
1997-07-15,,,,,
1997-07-16,,,,,
1997-07-17,1.30,19.45,9.70,20.00,18.90
1997-07-18,6.04,17.77,9.70,20.40,16.30
1997-07-19,5.04,17.17,12.30,22.40,14.20
1997-07-20,5.20,14.16,14.20,15.20,13.50
1997-07-21,2.25,12.94,6.10,16.10,11.80
1997-07-22,2.17,15.70,6.30,20.80,10.20
1997-07-23,3.28,15.40,6.70,21.60,10.50
1997-07-24,4.55,15.13,10.30,20.50,10.40
1997-07-25,6.47,17.51,10.10,23.60,13.50
1997-07-26,4.67,16.92,8.40,22.60,12.00
1997-07-27,4.19,16.91,8.30,23.70,12.30
1997-07-28,5.21,18.03,9.50,24.60,13.00
1997-07-29,6.35,18.49,11.10,25.00,14.10
1997-07-30,6.42,17.95,12.30,25.50,14.00
1997-07-31,7.39,19.27,12.30,24.90,15.30
1997-08-01,5.01,19.17,10.00,21.30,16.60
1997-08-02,4.62,18.42,9.50,20.10,17.00
1997-08-03,4.76,17.41,13.20,19.10,14.60
1997-08-04,5.36,13.00,10.90,15.80,10.00
1997-08-05,5.46,12.25,12.10,19.70,6.30
1997-08-06,5.80,13.32,11.90,15.00,11.10
1997-08-07,3.44,14.27,8.80,16.70,12.30
1997-08-08,6.10,11.40,12.90,16.50,8.00
1997-08-09,3.97,12.25,9.60,18.80,6.90
1997-08-10,4.93,11.78,10.30,17.40,6.20
1997-08-11,4.25,13.53,9.20,20.40,7.80
1997-08-12,2.72,17.10,5.20,24.40,10.80
1997-08-13,5.10,18.04,10.90,24.50,12.30
1997-08-14,5.55,18.70,10.90,25.80,13.30
1997-08-15,7.11,20.61,15.00,27.10,16.20
1997-08-16,7.66,21.01,15.20,26.60,17.20
1997-08-17,7.53,21.73,14.90,28.00,16.60
1997-08-18,7.50,21.78,12.90,28.80,16.50
1997-08-19,5.93,22.11,11.40,28.70,16.90
1997-08-20,4.67,19.37,12.50,22.50,16.30
1997-08-21,1.88,15.14,4.00,16.30,13.80
1997-08-22,2.25,14.80,4.90,17.10,13.50
1997-08-23,2.79,15.29,6.40,20.40,13.20
1997-08-24,3.06,12.70,6.40,18.30,9.30
1997-08-25,2.66,15.99,6.90,25.30,8.50
1997-08-26,3.68,18.39,8.00,25.60,11.40
1997-08-27,3.29,21.19,7.70,27.80,15.50
1997-08-28,3.52,23.06,7.10,30.70,16.30
1997-08-29,4.17,22.77,7.80,28.70,16.20
1997-08-30,5.83,22.33,11.90,29.50,17.50
1997-08-31,4.81,22.97,9.70,30.20,16.20
1997-09-01,4.40,23.65,8.10,30.00,18.60
1997-09-02,3.90,21.27,8.50,26.20,16.50
1997-09-03,4.79,17.03,11.20,18.90,15.90
1997-09-04,4.26,17.57,10.40,20.50,15.60
1997-09-05,6.57,17.85,19.40,21.10,15.40
1997-09-06,2.77,21.18,5.30,28.70,15.40
1997-09-07,6.36,21.31,10.20,26.40,18.60
1997-09-08,6.13,22.82,10.60,29.50,17.90
1997-09-09,4.52,25.75,11.90,30.90,22.10
1997-09-10,4.47,19.53,11.90,23.60,15.00
1997-09-11,4.06,14.48,12.00,19.60,8.60
1997-09-12,5.33,18.73,11.20,26.50,11.90
1997-09-13,6.36,23.99,13.20,31.20,18.10
1997-09-14,3.94,23.64,8.70,27.40,18.60
1997-09-15,6.27,16.87,13.80,20.20,14.00
1997-09-16,3.70,16.95,7.20,26.70,9.10
1997-09-17,2.84,20.94,5.20,28.20,16.20
1997-09-18,3.15,19.92,8.30,26.70,16.70
1997-09-19,4.28,18.36,10.40,20.20,17.20
1997-09-20,4.59,16.88,15.80,18.20,15.00
