data,v_vento,t_med,v_rajada,t_max,t_min
2010-09-02,1.75,22.75,2.50,23.30,22.30
2010-09-03,2.05,21.98,7.50,30.20,15.00
2010-09-04,2.62,15.39,7.60,22.00,10.50
2010-09-05,3.71,12.65,9.70,18.40,9.10
2010-09-06,2.46,16.87,6.70,24.80,9.70
2010-09-07,2.30,17.92,7.10,26.30,9.60
2010-09-08,1.95,17.73,6.10,25.80,10.20
2010-09-09,2.56,17.85,8.10,25.80,10.20
2010-09-10,3.59,19.13,8.60,28.50,11.60
2010-09-11,3.13,21.60,11.20,30.30,13.80
2010-09-12,2.64,22.58,8.50,31.70,15.80
2010-09-13,3.67,25.02,14.90,33.20,16.50
2010-09-14,4.01,18.15,20.30,27.10,12.40
2010-09-15,2.43,14.37,7.80,25.50,4.60
2010-09-16,2.47,17.53,8.50,29.00,7.60
2010-09-17,3.45,18.81,10.00,26.60,11.40
2010-09-18,3.19,17.62,8.20,25.80,9.20
2010-09-19,3.33,17.33,8.30,25.80,10.60
2010-09-20,2.94,19.90,9.10,27.90,13.90
2010-09-21,2.47,18.88,12.00,22.50,15.20
2010-09-22,2.99,19.22,11.00,22.50,17.30
2010-09-23,2.48,15.97,12.60,20.00,14.70
2010-09-24,1.70,17.17,5.20,24.00,13.10
2010-09-25,1.98,18.12,6.60,26.70,10.70
2010-09-26,1.76,16.59,8.30,19.20,13.40
2010-09-27,2.46,18.64,9.30,27.10,12.50
2010-09-28,2.67,20.43,9.00,25.40,16.60
2010-09-29,1.57,20.00,7.10,26.70,16.00
2010-09-30,2.81,19.57,7.90,27.10,12.60
2010-10-01,1.97,17.11,5.30,22.00,13.00
2010-10-02,4.80,18.26,11.00,23.80,14.30
2010-10-03,3.35,15.89,9.30,23.90,9.60
2010-10-04,2.03,14.66,7.10,16.50,12.90
2010-10-05,1.90,17.32,5.20,26.20,9.80
2010-10-06,2.17,20.30,7.20,30.30,10.90
2010-10-07,3.33,18.65,20.00,23.10,15.90
2010-10-08,4.18,15.79,11.50,21.90,9.90
2010-10-09,2.61,17.48,6.60,25.60,9.70
2010-10-10,2.40,18.40,9.60,25.30,12.50
2010-10-11,2.07,18.31,6.10,26.80,11.30
2010-10-12,1.91,18.20,5.70,26.30,9.90
2010-10-13,2.98,18.14,8.30,25.90,11.00
2010-10-14,3.18,18.21,8.90,21.80,15.60
2010-10-15,2.29,17.48,11.60,19.60,15.80
2010-10-16,1.73,18.52,6.10,23.00,15.10
2010-10-17,2.18,20.38,7.80,26.00,17.40
2010-10-18,3.86,17.50,9.50,23.90,12.10
2010-10-19,1.99,17.97,4.70,28.10,7.80
2010-10-20,2.04,19.94,7.50,28.90,9.90
2010-10-21,2.34,21.09,6.80,30.00,11.80
2010-10-22,2.02,18.24,5.70,22.70,16.20
2010-10-23,1.62,18.94,6.00,24.20,16.10
2010-10-24,1.65,21.25,5.20,29.30,14.40
2010-10-25,3.30,21.27,11.00,26.20,16.70
2010-10-26,3.96,18.00,9.90,24.30,10.90
2010-10-27,2.25,17.34,6.80,26.40,9.00
2010-10-28,2.07,19.26,7.30,30.20,8.60
2010-10-29,2.59,18.30,8.00,28.90,10.80
2010-10-30,2.79,18.56,13.30,23.30,15.80
2010-10-31,4.14,19.03,10.20,25.20,14.10
2010-11-01,3.46,17.84,10.00,25.80,9.60
2010-11-02,3.05,17.50,10.00,25.90,8.00
2010-11-03,2.18,19.59,6.60,28.80,9.20
2010-11-04,2.43,21.42,9.80,31.30,10.60
2010-11-05,2.83,16.94,12.70,23.00,14.40
2010-11-06,1.93,18.18,10.70,25.60,13.00
2010-11-07,2.03,19.38,6.90,28.30,10.10
2010-11-08,2.15,22.79,9.00,31.50,13.80
2010-11-09,1.75,19.78,14.40,25.70,16.00
2010-11-10,5.66,16.53,11.80,20.20,13.10
2010-11-11,2.94,17.03,7.40,26.60,8.70
2010-11-12,2.19,19.45,6.10,28.10,11.70
2010-11-13,2.08,20.24,6.00,27.70,12.40
2010-11-14,2.20,21.76,6.10,28.70,16.40
2010-11-15,2.64,19.69,10.60,27.50,13.90
2010-11-16,1.90,18.71,6.40,26.80,13.40
2010-11-17,2.41,20.48,9.00,27.10,14.50
2010-11-18,2.58,19.38,7.70,27.20,11.50
2010-11-19,2.13,19.98,9.00,29.20,10.30
2010-11-20,2.73,22.78,11.30,30.00,16.90
2010-11-21,2.05,21.41,6.70,27.60,16.40
2010-11-22,2.87,21.49,10.10,27.80,17.80
2010-11-23,2.65,22.85,7.40,30.50,16.00
2010-11-24,2.80,22.80,10.20,27.00,19.80
2010-11-25,2.16,20.53,6.20,26.00,14.50
2010-11-26,2.02,22.36,5.40,30.70,14.40
2010-11-27,1.94,23.58,6.60,32.40,14.80
2010-11-28,2.80,22.03,13.90,31.00,14.80
2010-11-29,2.20,22.15,8.20,27.90,17.30
2010-11-30,2.00,22.85,7.00,29.60,18.70
2010-12-01,2.08,20.67,7.70,26.00,16.80
2010-12-02,1.47,21.20,4.80,28.00,17.70
2010-12-03,1.82,21.04,6.00,24.00,18.80
2010-12-04,1.97,18.66,11.90,20.80,17.10
2010-12-05,2.15,19.12,15.00,22.40,17.40
2010-12-06,2.36,20.49,7.80,26.90,15.30
2010-12-07,2.04,21.67,7.20,26.20,18.20
2010-12-08,1.87,23.94,6.50,30.30,19.80
2010-12-09,1.70,23.66,6.40,30.70,15.10
2010-12-10,2.68,21.11,16.80,29.20,15.40
2010-12-11,2.45,19.52,16.00,23.10,17.30
2010-12-12,1.74,19.51,21.20,25.90,17.20
2010-12-13,4.96,15.60,16.00,19.40,12.30
2010-12-14,2.73,15.80,6.50,24.30,8.70
2010-12-15,2.22,19.05,8.40,27.30,13.30
2010-12-16,2.49,18.00,8.90,23.80,14.20
2010-12-17,1.13,21.73,4.00,28.70,17.30
2010-12-18,1.58,23.83,6.10,30.70,18.30
2010-12-19,2.21,24.98,8.10,31.80,19.20
2010-12-20,1.72,22.25,9.60,29.10,18.60
2010-12-21,2.00,22.88,8.40,30.50,18.60
2010-12-22,1.90,22.21,9.60,28.00,19.40
2010-12-23,1.36,22.07,4.40,28.00,17.70
2010-12-24,2.08,23.05,7.70,29.40,19.90
2010-12-25,2.16,23.92,9.10,30.20,20.00
2010-12-26,2.29,24.60,9.70,32.40,18.50
2010-12-27,2.05,24.11,11.20,30.70,19.60
2010-12-28,2.14,23.20,9.20,31.70,19.40
2010-12-29,1.55,22.96,6.30,30.20,16.90
2010-12-30,2.19,23.99,10.80,30.40,18.70
2010-12-31,2.20,22.66,10.80,29.10,16.80
2011-01-01,1.94,21.88,8.60,27.20,17.10
2011-01-02,2.24,20.38,9.70,27.40,17.00
2011-01-03,1.95,20.69,7.20,28.30,15.50
2011-01-04,1.77,22.49,6.90,29.80,16.20
2011-01-05,1.63,23.22,9.20,31.30,18.40
2011-01-06,2.12,23.80,11.60,31.90,18.00
2011-01-07,1.80,23.77,9.50,32.60,18.40
2011-01-08,1.80,25.00,6.60,32.90,18.70
2011-01-09,2.13,24.71,9.20,32.60,20.20
2011-01-10,1.99,23.35,13.30,29.60,19.60
2011-01-11,1.98,22.15,7.20,27.70,19.10
2011-01-12,1.85,22.27,8.20,29.10,19.40
2011-01-13,1.44,23.08,5.40,29.00,18.60
2011-01-14,1.95,23.73,6.20,31.20,16.00
2011-01-15,1.75,24.15,5.00,31.30,16.80
2011-01-16,2.18,23.45,12.80,30.40,18.10
2011-01-17,1.75,22.18,9.90,28.20,18.20
2011-01-18,1.81,22.58,9.40,29.40,19.30
2011-01-19,1.97,23.15,6.40,30.30,17.50
2011-01-20,2.05,23.57,13.50,31.10,19.60
2011-01-21,2.08,23.45,8.00,30.30,19.20
2011-01-22,2.29,22.97,6.60,29.10,19.20
2011-01-23,1.82,23.77,7.30,30.60,19.10
2011-01-24,1.82,23.22,8.20,29.70,18.80
2011-01-25,1.46,23.17,5.60,31.00,19.20
2011-01-26,1.74,24.37,9.00,32.40,18.20
2011-01-27,2.17,23.74,9.60,32.00,19.00
2011-01-28,1.98,23.31,13.50,30.90,19.70
2011-01-29,1.59,23.26,9.60,30.50,19.70
2011-01-30,1.52,23.57,4.70,29.20,20.70
2011-01-31,1.82,24.09,10.00,30.40,20.20
2011-02-01,1.81,21.74,11.70,27.10,19.40
2011-02-02,1.88,23.11,6.30,29.30,18.80
2011-02-03,2.18,24.23,6.40,29.30,20.90
2011-02-04,1.67,24.36,5.50,30.70,20.40
2011-02-05,1.84,22.55,11.70,29.90,19.50
2011-02-06,1.38,22.37,7.40,27.50,20.60
2011-02-07,1.65,22.81,9.90,27.60,20.00
2011-02-08,1.80,22.45,9.50,26.70,21.10
2011-02-09,2.67,22.55,9.80,27.80,21.00
2011-02-10,1.48,22.47,5.60,27.20,19.90
2011-02-11,1.34,21.90,9.20,28.20,18.40
2011-02-12,2.96,21.46,11.00,25.30,19.40
2011-02-13,1.55,21.84,9.80,26.00,20.30
2011-02-14,3.63,22.83,11.20,28.50,19.30
2011-02-15,2.55,21.28,6.60,25.60,16.60
2011-02-16,1.82,23.06,6.10,30.70,17.00
2011-02-17,2.05,23.92,8.60,31.90,18.40
2011-02-18,1.74,23.09,9.40,30.50,18.00
2011-02-19,1.93,23.32,7.00,30.60,18.10
2011-02-20,2.03,23.77,5.70,30.10,19.20
2011-02-21,2.08,23.19,14.10,32.20,19.20
2011-02-22,1.50,22.12,5.80,26.90,18.80
2011-02-23,1.57,22.07,9.50,27.80,19.10
2011-02-24,1.69,21.77,14.40,28.30,19.80
2011-02-25,1.74,23.15,8.90,30.70,20.30
2011-02-26,1.58,23.27,10.40,30.10,19.50
2011-02-27,2.62,23.86,10.00,29.90,20.00
2011-02-28,2.34,22.26,7.40,26.90,19.20
2011-03-01,2.53,21.76,8.20,26.00,18.30
2011-03-02,2.70,21.41,9.30,27.70,15.60
2011-03-03,2.75,22.15,8.40,27.60,17.40
2011-03-04,1.89,21.88,6.80,29.50,15.50
2011-03-05,1.95,21.93,6.90,29.70,15.20
2011-03-06,2.36,21.84,6.50,29.40,14.20
2011-03-07,2.39,22.73,8.30,29.90,16.80
2011-03-08,1.96,22.98,5.50,30.70,16.40
2011-03-09,2.06,22.96,7.00,31.00,15.50
2011-03-10,1.99,22.36,9.20,28.20,17.30
2011-03-11,2.98,21.49,9.40,28.80,18.40
2011-03-12,2.23,22.38,12.30,30.40,16.90
2011-03-13,2.76,23.19,8.80,30.70,16.20
2011-03-14,3.82,24.19,9.00,30.90,18.90
2011-03-15,2.56,22.80,6.40,32.10,15.20
2011-03-16,1.61,22.64,5.70,30.70,15.10
2011-03-17,1.71,22.42,6.10,29.80,15.10
2011-03-18,2.50,21.79,10.90,29.30,17.60
2011-03-19,3.29,22.84,8.90,30.20,18.40
2011-03-20,2.33,22.05,6.30,30.00,15.50
2011-03-21,2.51,22.04,7.30,29.60,16.00
2011-03-22,2.29,21.79,7.90,28.20,15.30
2011-03-23,2.88,22.39,9.90,27.40,18.10
2011-03-24,2.04,23.68,8.00,29.20,20.40
2011-03-25,2.11,24.40,7.50,30.40,20.70
2011-03-26,2.42,24.90,11.30,30.70,20.00
2011-03-27,1.61,21.68,7.40,25.50,19.60
2011-03-28,2.41,21.29,9.80,28.20,18.80
2011-03-29,1.55,20.09,5.40,22.70,18.60
2011-03-30,2.08,20.17,15.60,23.60,16.20
2011-03-31,1.68,19.26,5.20,24.60,14.80
2011-04-01,1.73,20.40,4.90,21.80,19.00
