data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,1.85,10.10,5.20,14.60,6.10
1997-06-02,1.88,11.57,5.30,17.20,8.70
1997-06-03,2.28,11.35,7.40,14.00,9.30
1997-06-04,1.87,12.16,5.40,14.80,10.50
1997-06-05,1.55,13.18,5.80,15.70,11.60
1997-06-06,3.76,14.91,12.30,19.90,11.20
1997-06-07,4.33,8.60,13.50,12.90,4.30
1997-06-08,4.59,7.49,12.20,14.30,2.10
1997-06-09,0.97,9.04,5.30,18.30,0.90
1997-06-10,1.63,10.03,5.10,18.70,3.80
1997-06-11,1.80,8.88,6.00,12.90,5.10
1997-06-12,2.10,13.82,6.50,18.90,10.00
1997-06-13,3.25,16.16,9.00,23.20,11.00
1997-06-14,5.16,15.19,26.40,18.20,11.20
1997-06-15,4.24,13.34,12.20,19.30,9.80
1997-06-16,4.42,10.45,11.20,15.40,5.70
1997-06-17,2.53,12.23,6.60,19.90,6.40
1997-06-18,2.05,10.88,6.80,19.30,4.20
1997-06-19,3.75,13.75,11.10,22.20,10.50
1997-06-20,3.50,14.34,9.30,20.90,10.10
1997-06-21,4.81,19.73,11.80,25.40,15.60
1997-06-22,4.62,19.82,15.30,25.80,16.00
1997-06-23,4.57,19.86,13.60,25.60,16.10
1997-06-24,3.42,19.22,11.10,25.40,14.00
1997-06-25,3.62,19.11,16.80,24.80,14.60
1997-06-26,3.88,17.21,11.20,18.30,16.00
1997-06-27,2.91,13.24,8.10,16.60,8.70
1997-06-28,2.28,9.49,7.20,11.40,7.90
1997-06-29,2.19,9.68,5.50,11.10,7.50
1997-06-30,1.43,8.47,5.90,10.90,6.20
1997-07-01,1.85,7.00,6.60,14.90,2.50
1997-07-02,4.45,16.77,10.00,22.20,10.60
1997-07-03,3.25,16.31,9.20,20.20,14.20
1997-07-04,3.47,16.60,10.80,21.20,12.10
1997-07-05,2.55,11.34,7.40,17.90,3.20
1997-07-06,2.42,13.28,6.60,20.20,9.10
1997-07-07,1.80,14.85,6.00,22.20,9.20
1997-07-08,2.72,15.97,6.20,22.20,12.30
1997-07-09,1.87,16.23,5.30,24.00,11.90
1997-07-10,2.17,17.24,7.40,23.70,12.20
1997-07-11,1.43,16.70,6.80,24.20,10.90
1997-07-12,2.27,16.32,6.00,21.80,13.30
1997-07-13,3.22,16.05,12.00,22.10,10.70
1997-07-14,3.20,17.15,10.60,23.70,10.80
1997-07-15,2.40,18.00,8.50,23.50,14.80
1997-07-16,3.13,18.88,11.90,26.00,13.90
1997-07-17,2.86,14.43,12.40,18.20,12.10
1997-07-18,2.80,13.25,9.10,15.00,11.90
1997-07-19,2.95,15.40,7.90,22.40,12.60
1997-07-20,1.80,13.92,11.50,15.20,12.00
1997-07-21,2.75,13.03,14.80,17.80,11.00
1997-07-22,1.90,12.29,6.80,18.20,8.20
1997-07-23,2.12,11.15,5.40,17.40,7.00
1997-07-24,2.25,11.45,6.50,18.30,4.10
1997-07-25,1.94,12.49,6.20,19.20,9.00
1997-07-26,2.01,12.97,6.70,20.60,7.70
1997-07-27,2.14,14.05,4.80,21.90,9.30
1997-07-28,1.95,14.72,6.70,23.50,8.00
1997-07-29,2.47,15.96,6.80,24.50,9.20
1997-07-30,2.18,16.33,8.60,24.40,10.00
1997-07-31,2.62,17.34,10.00,25.80,9.90
1997-08-01,3.78,17.60,10.80,22.90,14.10
1997-08-02,2.15,15.34,7.40,16.90,14.50
1997-08-03,3.35,17.99,11.80,23.60,13.40
1997-08-04,3.00,14.85,12.70,18.60,11.30
1997-08-05,4.21,8.35,10.60,11.30,6.70
1997-08-06,2.81,9.88,9.00,13.00,6.90
1997-08-07,2.16,13.51,8.50,16.20,11.00
1997-08-08,3.42,10.83,8.70,16.00,7.10
1997-08-09,3.23,8.74,8.80,13.60,5.40
1997-08-10,2.45,8.55,6.90,15.90,1.90
1997-08-11,2.44,11.00,6.70,20.90,5.30
1997-08-12,1.43,13.59,5.30,23.60,4.70
1997-08-13,1.48,14.80,5.60,24.20,5.70
1997-08-14,2.18,14.71,6.50,25.00,7.00
1997-08-15,3.44,17.13,10.40,26.60,11.10
1997-08-16,3.38,18.19,11.90,26.50,11.10
1997-08-17,2.70,18.35,10.20,26.90,11.10
1997-08-18,2.92,18.77,9.60,27.30,11.90
1997-08-19,3.16,20.24,10.30,27.80,14.20
1997-08-20,3.03,19.09,12.30,26.20,15.00
1997-08-21,3.59,14.17,8.30,16.40,12.20
1997-08-22,1.54,13.39,4.70,15.60,11.70
1997-08-23,1.52,15.57,6.10,20.10,14.20
1997-08-24,2.39,15.05,8.30,19.60,12.30
1997-08-25,1.99,13.05,5.40,20.00,8.90
1997-08-26,1.49,14.06,4.80,23.60,8.90
1997-08-27,1.07,17.95,5.20,28.00,8.50
1997-08-28,1.26,19.02,7.10,28.70,8.50
1997-08-29,1.75,19.88,5.70,28.10,11.40
1997-08-30,1.77,17.51,5.70,27.70,9.00
1997-08-31,1.54,19.77,7.50,28.70,11.80
1997-09-01,1.50,20.29,6.80,27.90,12.20
1997-09-02,1.94,20.70,7.00,28.30,14.30
1997-09-03,2.38,19.23,10.50,26.40,13.30
1997-09-04,1.93,17.96,8.30,25.10,12.50
1997-09-05,4.10,16.17,13.80,19.30,14.10
1997-09-06,1.53,16.20,7.60,24.40,10.70
1997-09-07,2.84,17.13,6.60,26.20,13.70
1997-09-08,3.04,21.35,10.20,28.90,14.20
1997-09-09,5.25,23.60,16.80,31.70,17.10
1997-09-10,2.85,14.43,8.30,24.50,9.00
1997-09-11,1.73,11.06,7.60,19.10,6.40
1997-09-12,3.65,12.23,9.60,20.00,8.10
1997-09-13,3.95,19.72,14.10,29.30,11.80
1997-09-14,3.69,19.06,10.20,21.10,15.30
1997-09-15,2.24,13.20,7.40,19.10,9.60
1997-09-16,1.56,12.64,5.50,21.00,4.90
1997-09-17,2.00,15.98,6.00,24.50,10.50
1997-09-18,2.55,15.29,6.90,21.40,10.20
1997-09-19,2.81,15.08,7.80,22.40,11.50
1997-09-20,2.33,15.12,6.40,15.90,14.20
1997-09-21,2.21,16.81,8.20,23.80,13.30
1997-09-22,3.61,14.60,7.80,19.70,10.90
1997-09-23,2.00,15.07,5.50,22.30,10.70
1997-09-24,1.79,18.30,7.10,28.70,10.60
1997-09-25,2.62,15.93,7.20,19.30,13.90
1997-09-26,3.30,13.27,8.20,16.20,11.70
1997-09-27,3.35,14.06,7.80,17.80,11.50
1997-09-28,2.02,17.21,6.70,22.80,13.30
1997-09-29,2.22,16.58,8.60,18.20,15.10
1997-09-30,3.16,17.34,7.60,20.90,15.50
1997-10-01,3.92,17.79,10.70,21.10,15.00
1997-10-02,4.39,16.05,10.40,19.60,12.30
1997-10-03,4.30,12.40,8.10,16.00,10.30
1997-10-04,4.03,15.34,9.40,22.30,10.50
1997-10-05,6.56,19.38,16.10,27.30,14.40
1997-10-06,2.43,12.71,7.20,14.30,11.70
1997-10-07,3.85,10.90,9.40,13.50,9.40
1997-10-08,3.48,12.41,9.80,14.90,10.60
1997-10-09,3.60,18.01,9.60,25.20,13.40
1997-10-10,3.28,15.90,12.00,19.30,14.10
1997-10-11,3.19,15.95,11.80,17.70,14.70
1997-10-12,2.18,18.10,6.80,26.20,11.60
1997-10-13,2.00,20.86,7.60,29.90,14.40
1997-10-14,3.15,18.57,6.50,25.70,15.90
1997-10-15,2.47,20.22,12.10,27.40,15.30
1997-10-16,1.83,16.47,5.80,20.10,14.20
1997-10-17,3.57,13.15,8.90,16.80,10.60
1997-10-18,2.84,14.38,7.10,20.70,11.30
1997-10-19,4.03,15.18,9.30,20.80,11.80
1997-10-20,4.40,15.62,9.20,19.90,12.90
1997-10-21,2.62,14.75,7.40,16.80,13.90
1997-10-22,2.00,14.91,5.80,18.90,12.60
1997-10-23,1.54,16.55,7.30,23.70,12.60
1997-10-24,2.71,19.84,8.30,25.50,14.80
1997-10-25,2.47,18.50,7.80,20.60,16.50
1997-10-26,1.42,18.82,5.50,24.70,15.30
1997-10-27,2.75,20.86,6.70,27.50,15.90
1997-10-28,3.41,21.75,8.90,29.50,15.40
1997-10-29,2.47,21.15,14.80,29.60,18.20
1997-10-30,3.92,16.85,8.30,17.60,16.00
1997-10-31,2.79,19.50,7.50,25.50,16.20
1997-11-01,2.67,21.21,8.80,27.40,16.80
1997-11-02,3.15,20.27,8.30,28.70,14.80
1997-11-03,3.11,21.44,11.60,28.20,17.50
1997-11-04,3.66,16.88,9.10,20.00,14.90
1997-11-05,3.08,17.48,8.40,19.40,16.40
1997-11-06,2.30,20.56,9.20,26.80,16.90
1997-11-07,2.07,21.58,12.70,27.90,17.70
1997-11-08,2.13,21.46,5.70,28.20,17.50
1997-11-09,2.31,24.36,8.70,32.80,18.50
1997-11-10,2.46,22.85,8.80,31.20,17.20
1997-11-11,2.43,21.98,8.90,32.20,17.70
1997-11-12,3.77,20.52,11.70,27.70,17.30
1997-11-13,3.92,20.34,14.20,23.80,18.30
1997-11-14,2.53,17.61,7.10,19.60,15.20
1997-11-15,2.55,15.56,5.60,18.20,14.00
1997-11-16,2.54,16.04,7.30,17.90,14.30
1997-11-17,3.31,15.64,8.90,16.50,13.50
1997-11-18,2.76,13.77,7.30,15.10,12.30
1997-11-19,2.19,14.91,6.10,18.90,12.10
1997-11-20,2.94,18.41,6.80,25.00,14.40
1997-11-21,2.95,18.22,12.20,24.50,15.10
1997-11-22,1.35,19.92,7.00,25.80,13.80
1997-11-23,2.14,20.73,6.80,28.00,16.90
1997-11-24,1.93,22.05,9.80,28.50,17.40
1997-11-25,3.55,17.78,9.20,21.50,15.20
1997-11-26,3.29,18.73,7.60,21.30,16.90
1997-11-27,3.43,20.49,12.40,26.10,17.10
1997-11-28,2.19,20.25,8.80,26.80,16.80
1997-11-29,3.19,18.06,7.80,23.90,13.20
1997-11-30,1.98,17.37,6.80,27.30,9.20
1997-12-01,1.97,17.33,6.40,22.10,13.80
1997-12-02,2.35,18.32,6.40,25.50,12.90
1997-12-03,2.32,21.45,7.70,27.70,17.20
1997-12-04,2.34,20.84,7.90,26.50,17.20
1997-12-05,1.84,20.36,6.20,28.30,13.70
1997-12-06,3.01,18.30,8.60,25.10,13.70
1997-12-07,2.51,18.34,7.70,20.10,16.90
1997-12-08,1.90,20.40,6.80,28.70,15.40
1997-12-09,1.99,20.95,6.00,28.00,16.70
1997-12-10,2.53,21.76,9.90,29.50,18.70
1997-12-11,3.03,19.36,6.70,24.10,15.90
1997-12-12,2.78,21.59,8.20,29.10,16.90
1997-12-13,3.33,21.98,11.80,28.50,18.40
1997-12-14,2.33,19.82,16.60,22.80,18.50
1997-12-15,3.78,20.42,10.50,24.40,17.30
1997-12-16,2.65,19.11,8.00,24.00,15.80
1997-12-17,2.78,15.68,6.90,18.30,13.70
1997-12-18,3.42,16.94,6.50,20.90,13.60
1997-12-19,2.75,22.24,9.10,29.90,16.80
1997-12-20,3.27,24.02,12.60,30.90,19.10
1997-12-21,2.59,23.44,12.70,30.80,18.60
1997-12-22,3.53,24.28,12.60,31.20,18.80
1997-12-23,3.82,25.17,13.80,32.30,20.90
1997-12-24,2.59,22.55,12.10,30.20,18.70
1997-12-25,2.16,22.50,13.40,30.60,18.70
1997-12-26,1.36,23.90,5.90,32.30,16.60
1997-12-27,3.05,25.54,10.60,32.30,19.90
1997-12-28,3.30,22.66,11.90,29.50,19.60
1997-12-29,2.45,22.33,10.90,29.60,17.90
1997-12-30,2.63,21.78,17.10,29.90,18.60
1997-12-31,3.03,21.71,7.40,27.70,18.40
1998-01-01,2.82,21.22,10.90,26.90,19.00
1998-01-02,2.18,21.67,6.70,28.80,18.30
1998-01-03,2.34,21.04,8.40,28.10,18.90
1998-01-04,1.49,22.10,7.60,28.40,19.00
1998-01-05,2.79,23.07,8.10,29.50,19.10
1998-01-06,3.29,23.08,13.60,30.50,20.00
1998-01-07,3.30,20.04,11.70,23.50,14.80
1998-01-08,3.11,13.73,9.10,16.20,11.90
1998-01-09,2.70,15.48,7.40,19.40,13.60
1998-01-10,2.43,16.28,6.50,19.80,13.20
1998-01-11,2.14,19.93,6.90,28.10,15.50
1998-01-12,2.50,22.96,6.40,28.90,19.20
1998-01-13,1.80,23.72,6.60,30.00,18.30
1998-01-14,2.43,23.32,7.20,30.50,18.00
1998-01-15,3.10,20.95,11.80,27.20,16.60
1998-01-16,2.15,19.63,8.30,26.90,15.20
1998-01-17,2.55,21.80,9.00,28.60,16.10
1998-01-18,1.72,22.75,8.60,29.90,18.00
1998-01-19,2.91,21.96,8.60,28.90,19.10
1998-01-20,2.55,22.92,7.10,29.70,18.20
1998-01-21,2.00,23.07,6.10,31.20,17.50
1998-01-22,3.30,24.09,8.80,29.30,19.80
1998-01-23,3.18,24.20,10.60,30.40,19.70
1998-01-24,3.15,23.33,12.20,30.40,17.90
1998-01-25,2.08,23.06,6.90,31.00,17.30
1998-01-26,2.68,22.69,13.50,29.90,18.30
1998-01-27,2.76,21.64,12.20,29.30,17.90
1998-01-28,3.10,24.07,10.60,31.20,19.80
1998-01-29,2.06,22.52,7.00,27.80,19.50
1998-01-30,2.68,22.44,12.80,29.40,19.70
1998-01-31,2.32,21.63,8.60,27.40,19.00
1998-02-01,3.64,22.12,15.30,27.50,18.80
1998-02-02,2.29,20.89,8.60,27.80,16.70
1998-02-03,2.16,22.68,7.00,28.50,19.10
1998-02-04,2.79,22.66,11.80,28.50,19.50
1998-02-05,2.04,21.61,9.00,27.60,17.90
1998-02-06,1.25,23.40,5.00,29.60,18.90
1998-02-07,2.81,23.29,10.50,28.10,19.20
1998-02-08,2.33,22.64,8.60,30.30,17.20
1998-02-09,3.68,23.87,7.90,29.30,20.60
1998-02-10,2.47,23.25,10.70,28.20,19.60
1998-02-11,3.15,16.76,7.80,19.50,15.10
1998-02-12,3.20,15.22,9.10,18.40,12.90
1998-02-13,2.94,16.16,7.10,19.80,14.30
1998-02-14,2.09,17.88,7.10,21.70,15.50
1998-02-15,2.64,19.56,9.30,24.90,17.10
1998-02-16,2.43,19.30,9.40,24.10,17.20
1998-02-17,2.37,18.34,6.40,23.60,15.10
1998-02-18,2.06,20.33,8.10,28.70,13.20
1998-02-19,1.68,22.48,17.20,31.60,16.10
1998-02-20,1.43,22.96,4.80,30.90,18.70
1998-02-21,1.75,22.51,7.50,29.30,19.50
1998-02-22,2.16,21.35,9.20,27.40,18.70
1998-02-23,2.80,21.09,9.40,25.50,18.40
1998-02-24,1.88,21.57,5.70,26.30,19.80
1998-02-25,1.73,22.49,5.40,28.00,19.80
1998-02-26,2.42,23.30,7.20,28.10,19.30
1998-02-27,2.08,21.98,11.00,27.80,18.80
1998-02-28,1.57,20.48,10.50,26.00,18.30
1998-03-01,2.86,22.65,9.10,28.50,18.70
1998-03-02,1.93,21.13,8.90,24.30,19.10
1998-03-03,2.01,22.18,6.90,27.90,19.00
1998-03-04,1.74,23.05,5.70,29.20,17.70
1998-03-05,1.79,22.56,9.60,30.50,16.60
1998-03-06,2.27,25.34,6.50,30.10,16.10
1998-03-07,2.06,21.98,14.00,30.00,17.60
1998-03-08,1.75,22.71,7.30,30.20,16.50
1998-03-09,1.50,24.35,9.10,30.60,19.20
1998-03-10,2.45,23.04,12.50,30.30,18.00
1998-03-11,2.36,19.69,8.20,23.60,16.30
1998-03-12,2.30,18.73,6.60,22.70,16.20
1998-03-13,1.57,21.31,4.30,27.00,18.30
1998-03-14,2.40,20.62,7.90,23.70,19.00
1998-03-15,2.28,16.94,8.70,20.00,15.20
1998-03-16,3.17,15.44,8.60,17.00,14.70
1998-03-17,3.17,15.00,7.10,16.30,14.10
1998-03-18,3.58,15.54,9.00,17.60,14.80
1998-03-19,2.46,20.35,8.20,25.00,17.90
1998-03-20,2.52,21.40,8.60,27.90,17.60
1998-03-21,2.57,21.77,7.10,28.60,17.80
1998-03-22,2.80,20.40,9.50,25.90,17.50
1998-03-23,1.58,21.02,5.40,27.40,17.00
1998-03-24,1.71,20.77,7.90,26.00,17.00
1998-03-25,3.47,19.85,7.90,24.10,16.50
1998-03-26,1.29,14.97,6.40,24.50,5.50
1998-03-27,3.11,16.88,6.80,23.60,12.50
1998-03-28,2.81,17.09,10.00,19.90,15.00
1998-03-29,1.96,18.17,6.90,22.20,16.10
1998-03-30,2.57,18.34,6.40,23.30,16.30
1998-03-31,1.89,16.85,6.80,19.00,15.80
1998-04-01,2.04,16.84,7.10,20.70,15.10
1998-04-02,2.33,15.36,6.40,19.50,12.50
1998-04-03,3.15,14.36,8.10,20.60,10.40
1998-04-04,2.95,13.67,8.20,17.40,9.40
1998-04-05,2.34,14.51,8.60,19.20,11.50
1998-04-06,3.40,17.24,7.80,22.80,15.00
1998-04-07,3.62,18.22,10.60,23.30,14.90
1998-04-08,2.67,17.80,8.10,21.40,14.50
1998-04-09,1.40,19.27,5.20,24.70,16.10
1998-04-10,2.04,20.08,5.60,26.80,16.60
1998-04-11,1.93,20.79,5.50,27.60,15.40
1998-04-12,1.68,21.81,4.90,29.30,18.00
1998-04-13,2.15,22.60,6.50,29.50,18.90
1998-04-14,2.19,22.33,6.30,29.00,18.50
1998-04-15,1.85,21.69,14.40,26.80,17.70
1998-04-16,1.65,19.88,6.90,23.90,17.80
1998-04-17,3.42,19.98,10.90,25.10,16.80
1998-04-18,4.86,16.94,13.10,20.90,12.30
1998-04-19,3.13,14.42,8.20,21.20,9.90
1998-04-20,1.37,15.10,5.90,23.50,7.80
1998-04-21,2.22,17.77,6.60,25.60,11.80
1998-04-22,2.11,18.94,5.80,24.40,14.50
1998-04-23,2.88,17.79,8.90,19.90,17.10
1998-04-24,2.95,19.45,8.60,24.20,16.50
1998-04-25,1.57,18.31,6.00,22.20,15.40
1998-04-26,2.96,15.99,7.10,17.70,14.60
1998-04-27,2.47,17.19,8.30,22.70,14.90
1998-04-28,3.63,17.30,16.90,20.00,15.30
1998-04-29,2.88,16.62,9.60,21.80,11.70
1998-04-30,4.15,12.70,10.00,18.30,8.80
1998-05-01,2.84,12.34,7.50,18.50,8.00
1998-05-02,1.41,12.22,4.80,19.00,6.30
1998-05-03,1.68,14.38,5.50,19.50,10.60
1998-05-04,1.92,14.18,5.50,16.50,12.10
1998-05-05,1.62,14.59,5.40,20.30,11.20
1998-05-06,1.45,12.55,6.70,17.50,9.80
1998-05-07,2.08,12.31,5.90,18.60,8.70
1998-05-08,2.12,11.81,8.30,20.20,3.30
1998-05-09,2.10,14.32,6.40,23.20,8.90
1998-05-10,1.50,15.63,5.00,24.50,8.40
1998-05-11,2.79,16.70,9.40,24.40,10.00
1998-05-12,2.05,18.41,7.40,25.80,12.70
1998-05-13,2.08,17.95,5.50,22.50,15.70
1998-05-14,2.88,15.83,9.90,16.90,14.30
1998-05-15,2.15,15.79,5.70,19.50,14.20
1998-05-16,2.68,14.12,8.30,18.40,10.20
1998-05-17,2.86,11.72,8.20,18.00,7.40
1998-05-18,2.72,12.89,7.40,18.40,9.10
1998-05-19,2.23,13.80,6.80,21.60,8.40
1998-05-20,1.45,15.73,4.50,22.20,12.10
1998-05-21,1.55,16.83,6.00,22.40,13.20
1998-05-22,1.10,15.29,5.90,22.10,10.50
1998-05-23,1.73,17.00,5.90,23.80,11.70
1998-05-24,1.30,18.00,6.40,25.30,12.40
1998-05-25,2.62,18.20,8.30,24.70,13.40
1998-05-26,3.88,15.97,10.50,20.10,13.20
1998-05-27,2.73,14.07,8.00,18.60,10.10
1998-05-28,2.15,13.24,7.10,18.30,10.90
1998-05-29,3.08,11.57,8.40,13.50,9.80
1998-05-30,1.95,12.46,7.20,17.90,10.40
1998-05-31,0.88,10.35,3.90,17.40,3.50
1998-06-01,1.87,11.43,5.90,16.90,7.20
1998-06-02,1.02,9.24,3.80,17.30,3.60
1998-06-03,1.92,10.24,4.70,17.00,6.70
1998-06-04,1.22,10.27,4.30,18.40,4.90
1998-06-05,3.01,10.40,7.20,16.70,5.10
1998-06-06,2.62,12.42,7.40,20.60,6.20
1998-06-07,1.38,14.92,6.70,23.10,7.90
1998-06-08,1.56,15.32,5.40,22.10,10.30
1998-06-09,2.20,13.68,6.50,20.30,8.60
1998-06-10,2.07,13.97,7.60,21.60,8.30
1998-06-11,4.65,16.79,12.10,21.90,12.50
1998-06-12,2.36,11.21,6.90,14.70,8.50
1998-06-13,2.53,11.23,6.90,15.80,8.70
1998-06-14,2.32,12.59,5.70,17.30,10.30
1998-06-15,2.40,13.62,6.30,19.60,11.10
1998-06-16,3.88,14.85,10.80,20.60,11.20
1998-06-17,4.07,14.62,13.30,19.30,9.30
