data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,3.45,16.27,9.90,22.10,11.80
1997-06-02,2.84,15.80,8.50,20.90,11.70
1997-06-03,4.99,14.53,9.70,15.60,12.90
1997-06-04,2.96,14.49,8.80,15.50,14.10
1997-06-05,2.65,16.07,8.00,18.10,15.30
1997-06-06,1.88,16.74,6.70,21.40,14.10
1997-06-07,3.14,12.47,8.90,17.20,8.20
1997-06-08,2.38,9.44,7.40,16.60,3.50
1997-06-09,1.57,11.36,6.30,19.10,5.90
1997-06-10,2.73,14.91,7.40,21.90,9.30
1997-06-11,3.12,14.61,10.60,15.70,12.30
1997-06-12,3.68,17.39,8.20,22.10,15.00
1997-06-13,4.15,20.67,9.90,27.20,16.80
1997-06-14,2.35,16.92,18.40,21.90,15.00
1997-06-15,1.60,16.23,5.90,20.70,13.80
1997-06-16,1.66,14.64,6.10,21.20,8.90
1997-06-17,1.76,13.93,3.70,16.60,11.80
1997-06-18,3.05,17.85,6.40,24.00,13.60
1997-06-19,3.96,21.26,11.90,28.60,16.60
1997-06-20,3.13,22.43,7.90,26.10,19.60
1997-06-21,3.31,23.31,10.40,29.60,19.10
1997-06-22,2.18,22.94,9.10,29.50,19.20
1997-06-23,2.91,23.57,8.50,29.80,18.70
1997-06-24,2.45,22.75,7.40,29.50,17.50
1997-06-25,2.76,23.22,7.60,29.40,18.40
1997-06-26,2.01,21.96,5.70,25.50,19.30
1997-06-27,2.03,19.55,8.70,23.00,16.20
1997-06-28,5.48,15.14,6.00,16.80,13.50
1997-06-29,1.58,14.18,5.80,17.00,12.40
1997-06-30,1.40,12.74,4.50,14.00,11.90
1997-07-01,2.49,13.97,6.90,17.40,10.90
1997-07-02,3.38,20.09,8.10,25.80,15.20
1997-07-03,2.32,21.47,11.30,27.60,17.90
1997-07-04,2.12,20.75,6.50,24.90,16.70
1997-07-05,2.80,18.15,9.10,24.10,13.80
1997-07-06,2.84,19.40,7.30,26.60,14.40
1997-07-07,2.83,21.58,7.70,27.50,18.00
1997-07-08,2.71,21.23,7.40,27.20,16.80
1997-07-09,2.67,21.30,8.00,27.80,17.10
1997-07-10,2.11,21.66,6.90,28.50,16.70
