data,v_vento,t_med,v_rajada,t_max,t_min
2011-12-15,1.58,26.02,9.10,32.00,22.80
2011-12-16,1.26,26.87,7.60,33.10,22.80
2011-12-17,0.95,27.75,5.50,33.70,23.30
2011-12-18,0.69,27.50,5.70,33.50,23.50
2011-12-19,1.35,27.53,6.70,32.80,24.50
2011-12-20,0.64,26.60,5.20,33.60,21.80
2011-12-21,0.91,26.41,14.80,33.20,22.10
2011-12-22,1.00,26.00,7.00,32.20,22.80
2011-12-23,1.58,27.42,8.30,32.80,23.70
2011-12-24,1.18,25.59,8.20,30.50,22.80
2011-12-25,1.02,26.50,5.30,33.50,22.70
2011-12-26,1.16,27.06,8.50,33.90,23.50
2011-12-27,1.11,26.50,7.20,32.90,23.10
2011-12-28,1.09,25.42,18.20,32.60,22.10
2011-12-29,0.89,26.64,7.80,32.50,21.90
2011-12-30,1.05,27.72,6.80,33.40,23.90
2011-12-31,0.68,26.94,5.50,32.00,23.80
2012-01-01,1.07,25.92,5.70,28.50,23.30
2012-01-02,1.20,27.05,7.20,32.80,22.90
2012-01-03,1.24,27.34,6.50,31.80,22.70
2012-01-04,0.73,27.48,4.40,33.50,23.70
2012-01-05,0.95,24.66,7.60,28.30,21.80
2012-01-06,1.21,25.90,9.30,32.40,22.70
2012-01-07,1.03,27.11,7.70,33.30,22.20
2012-01-08,0.57,27.34,4.70,33.80,22.70
2012-01-09,0.86,24.89,8.60,30.00,20.50
2012-01-10,1.32,25.12,9.90,29.80,23.70
2012-01-11,0.89,25.66,4.00,31.50,21.70
2012-01-12,1.15,26.26,13.20,33.70,22.70
2012-01-13,1.50,26.59,10.90,32.50,22.30
2012-01-14,1.35,26.99,10.40,33.00,23.40
2012-01-15,1.38,25.10,14.00,30.80,20.80
2012-01-16,1.05,23.22,5.60,27.90,20.80
2012-01-17,0.93,25.84,4.50,33.00,21.40
2012-01-18,0.88,25.50,9.30,31.60,22.50
2012-01-19,0.74,25.06,6.50,29.60,21.60
2012-01-20,0.67,26.87,11.20,33.20,23.30
2012-01-21,0.88,24.81,12.50,30.60,22.50
2012-01-22,1.00,25.13,6.60,32.50,22.70
2012-01-23,1.05,25.80,6.60,32.30,22.80
2012-01-24,1.09,23.64,7.20,26.40,21.40
2012-01-25,0.41,24.98,5.80,31.40,23.10
