data,v_vento,t_med,v_rajada,t_max,t_min
2016-09-14,3.55,19.29,9.90,23.30,15.40
2016-09-15,2.22,17.38,7.20,28.30,8.90
2016-09-16,2.00,21.30,7.40,29.60,15.10
2016-09-17,1.81,23.50,6.70,32.70,16.30
2016-09-18,3.14,26.34,12.20,35.30,20.80
2016-09-19,3.58,18.96,13.30,21.30,17.10
2016-09-20,2.99,18.43,8.90,26.10,10.60
2016-09-21,2.97,18.51,12.20,25.60,11.20
2016-09-22,2.58,19.07,10.90,28.30,10.90
2016-09-23,2.79,21.80,8.60,30.50,15.10
2016-09-24,2.34,22.63,7.30,29.30,17.00
2016-09-25,2.86,22.11,10.50,28.20,17.50
2016-09-26,1.84,21.27,6.80,29.20,14.60
2016-09-27,1.60,22.90,7.40,30.50,15.70
2016-09-28,1.65,23.19,8.50,31.40,14.60
2016-09-29,1.52,25.19,5.50,33.20,16.60
2016-09-30,3.07,22.86,10.70,31.30,16.00
2016-10-01,3.02,21.41,12.20,29.40,15.30
2016-10-02,3.35,21.71,13.80,30.60,13.70
2016-10-03,3.42,17.12,13.70,23.50,14.10
2016-10-04,1.16,17.96,4.30,24.50,13.80
2016-10-05,1.90,19.43,7.10,26.10,15.10
2016-10-06,4.38,16.11,14.90,20.60,11.50
2016-10-07,2.10,17.99,7.90,26.80,11.80
2016-10-08,2.08,21.64,6.90,29.80,14.70
2016-10-09,2.67,23.34,7.80,32.30,16.30
2016-10-10,3.08,23.68,10.90,32.20,16.60
2016-10-11,3.86,22.07,17.60,27.20,17.30
2016-10-12,3.98,22.84,14.50,33.60,15.80
2016-10-13,2.65,18.72,12.80,20.50,17.00
2016-10-14,3.03,20.64,14.20,25.90,16.90
2016-10-15,2.81,22.94,7.20,28.90,19.20
2016-10-16,3.40,27.98,11.30,35.50,21.80
2016-10-17,3.65,29.67,13.10,35.50,24.00
2016-10-18,2.74,28.22,9.40,35.00,22.90
2016-10-19,2.87,29.21,12.50,36.20,22.40
2016-10-20,2.49,27.73,13.10,35.10,22.80
2016-10-21,2.56,23.68,8.60,27.60,21.00
2016-10-22,2.35,25.55,7.30,32.00,20.70
2016-10-23,2.41,25.66,9.30,34.30,18.20
2016-10-24,3.17,27.07,12.00,33.60,21.20
2016-10-25,3.54,22.05,11.60,26.70,19.00
2016-10-26,2.86,19.40,26.90,22.80,16.60
2016-10-27,5.24,18.71,13.70,22.10,15.50
2016-10-28,4.72,15.26,11.30,22.20,8.30
2016-10-29,2.98,18.78,8.90,26.90,12.20
2016-10-30,2.88,21.23,11.40,30.40,13.30
2016-10-31,2.90,24.72,9.60,32.70,17.30
2016-11-01,4.56,25.17,17.00,32.00,18.70
2016-11-02,5.03,22.34,28.00,27.20,15.60
2016-11-03,2.86,20.95,7.40,29.20,14.80
2016-11-04,2.46,22.77,6.50,30.70,16.10
2016-11-05,2.45,24.12,10.10,30.40,17.90
2016-11-06,2.42,24.37,9.40,33.80,16.60
2016-11-07,2.08,26.61,8.40,34.30,19.70
