data,v_vento,t_med,v_rajada,t_max,t_min
1997-06-01,5.77,14.37,9.80,19.80,10.20
1997-06-02,5.46,13.60,9.60,17.00,10.20
1997-06-03,4.53,14.46,12.60,16.30,13.30
1997-06-04,4.56,14.52,8.70,16.80,13.10
1997-06-05,3.71,14.35,11.40,16.30,13.20
1997-06-06,3.93,15.74,9.30,20.50,11.70
1997-06-07,4.46,9.43,13.60,12.90,6.30
1997-06-08,3.15,6.99,8.20,11.20,4.10
1997-06-09,2.47,11.15,8.10,19.00,5.10
1997-06-10,4.78,12.78,7.50,21.10,5.90
1997-06-11,5.30,13.64,8.80,18.50,9.90
1997-06-12,4.52,16.76,7.80,22.00,14.10
1997-06-13,6.25,18.80,12.70,24.90,15.80
1997-06-14,3.57,15.34,17.60,21.90,12.30
1997-06-15,3.32,12.36,12.40,17.50,8.20
1997-06-16,3.24,11.33,8.30,15.10,7.60
1997-06-17,2.58,12.40,6.60,21.50,6.70
1997-06-18,4.62,14.53,9.20,22.60,7.60
1997-06-19,5.95,17.61,14.00,20.90,13.90
1997-06-20,5.67,17.57,13.20,25.50,12.90
1997-06-21,4.94,22.56,13.70,27.80,19.10
1997-06-22,6.31,23.45,12.20,26.90,21.50
1997-06-23,6.73,24.51,15.00,28.20,22.60
1997-06-24,3.49,22.85,10.10,28.70,17.40
1997-06-25,3.55,21.50,10.20,26.40,19.20
1997-06-26,2.89,19.38,8.50,20.40,18.50
1997-06-27,3.70,14.78,9.50,18.60,10.70
1997-06-28,3.58,10.34,7.50,14.60,5.80
1997-06-29,3.42,8.87,8.70,12.50,5.70
1997-06-30,3.21,10.94,6.60,17.50,5.50
1997-07-01,4.57,9.98,8.20,18.50,2.80
1997-07-02,3.16,17.58,5.80,21.30,14.00
1997-07-03,2.22,18.19,7.30,23.50,15.80
1997-07-04,3.12,17.53,7.00,21.80,14.60
1997-07-05,6.34,14.85,11.10,22.20,9.30
1997-07-06,4.72,17.29,7.70,26.40,11.30
1997-07-07,4.35,19.57,8.20,27.00,14.60
1997-07-08,4.60,19.68,8.10,26.90,14.70
1997-07-09,4.29,20.05,10.30,27.50,15.00
1997-07-10,4.12,20.14,7.90,27.60,14.00
1997-07-11,2.79,19.90,5.40,27.30,13.20
1997-07-12,3.60,18.65,9.60,25.30,12.30
1997-07-13,4.25,18.88,8.60,26.30,12.30
1997-07-14,2.59,19.80,7.20,25.30,14.60
1997-07-15,3.84,21.83,9.80,27.70,18.50
1997-07-16,4.37,19.90,10.00,27.40,15.60
1997-07-17,3.84,18.80,7.00,22.30,16.30
1997-07-18,5.32,16.97,9.90,19.10,16.00
1997-07-19,5.70,17.33,12.50,21.50,14.40
1997-07-20,3.40,14.22,12.40,15.50,13.40
1997-07-21,2.75,13.94,6.00,16.20,12.50
1997-07-22,2.33,13.93,5.90,20.70,9.70
1997-07-23,4.06,14.15,6.70,22.10,6.90
1997-07-24,4.98,15.53,10.10,20.80,11.30
1997-07-25,5.23,17.29,7.70,24.90,10.90
1997-07-26,4.65,17.58,9.70,24.60,12.30
1997-07-27,2.97,17.77,5.50,25.10,11.50
1997-07-28,3.80,18.12,7.10,26.80,11.10
1997-07-29,4.30,18.97,7.90,27.10,11.50
1997-07-30,4.78,19.67,10.30,27.70,13.40
1997-07-31,5.13,17.69,8.50,21.40,14.40
1997-08-01,4.11,19.20,12.30,22.50,17.20
1997-08-02,4.85,16.85,12.00,17.50,16.40
1997-08-03,4.23,17.31,13.00,19.60,14.50
1997-08-04,4.03,12.84,9.90,14.70,10.20
1997-08-05,4.34,11.98,12.30,18.30,6.70
1997-08-06,5.94,12.60,10.60,14.70,10.40
1997-08-07,2.60,13.66,7.50,14.90,10.80
1997-08-08,3.85,12.01,8.80,17.40,8.80
1997-08-09,4.28,12.65,9.10,18.70,7.50
1997-08-10,3.98,12.95,8.50,18.40,7.50
1997-08-11,3.19,14.22,7.80,22.00,7.90
1997-08-12,3.05,15.84,5.90,24.20,7.90
1997-08-13,3.88,17.36,7.70,26.70,9.50
1997-08-14,5.03,19.21,8.40,28.60,11.20
1997-08-15,5.09,21.83,11.40,29.60,16.10
1997-08-16,6.10,23.35,10.80,28.40,17.90
1997-08-17,6.01,23.38,11.60,29.90,18.30
1997-08-18,4.73,24.11,10.70,30.90,17.90
1997-08-19,4.84,24.80,13.30,30.70,19.40
1997-08-20,3.54,20.55,7.70,25.70,16.90
1997-08-21,2.33,15.41,5.50,16.90,14.60
1997-08-22,2.34,15.03,6.60,17.70,14.00
1997-08-23,2.42,15.79,8.80,20.00,13.10
1997-08-24,2.60,14.00,6.30,20.10,7.60
1997-08-25,2.80,15.40,6.40,24.60,7.20
1997-08-26,3.41,18.49,6.40,27.70,10.60
1997-08-27,3.44,21.02,6.80,29.50,13.80
1997-08-28,3.84,22.30,6.90,31.70,13.90
1997-08-29,4.00,22.26,6.60,31.20,13.50
1997-08-30,4.70,22.58,8.70,31.20,14.30
1997-08-31,4.83,23.45,9.10,32.10,15.00
1997-09-01,3.53,24.29,8.00,32.20,14.20
1997-09-02,3.89,20.37,8.30,26.40,14.50
1997-09-03,3.14,18.78,7.80,23.40,15.10
1997-09-04,5.04,17.09,12.90,19.50,15.90
1997-09-05,6.65,16.99,18.70,19.20,15.50
1997-09-06,4.00,19.83,6.40,27.10,13.90
1997-09-07,5.18,22.23,9.60,29.70,17.20
1997-09-08,5.07,24.40,13.20,31.30,18.70
1997-09-09,5.59,27.71,13.80,32.10,23.80
1997-09-10,4.24,20.06,10.50,26.30,16.10
1997-09-11,3.38,14.65,11.90,20.70,8.50
1997-09-12,4.80,17.88,9.40,27.30,10.50
1997-09-13,4.48,25.32,11.90,31.40,19.90
1997-09-14,3.83,23.52,9.80,26.90,17.70
1997-09-15,4.60,17.98,10.30,22.80,14.60
1997-09-16,3.30,17.26,6.80,26.20,8.60
1997-09-17,3.33,19.61,7.10,28.20,12.30
1997-09-18,3.42,20.72,6.90,28.20,12.30
1997-09-19,4.35,18.89,8.90,24.30,15.10
1997-09-20,4.61,17.42,10.20,18.20,16.20
1997-09-21,2.38,18.26,7.60,24.00,15.70
1997-09-22,3.16,19.30,8.00,26.50,13.60
1997-09-23,2.82,21.50,6.30,28.90,13.70
1997-09-24,3.19,21.88,13.50,30.70,16.60
1997-09-25,3.22,19.38,8.70,22.00,17.40
1997-09-26,3.63,20.00,7.30,24.60,16.60
1997-09-27,6.38,20.11,11.80,25.30,16.40
1997-09-28,4.51,22.69,8.50,28.90,18.40
1997-09-29,5.33,19.33,27.20,24.20,16.80
1997-09-30,6.71,20.12,10.60,23.30,17.40
1997-10-01,4.35,19.23,15.50,23.00,15.50
1997-10-02,4.05,15.82,9.60,19.90,13.80
1997-10-03,5.47,17.95,11.20,24.10,12.90
1997-10-04,7.11,21.09,14.20,29.00,14.50
1997-10-05,6.07,22.60,18.10,30.40,12.50
1997-10-06,5.24,13.96,10.60,18.50,12.20
1997-10-07,5.09,18.06,13.50,24.30,12.20
1997-10-08,7.61,16.23,13.80,17.50,15.20
1997-10-09,5.64,21.50,15.20,30.20,16.80
1997-10-10,8.82,17.30,21.60,20.40,16.10
1997-10-11,7.12,19.56,12.80,22.30,17.90
1997-10-12,4.93,22.88,8.90,32.10,17.10
1997-10-13,5.41,24.47,11.90,30.80,20.50
1997-10-14,5.69,25.09,10.30,32.00,20.80
1997-10-15,5.99,21.13,15.70,24.20,18.60
1997-10-16,3.33,20.51,9.60,24.90,17.10
1997-10-17,3.66,20.47,9.40,26.80,12.70
