data,v_vento,t_med,v_rajada,t_max,t_min
2017-07-19,1.26,15.31,3.00,18.10,13.40
2017-07-20,2.20,15.61,7.30,24.70,8.30
2017-07-21,2.44,20.28,7.60,27.30,13.50
2017-07-22,2.43,22.37,7.00,29.60,14.20
2017-07-23,4.40,21.74,13.70,29.30,16.20
2017-07-24,5.54,22.80,14.10,28.60,17.80
2017-07-25,3.45,22.93,10.10,29.60,17.90
2017-07-26,2.66,23.08,9.70,29.80,18.50
2017-07-27,3.09,21.84,10.00,27.70,16.80
2017-07-28,3.38,20.77,12.00,27.60,15.20
2017-07-29,3.78,21.28,12.50,28.40,16.00
2017-07-30,2.99,21.76,10.90,29.20,16.80
2017-07-31,2.92,22.15,9.50,27.80,18.20
2017-08-01,2.90,21.82,9.90,28.00,18.10
2017-08-02,3.44,21.94,11.30,28.00,17.60
2017-08-03,3.83,14.44,14.10,20.50,12.00
2017-08-04,2.69,16.33,8.30,24.60,11.90
2017-08-05,3.93,18.16,11.70,23.80,13.00
2017-08-06,3.76,18.32,11.80,26.40,11.90
2017-08-07,4.14,20.64,10.60,28.60,14.30
2017-08-08,3.70,25.04,10.80,33.90,19.90
2017-08-09,1.63,27.24,7.10,33.90,21.20
2017-08-10,2.91,28.54,8.70,34.90,24.10
2017-08-11,5.68,24.38,14.60,30.70,17.70
2017-08-12,5.50,25.32,14.90,34.20,17.70
2017-08-13,3.46,23.12,16.20,28.80,15.20
2017-08-14,2.67,17.21,10.60,26.10,12.00
2017-08-15,4.30,15.44,13.00,18.60,13.10
2017-08-16,2.74,17.43,10.00,21.80,15.50
2017-08-17,2.64,18.39,8.10,20.90,17.10
2017-08-18,3.85,17.81,9.20,22.10,16.20
2017-08-19,5.35,20.82,12.30,26.60,17.50
2017-08-20,5.28,20.36,14.40,23.20,14.80
2017-08-21,4.36,15.57,9.50,22.90,9.20
2017-08-22,4.55,16.87,12.40,24.10,10.50
2017-08-23,4.69,21.48,12.20,29.10,16.60
2017-08-24,4.56,24.65,13.90,31.10,20.60
2017-08-25,4.11,23.72,11.40,29.50,18.50
2017-08-26,3.82,25.25,10.40,32.80,19.00
2017-08-27,4.02,26.31,11.00,33.60,20.50
2017-08-28,3.58,26.74,10.70,33.70,21.30
