data,v_vento,t_med
2011-10-23,3.70,21.60
2011-10-24,2.89,22.34
2011-10-25,2.70,23.06
2011-10-26,4.70,25.80
2011-10-27,4.85,26.67
2011-10-28,4.42,27.10
2011-10-29,2.90,24.40
2011-10-30,3.75,25.73
2011-10-31,4.22,23.76
2011-11-01,4.90,20.85
2011-11-02,3.73,20.69
2011-11-03,3.38,21.85
2011-11-04,2.80,22.26
2011-11-05,2.03,22.55
2011-11-06,1.62,21.76
2011-11-07,1.49,21.82
2011-11-08,0.82,21.39
2011-11-09,1.09,20.05
2011-11-10,1.39,20.87
2011-11-11,2.68,24.57
2011-11-12,1.90,25.03
2011-11-13,2.26,24.68
2011-11-14,3.03,25.30
2011-11-15,4.78,25.88
2011-11-16,4.26,25.73
2011-11-17,2.95,23.21
2011-11-18,3.44,23.78
2011-11-19,2.41,22.83
2011-11-20,2.61,23.07
2011-11-21,1.98,24.50
2011-11-22,3.30,25.32
2011-11-23,4.45,26.13
2011-11-24,3.23,25.08
2011-11-25,2.54,24.10
2011-11-26,2.55,24.55
2011-11-27,3.12,24.48
2011-11-28,3.38,25.00
2011-11-29,2.88,23.85
2011-11-30,3.03,24.68
2011-12-01,3.24,25.73
2011-12-02,3.93,26.12
2011-12-03,3.47,23.27
2011-12-04,3.37,23.44
2011-12-05,1.61,24.85
2011-12-06,1.95,25.49
2011-12-07,1.95,25.29
2011-12-08,2.30,24.82
2011-12-09,3.21,26.03
2011-12-10,4.66,26.23
2011-12-11,1.97,22.90
2011-12-12,1.93,23.57
2011-12-13,2.33,24.77
2011-12-14,2.85,25.39
2011-12-15,3.25,25.43
2011-12-16,4.05,25.82
2011-12-17,3.85,26.06
2011-12-18,3.07,25.69
2011-12-19,3.50,25.90
2011-12-20,2.91,25.84
2011-12-21,2.58,25.64
2011-12-22,2.65,25.33
2011-12-23,1.86,24.90
2011-12-24,2.30,25.28
2011-12-25,1.97,24.93
2011-12-26,1.85,25.27
2011-12-27,2.50,25.79
2011-12-28,3.57,25.92
2011-12-29,3.67,25.73
2011-12-30,2.45,24.46
2011-12-31,3.23,25.74
2012-01-01,4.27,26.22
2012-01-02,4.93,26.35
2012-01-03,3.74,26.01
2012-01-04,2.55,25.19
2012-01-05,2.40,25.55
2012-01-06,2.18,25.65
2012-01-07,2.49,25.38
2012-01-08,2.65,26.16
2012-01-09,2.63,26.47
2012-01-10,3.33,26.68
2012-01-11,2.80,26.36
2012-01-12,1.88,25.58
2012-01-13,2.12,25.77
2012-01-14,2.56,26.27
2012-01-15,2.65,26.51
2012-01-16,2.28,26.31
2012-01-17,1.88,24.80
2012-01-18,1.98,25.50
2012-01-19,2.55,25.41
2012-01-20,1.89,24.93
2012-01-21,2.07,25.54
2012-01-22,2.05,25.70
2012-01-23,2.15,25.49
2012-01-24,2.04,25.04
2012-01-25,1.93,25.28
2012-01-26,2.37,25.77
2012-01-27,3.27,26.65
2012-01-28,2.68,26.35
2012-01-29,2.66,25.73
2012-01-30,2.38,25.96
2012-01-31,2.40,26.05
2012-02-01,2.47,26.02
2012-02-02,2.01,25.48
2012-02-03,2.47,26.03
2012-02-04,2.35,26.28
2012-02-05,2.40,26.73
2012-02-06,1.94,25.48
2012-02-07,2.31,25.83
2012-02-08,3.22,26.49
2012-02-09,2.67,25.76
2012-02-10,2.89,25.98
2012-02-11,2.80,26.60
2012-02-12,2.54,26.94
2012-02-13,1.83,24.94
2012-02-14,1.90,26.11
2012-02-15,2.87,26.74
2012-02-16,2.26,26.23
2012-02-17,2.64,26.37
2012-02-18,2.25,26.04
2012-02-19,1.91,26.00
2012-02-20,1.76,25.58
2012-02-21,2.08,25.98
2012-02-22,1.45,25.23
2012-02-23,2.10,25.80
2012-02-24,2.08,26.06
2012-02-25,1.84,25.80
2012-02-26,1.71,25.67
2012-02-27,2.48,26.55
2012-02-28,2.12,26.80
2012-02-29,1.99,26.36
2012-03-01,1.89,25.97
2012-03-02,1.95,25.92
2012-03-03,1.84,26.12
2012-03-04,1.89,26.78
2012-03-05,1.61,26.18
2012-03-06,1.63,26.13
2012-03-07,2.20,26.94
2012-03-08,1.47,26.52
2012-03-09,1.34,26.20
2012-03-10,1.42,26.58
2012-03-11,1.44,26.18
2012-03-12,1.55,25.97
2012-03-13,2.07,26.10
2012-03-14,2.16,26.10
2012-03-15,2.45,26.65
2012-03-16,2.63,26.76
2012-03-17,1.52,25.78
2012-03-18,3.20,24.38
2012-03-19,2.80,24.20
2012-03-20,2.28,25.07
2012-03-21,1.69,26.09
2012-03-22,2.57,26.29
2012-03-23,3.70,26.24
2012-03-24,3.71,26.61
2012-03-25,2.14,25.81
2012-03-26,1.07,24.86
2012-03-27,1.14,25.64
2012-03-28,1.67,25.42
2012-03-29,1.74,26.43
2012-03-30,1.39,26.06
2012-03-31,1.26,25.39
2012-04-01,1.00,25.35
2012-04-02,1.24,25.89
2012-04-03,1.30,26.10
2012-04-04,0.98,25.40
2012-04-05,1.58,25.97
2012-04-06,2.35,26.46
2012-04-07,1.84,26.52
2012-04-08,1.12,25.60
2012-04-09,1.27,25.24
2012-04-10,1.45,26.19
2012-04-11,1.57,26.15
2012-04-12,1.37,25.91
2012-04-13,0.82,24.52
2012-04-14,1.52,25.27
2012-04-15,2.12,26.10
2012-04-16,2.01,26.80
2012-04-17,3.47,25.50
2012-04-18,3.06,25.58
2012-04-19,3.11,25.61
2012-04-20,1.60,24.70
2012-04-21,1.61,24.72
