data,v_vento,t_med
2012-11-09,1.37,21.91
2012-11-10,2.00,24.63
2012-11-11,1.86,22.92
2012-11-12,1.84,23.37
2012-11-13,1.76,25.85
2012-11-14,2.08,25.09
2012-11-15,1.85,23.72
2012-11-16,1.65,24.70
2012-11-17,1.72,25.16
2012-11-18,1.56,23.18
2012-11-19,2.33,25.99
2012-11-20,2.68,27.24
2012-11-21,1.79,23.95
2012-11-22,1.83,24.54
2012-11-23,2.18,26.10
2012-11-24,1.90,24.13
2012-11-25,2.10,24.25
2012-11-26,1.71,24.13
2012-11-27,1.73,23.43
2012-11-28,1.17,25.12
2012-11-29,1.71,24.59
2012-11-30,1.76,22.45
2012-12-01,1.45,24.21
2012-12-02,2.50,27.45
2012-12-03,2.30,23.69
2012-12-04,1.83,23.13
2012-12-05,2.08,23.30
2012-12-06,1.82,25.37
2012-12-07,1.98,24.73
2012-12-08,1.73,24.72
2012-12-09,1.70,24.31
2012-12-10,2.10,24.73
2012-12-11,1.85,26.67
2012-12-12,2.56,24.67
2012-12-13,1.99,24.53
2012-12-14,1.56,25.37
2012-12-15,1.59,24.96
2012-12-16,2.22,25.85
2012-12-17,2.31,23.90
2012-12-18,1.72,25.52
2012-12-19,1.81,26.75
2012-12-20,2.01,25.78
2012-12-21,1.55,26.05
2012-12-22,1.86,25.60
2012-12-23,1.67,24.34
2012-12-24,1.77,24.48
2012-12-25,1.85,24.91
2012-12-26,1.66,25.46
2012-12-27,1.84,23.98
2012-12-28,1.96,24.14
2012-12-29,1.65,22.90
2012-12-30,1.56,25.70
2012-12-31,1.79,26.99
2013-01-01,1.79,25.11
2013-01-02,1.95,24.39
2013-01-03,2.37,25.08
2013-01-04,2.06,26.48
2013-01-05,2.06,23.56
2013-01-06,1.80,25.05
2013-01-07,1.85,24.18
2013-01-08,1.62,24.54
2013-01-09,1.90,24.23
2013-01-10,1.78,24.46
2013-01-11,2.00,23.59
2013-01-12,1.58,22.42
2013-01-13,2.45,24.32
2013-01-14,1.84,26.72
2013-01-15,2.22,22.55
2013-01-16,1.59,24.25
2013-01-17,2.00,25.52
2013-01-18,2.03,24.54
2013-01-19,2.08,23.18
2013-01-20,2.36,24.04
2013-01-21,1.68,25.63
2013-01-22,2.34,25.03
2013-01-23,2.06,24.98
2013-01-24,1.90,24.13
2013-01-25,2.08,23.97
2013-01-26,1.48,24.58
2013-01-27,1.61,25.17
2013-01-28,1.90,26.47
2013-01-29,1.80,24.43
2013-01-30,1.41,25.18
2013-01-31,2.22,25.35
2013-02-01,1.87,24.32
2013-02-02,1.24,25.08
2013-02-03,1.98,25.00
2013-02-04,1.71,26.38
2013-02-05,1.53,24.04
2013-02-06,1.77,24.18
2013-02-07,1.33,24.22
2013-02-08,1.70,24.97
2013-02-09,2.01,25.93
2013-02-10,2.30,25.46
2013-02-11,1.67,25.11
2013-02-12,1.43,25.82
2013-02-13,1.83,24.21
2013-02-14,1.65,24.53
2013-02-15,1.51,24.91
2013-02-16,1.67,24.10
2013-02-17,1.70,25.05
2013-02-18,1.82,25.44
2013-02-19,1.38,23.88
2013-02-20,1.60,24.35
2013-02-21,1.35,25.23
2013-02-22,1.83,26.81
2013-02-23,1.21,25.32
2013-02-24,1.57,23.04
2013-02-25,1.60,24.27
2013-02-26,1.47,23.25
2013-02-27,1.45,25.33
2013-02-28,1.61,24.20
2013-03-01,1.60,24.10
2013-03-02,1.35,26.51
2013-03-03,2.09,27.13
2013-03-04,1.97,27.58
2013-03-05,1.79,27.28
2013-03-06,2.20,25.45
2013-03-07,1.37,24.10
2013-03-08,1.51,24.88
2013-03-09,1.27,25.43
2013-03-10,1.33,25.94
2013-03-11,1.67,25.05
2013-03-12,1.62,25.42
2013-03-13,1.49,24.32
2013-03-14,1.51,25.12
2013-03-15,1.78,25.69
2013-03-16,1.70,23.79
2013-03-17,1.23,25.14
2013-03-18,1.91,24.04
2013-03-19,1.75,22.28
2013-03-20,1.61,23.11
2013-03-21,1.96,25.19
2013-03-22,2.00,24.58
2013-03-23,1.71,24.66
2013-03-24,1.45,24.30
2013-03-25,1.78,23.62
2013-03-26,1.66,24.83
2013-03-27,1.83,25.94
2013-03-28,1.56,24.92
2013-03-29,,
2013-03-30,,
2013-03-31,,
2013-04-01,,
2013-04-02,,
2013-04-03,,
2013-04-04,,
2013-04-05,,
2013-04-06,,
2013-04-07,,
2013-04-08,,26.95
2013-04-09,,24.91
2013-04-10,,25.23
2013-04-11,,24.60
2013-04-12,,25.71
2013-04-13,,27.31
2013-04-14,,26.65
2013-04-15,,25.85
2013-04-16,,22.68
