data,v_vento,t_med
2011-12-15,1.41,25.19
2011-12-16,1.08,25.93
2011-12-17,1.59,24.17
2011-12-18,1.17,26.70
2011-12-19,1.60,25.31
2011-12-20,1.15,25.46
2011-12-21,1.08,25.95
2011-12-22,1.29,25.65
2011-12-23,1.47,24.51
2011-12-24,1.39,24.83
2011-12-25,1.21,26.25
2011-12-26,1.05,25.65
2011-12-27,0.92,25.38
2011-12-28,1.22,25.85
2011-12-29,1.14,27.27
2011-12-30,1.29,27.93
2011-12-31,1.75,26.46
2012-01-01,1.32,24.34
2012-01-02,1.59,25.24
2012-01-03,1.04,24.77
2012-01-04,1.53,24.48
2012-01-05,0.81,26.47
2012-01-06,1.43,25.80
2012-01-07,1.08,25.31
2012-01-08,1.46,26.39
2012-01-09,1.15,25.49
2012-01-10,1.26,24.38
2012-01-11,1.24,25.08
2012-01-12,0.91,25.70
2012-01-13,1.09,24.95
2012-01-14,1.09,23.92
2012-01-15,1.45,25.34
2012-01-16,1.20,23.31
2012-01-17,1.46,24.90
2012-01-18,1.36,22.87
2012-01-19,1.30,24.41
2012-01-20,1.23,26.39
2012-01-21,1.40,25.44
2012-01-22,1.27,23.17
2012-01-23,0.99,25.56
2012-01-24,1.58,24.05
2012-01-25,0.98,24.45
2012-01-26,1.22,25.07
2012-01-27,1.27,25.44
2012-01-28,1.35,24.41
2012-01-29,1.29,26.47
2012-01-30,1.53,24.65
2012-01-31,1.19,25.79
2012-02-01,1.57,25.84
2012-02-02,1.52,25.42
2012-02-03,1.10,25.77
2012-02-04,1.08,27.13
2012-02-05,1.10,27.95
2012-02-06,1.00,27.64
2012-02-07,1.19,28.14
2012-02-08,1.57,27.06
2012-02-09,1.72,24.57
2012-02-10,1.77,24.73
2012-02-11,1.23,24.08
2012-02-12,1.01,26.80
2012-02-13,1.26,24.20
2012-02-14,1.17,25.00
2012-02-15,1.46,22.48
2012-02-16,1.72,25.32
2012-02-17,1.39,24.89
2012-02-18,1.39,23.02
2012-02-19,1.14,25.90
2012-02-20,1.16,26.62
2012-02-21,1.50,23.23
2012-02-22,1.50,24.40
2012-02-23,1.31,23.50
2012-02-24,1.51,24.00
2012-02-25,1.25,25.01
2012-02-26,1.73,25.35
2012-02-27,1.33,26.30
2012-02-28,1.27,25.40
2012-02-29,1.17,26.15
2012-03-01,1.24,26.77
2012-03-02,1.19,26.01
2012-03-03,1.05,25.73
2012-03-04,1.36,25.75
2012-03-05,1.60,25.63
2012-03-06,1.63,24.79
2012-03-07,1.42,23.80
2012-03-08,1.42,25.86
2012-03-09,1.16,25.27
2012-03-10,1.40,25.15
2012-03-11,1.66,25.84
2012-03-12,1.09,27.04
2012-03-13,1.30,26.81
2012-03-14,1.40,26.93
2012-03-15,1.66,26.91
2012-03-16,1.06,26.36
2012-03-17,1.25,25.15
2012-03-18,1.24,24.22
2012-03-19,1.49,25.41
2012-03-20,1.15,25.20
2012-03-21,1.25,26.76
2012-03-22,1.16,27.07
2012-03-23,1.44,26.27
2012-03-24,1.18,26.12
2012-03-25,1.21,26.76
2012-03-26,1.17,26.34
2012-03-27,1.33,27.62
2012-03-28,1.20,27.61
2012-03-29,1.48,26.50
2012-03-30,1.50,26.67
2012-03-31,1.33,26.46
2012-04-01,1.27,26.01
2012-04-02,1.58,27.22
2012-04-03,1.17,26.57
2012-04-04,1.17,26.80
2012-04-05,0.99,27.91
2012-04-06,1.14,27.67
2012-04-07,1.14,25.55
2012-04-08,1.10,25.27
2012-04-09,1.42,25.52
2012-04-10,1.09,26.53
2012-04-11,1.18,26.41
2012-04-12,0.98,25.91
2012-04-13,0.97,27.76
2012-04-14,1.18,27.58
2012-04-15,1.55,27.06
2012-04-16,1.03,26.32
2012-04-17,1.33,26.32
2012-04-18,1.06,26.29
2012-04-19,1.19,26.70
2012-04-20,1.10,27.28
2012-04-21,1.32,27.53
2012-04-22,1.29,26.62
2012-04-23,1.17,26.71
2012-04-24,1.57,25.03
2012-04-25,1.10,26.09
2012-04-26,1.00,26.63
2012-04-27,0.93,28.16
2012-04-28,1.20,27.24
2012-04-29,1.14,26.94
2012-04-30,1.20,27.22
2012-05-01,1.16,27.45
2012-05-02,1.30,25.92
2012-05-03,1.30,25.83
2012-05-04,1.31,27.13
2012-05-05,1.43,27.68
2012-05-06,1.29,27.76
2012-05-07,0.86,27.83
2012-05-08,1.19,28.28
2012-05-09,0.75,27.13
2012-05-10,0.98,27.36
2012-05-11,1.17,27.56
2012-05-12,1.05,27.52
2012-05-13,1.20,27.30
2012-05-14,1.38,26.54
2012-05-15,1.34,26.85
2012-05-16,1.40,24.90
2012-05-17,1.15,26.77
2012-05-18,1.56,25.35
2012-05-19,1.17,25.62
2012-05-20,1.27,25.62
2012-05-21,1.35,27.45
2012-05-22,1.24,27.30
2012-05-23,1.02,27.50
2012-05-24,0.86,26.35
2012-05-25,0.89,26.80
2012-05-26,1.02,27.01
2012-05-27,1.18,24.27
2012-05-28,1.37,25.77
2012-05-29,1.53,27.42
2012-05-30,0.78,27.29
2012-05-31,1.06,27.20
2012-06-01,1.05,27.59
2012-06-02,0.93,27.73
2012-06-03,1.37,26.29
