data,v_vento,t_med
2017-03-22,2.34,28.31
2017-03-23,1.61,24.36
2017-03-24,1.04,23.68
2017-03-25,1.02,26.89
2017-03-26,1.29,27.11
2017-03-27,1.02,26.08
2017-03-28,1.05,22.06
2017-03-29,0.87,22.69
2017-03-30,1.11,23.68
2017-03-31,1.53,23.83
2017-04-01,1.25,23.76
2017-04-02,1.15,23.88
2017-04-03,1.37,24.83
2017-04-04,1.20,24.98
2017-04-05,1.02,25.55
2017-04-06,1.28,27.05
2017-04-07,1.43,27.50
2017-04-08,1.03,26.65
2017-04-09,0.97,25.00
2017-04-10,1.09,25.41
2017-04-11,1.32,25.12
2017-04-12,1.57,26.02
2017-04-13,1.06,24.19
2017-04-14,1.24,23.08
2017-04-15,1.38,24.25
2017-04-16,0.90,24.90
2017-04-17,1.54,25.94
2017-04-18,2.00,24.95
2017-04-19,2.46,22.77
2017-04-20,1.65,23.23
2017-04-21,1.00,23.16
2017-04-22,1.19,25.25
2017-04-23,1.79,25.49
2017-04-24,1.59,23.85
2017-04-25,1.73,24.12
2017-04-26,1.00,25.02
2017-04-27,1.14,27.22
2017-04-28,2.22,25.79
2017-04-29,3.82,23.83
2017-04-30,2.90,23.18
2017-05-01,2.58,23.79
2017-05-02,2.08,23.01
2017-05-03,1.38,21.95
2017-05-04,1.13,23.40
2017-05-05,0.88,23.53
2017-05-06,1.08,24.54
2017-05-07,1.34,23.51
2017-05-08,1.02,23.68
2017-05-09,0.81,23.51
2017-05-10,1.30,24.75
2017-05-11,1.74,23.77
2017-05-12,1.77,21.62
2017-05-13,0.85,20.57
2017-05-14,1.27,22.47
2017-05-15,1.23,24.01
2017-05-16,1.19,23.02
2017-05-17,1.15,22.02
2017-05-18,1.21,21.37
2017-05-19,1.00,20.92
2017-05-20,1.16,21.00
2017-05-21,1.19,21.84
2017-05-22,1.09,22.88
2017-05-23,1.69,22.42
2017-05-24,0.80,21.71
2017-05-25,0.81,21.62
2017-05-26,0.81,20.99
2017-05-27,0.83,21.20
2017-05-28,0.96,22.62
2017-05-29,0.81,21.15
2017-05-30,0.93,21.62
2017-05-31,0.89,23.10
2017-06-01,0.97,21.35
2017-06-02,1.40,24.37
2017-06-03,1.31,22.60
2017-06-04,0.79,23.58
2017-06-05,1.16,23.92
2017-06-06,0.92,22.92
2017-06-07,0.99,23.12
2017-06-08,1.27,23.90
2017-06-09,1.20,24.95
2017-06-10,1.80,21.93
2017-06-11,0.94,21.28
2017-06-12,0.86,22.61
2017-06-13,0.88,23.04
2017-06-14,1.26,23.38
2017-06-15,2.14,22.53
2017-06-16,1.04,21.07
2017-06-17,0.91,22.08
2017-06-18,0.84,22.69
2017-06-19,0.99,21.38
2017-06-20,1.05,20.95
2017-06-21,1.58,21.10
2017-06-22,1.56,20.61
2017-06-23,0.98,20.37
2017-06-24,1.79,19.60
2017-06-25,1.50,20.27
2017-06-26,1.66,20.63
2017-06-27,1.04,19.59
2017-06-28,1.10,21.28
2017-06-29,0.83,20.37
2017-06-30,0.65,20.21
2017-07-01,0.76,19.96
2017-07-02,1.58,18.28
2017-07-03,3.25,18.92
2017-07-04,1.51,16.96
2017-07-05,1.08,17.55
2017-07-06,1.68,18.89
2017-07-07,1.82,20.02
2017-07-08,1.39,19.67
2017-07-09,1.43,19.10
2017-07-10,1.15,20.33
2017-07-11,0.89,20.04
2017-07-12,1.10,20.55
2017-07-13,0.85,19.77
2017-07-14,1.15,18.04
2017-07-15,0.93,19.14
2017-07-16,0.80,19.34
2017-07-17,0.65,21.35
2017-07-18,0.98,20.26
2017-07-19,0.96,19.09
2017-07-20,1.31,19.79
2017-07-21,1.08,21.10
2017-07-22,1.06,20.73
2017-07-23,1.84,19.83
2017-07-24,1.05,18.87
2017-07-25,1.15,20.07
2017-07-26,1.67,19.40
2017-07-27,1.79,18.96
2017-07-28,1.77,19.02
2017-07-29,1.55,19.04
2017-07-30,0.78,16.88
2017-07-31,1.20,17.87
2017-08-01,0.86,17.56
2017-08-02,0.87,19.74
2017-08-03,0.80,20.60
2017-08-04,1.35,21.19
2017-08-05,1.34,20.34
2017-08-06,1.59,19.12
2017-08-07,1.10,18.40
2017-08-08,0.95,17.67
