data,v_vento,t_med
2017-07-28,1.40,16.00
2017-07-29,,
2017-07-30,,
2017-07-31,,
2017-08-01,0.00,0.00
2017-08-02,0.71,8.39
2017-08-03,3.09,15.56
2017-08-04,1.33,14.64
2017-08-05,1.91,15.51
2017-08-06,2.14,15.57
2017-08-07,2.32,17.01
2017-08-08,2.12,21.28
2017-08-09,1.43,20.49
2017-08-10,2.04,22.90
2017-08-11,4.11,23.85
2017-08-12,3.29,25.05
2017-08-13,0.65,17.82
2017-08-14,0.07,15.90
2017-08-15,0.25,16.72
2017-08-16,0.23,19.77
2017-08-17,0.37,18.54
2017-08-18,0.14,18.51
2017-08-19,0.00,21.04
2017-08-20,0.17,17.30
2017-08-21,0.00,11.94
2017-08-22,0.00,15.57
2017-08-23,0.12,19.05
2017-08-24,0.00,23.21
2017-08-25,0.00,23.08
2017-08-26,0.00,22.32
2017-08-27,0.03,21.03
2017-08-28,0.00,23.96
2017-08-29,0.00,24.50
2017-08-30,0.00,21.74
2017-08-31,0.53,22.50
2017-09-01,3.90,23.97
2017-09-02,3.16,24.06
2017-09-03,2.67,24.72
2017-09-04,2.25,24.94
2017-09-05,1.68,20.79
2017-09-06,1.86,23.20
2017-09-07,1.63,22.86
2017-09-08,2.05,23.99
2017-09-09,2.32,24.47
2017-09-10,5.12,27.35
2017-09-11,2.56,24.75
2017-09-12,1.40,23.97
2017-09-13,3.13,26.90
2017-09-14,4.52,29.31
2017-09-15,2.14,23.57
2017-09-16,2.33,18.98
2017-09-17,1.79,19.56
2017-09-18,1.32,20.53
2017-09-19,1.17,23.68
2017-09-20,2.30,25.33
2017-09-21,1.39,25.16
2017-09-22,1.61,25.63
2017-09-23,1.96,23.23
2017-09-24,1.82,24.33
2017-09-25,2.84,22.98
2017-09-26,1.52,22.91
2017-09-27,2.01,24.36
2017-09-28,2.57,24.36
2017-09-29,2.29,19.51
2017-09-30,1.11,21.05
2017-10-01,3.73,22.73
2017-10-02,2.80,16.16
2017-10-03,1.51,15.96
2017-10-04,1.76,17.90
2017-10-05,3.13,22.12
2017-10-06,2.76,24.38
2017-10-07,2.61,21.63
2017-10-08,2.43,20.04
2017-10-09,2.48,19.64
2017-10-10,3.44,20.21
2017-10-11,1.88,26.18
2017-10-12,3.03,26.50
2017-10-13,2.54,23.35
2017-10-14,2.83,19.67
2017-10-15,1.52,19.81
2017-10-16,3.42,24.25
2017-10-17,3.25,26.50
2017-10-18,2.65,29.02
2017-10-19,2.03,21.53
2017-10-20,1.81,20.86
2017-10-21,2.57,21.36
2017-10-22,2.51,19.20
2017-10-23,1.33,18.72
2017-10-24,2.24,22.22
2017-10-25,2.67,19.04
2017-10-26,2.69,17.76
2017-10-27,1.93,18.94
2017-10-28,1.66,21.04
2017-10-29,2.20,20.16
2017-10-30,2.91,20.65
2017-10-31,1.75,22.80
2017-11-01,1.83,21.86
2017-11-02,3.10,23.99
2017-11-03,3.29,20.48
2017-11-04,2.74,19.17
2017-11-05,1.39,21.22
2017-11-06,1.53,23.17
2017-11-07,1.94,23.92
2017-11-08,1.93,23.26
2017-11-09,1.04,25.00
2017-11-10,1.63,21.97
2017-11-11,1.61,20.65
2017-11-12,1.62,21.00
2017-11-13,1.22,21.02
2017-11-14,2.08,22.89
2017-11-15,2.24,25.12
2017-11-16,2.31,24.35
2017-11-17,1.79,21.38
2017-11-18,2.54,21.19
2017-11-19,1.27,21.41
2017-11-20,1.35,21.87
2017-11-21,1.84,21.56
2017-11-22,1.97,21.70
2017-11-23,1.12,20.95
2017-11-24,1.21,24.03
2017-11-25,1.99,20.52
2017-11-26,1.94,20.23
2017-11-27,1.06,21.48
2017-11-28,1.23,24.29
2017-11-29,1.62,25.01
2017-11-30,2.19,25.64
2017-12-01,2.58,24.87
2017-12-02,2.06,25.87
2017-12-03,1.64,26.11
2017-12-04,1.24,26.45
2017-12-05,1.42,27.85
2017-12-06,1.87,25.94
2017-12-07,2.10,24.28
2017-12-08,1.21,26.45
2017-12-09,1.51,25.63
2017-12-10,1.63,25.63
2017-12-11,1.78,25.47
2017-12-12,2.11,24.43
2017-12-13,2.40,26.39
2017-12-14,2.04,25.38
2017-12-15,2.03,26.10
2017-12-16,2.36,26.27
2017-12-17,2.28,27.23
2017-12-18,1.45,26.22
2017-12-19,1.94,26.31
2017-12-20,1.52,22.74
2017-12-21,2.18,23.98
2017-12-22,1.72,24.39
2017-12-23,1.75,24.30
2017-12-24,2.29,24.38
2017-12-25,1.39,25.11
2017-12-26,2.44,25.64
2017-12-27,1.84,23.72
2017-12-28,1.58,23.94
2017-12-29,1.62,24.66
2017-12-30,1.46,24.90
2017-12-31,1.63,26.81
2018-01-01,1.74,23.76
2018-01-02,1.36,22.16
2018-01-03,1.19,23.88
2018-01-04,1.41,25.04
