data,v_vento,t_med
2016-06-07,-9999.00,-9999.00
2016-06-08,-9999.00,-9999.00
2016-06-09,-9999.00,-9999.00
2016-06-10,-7082.50,-7077.75
2016-06-11,1.47,16.30
2016-06-12,0.85,12.82
2016-06-13,0.98,12.80
2016-06-14,0.62,12.20
2016-06-15,0.68,13.13
2016-06-16,0.67,14.06
2016-06-17,0.70,17.52
2016-06-18,0.74,21.14
2016-06-19,0.76,21.33
2016-06-20,0.80,20.55
2016-06-21,1.23,18.41
2016-06-22,0.75,17.73
2016-06-23,0.70,19.83
2016-06-24,1.00,18.73
2016-06-25,0.85,18.35
2016-06-26,0.73,16.03
2016-06-27,0.66,18.68
2016-06-28,0.67,18.21
2016-06-29,0.72,18.27
2016-06-30,0.58,18.64
2016-07-01,0.61,20.23
2016-07-02,0.64,18.84
2016-07-03,0.60,17.79
2016-07-04,0.69,18.29
2016-07-05,0.70,17.74
2016-07-06,0.77,18.41
2016-07-07,1.15,19.63
2016-07-08,0.78,15.64
2016-07-09,0.78,15.31
2016-07-10,0.73,17.08
2016-07-11,0.70,19.26
2016-07-12,0.69,19.79
2016-07-13,0.70,19.88
2016-07-14,0.76,18.83
2016-07-15,0.75,19.15
2016-07-16,0.92,21.08
2016-07-17,2.10,19.81
2016-07-18,1.23,15.49
2016-07-19,0.71,13.95
2016-07-20,1.03,17.82
2016-07-21,1.23,17.80
2016-07-22,0.96,18.60
2016-07-23,0.81,18.24
2016-07-24,0.80,19.01
2016-07-25,0.69,18.68
2016-07-26,0.87,19.07
2016-07-27,1.13,20.17
2016-07-28,1.05,18.83
2016-07-29,0.79,18.30
2016-07-30,0.54,18.65
2016-07-31,0.85,19.67
2016-08-01,0.88,20.63
2016-08-02,1.18,19.15
2016-08-03,0.85,20.90
2016-08-04,0.81,20.53
2016-08-05,0.84,19.86
2016-08-06,0.79,19.22
2016-08-07,1.08,20.25
2016-08-08,0.90,20.73
2016-08-09,1.06,22.94
2016-08-10,1.95,19.67
2016-08-11,2.10,17.64
2016-08-12,1.18,16.29
2016-08-13,0.80,17.33
2016-08-14,0.88,18.56
2016-08-15,1.33,21.33
2016-08-16,1.07,20.94
2016-08-17,0.93,21.27
2016-08-18,1.31,23.00
2016-08-19,0.95,22.78
2016-08-20,1.00,23.55
2016-08-21,1.28,22.51
2016-08-22,2.92,17.46
2016-08-23,0.83,17.31
2016-08-24,0.87,19.32
2016-08-25,0.82,17.67
2016-08-26,0.98,17.62
2016-08-27,0.98,18.68
2016-08-28,0.99,20.25
2016-08-29,1.02,21.19
2016-08-30,0.97,22.18
2016-08-31,1.10,22.00
2016-09-01,0.85,21.27
2016-09-02,0.80,22.29
2016-09-03,0.88,20.56
2016-09-04,0.89,21.50
2016-09-05,0.85,22.09
2016-09-06,0.88,22.25
2016-09-07,1.00,23.25
2016-09-08,1.47,21.29
2016-09-09,1.56,21.33
2016-09-10,1.04,22.67
2016-09-11,0.90,21.78
2016-09-12,1.03,22.93
2016-09-13,1.14,23.94
2016-09-14,1.24,24.77
2016-09-15,1.75,23.01
2016-09-16,0.65,20.70
2016-09-17,1.03,21.84
2016-09-18,1.01,24.91
2016-09-19,1.76,24.45
2016-09-20,2.12,21.24
2016-09-21,3.22,19.90
2016-09-22,0.84,19.69
2016-09-23,1.04,20.12
2016-09-24,1.48,21.45
2016-09-25,1.87,20.45
2016-09-26,1.21,19.28
2016-09-27,1.12,20.45
2016-09-28,0.95,20.56
2016-09-29,1.52,21.97
2016-09-30,1.22,21.65
2016-10-01,0.98,19.00
2016-10-02,0.90,19.34
2016-10-03,1.26,19.62
2016-10-04,0.90,18.48
2016-10-05,1.43,20.52
2016-10-06,0.95,19.85
2016-10-07,1.12,21.57
2016-10-08,0.89,20.58
2016-10-09,1.34,21.53
2016-10-10,0.92,21.23
2016-10-11,1.09,21.04
2016-10-12,1.15,22.94
2016-10-13,1.31,24.58
2016-10-14,0.80,23.69
2016-10-15,0.83,25.75
2016-10-16,0.92,25.50
2016-10-17,0.85,25.94
2016-10-18,-415.79,-390.88
2016-10-19,0.76,27.68
2016-10-20,1.30,27.49
2016-10-21,2.05,26.90
2016-10-22,2.17,24.24
2016-10-23,0.83,23.48
2016-10-24,0.77,24.17
2016-10-25,0.91,25.25
2016-10-26,1.45,24.94
2016-10-27,1.01,26.91
2016-10-28,2.24,23.86
2016-10-29,1.89,20.90
2016-10-30,0.89,21.32
2016-10-31,1.12,21.78
2016-11-01,1.08,24.27
2016-11-02,1.11,25.85
2016-11-03,1.33,25.16
2016-11-04,1.21,21.18
2016-11-05,1.09,20.77
2016-11-06,0.86,21.56
2016-11-07,0.93,21.98
2016-11-08,1.00,22.45
2016-11-09,1.10,24.27
2016-11-10,1.14,24.71
2016-11-11,0.84,25.16
2016-11-12,1.15,23.90
2016-11-13,0.52,21.59
2016-11-14,0.48,20.44
2016-11-15,1.00,23.94
2016-11-16,1.19,25.88
2016-11-17,0.96,24.83
2016-11-18,1.64,22.47
2016-11-19,2.94,19.25
2016-11-20,1.09,19.35
2016-11-21,0.90,21.95
2016-11-22,0.77,23.20
2016-11-23,0.79,21.60
2016-11-24,1.38,24.84
2016-11-25,0.87,24.65
2016-11-26,1.04,24.55
2016-11-27,0.92,25.21
2016-11-28,1.15,25.48
2016-11-29,1.43,25.78
2016-11-30,2.19,21.86
2016-12-01,0.80,21.63
2016-12-02,0.84,22.91
2016-12-03,1.17,24.58
2016-12-04,1.07,22.69
2016-12-05,1.24,23.62
2016-12-06,1.42,25.04
2016-12-07,0.93,24.94
2016-12-08,1.07,25.37
2016-12-09,0.90,24.40
2016-12-10,0.54,25.14
2016-12-11,0.77,25.34
2016-12-12,0.78,24.81
2016-12-13,0.78,25.70
2016-12-14,0.82,24.98
2016-12-15,1.18,20.59
2016-12-16,0.74,20.39
2016-12-17,-1248.93,22.19
2016-12-18,0.99,24.01
2016-12-19,1.07,25.06
2016-12-20,0.88,25.73
2016-12-21,1.10,25.09
2016-12-22,1.06,25.89
2016-12-23,1.01,26.41
2016-12-24,0.89,26.16
2016-12-25,0.80,25.72
2016-12-26,0.86,27.41
2016-12-27,0.94,28.11
2016-12-28,0.87,27.58
2016-12-29,0.75,27.48
2016-12-30,0.88,27.49
2016-12-31,0.84,28.17
2017-01-01,0.81,28.88
2017-01-02,0.93,27.68
2017-01-03,0.93,25.31
2017-01-04,0.92,26.03
2017-01-05,1.02,27.22
2017-01-06,1.01,26.67
2017-01-07,0.99,26.92
2017-01-08,0.98,24.90
2017-01-09,0.83,25.85
2017-01-10,0.85,26.25
2017-01-11,0.84,24.58
2017-01-12,1.11,25.27
2017-01-13,0.69,23.12
2017-01-14,0.80,25.37
2017-01-15,0.77,25.64
2017-01-16,0.92,25.65
2017-01-17,0.90,25.62
2017-01-18,0.93,26.02
2017-01-19,1.15,26.28
2017-01-20,1.31,26.40
2017-01-21,0.92,25.76
2017-01-22,0.85,25.70
2017-01-23,0.91,25.95
2017-01-24,0.92,26.52
2017-01-25,0.77,26.26
2017-01-26,1.06,26.83
2017-01-27,1.01,26.89
2017-01-28,0.92,26.86
2017-01-29,0.88,25.98
2017-01-30,1.02,26.39
2017-01-31,0.74,25.74
2017-02-01,0.67,24.63
2017-02-02,0.75,24.82
2017-02-03,0.92,23.88
2017-02-04,0.89,24.30
2017-02-05,0.83,24.78
2017-02-06,0.83,25.13
2017-02-07,0.66,25.33
2017-02-08,1.28,25.83
2017-02-09,0.91,24.76
2017-02-10,0.73,25.44
2017-02-11,0.74,24.88
2017-02-12,1.10,26.47
2017-02-13,0.98,25.65
2017-02-14,0.77,25.17
2017-02-15,0.83,26.12
2017-02-16,0.74,25.06
2017-02-17,0.68,24.75
2017-02-18,0.78,26.04
2017-02-19,0.90,26.10
2017-02-20,0.77,26.47
2017-02-21,0.73,25.86
2017-02-22,0.75,25.01
2017-02-23,0.83,26.35
2017-02-24,1.15,26.00
2017-02-25,0.85,23.36
2017-02-26,0.51,23.45
2017-02-27,0.70,23.67
2017-02-28,0.83,24.45
2017-03-01,0.77,25.49
2017-03-02,0.79,25.15
2017-03-03,0.90,26.02
2017-03-04,0.69,26.07
2017-03-05,0.82,26.58
2017-03-06,0.83,25.23
2017-03-07,0.70,25.29
2017-03-08,0.71,24.51
2017-03-09,0.69,25.10
2017-03-10,0.73,25.87
2017-03-11,0.77,26.16
2017-03-12,0.77,25.90
2017-03-13,1.36,25.53
2017-03-14,0.83,25.42
2017-03-15,0.67,24.69
2017-03-16,0.80,25.06
2017-03-17,0.90,25.42
2017-03-18,1.68,25.74
2017-03-19,1.23,22.35
2017-03-20,1.20,21.61
2017-03-21,1.10,21.09
2017-03-22,0.85,22.46
2017-03-23,0.69,22.36
2017-03-24,0.79,22.85
2017-03-25,1.01,23.33
2017-03-26,1.25,23.44
2017-03-27,1.18,22.89
2017-03-28,0.78,22.29
2017-03-29,1.22,21.12
2017-03-30,1.27,21.28
2017-03-31,1.57,21.51
2017-04-01,1.52,21.34
2017-04-02,1.17,21.73
2017-04-03,0.67,21.20
2017-04-04,0.62,22.83
2017-04-05,0.73,23.45
2017-04-06,0.75,23.98
2017-04-07,0.46,24.17
2017-04-08,0.77,24.81
2017-04-09,0.63,25.25
2017-04-10,0.57,25.42
2017-04-11,0.71,24.75
2017-04-12,1.50,23.57
2017-04-13,1.74,22.73
2017-04-14,0.65,22.69
2017-04-15,0.71,23.23
2017-04-16,0.72,22.62
2017-04-17,1.20,22.60
2017-04-18,1.46,21.71
2017-04-19,0.78,20.60
2017-04-20,0.78,21.42
2017-04-21,0.75,20.54
2017-04-22,0.48,20.81
2017-04-23,1.53,20.60
2017-04-24,0.52,20.37
2017-04-25,0.76,21.75
2017-04-26,0.88,22.82
2017-04-27,1.33,23.55
2017-04-28,1.75,21.20
2017-04-29,0.76,19.05
2017-04-30,0.64,19.95
2017-05-01,0.57,20.60
2017-05-02,0.52,18.14
2017-05-03,0.60,18.74
2017-05-04,0.65,19.36
2017-05-05,0.75,20.55
2017-05-06,0.62,20.09
2017-05-07,1.11,20.04
2017-05-08,0.63,19.17
2017-05-09,0.80,19.97
2017-05-10,1.20,21.52
2017-05-11,1.38,20.95
2017-05-12,0.69,17.50
2017-05-13,0.78,17.56
2017-05-14,0.71,20.33
2017-05-15,1.25,20.64
2017-05-16,1.10,20.03
2017-05-17,0.55,19.07
2017-05-18,0.52,19.39
2017-05-19,1.06,18.02
2017-05-20,0.76,19.61
2017-05-21,0.69,21.09
2017-05-22,0.98,21.00
2017-05-23,0.52,19.47
2017-05-24,0.69,18.54
2017-05-25,0.68,20.18
2017-05-26,0.65,20.44
2017-05-27,0.66,19.19
2017-05-28,0.61,19.17
2017-05-29,0.68,19.13
2017-05-30,0.65,18.69
2017-05-31,0.68,18.97
2017-06-01,0.78,19.02
2017-06-02,1.28,20.77
2017-06-03,0.68,17.14
2017-06-04,0.74,21.42
2017-06-05,0.55,20.28
2017-06-06,0.73,20.97
2017-06-07,0.62,21.47
2017-06-08,0.75,21.66
2017-06-09,0.86,21.75
2017-06-10,1.65,19.25
2017-06-11,0.70,16.87
2017-06-12,0.56,19.30
2017-06-13,0.66,19.76
2017-06-14,1.03,20.08
2017-06-15,0.67,18.34
2017-06-16,0.55,17.90
2017-06-17,0.69,18.23
2017-06-18,0.58,18.58
2017-06-19,0.63,18.53
2017-06-20,0.84,19.90
2017-06-21,1.06,19.60
2017-06-22,0.60,18.64
2017-06-23,0.68,18.36
2017-06-24,0.47,19.02
2017-06-25,0.63,17.92
2017-06-26,0.62,16.09
2017-06-27,0.50,16.44
2017-06-28,0.65,18.47
2017-06-29,0.72,16.55
2017-06-30,0.69,15.80
2017-07-01,1.02,16.71
2017-07-02,2.05,18.53
2017-07-03,0.94,15.40
2017-07-04,0.70,14.55
2017-07-05,0.63,15.20
2017-07-06,0.64,17.59
2017-07-07,0.57,18.24
2017-07-08,0.80,17.12
2017-07-09,0.72,18.59
2017-07-10,0.69,18.97
2017-07-11,0.66,16.51
2017-07-12,0.64,17.65
2017-07-13,0.70,19.65
2017-07-14,0.76,19.85
2017-07-15,0.81,19.05
2017-07-16,0.70,18.31
2017-07-17,0.80,18.13
2017-07-18,1.52,16.44
2017-07-19,1.55,16.56
2017-07-20,0.61,16.74
2017-07-21,0.63,17.62
2017-07-22,1.20,18.61
2017-07-23,0.72,17.78
2017-07-24,0.80,17.00
2017-07-25,0.74,18.80
2017-07-26,0.64,16.92
2017-07-27,0.75,15.82
2017-07-28,0.82,15.61
2017-07-29,0.76,17.35
2017-07-30,0.80,19.12
2017-07-31,0.89,19.59
2017-08-01,0.72,18.10
2017-08-02,0.69,16.62
2017-08-03,0.98,19.00
2017-08-04,2.03,19.50
2017-08-05,1.78,18.32
2017-08-06,0.68,15.56
2017-08-07,0.82,15.56
2017-08-08,0.75,17.08
2017-08-09,0.80,19.72
2017-08-10,1.90,20.02
2017-08-11,1.21,19.92
2017-08-12,0.82,18.82
2017-08-13,0.84,18.46
2017-08-14,0.99,20.15
2017-08-15,0.76,20.10
2017-08-16,0.78,20.20
2017-08-17,0.98,19.41
2017-08-18,0.52,19.38
2017-08-19,0.80,20.58
2017-08-20,1.25,22.37
2017-08-21,1.82,18.13
2017-08-22,0.60,17.79
2017-08-23,0.75,18.42
2017-08-24,0.85,18.77
2017-08-25,0.98,16.41
2017-08-26,0.89,17.58
2017-08-27,0.73,17.38
2017-08-28,0.77,18.62
2017-08-29,0.81,19.44
2017-08-30,0.78,20.14
2017-08-31,2.00,19.50
2017-09-01,1.19,19.71
2017-09-02,1.07,19.23
2017-09-03,1.08,18.10
2017-09-04,1.02,19.30
2017-09-05,0.98,18.89
2017-09-06,1.13,20.48
2017-09-07,0.77,20.08
2017-09-08,0.95,20.35
2017-09-09,0.77,20.84
2017-09-10,0.99,22.85
2017-09-11,1.05,23.19
