data,v_vento,t_med
2011-12-15,0.53,28.53
2011-12-16,0.42,24.48
2011-12-17,0.29,25.70
2011-12-18,0.53,23.69
2011-12-19,0.20,24.81
2011-12-20,0.45,24.84
2011-12-21,0.36,26.61
2011-12-22,0.30,27.69
2011-12-23,0.86,24.45
2011-12-24,0.65,25.76
2011-12-25,0.22,24.81
2011-12-26,0.41,25.35
2011-12-27,0.33,25.52
2011-12-28,0.58,25.73
2011-12-29,0.33,26.12
2011-12-30,0.35,26.67
2011-12-31,0.35,25.87
2012-01-01,0.39,25.62
2012-01-02,0.35,24.36
2012-01-03,0.47,25.85
2012-01-04,0.58,24.39
2012-01-05,0.25,25.60
2012-01-06,0.62,24.92
2012-01-07,0.51,25.43
2012-01-08,0.17,25.23
2012-01-09,0.49,26.55
2012-01-10,0.75,24.76
2012-01-11,0.50,25.40
2012-01-12,0.98,26.80
2012-01-13,0.38,25.85
2012-01-14,0.44,24.35
2012-01-15,0.31,24.79
2012-01-16,0.25,23.52
2012-01-17,0.55,24.85
2012-01-18,0.47,24.40
2012-01-19,0.17,23.38
2012-01-20,0.45,23.83
2012-01-21,0.22,24.23
2012-01-22,0.35,24.72
2012-01-23,0.45,23.80
2012-01-24,0.32,24.29
2012-01-25,0.25,25.37
2012-01-26,0.80,24.47
2012-01-27,0.26,24.93
2012-01-28,0.40,26.06
2012-01-29,0.38,26.49
2012-01-30,0.38,24.76
2012-01-31,0.50,25.67
2012-02-01,0.63,26.77
2012-02-02,0.90,25.17
2012-02-03,0.22,25.20
2012-02-04,0.33,24.82
2012-02-05,0.66,24.86
2012-02-06,0.24,24.89
2012-02-07,0.40,24.99
2012-02-08,0.29,24.80
2012-02-09,0.61,25.75
2012-02-10,0.41,24.54
2012-02-11,0.10,25.08
2012-02-12,0.19,24.02
2012-02-13,0.62,24.27
2012-02-14,0.37,23.94
2012-02-15,0.81,22.93
2012-02-16,0.31,22.82
2012-02-17,0.32,22.42
2012-02-18,0.89,24.30
