data,v_vento,t_med
1999-03-01,2.76,25.56
1999-03-02,2.89,24.88
1999-03-03,2.09,26.16
1999-03-04,3.43,26.16
1999-03-05,2.78,25.63
1999-03-06,2.41,25.80
1999-03-07,3.14,25.99
1999-03-08,3.46,25.76
1999-03-09,3.00,23.31
1999-03-10,1.39,24.00
1999-03-11,1.94,23.38
1999-03-12,2.35,23.47
1999-03-13,3.40,23.65
1999-03-14,3.83,23.07
1999-03-15,4.03,23.79
1999-03-16,3.88,24.46
1999-03-17,4.09,25.38
1999-03-18,4.03,25.55
1999-03-19,2.95,26.20
1999-03-20,2.20,27.49
1999-03-21,2.27,26.98
1999-03-22,2.98,23.37
1999-03-23,2.01,22.93
1999-03-24,1.97,24.92
1999-03-25,1.80,25.48
1999-03-26,1.90,25.66
1999-03-27,1.86,26.20
1999-03-28,3.33,28.70
1999-03-29,4.03,25.80
1999-03-30,1.97,23.10
1999-03-31,1.63,23.73
1999-04-01,2.46,25.83
1999-04-02,3.15,27.81
1999-04-03,1.95,27.89
1999-04-04,2.27,27.48
1999-04-05,2.43,26.44
1999-04-06,2.15,26.53
1999-04-07,2.28,25.43
1999-04-08,1.98,24.12
1999-04-09,2.71,23.11
1999-04-10,3.00,22.40
1999-04-11,3.78,23.32
1999-04-12,2.67,23.33
1999-04-13,1.87,21.34
1999-04-14,2.59,22.78
1999-04-15,3.63,21.31
1999-04-16,3.33,16.80
1999-04-17,4.71,9.40
1999-04-18,2.78,10.98
1999-04-19,1.77,16.18
1999-04-20,1.45,19.17
1999-04-21,1.83,22.50
1999-04-22,1.82,23.32
1999-04-23,2.49,22.98
1999-04-24,2.45,22.72
1999-04-25,2.12,21.54
1999-04-26,3.07,21.85
1999-04-27,2.97,22.35
1999-04-28,2.97,21.58
1999-04-29,2.18,22.87
1999-04-30,1.76,23.77
1999-05-01,1.89,22.83
1999-05-02,2.66,23.11
1999-05-03,2.90,23.11
1999-05-04,2.82,24.57
1999-05-05,2.63,24.17
1999-05-06,3.05,19.47
1999-05-07,2.62,19.15
1999-05-08,2.66,17.47
1999-05-09,2.90,19.22
1999-05-10,4.11,19.96
1999-05-11,2.29,20.12
1999-05-12,1.88,19.95
1999-05-13,2.22,18.70
1999-05-14,3.81,16.81
1999-05-15,3.60,16.42
1999-05-16,4.16,18.95
1999-05-17,3.52,20.51
1999-05-18,2.09,21.18
1999-05-19,3.01,18.64
1999-05-20,3.38,11.26
1999-05-21,2.41,12.56
1999-05-22,1.74,15.80
1999-05-23,2.49,17.31
1999-05-24,1.45,17.84
1999-05-25,2.50,18.96
1999-05-26,4.62,21.17
1999-05-27,2.20,21.43
1999-05-28,3.25,22.59
1999-05-29,3.66,20.26
1999-05-30,4.18,12.07
1999-05-31,2.44,11.55
1999-06-01,2.43,14.97
1999-06-02,2.06,17.54
1999-06-03,1.88,18.88
1999-06-04,1.85,18.85
1999-06-05,1.85,18.00
1999-06-06,1.90,15.74
1999-06-07,2.75,15.54
1999-06-08,3.53,17.18
1999-06-09,3.39,19.87
1999-06-10,2.90,15.49
1999-06-11,1.83,13.50
1999-06-12,3.08,14.20
1999-06-13,3.39,15.35
1999-06-14,2.71,16.00
1999-06-15,2.29,15.64
1999-06-16,2.04,16.67
1999-06-17,2.94,19.90
1999-06-18,4.03,17.45
1999-06-19,1.83,14.93
1999-06-20,1.63,15.03
1999-06-21,1.95,14.75
1999-06-22,1.69,16.48
1999-06-23,2.25,17.85
1999-06-24,3.30,21.26
1999-06-25,1.53,19.09
1999-06-26,2.79,21.35
1999-06-27,3.14,20.38
1999-06-28,3.77,22.76
1999-06-29,2.73,18.25
1999-06-30,2.08,13.93
1999-07-01,2.45,17.01
1999-07-02,4.62,20.19
1999-07-03,3.55,22.32
1999-07-04,2.05,17.36
1999-07-05,2.23,14.37
1999-07-06,1.39,13.67
1999-07-07,1.22,15.88
1999-07-08,1.97,15.82
1999-07-09,1.73,16.20
1999-07-10,2.35,16.91
1999-07-11,3.58,18.10
1999-07-12,3.40,18.51
1999-07-13,3.67,18.00
1999-07-14,3.38,19.77
1999-07-15,2.87,21.93
1999-07-16,2.79,22.96
1999-07-17,2.05,20.32
1999-07-18,1.90,20.52
