data,v_vento,t_med
2007-06-12,1.70,20.93
2007-06-13,0.96,20.71
2007-06-14,0.83,20.74
2007-06-15,0.91,22.15
2007-06-16,1.63,20.45
2007-06-17,1.11,21.13
2007-06-18,1.22,21.76
2007-06-19,2.26,20.25
2007-06-20,1.48,20.60
2007-06-21,2.34,21.76
2007-06-22,1.96,22.25
2007-06-23,0.90,21.25
2007-06-24,0.45,19.73
2007-06-25,2.05,18.67
2007-06-26,1.77,20.61
2007-06-27,1.42,21.76
2007-06-28,0.94,21.11
2007-06-29,1.12,21.06
2007-06-30,1.16,20.82
2007-07-01,1.51,20.22
2007-07-02,1.41,20.29
2007-07-03,1.58,20.73
2007-07-04,0.71,20.62
2007-07-05,0.85,21.35
2007-07-06,1.18,21.93
2007-07-07,1.26,21.32
2007-07-08,0.65,20.70
2007-07-09,1.17,21.14
2007-07-10,0.52,21.55
2007-07-11,0.87,20.50
2007-07-12,1.11,21.07
2007-07-13,0.93,24.16
2007-07-14,0.52,21.33
2007-07-15,0.73,21.61
2007-07-16,0.52,21.85
2007-07-17,0.53,22.17
2007-07-18,1.10,21.07
2007-07-19,1.12,20.88
2007-07-20,1.26,20.88
2007-07-21,0.89,24.71
2007-07-22,0.80,24.70
2007-07-23,0.77,22.55
2007-07-24,0.85,24.02
2007-07-25,1.26,21.35
2007-07-26,2.00,17.75
2007-07-27,1.39,20.23
2007-07-28,2.31,22.65
2007-07-29,2.35,23.12
2007-07-30,2.08,22.16
2007-07-31,1.90,21.70
2007-08-01,2.37,20.46
2007-08-02,2.00,19.97
2007-08-03,1.47,20.73
2007-08-04,1.00,21.35
2007-08-05,1.48,22.10
2007-08-06,2.09,23.20
2007-08-07,1.30,23.62
2007-08-08,2.22,22.95
2007-08-09,3.52,23.74
2007-08-10,3.08,23.44
2007-08-11,2.98,22.09
2007-08-12,3.14,21.57
2007-08-13,4.43,24.38
2007-08-14,3.80,22.38
2007-08-15,3.47,22.04
2007-08-16,2.94,21.43
2007-08-17,2.88,21.68
2007-08-18,2.11,21.92
2007-08-19,1.23,22.45
2007-08-20,1.10,22.30
2007-08-21,2.22,22.95
2007-08-22,2.42,23.30
2007-08-23,2.89,24.53
2007-08-24,2.69,24.61
2007-08-25,0.61,23.04
2007-08-26,0.74,23.36
2007-08-27,1.05,25.57
2007-08-28,1.10,24.85
2007-08-29,2.33,25.88
2007-08-30,3.85,24.77
2007-08-31,3.24,21.76
2007-09-01,1.85,23.60
2007-09-02,2.18,24.40
2007-09-03,3.07,25.05
2007-09-04,3.60,25.10
2007-09-05,3.62,24.93
2007-09-06,3.28,24.47
2007-09-07,2.09,24.21
2007-09-08,2.83,24.67
2007-09-09,2.71,24.00
2007-09-10,2.26,24.92
2007-09-11,1.56,25.14
2007-09-12,2.12,26.02
2007-09-13,2.42,26.62
2007-09-14,1.62,26.40
2007-09-15,1.43,26.77
2007-09-16,1.07,25.98
2007-09-17,1.50,27.52
2007-09-18,1.79,28.36
2007-09-19,1.65,27.45
2007-09-20,1.33,27.30
2007-09-21,1.75,28.27
2007-09-22,1.26,26.90
2007-09-23,0.80,27.42
2007-09-24,1.48,26.01
2007-09-25,1.69,24.99
2007-09-26,2.72,27.87
2007-09-27,2.35,27.56
2007-09-28,1.76,27.30
2007-09-29,2.07,26.97
2007-09-30,2.52,28.43
2007-10-01,2.33,26.03
2007-10-02,1.99,25.40
2007-10-03,1.55,25.75
2007-10-04,1.23,27.10
2007-10-05,1.23,28.67
2007-10-06,0.75,28.34
2007-10-07,1.62,27.38
2007-10-08,2.56,27.57
2007-10-09,3.63,27.83
2007-10-10,2.04,26.99
2007-10-11,1.48,27.34
2007-10-12,0.92,28.28
2007-10-13,0.93,25.86
2007-10-14,0.94,24.22
2007-10-15,0.86,26.93
