data,v_vento,t_med
2011-11-28,7.10,23.20
2011-11-29,4.40,22.90
2011-11-30,,
2011-12-01,,
2011-12-02,9.23,25.27
2011-12-03,,
2011-12-04,,
2011-12-05,,
2011-12-06,3.85,26.50
2011-12-07,,
2011-12-08,5.60,24.80
2011-12-09,,
2011-12-10,,
2011-12-11,,
2011-12-12,,
2011-12-13,,
2011-12-14,,
2011-12-15,7.97,26.02
2011-12-16,9.64,25.76
2011-12-17,8.11,25.48
2011-12-18,7.12,25.45
2011-12-19,7.31,25.19
2011-12-20,6.16,25.38
2011-12-21,4.78,25.21
2011-12-22,6.09,24.64
2011-12-23,4.80,25.43
2011-12-24,4.17,25.40
2011-12-25,4.14,25.52
2011-12-26,4.40,25.64
2011-12-27,5.46,25.21
2011-12-28,6.95,25.52
2011-12-29,8.60,25.66
2011-12-30,5.81,24.99
2011-12-31,5.94,25.83
2012-01-01,8.84,25.97
2012-01-02,10.38,25.98
2012-01-03,8.90,25.75
2012-01-04,6.38,25.61
2012-01-05,4.53,25.65
2012-01-06,5.41,26.22
2012-01-07,5.78,25.96
2012-01-08,5.53,26.09
2012-01-09,5.40,26.66
2012-01-10,5.77,26.39
2012-01-11,4.94,26.56
2012-01-12,4.48,26.23
2012-01-13,5.14,26.27
2012-01-14,5.46,26.48
2012-01-15,5.59,26.60
2012-01-16,4.78,26.45
2012-01-17,5.18,26.17
2012-01-18,4.37,26.20
2012-01-19,5.35,26.24
2012-01-20,4.56,26.35
2012-01-21,5.55,26.40
2012-01-22,4.48,26.11
2012-01-23,5.22,25.88
2012-01-24,5.05,25.68
2012-01-25,5.47,26.38
2012-01-26,4.78,26.23
2012-01-27,6.74,26.45
2012-01-28,6.20,26.51
2012-01-29,6.75,26.22
2012-01-30,6.70,26.41
2012-01-31,6.40,26.13
2012-02-01,5.47,26.42
2012-02-02,3.75,25.39
2012-02-03,4.35,26.37
2012-02-04,3.94,26.63
2012-02-05,4.00,26.66
2012-02-06,3.34,26.06
2012-02-07,5.68,26.29
2012-02-08,6.68,26.12
2012-02-09,6.25,25.93
2012-02-10,5.30,26.25
2012-02-11,5.69,26.36
2012-02-12,5.19,26.47
2012-02-13,4.74,26.29
2012-02-14,4.06,26.57
2012-02-15,5.81,26.88
2012-02-16,5.15,26.50
2012-02-17,4.99,26.28
2012-02-18,4.64,26.83
2012-02-19,4.15,27.04
2012-02-20,4.52,26.36
2012-02-21,5.81,26.41
2012-02-22,5.17,26.57
2012-02-23,5.01,26.49
2012-02-24,5.37,26.35
2012-02-25,5.69,26.60
2012-02-26,4.30,26.56
2012-02-27,5.93,26.60
2012-02-28,5.03,26.55
2012-02-29,4.15,26.74
2012-03-01,5.46,26.74
2012-03-02,4.82,26.68
2012-03-03,4.37,27.05
2012-03-04,4.61,27.06
2012-03-05,4.82,27.21
2012-03-06,4.55,27.07
2012-03-07,3.95,26.73
2012-03-08,3.14,26.66
2012-03-09,2.73,27.06
2012-03-10,3.38,27.52
2012-03-11,3.97,27.20
2012-03-12,5.09,27.13
2012-03-13,5.40,26.78
2012-03-14,6.92,26.54
2012-03-15,6.91,26.75
2012-03-16,6.49,26.50
2012-03-17,5.25,26.12
2012-03-18,3.93,24.98
2012-03-19,5.69,25.35
2012-03-20,4.30,25.70
2012-03-21,4.95,26.68
2012-03-22,7.63,26.49
2012-03-23,8.37,26.49
2012-03-24,8.81,26.34
2012-03-25,5.53,26.37
2012-03-26,4.01,26.70
2012-03-27,3.69,26.73
2012-03-28,4.96,26.47
2012-03-29,4.85,26.97
2012-03-30,3.60,27.21
2012-03-31,3.26,26.03
2012-04-01,2.86,25.92
2012-04-02,4.29,26.98
2012-04-03,3.88,26.95
2012-04-04,3.92,26.93
2012-04-05,5.56,26.71
2012-04-06,6.70,26.59
2012-04-07,5.09,26.52
2012-04-08,3.90,26.39
2012-04-09,4.11,26.96
2012-04-10,3.84,26.77
2012-04-11,3.92,26.70
2012-04-12,4.14,26.65
2012-04-13,2.99,26.64
2012-04-14,6.34,26.76
2012-04-15,6.52,26.56
2012-04-16,5.56,26.87
2012-04-17,6.41,26.10
2012-04-18,4.84,26.79
2012-04-19,3.94,26.62
2012-04-20,3.51,26.14
2012-04-21,5.60,26.11
2012-04-22,9.10,26.68
2012-04-23,6.53,26.83
2012-04-24,2.65,25.79
2012-04-25,1.24,26.77
2012-04-26,6.34,26.52
2012-04-27,9.80,26.45
2012-04-28,5.17,26.60
2012-04-29,5.65,26.33
2012-04-30,6.59,26.39
2012-05-01,6.84,26.53
2012-05-02,4.46,25.07
2012-05-03,5.28,24.08
2012-05-04,3.45,25.88
2012-05-05,3.94,25.69
2012-05-06,3.24,24.92
2012-05-07,5.83,24.83
2012-05-08,6.77,25.91
2012-05-09,5.47,25.01
2012-05-10,2.65,25.48
2012-05-11,2.61,26.04
2012-05-12,7.04,26.10
2012-05-13,8.99,26.30
2012-05-14,4.36,26.47
2012-05-15,5.48,24.94
2012-05-16,11.28,23.73
2012-05-17,11.71,23.76
2012-05-18,7.96,23.73
2012-05-19,5.54,24.12
2012-05-20,6.91,23.98
