data,v_vento,t_med
2007-07-03,1.63,23.44
2007-07-04,1.74,21.14
2007-07-05,2.60,22.42
2007-07-06,2.26,22.02
2007-07-07,2.60,22.21
2007-07-08,1.62,22.79
2007-07-09,1.94,22.95
2007-07-10,1.73,23.27
2007-07-11,2.08,18.42
2007-07-12,2.28,19.27
2007-07-13,1.96,24.12
2007-07-14,1.45,23.13
2007-07-15,1.44,24.46
2007-07-16,1.97,24.72
2007-07-17,2.32,22.62
2007-07-18,2.46,20.84
2007-07-19,1.41,18.39
2007-07-20,1.35,20.68
2007-07-21,2.53,24.46
2007-07-22,4.98,25.55
2007-07-23,4.59,24.63
2007-07-24,2.81,22.85
2007-07-25,3.09,18.47
2007-07-26,2.35,12.79
2007-07-27,1.36,13.35
2007-07-28,1.89,17.52
2007-07-29,1.71,17.76
2007-07-30,2.15,20.31
2007-07-31,2.44,21.10
2007-08-01,2.58,21.21
2007-08-02,2.22,21.19
2007-08-03,1.79,21.25
2007-08-04,1.59,22.98
2007-08-05,2.20,22.45
2007-08-06,2.38,23.50
2007-08-07,2.31,24.25
2007-08-08,2.23,23.30
2007-08-09,3.56,22.54
2007-08-10,2.86,22.28
2007-08-11,2.80,22.49
2007-08-12,3.14,21.91
2007-08-13,3.62,22.54
2007-08-14,3.97,21.49
2007-08-15,4.22,21.00
2007-08-16,2.30,21.16
2007-08-17,2.19,21.23
2007-08-18,1.82,22.30
2007-08-19,1.52,23.12
2007-08-20,1.95,22.34
2007-08-21,2.23,20.99
2007-08-22,1.82,24.18
2007-08-23,1.93,23.41
2007-08-24,2.12,23.14
2007-08-25,2.06,24.93
2007-08-26,2.67,26.92
2007-08-27,1.67,22.57
2007-08-28,1.94,20.13
2007-08-29,1.88,22.81
2007-08-30,3.05,23.63
2007-08-31,4.15,22.72
2007-09-01,2.35,23.54
2007-09-02,1.91,24.37
2007-09-03,3.16,25.14
2007-09-04,3.73,24.46
2007-09-05,3.66,23.92
2007-09-06,2.48,23.90
2007-09-07,2.19,24.67
2007-09-08,2.70,24.50
2007-09-09,2.45,24.71
2007-09-10,2.26,24.29
2007-09-11,2.33,24.66
2007-09-12,2.45,26.01
2007-09-13,3.07,25.72
2007-09-14,3.00,26.10
2007-09-15,2.20,27.96
2007-09-16,1.82,27.30
2007-09-17,2.34,28.93
2007-09-18,3.57,28.60
2007-09-19,3.71,26.47
2007-09-20,2.71,26.65
2007-09-21,2.34,28.35
2007-09-22,2.96,28.86
2007-09-23,2.45,28.86
2007-09-24,2.93,25.02
2007-09-25,1.71,21.39
2007-09-26,2.24,25.00
2007-09-27,2.35,26.35
2007-09-28,2.67,27.33
2007-09-29,2.47,27.29
2007-09-30,2.42,26.63
2007-10-01,3.23,24.65
2007-10-02,2.32,24.27
2007-10-03,1.88,26.66
2007-10-04,2.16,28.12
2007-10-05,3.45,28.39
2007-10-06,3.27,24.78
2007-10-07,2.03,23.23
2007-10-08,2.55,26.75
2007-10-09,3.55,27.29
2007-10-10,2.46,26.38
2007-10-11,2.20,27.43
2007-10-12,2.52,25.42
2007-10-13,1.46,23.33
2007-10-14,2.09,25.47
2007-10-15,1.62,26.31
2007-10-16,2.07,27.42
2007-10-17,1.75,27.06
2007-10-18,2.72,24.96
2007-10-19,2.62,23.45
2007-10-20,2.00,24.28
2007-10-21,2.58,23.77
2007-10-22,1.81,22.27
2007-10-23,2.34,23.53
2007-10-24,2.58,22.46
2007-10-25,1.89,20.12
2007-10-26,2.28,22.91
2007-10-27,1.39,25.67
2007-10-28,1.78,28.15
2007-10-29,2.09,28.70
2007-10-30,2.51,24.31
2007-10-31,2.69,24.60
2007-11-01,3.69,24.85
2007-11-02,3.29,25.28
2007-11-03,2.61,24.98
2007-11-04,1.94,24.49
2007-11-05,1.46,21.87
2007-11-06,2.29,23.20
2007-11-07,2.08,23.10
2007-11-08,2.26,22.58
2007-11-09,1.87,23.58
2007-11-10,2.47,22.46
2007-11-11,3.60,22.54
2007-11-12,1.44,22.72
2007-11-13,4.09,23.28
2007-11-14,2.69,24.67
2007-11-15,1.87,21.09
2007-11-16,4.40,22.75
2007-11-17,3.16,24.59
2007-11-18,2.10,26.22
2007-11-19,3.19,26.19
2007-11-20,2.32,23.32
2007-11-21,1.69,24.32
2007-11-22,1.84,26.10
2007-11-23,2.18,24.57
2007-11-24,3.96,23.68
2007-11-25,1.92,22.40
2007-11-26,2.58,24.39
2007-11-27,2.56,24.56
2007-11-28,2.15,25.90
2007-11-29,2.06,25.75
2007-11-30,1.83,25.77
2007-12-01,2.47,25.64
2007-12-02,3.15,25.15
2007-12-03,2.39,24.77
2007-12-04,2.15,22.27
2007-12-05,3.33,23.30
2007-12-06,3.62,24.43
2007-12-07,2.50,23.01
2007-12-08,2.32,23.89
2007-12-09,2.07,23.39
2007-12-10,3.32,22.45
2007-12-11,3.92,22.40
2007-12-12,1.74,22.98
2007-12-13,1.65,23.76
2007-12-14,2.23,22.20
2007-12-15,3.28,22.12
2007-12-16,1.98,23.39
2007-12-17,1.74,24.97
2007-12-18,1.77,23.52
2007-12-19,2.33,21.44
2007-12-20,3.02,22.47
2007-12-21,2.53,21.70
2007-12-22,2.58,22.87
2007-12-23,2.31,23.57
2007-12-24,2.13,22.25
2007-12-25,2.68,22.28
2007-12-26,2.28,22.95
2007-12-27,1.81,23.58
2007-12-28,1.87,23.90
2007-12-29,2.51,25.46
2007-12-30,2.23,23.52
2007-12-31,2.47,23.35
2008-01-01,2.50,24.02
2008-01-02,1.85,24.61
2008-01-03,2.59,21.60
2008-01-04,1.45,23.46
2008-01-05,2.05,24.20
2008-01-06,2.51,24.15
2008-01-07,2.81,22.62
2008-01-08,2.80,23.08
2008-01-09,2.68,22.15
2008-01-10,2.74,22.51
2008-01-11,2.80,22.91
2008-01-12,2.41,23.73
2008-01-13,1.28,22.28
2008-01-14,2.65,22.49
2008-01-15,3.35,21.00
2008-01-16,3.38,22.00
2008-01-17,3.81,21.43
2008-01-18,2.60,23.23
2008-01-19,3.49,23.42
2008-01-20,2.10,21.85
2008-01-21,1.69,21.35
2008-01-22,2.93,21.50
2008-01-23,2.65,21.83
2008-01-24,2.42,22.67
2008-01-25,1.25,22.70
2008-01-26,1.40,21.80
2008-01-27,2.47,22.31
2008-01-28,3.14,21.48
2008-01-29,2.84,22.32
2008-01-30,3.26,21.92
2008-01-31,2.66,22.99
2008-02-01,1.58,24.31
2008-02-02,2.20,21.63
2008-02-03,2.26,22.24
2008-02-04,2.80,21.94
2008-02-05,1.94,20.56
2008-02-06,2.65,20.72
2008-02-07,3.15,21.65
2008-02-08,1.42,22.74
2008-02-09,1.80,23.47
2008-02-10,2.16,22.67
2008-02-11,1.65,23.46
2008-02-12,1.83,24.40
2008-02-13,2.42,23.18
2008-02-14,1.90,24.69
2008-02-15,1.73,22.28
2008-02-16,3.31,22.14
2008-02-17,1.90,22.77
2008-02-18,1.93,22.18
2008-02-19,1.73,22.40
2008-02-20,1.82,23.25
2008-02-21,2.17,22.37
2008-02-22,2.55,24.24
2008-02-23,1.10,22.49
2008-02-24,2.56,21.71
2008-02-25,1.25,23.65
2008-02-26,3.19,22.25
2008-02-27,2.20,23.15
2008-02-28,1.85,22.64
2008-02-29,2.12,22.88
2008-03-01,2.89,23.57
2008-03-02,1.92,24.23
