data,v_vento,t_med
2007-07-23,1.33,22.25
2007-07-24,0.90,22.93
2007-07-25,1.58,22.95
2007-07-26,1.30,22.85
2007-07-27,2.73,23.46
2007-07-28,2.01,20.92
2007-07-29,1.55,18.70
2007-07-30,1.89,18.52
2007-07-31,2.36,17.88
2007-08-01,2.37,18.42
2007-08-02,2.39,19.21
2007-08-03,2.23,20.73
2007-08-04,2.12,21.94
2007-08-05,1.68,21.40
2007-08-06,3.10,23.27
2007-08-07,2.60,22.74
2007-08-08,2.64,21.73
2007-08-09,3.90,23.51
2007-08-10,3.41,21.73
2007-08-11,2.20,20.51
2007-08-12,3.66,22.87
2007-08-13,4.54,22.44
2007-08-14,3.74,21.35
2007-08-15,4.25,21.50
2007-08-16,3.23,20.15
2007-08-17,2.46,21.03
2007-08-18,3.74,22.26
2007-08-19,2.46,21.26
2007-08-20,1.29,20.77
2007-08-21,1.29,21.81
2007-08-22,3.27,23.67
2007-08-23,2.67,22.01
2007-08-24,2.20,21.78
2007-08-25,0.99,20.88
2007-08-26,0.96,22.35
2007-08-27,1.30,23.92
2007-08-28,2.17,25.16
2007-08-29,5.81,26.10
2007-08-30,4.55,23.23
2007-08-31,4.05,23.07
2007-09-01,3.08,23.61
2007-09-02,3.50,25.15
2007-09-03,3.67,25.66
2007-09-04,4.29,24.65
2007-09-05,4.67,23.65
2007-09-06,3.79,24.06
2007-09-07,2.35,23.98
2007-09-08,2.80,22.90
2007-09-09,2.67,22.77
2007-09-10,3.24,23.72
2007-09-11,4.31,24.45
2007-09-12,4.07,23.91
2007-09-13,5.56,24.58
2007-09-14,2.61,23.89
2007-09-15,1.79,24.17
2007-09-16,0.96,23.99
2007-09-17,1.10,25.70
2007-09-18,3.67,26.81
2007-09-19,3.27,25.97
2007-09-20,2.65,25.83
2007-09-21,2.20,25.63
2007-09-22,2.01,25.05
2007-09-23,1.55,25.71
2007-09-24,1.32,26.72
2007-09-25,4.04,26.31
2007-09-26,4.97,24.67
2007-09-27,4.18,24.59
2007-09-28,2.60,25.28
2007-09-29,1.65,24.53
2007-09-30,3.45,25.98
2007-10-01,3.85,24.75
2007-10-02,4.33,23.90
2007-10-03,2.45,23.93
2007-10-04,3.03,25.85
2007-10-05,2.89,25.96
2007-10-06,3.06,27.02
2007-10-07,3.26,27.54
2007-10-08,3.50,26.85
2007-10-09,4.24,25.63
2007-10-10,2.74,25.00
2007-10-11,2.50,25.73
2007-10-12,2.00,27.17
2007-10-13,2.54,28.83
2007-10-14,2.12,28.37
2007-10-15,2.75,27.67
2007-10-16,2.46,27.80
2007-10-17,1.20,28.03
2007-10-18,1.33,28.44
2007-10-19,2.18,28.50
2007-10-20,1.76,28.25
2007-10-21,1.35,26.14
2007-10-22,2.03,27.49
2007-10-23,1.86,27.38
2007-10-24,3.16,28.87
2007-10-25,3.01,28.91
2007-10-26,1.94,27.55
2007-10-27,1.35,28.80
2007-10-28,1.06,30.21
2007-10-29,1.93,31.50
2007-10-30,1.82,32.28
2007-10-31,1.33,30.39
2007-11-01,1.69,29.97
2007-11-02,1.96,28.31
2007-11-03,1.37,29.15
2007-11-04,1.90,25.81
2007-11-05,2.46,26.57
2007-11-06,3.45,27.35
2007-11-07,1.92,26.86
2007-11-08,2.60,28.17
2007-11-09,1.77,27.36
2007-11-10,1.76,28.17
2007-11-11,2.03,28.93
2007-11-12,1.88,30.33
2007-11-13,3.28,29.33
2007-11-14,3.00,28.53
2007-11-15,1.11,26.08
2007-11-16,3.89,29.71
2007-11-17,5.29,28.90
2007-11-18,4.17,28.08
2007-11-19,2.29,30.56
2007-11-20,1.34,27.75
2007-11-21,2.32,27.27
2007-11-22,3.43,25.28
2007-11-23,1.55,24.30
2007-11-24,1.62,26.17
2007-11-25,1.47,24.50
2007-11-26,1.32,23.81
2007-11-27,1.90,24.12
2007-11-28,1.70,25.38
2007-11-29,2.08,23.75
2007-11-30,2.24,24.10
2007-12-01,1.87,24.79
2007-12-02,1.16,25.79
2007-12-03,1.38,27.90
2007-12-04,1.77,26.49
2007-12-05,1.38,25.87
2007-12-06,1.44,27.88
2007-12-07,1.20,28.96
2007-12-08,2.27,25.31
2007-12-09,1.28,25.24
2007-12-10,2.35,23.00
2007-12-11,0.94,22.98
2007-12-12,1.00,26.09
2007-12-13,1.44,27.56
2007-12-14,1.51,22.74
2007-12-15,1.04,24.06
2007-12-16,1.36,24.30
2007-12-17,1.42,25.93
2007-12-18,2.45,27.40
2007-12-19,2.91,25.57
2007-12-20,1.25,25.11
2007-12-21,0.82,22.38
2007-12-22,0.70,21.82
2007-12-23,1.56,23.21
2007-12-24,1.57,24.12
2007-12-25,2.31,24.99
2007-12-26,2.06,24.75
2007-12-27,1.62,24.62
2007-12-28,2.43,26.56
2007-12-29,1.95,25.85
2007-12-30,2.12,26.49
2007-12-31,1.33,26.68
2008-01-01,1.41,27.45
2008-01-02,1.67,26.65
2008-01-03,2.13,26.89
2008-01-04,1.60,26.26
2008-01-05,1.37,26.52
2008-01-06,1.69,26.23
2008-01-07,1.25,23.99
2008-01-08,1.65,23.35
2008-01-09,0.85,22.50
2008-01-10,1.65,23.58
2008-01-11,1.24,25.06
2008-01-12,1.23,26.20
2008-01-13,1.54,26.21
2008-01-14,2.60,25.55
2008-01-15,2.74,25.15
2008-01-16,3.09,26.33
2008-01-17,1.50,25.82
2008-01-18,1.55,25.82
2008-01-19,1.52,26.15
2008-01-20,1.24,25.89
2008-01-21,1.10,24.90
2008-01-22,1.17,23.43
2008-01-23,1.23,24.23
2008-01-24,1.36,24.69
2008-01-25,1.11,24.82
2008-01-26,1.38,23.56
2008-01-27,0.57,21.41
2008-01-28,0.90,22.86
2008-01-29,1.32,23.70
2008-01-30,1.19,22.97
2008-01-31,2.06,23.07
2008-02-01,1.23,25.38
2008-02-02,1.76,24.51
2008-02-03,1.73,24.64
2008-02-04,0.84,23.66
2008-02-05,0.98,23.02
2008-02-06,1.25,23.53
2008-02-07,1.04,24.70
2008-02-08,1.08,25.15
2008-02-09,0.95,25.50
2008-02-10,0.87,25.41
2008-02-11,0.80,25.47
2008-02-12,1.35,25.99
2008-02-13,1.11,25.57
2008-02-14,1.69,26.43
2008-02-15,2.00,25.80
2008-02-16,1.36,25.07
2008-02-17,2.23,25.95
2008-02-18,1.00,25.37
2008-02-19,1.45,22.73
2008-02-20,0.80,25.08
2008-02-21,1.33,24.12
2008-02-22,0.63,23.91
2008-02-23,1.03,25.76
2008-02-24,1.31,23.61
2008-02-25,0.85,24.25
2008-02-26,1.20,23.38
2008-02-27,1.41,24.66
2008-02-28,1.82,25.30
2008-02-29,1.29,23.34
2008-03-01,1.67,22.14
2008-03-02,1.66,22.93
2008-03-03,1.23,22.79
2008-03-04,1.11,23.23
2008-03-05,0.88,24.07
2008-03-06,0.97,25.14
2008-03-07,1.03,24.29
2008-03-08,1.25,23.70
2008-03-09,1.21,24.12
2008-03-10,0.97,23.79
2008-03-11,1.00,23.58
2008-03-12,0.99,25.03
2008-03-13,1.00,24.58
2008-03-14,0.79,24.11
2008-03-15,1.84,24.41
2008-03-16,0.90,23.86
2008-03-17,1.58,24.52
2008-03-18,2.09,24.61
2008-03-19,1.73,24.42
2008-03-20,1.97,24.27
2008-03-21,1.49,23.99
2008-03-22,1.97,24.70
2008-03-23,0.96,24.99
2008-03-24,1.10,24.50
2008-03-25,1.35,24.32
2008-03-26,1.39,22.84
2008-03-27,0.67,23.52
2008-03-28,1.13,23.69
2008-03-29,0.89,23.89
2008-03-30,0.85,23.58
2008-03-31,1.70,24.02
2008-04-01,1.36,23.83
2008-04-02,0.85,23.28
2008-04-03,0.78,23.18
2008-04-04,0.81,22.34
2008-04-05,0.93,22.80
2008-04-06,0.93,24.14
2008-04-07,1.19,23.22
2008-04-08,0.66,24.56
2008-04-09,0.62,21.97
2008-04-10,,
2008-04-11,,
2008-04-12,,
2008-04-13,,
2008-04-14,,
2008-04-15,,
2008-04-16,,
2008-04-17,,
2008-04-18,1.09,27.69
2008-04-19,1.07,24.72
2008-04-20,1.13,24.33
2008-04-21,1.36,24.15
2008-04-22,0.73,24.03
2008-04-23,1.12,23.58
2008-04-24,0.55,23.75
2008-04-25,0.88,24.77
2008-04-26,0.57,23.80
2008-04-27,0.75,24.19
2008-04-28,0.57,24.23
2008-04-29,0.62,23.90
2008-04-30,0.60,24.23
2008-05-01,2.19,23.91
2008-05-02,1.93,23.11
2008-05-03,0.81,22.79
2008-05-04,1.29,23.33
2008-05-05,0.86,23.75
2008-05-06,1.00,22.59
2008-05-07,1.56,21.30
2008-05-08,0.87,18.00
2008-05-09,0.87,19.33
2008-05-10,0.85,21.45
2008-05-11,1.30,21.59
2008-05-12,1.79,20.65
2008-05-13,1.10,19.58
2008-05-14,1.31,19.32
2008-05-15,0.92,20.31
2008-05-16,0.94,20.57
