data,v_vento,t_med
2011-12-15,1.15,28.26
2011-12-16,1.26,27.25
2011-12-17,0.93,25.81
2011-12-18,1.07,25.33
2011-12-19,1.72,27.10
2011-12-20,0.65,25.87
2011-12-21,0.99,27.34
2011-12-22,0.63,28.23
2011-12-23,1.68,26.13
2011-12-24,1.30,26.62
2011-12-25,1.45,26.14
2011-12-26,0.89,25.05
2011-12-27,1.63,26.33
2011-12-28,1.44,27.40
2011-12-29,0.98,26.88
2011-12-30,1.23,25.40
2011-12-31,1.26,26.46
2012-01-01,1.38,27.53
2012-01-02,1.02,25.34
2012-01-03,1.48,25.10
2012-01-04,1.17,25.33
2012-01-05,1.68,26.33
2012-01-06,1.30,23.57
2012-01-07,1.56,26.26
2012-01-08,1.18,27.06
2012-01-09,1.53,26.48
2012-01-10,1.40,26.62
2012-01-11,2.07,26.19
2012-01-12,1.48,26.90
2012-01-13,1.74,26.96
2012-01-14,1.79,25.19
2012-01-15,1.08,25.27
2012-01-16,0.70,25.51
2012-01-17,1.35,25.12
2012-01-18,1.46,25.33
2012-01-19,1.58,25.84
2012-01-20,1.55,26.43
2012-01-21,0.67,25.09
2012-01-22,1.33,26.18
2012-01-23,1.86,25.57
2012-01-24,2.20,26.83
2012-01-25,1.40,26.44
2012-01-26,1.65,25.33
2012-01-27,1.18,25.67
2012-01-28,1.13,25.89
2012-01-29,1.08,24.93
2012-01-30,1.23,25.23
2012-01-31,1.25,25.97
2012-02-01,2.01,26.34
2012-02-02,1.62,26.40
2012-02-03,1.17,24.31
2012-02-04,1.21,26.16
2012-02-05,1.65,27.45
2012-02-06,1.14,26.76
2012-02-07,1.34,25.52
2012-02-08,1.33,26.85
2012-02-09,1.50,27.17
2012-02-10,2.61,26.24
2012-02-11,1.14,25.82
2012-02-12,1.30,26.73
2012-02-13,1.63,25.25
2012-02-14,1.81,26.03
2012-02-15,1.98,24.60
2012-02-16,1.80,24.62
2012-02-17,1.66,25.50
2012-02-18,1.84,26.36
2012-02-19,1.38,26.74
2012-02-20,0.56,26.38
2012-02-21,1.81,24.50
2012-02-22,1.44,24.80
2012-02-23,1.09,25.57
2012-02-24,0.93,25.39
2012-02-25,0.89,25.77
2012-02-26,1.24,24.99
2012-02-27,0.80,24.65
2012-02-28,1.31,25.05
2012-02-29,1.09,24.63
2012-03-01,1.11,25.17
2012-03-02,0.95,25.71
2012-03-03,0.84,25.09
2012-03-04,1.29,26.15
2012-03-05,1.37,25.40
2012-03-06,1.16,25.75
2012-03-07,1.12,25.45
2012-03-08,1.20,24.68
2012-03-09,1.17,24.53
2012-03-10,0.75,25.58
2012-03-11,1.13,26.89
2012-03-12,0.89,25.85
2012-03-13,0.80,27.62
2012-03-14,0.53,26.00
2012-03-15,0.90,25.01
2012-03-16,1.01,25.96
2012-03-17,0.75,26.88
2012-03-18,1.44,25.27
2012-03-19,1.23,25.95
2012-03-20,1.59,26.25
2012-03-21,1.19,26.56
2012-03-22,0.94,25.15
2012-03-23,1.05,26.95
2012-03-24,1.28,25.40
2012-03-25,1.45,26.93
2012-03-26,1.37,26.63
2012-03-27,1.05,26.18
2012-03-28,1.16,26.17
2012-03-29,1.23,26.30
2012-03-30,1.13,26.76
2012-03-31,1.39,26.43
2012-04-01,0.80,26.48
2012-04-02,0.70,27.58
2012-04-03,1.03,26.61
2012-04-04,1.23,26.15
2012-04-05,1.48,26.70
2012-04-06,0.80,27.07
2012-04-07,1.69,24.90
2012-04-08,0.47,25.05
2012-04-09,1.12,26.05
2012-04-10,1.27,27.13
2012-04-11,1.29,27.36
2012-04-12,0.93,24.70
2012-04-13,0.73,25.77
2012-04-14,0.99,26.73
2012-04-15,0.92,26.56
2012-04-16,1.42,25.67
2012-04-17,0.79,27.56
2012-04-18,1.09,26.62
2012-04-19,0.70,26.21
2012-04-20,0.57,26.56
2012-04-21,1.07,26.96
2012-04-22,1.00,27.06
2012-04-23,1.04,26.66
2012-04-24,1.07,25.57
2012-04-25,0.70,26.67
2012-04-26,1.27,26.34
2012-04-27,0.37,26.35
2012-04-28,1.31,25.42
2012-04-29,0.80,26.22
2012-04-30,1.11,26.25
2012-05-01,1.42,25.79
2012-05-02,1.27,24.92
2012-05-03,0.85,26.07
2012-05-04,0.88,26.01
2012-05-05,1.09,26.84
2012-05-06,0.87,25.20
2012-05-07,0.72,26.23
2012-05-08,0.73,26.49
2012-05-09,0.62,26.64
2012-05-10,0.71,27.77
2012-05-11,1.23,28.05
2012-05-12,1.28,27.51
2012-05-13,1.10,26.16
2012-05-14,0.73,26.59
2012-05-15,0.48,26.72
2012-05-16,0.72,26.64
2012-05-17,0.62,26.75
2012-05-18,0.83,25.45
2012-05-19,0.94,26.60
2012-05-20,0.93,25.45
2012-05-21,0.80,26.12
2012-05-22,0.83,26.29
2012-05-23,1.01,27.00
2012-05-24,1.09,25.83
2012-05-25,0.72,26.03
2012-05-26,0.90,26.73
2012-05-27,1.30,27.67
2012-05-28,1.08,27.23
2012-05-29,1.00,26.55
2012-05-30,0.97,24.93
2012-05-31,0.93,26.77
2012-06-01,0.98,27.84
2012-06-02,0.95,27.42
2012-06-03,1.25,26.70
2012-06-04,1.00,26.42
2012-06-05,1.79,27.49
2012-06-06,1.36,27.89
2012-06-07,1.26,27.45
2012-06-08,2.08,24.06
2012-06-09,1.14,24.27
2012-06-10,0.86,25.22
2012-06-11,0.44,25.54
2012-06-12,0.94,27.12
2012-06-13,0.57,27.18
2012-06-14,1.17,26.16
2012-06-15,0.75,26.84
2012-06-16,1.00,27.98
2012-06-17,0.99,26.73
2012-06-18,1.45,27.92
2012-06-19,2.05,27.92
2012-06-20,1.03,27.86
2012-06-21,0.85,28.24
2012-06-22,0.85,27.87
2012-06-23,2.48,26.40
2012-06-24,1.54,25.53
2012-06-25,0.77,26.18
2012-06-26,1.05,25.82
2012-06-27,0.96,25.30
2012-06-28,0.81,26.04
2012-06-29,0.81,26.02
2012-06-30,0.43,26.54
2012-07-01,0.53,26.70
2012-07-02,1.17,26.11
2012-07-03,0.79,27.37
2012-07-04,0.54,27.24
2012-07-05,1.12,27.17
2012-07-06,0.91,26.63
2012-07-07,0.66,26.89
2012-07-08,0.88,27.25
2012-07-09,1.47,24.32
2012-07-10,1.15,24.89
2012-07-11,0.97,26.71
2012-07-12,1.13,24.72
2012-07-13,0.28,24.44
2012-07-14,0.74,25.83
2012-07-15,1.27,25.52
2012-07-16,1.08,25.39
2012-07-17,1.18,25.75
2012-07-18,1.50,25.54
2012-07-19,1.52,25.66
2012-07-20,0.71,25.47
2012-07-21,0.70,26.61
2012-07-22,0.75,26.44
2012-07-23,0.55,25.83
2012-07-24,0.88,26.97
2012-07-25,0.63,27.62
2012-07-26,1.55,27.62
2012-07-27,1.09,27.90
2012-07-28,1.14,28.23
2012-07-29,0.73,27.88
2012-07-30,0.87,28.09
2012-07-31,1.00,28.60
2012-08-01,0.71,26.95
2012-08-02,0.98,27.27
2012-08-03,0.64,27.33
2012-08-04,0.84,27.15
2012-08-05,1.15,27.38
2012-08-06,0.73,26.98
2012-08-07,0.67,27.38
2012-08-08,0.90,26.80
2012-08-09,1.45,26.93
2012-08-10,1.81,27.15
2012-08-11,1.16,26.56
2012-08-12,1.04,26.01
2012-08-13,0.90,25.09
2012-08-14,0.60,26.51
2012-08-15,0.82,27.82
2012-08-16,1.35,25.13
2012-08-17,1.03,25.95
2012-08-18,0.93,27.60
2012-08-19,0.58,27.90
2012-08-20,0.89,27.56
2012-08-21,0.95,27.68
2012-08-22,0.68,27.65
2012-08-23,0.61,27.79
2012-08-24,1.35,28.00
2012-08-25,1.18,28.53
2012-08-26,1.14,28.39
2012-08-27,0.66,27.03
2012-08-28,0.80,24.91
2012-08-29,0.61,25.72
2012-08-30,0.67,26.26
2012-08-31,0.82,26.69
2012-09-01,1.35,26.85
2012-09-02,1.20,27.03
2012-09-03,0.92,27.83
2012-09-04,0.88,28.35
2012-09-05,0.96,26.77
2012-09-06,0.89,26.80
2012-09-07,0.98,28.05
2012-09-08,1.06,28.91
2012-09-09,1.07,29.00
2012-09-10,0.78,28.72
2012-09-11,1.86,28.26
2012-09-12,1.64,28.39
2012-09-13,1.04,28.45
2012-09-14,0.79,28.94
2012-09-15,1.25,27.40
2012-09-16,1.58,26.75
2012-09-17,1.09,27.49
2012-09-18,1.40,27.30
2012-09-19,1.18,27.73
2012-09-20,1.26,28.21
2012-09-21,1.10,28.85
2012-09-22,1.70,28.85
2012-09-23,1.05,25.55
2012-09-24,1.23,26.52
2012-09-25,1.02,26.88
2012-09-26,1.27,25.89
2012-09-27,0.82,25.72
2012-09-28,1.33,26.14
2012-09-29,0.75,25.05
2012-09-30,0.70,26.88
2012-10-01,1.11,25.70
2012-10-02,0.61,27.20
2012-10-03,1.06,28.58
2012-10-04,1.21,28.00
2012-10-05,0.97,27.85
2012-10-06,0.85,29.10
2012-10-07,1.33,29.27
2012-10-08,0.96,26.61
2012-10-09,0.91,27.51
2012-10-10,0.83,28.70
2012-10-11,1.32,27.23
2012-10-12,0.90,26.54
2012-10-13,0.71,26.38
2012-10-14,0.72,26.66
2012-10-15,0.77,26.93
2012-10-16,1.45,29.08
2012-10-17,1.25,29.14
2012-10-18,1.05,26.27
2012-10-19,0.71,26.70
2012-10-20,0.71,27.13
2012-10-21,1.09,28.20
2012-10-22,0.59,28.29
2012-10-23,1.09,29.70
2012-10-24,1.00,29.44
2012-10-25,0.61,28.63
2012-10-26,0.66,27.27
2012-10-27,1.37,26.74
2012-10-28,1.22,27.17
2012-10-29,0.79,29.10
2012-10-30,0.68,29.14
2012-10-31,1.99,26.09
2012-11-01,0.92,27.57
2012-11-02,0.80,28.79
2012-11-03,1.43,29.19
2012-11-04,1.03,26.65
2012-11-05,0.74,26.89
2012-11-06,0.92,28.02
2012-11-07,0.94,28.82
2012-11-08,1.00,26.62
2012-11-09,1.11,27.82
2012-11-10,0.98,29.45
2012-11-11,1.30,26.68
2012-11-12,0.65,27.06
2012-11-13,1.09,28.15
2012-11-14,1.52,27.42
2012-11-15,0.62,26.29
2012-11-16,0.88,27.28
2012-11-17,0.93,25.96
2012-11-18,0.65,27.63
2012-11-19,0.84,28.04
2012-11-20,1.08,28.09
2012-11-21,0.89,28.17
2012-11-22,1.21,28.02
2012-11-23,0.70,27.36
2012-11-24,1.32,27.85
2012-11-25,1.36,27.35
2012-11-26,1.22,27.20
2012-11-27,0.88,27.70
2012-11-28,0.68,24.86
2012-11-29,0.58,26.68
2012-11-30,0.72,28.07
2012-12-01,1.94,25.52
2012-12-02,0.65,28.18
2012-12-03,0.95,27.57
2012-12-04,1.72,28.48
2012-12-05,1.93,28.68
2012-12-06,1.55,25.10
2012-12-07,1.11,26.95
2012-12-08,1.21,28.03
2012-12-09,0.76,26.06
2012-12-10,1.39,24.75
2012-12-11,0.88,26.99
2012-12-12,1.00,27.30
2012-12-13,0.49,26.88
2012-12-14,1.62,25.28
2012-12-15,1.28,24.78
2012-12-16,0.81,26.48
2012-12-17,1.57,26.44
2012-12-18,1.85,27.73
2012-12-19,1.69,25.82
2012-12-20,1.10,25.94
2012-12-21,0.53,26.58
2012-12-22,1.02,27.44
2012-12-23,0.94,25.33
2012-12-24,0.72,26.77
2012-12-25,1.64,26.78
2012-12-26,2.12,26.80
2012-12-27,0.68,25.19
2012-12-28,1.31,25.22
2012-12-29,0.91,24.95
2012-12-30,0.90,25.13
2012-12-31,0.94,25.66
2013-01-01,1.15,26.49
2013-01-02,0.81,25.48
2013-01-03,1.00,25.56
2013-01-04,0.42,25.58
2013-01-05,1.00,25.47
2013-01-06,0.97,25.84
2013-01-07,0.97,26.14
2013-01-08,0.93,26.34
2013-01-09,1.05,26.35
2013-01-10,1.25,27.92
2013-01-11,0.82,28.07
2013-01-12,0.88,25.59
2013-01-13,0.76,27.06
2013-01-14,1.81,26.17
2013-01-15,0.66,26.89
2013-01-16,0.82,27.20
2013-01-17,1.26,27.04
2013-01-18,1.38,27.53
2013-01-19,1.80,25.86
2013-01-20,1.43,27.03
2013-01-21,1.77,27.93
2013-01-22,1.08,27.15
2013-01-23,0.59,27.14
2013-01-24,1.34,25.94
2013-01-25,0.67,26.84
2013-01-26,1.46,28.35
2013-01-27,1.11,28.62
2013-01-28,0.77,27.54
2013-01-29,1.24,25.67
2013-01-30,1.52,26.52
2013-01-31,1.34,27.14
2013-02-01,0.82,26.54
2013-02-02,0.60,25.51
2013-02-03,1.27,26.88
2013-02-04,1.29,26.52
2013-02-05,0.71,26.54
2013-02-06,1.12,26.30
2013-02-07,1.50,26.27
2013-02-08,1.61,26.70
2013-02-09,0.93,26.20
2013-02-10,0.86,25.33
2013-02-11,1.15,23.92
2013-02-12,0.48,25.59
2013-02-13,0.02,26.16
2013-02-14,0.54,25.76
2013-02-15,1.19,25.90
2013-02-16,1.03,26.23
2013-02-17,1.19,26.19
2013-02-18,1.38,26.43
2013-02-19,0.92,25.68
2013-02-20,1.11,25.85
2013-02-21,1.32,26.42
2013-02-22,0.89,26.75
2013-02-23,0.76,26.35
2013-02-24,1.20,26.63
2013-02-25,1.63,26.44
2013-02-26,1.50,26.68
2013-02-27,1.38,27.65
2013-02-28,0.78,26.07
2013-03-01,0.85,25.52
2013-03-02,1.25,25.87
2013-03-03,0.88,25.22
2013-03-04,1.05,26.31
2013-03-05,0.90,26.55
2013-03-06,1.11,25.75
2013-03-07,2.32,25.42
2013-03-08,0.86,26.37
2013-03-09,0.75,27.44
2013-03-10,1.67,28.60
2013-03-11,0.74,28.08
2013-03-12,1.37,27.90
2013-03-13,1.36,29.08
2013-03-14,1.15,27.40
2013-03-15,0.84,26.35
2013-03-16,1.11,27.43
2013-03-17,1.19,25.13
2013-03-18,0.87,25.69
2013-03-19,1.27,27.21
2013-03-20,1.88,28.39
2013-03-21,1.81,28.95
2013-03-22,1.98,27.38
2013-03-23,1.33,25.45
2013-03-24,2.24,26.74
2013-03-25,1.91,27.88
2013-03-26,1.53,28.32
2013-03-27,1.53,26.62
2013-03-28,0.70,24.88
2013-03-29,1.81,26.81
2013-03-30,1.65,27.39
2013-03-31,1.68,28.62
2013-04-01,0.99,26.62
2013-04-02,1.54,27.39
2013-04-03,1.35,26.56
2013-04-04,0.66,25.99
2013-04-05,1.13,27.42
2013-04-06,1.48,27.67
2013-04-07,1.44,28.11
2013-04-08,1.25,28.62
2013-04-09,1.13,26.71
2013-04-10,1.82,27.60
2013-04-11,2.38,28.70
2013-04-12,1.30,27.22
2013-04-13,1.14,28.35
2013-04-14,1.06,28.18
2013-04-15,0.44,25.69
2013-04-16,1.18,26.09
2013-04-17,0.77,25.47
2013-04-18,0.83,26.17
2013-04-19,1.39,26.88
2013-04-20,0.81,25.62
2013-04-21,1.25,25.88
2013-04-22,0.37,24.43
2013-04-23,1.05,25.38
2013-04-24,0.55,25.84
2013-04-25,1.43,26.73
2013-04-26,0.98,25.43
2013-04-27,0.50,25.87
2013-04-28,0.67,26.20
2013-04-29,0.30,27.12
2013-04-30,0.10,26.85
2013-05-01,0.10,27.43
2013-05-02,0.17,27.02
2013-05-03,0.69,27.20
2013-05-04,1.36,27.41
2013-05-05,0.96,26.57
2013-05-06,0.57,26.72
2013-05-07,1.75,26.78
2013-05-08,1.01,26.12
2013-05-09,1.64,27.20
2013-05-10,1.20,25.80
2013-05-11,1.02,25.89
2013-05-12,1.12,26.62
2013-05-13,1.38,26.03
2013-05-14,1.04,27.20
2013-05-15,1.21,27.89
2013-05-16,1.05,27.14
2013-05-17,1.06,27.33
2013-05-18,1.62,27.44
2013-05-19,1.22,27.20
2013-05-20,1.17,26.50
2013-05-21,0.95,25.73
2013-05-22,1.13,26.73
2013-05-23,1.19,25.47
2013-05-24,1.39,26.40
2013-05-25,1.06,27.19
2013-05-26,1.20,27.64
2013-05-27,0.86,25.09
2013-05-28,0.72,25.35
2013-05-29,1.23,27.68
2013-05-30,0.93,27.55
2013-05-31,1.44,28.08
2013-06-01,1.15,27.02
2013-06-02,0.86,26.98
2013-06-03,1.00,26.23
2013-06-04,1.17,26.97
2013-06-05,1.16,27.80
2013-06-06,1.00,26.97
2013-06-07,1.11,25.66
2013-06-08,0.84,26.33
2013-06-09,0.89,25.84
2013-06-10,1.16,26.67
2013-06-11,0.97,26.64
2013-06-12,0.93,27.10
2013-06-13,0.66,26.59
2013-06-14,1.19,25.71
2013-06-15,0.78,26.88
2013-06-16,0.79,27.77
2013-06-17,0.96,27.79
2013-06-18,1.01,27.84
2013-06-19,1.47,28.17
2013-06-20,0.92,27.27
2013-06-21,1.02,27.73
2013-06-22,0.70,26.17
2013-06-23,1.05,27.23
2013-06-24,0.75,26.70
2013-06-25,1.07,26.04
2013-06-26,1.08,26.63
2013-06-27,1.04,27.73
2013-06-28,1.04,28.08
2013-06-29,1.04,25.88
2013-06-30,0.67,25.17
2013-07-01,0.84,26.10
2013-07-02,0.92,25.29
2013-07-03,0.96,26.18
2013-07-04,1.34,26.50
2013-07-05,1.85,27.35
2013-07-06,0.89,25.76
2013-07-07,1.29,26.71
2013-07-08,0.82,26.40
2013-07-09,0.73,26.97
2013-07-10,1.09,26.68
2013-07-11,1.09,24.99
2013-07-12,0.95,26.19
2013-07-13,0.86,26.89
2013-07-14,0.81,26.69
2013-07-15,0.61,25.93
2013-07-16,0.61,26.32
2013-07-17,1.08,26.87
2013-07-18,1.62,27.73
2013-07-19,0.96,27.52
2013-07-20,1.00,27.93
2013-07-21,1.20,27.11
2013-07-22,1.59,27.89
2013-07-23,0.81,27.00
2013-07-24,2.29,23.95
2013-07-25,1.53,22.22
2013-07-26,1.35,24.76
2013-07-27,0.88,25.08
2013-07-28,0.73,25.59
2013-07-29,0.73,25.88
2013-07-30,1.00,25.82
2013-07-31,1.51,26.60
2013-08-01,1.05,27.30
2013-08-02,1.35,28.27
2013-08-03,1.03,28.08
2013-08-04,1.13,27.67
2013-08-05,1.11,28.01
2013-08-06,1.25,28.01
