data,v_vento,t_med
2011-12-15,1.45,26.14
2011-12-16,1.36,25.38
2011-12-17,2.02,25.15
2011-12-18,1.15,24.79
2011-12-19,1.48,23.50
2011-12-20,1.18,24.48
2011-12-21,1.38,25.10
2011-12-22,1.50,23.51
2011-12-23,1.44,25.80
2011-12-24,1.37,25.88
2011-12-25,1.35,25.93
2011-12-26,2.16,24.15
2011-12-27,1.15,25.32
2011-12-28,1.42,25.30
2011-12-29,1.64,25.34
2011-12-30,1.29,25.37
2011-12-31,1.44,25.17
2012-01-01,1.21,25.70
2012-01-02,1.07,24.29
2012-01-03,1.33,24.10
2012-01-04,1.16,24.07
2012-01-05,1.48,24.23
2012-01-06,1.47,24.07
2012-01-07,1.35,24.70
2012-01-08,1.15,23.88
2012-01-09,1.58,25.35
2012-01-10,1.54,26.19
2012-01-11,1.63,25.50
2012-01-12,1.59,25.54
2012-01-13,1.56,24.58
2012-01-14,1.55,23.47
2012-01-15,1.32,24.39
2012-01-16,1.08,24.21
2012-01-17,1.32,24.45
2012-01-18,1.49,25.26
2012-01-19,1.39,24.66
2012-01-20,1.43,23.59
2012-01-21,1.45,24.03
2012-01-22,1.63,24.53
2012-01-23,1.39,23.93
2012-01-24,1.83,25.08
2012-01-25,1.97,25.55
2012-01-26,1.52,23.62
2012-01-27,1.22,24.39
2012-01-28,1.72,24.28
2012-01-29,1.79,24.99
2012-01-30,1.42,25.78
2012-01-31,1.48,24.68
2012-02-01,1.35,24.32
2012-02-02,1.92,25.45
2012-02-03,1.10,24.82
2012-02-04,1.48,24.71
2012-02-05,1.46,23.82
2012-02-06,1.41,24.43
2012-02-07,1.35,24.31
2012-02-08,1.47,24.98
2012-02-09,1.10,26.40
2012-02-10,1.31,24.45
2012-02-11,1.30,24.59
2012-02-12,1.18,25.68
2012-02-13,1.65,26.30
2012-02-14,1.42,26.35
2012-02-15,1.90,24.06
2012-02-16,1.62,23.85
2012-02-17,1.27,23.73
2012-02-18,1.34,22.73
2012-02-19,1.42,24.57
2012-02-20,1.39,24.54
2012-02-21,1.17,25.10
2012-02-22,1.99,24.89
2012-02-23,1.63,24.41
2012-02-24,1.33,24.75
2012-02-25,1.39,25.88
2012-02-26,2.16,25.96
2012-02-27,1.10,24.13
2012-02-28,1.73,23.07
2012-02-29,1.07,23.86
2012-03-01,1.17,25.13
2012-03-02,1.76,24.42
2012-03-03,1.27,25.18
2012-03-04,1.12,25.26
2012-03-05,1.31,24.74
2012-03-06,1.17,24.85
2012-03-07,1.31,23.75
2012-03-08,1.75,23.96
2012-03-09,1.51,24.26
2012-03-10,1.16,24.24
2012-03-11,1.15,24.68
2012-03-12,1.09,25.27
2012-03-13,1.37,25.25
2012-03-14,1.55,26.49
2012-03-15,1.85,25.62
2012-03-16,1.38,24.64
2012-03-17,1.20,25.37
2012-03-18,1.18,25.93
2012-03-19,1.39,26.92
2012-03-20,1.50,26.49
2012-03-21,1.43,25.86
2012-03-22,1.71,25.42
2012-03-23,1.44,26.40
2012-03-24,1.31,24.95
2012-03-25,1.21,23.77
2012-03-26,1.27,25.25
2012-03-27,1.04,25.80
2012-03-28,2.21,23.02
2012-03-29,1.55,23.98
2012-03-30,1.59,24.60
2012-03-31,1.47,26.30
2012-04-01,1.44,26.12
2012-04-02,1.29,25.18
2012-04-03,1.26,25.81
2012-04-04,1.68,25.33
2012-04-05,1.54,25.53
2012-04-06,1.04,25.13
2012-04-07,1.22,25.38
2012-04-08,1.80,25.24
2012-04-09,0.95,23.86
2012-04-10,1.67,25.07
2012-04-11,1.32,23.72
2012-04-12,1.19,24.97
2012-04-13,1.30,24.98
2012-04-14,1.52,24.01
2012-04-15,0.90,25.31
2012-04-16,1.06,25.58
2012-04-17,1.71,24.40
2012-04-18,1.00,25.58
2012-04-19,1.34,25.15
2012-04-20,1.32,25.17
2012-04-21,1.05,26.76
2012-04-22,1.48,26.92
2012-04-23,1.42,25.44
2012-04-24,1.34,25.66
2012-04-25,1.23,26.34
2012-04-26,1.30,26.61
2012-04-27,1.32,26.22
2012-04-28,1.46,25.55
2012-04-29,1.46,25.08
2012-04-30,2.07,23.45
2012-05-01,2.83,19.44
2012-05-02,1.35,22.04
2012-05-03,0.92,24.15
2012-05-04,1.19,24.87
2012-05-05,1.11,25.13
2012-05-06,1.67,25.89
2012-05-07,1.24,25.49
2012-05-08,1.52,25.13
2012-05-09,0.88,24.06
2012-05-10,0.92,24.75
2012-05-11,1.10,25.55
2012-05-12,1.45,24.99
2012-05-13,1.31,24.80
2012-05-14,1.69,25.03
2012-05-15,1.36,25.29
2012-05-16,1.21,25.01
2012-05-17,0.96,25.53
2012-05-18,1.25,25.49
2012-05-19,1.40,24.66
2012-05-20,1.11,24.66
2012-05-21,1.38,24.87
2012-05-22,1.30,25.13
2012-05-23,1.10,24.99
2012-05-24,0.85,25.11
2012-05-25,1.80,24.70
2012-05-26,1.89,24.35
2012-05-27,1.26,24.91
2012-05-28,1.03,25.27
2012-05-29,0.98,26.14
2012-05-30,1.00,25.35
2012-05-31,1.10,24.98
2012-06-01,0.93,24.47
2012-06-02,0.93,24.14
2012-06-03,1.03,25.23
2012-06-04,1.64,25.40
2012-06-05,1.12,25.83
2012-06-06,1.45,25.33
2012-06-07,2.87,22.27
2012-06-08,2.91,17.54
2012-06-09,1.87,19.57
2012-06-10,1.30,20.44
2012-06-11,1.23,22.02
2012-06-12,1.00,24.04
2012-06-13,0.95,24.95
2012-06-14,0.99,24.67
2012-06-15,0.96,25.27
2012-06-16,1.16,24.46
2012-06-17,1.18,24.51
2012-06-18,1.19,25.22
2012-06-19,1.21,25.83
2012-06-20,1.22,26.15
2012-06-21,1.40,26.01
2012-06-22,0.91,26.01
2012-06-23,1.42,24.58
2012-06-24,1.33,23.23
2012-06-25,1.20,23.33
2012-06-26,1.33,23.76
2012-06-27,1.22,23.80
2012-06-28,1.19,24.58
2012-06-29,1.22,24.50
2012-06-30,0.92,24.19
2012-07-01,0.89,24.82
2012-07-02,1.00,24.95
2012-07-03,0.86,24.95
2012-07-04,0.82,24.51
2012-07-05,0.83,24.88
2012-07-06,0.88,24.51
2012-07-07,1.25,25.32
2012-07-08,3.27,20.93
2012-07-09,1.52,20.30
2012-07-10,1.10,21.72
2012-07-11,0.77,21.70
2012-07-12,0.79,22.65
2012-07-13,0.90,24.63
2012-07-14,1.05,24.52
2012-07-15,1.18,23.85
2012-07-16,1.14,24.04
2012-07-17,3.14,21.84
2012-07-18,2.24,19.95
2012-07-19,1.42,19.68
2012-07-20,0.95,20.46
2012-07-21,0.78,21.71
2012-07-22,0.87,23.88
2012-07-23,0.85,24.86
2012-07-24,1.05,25.15
2012-07-25,1.18,25.85
2012-07-26,1.08,24.74
2012-07-27,0.90,25.15
2012-07-28,1.11,25.79
2012-07-29,1.07,26.53
2012-07-30,1.19,26.16
2012-07-31,1.81,25.06
2012-08-01,1.11,24.92
2012-08-02,1.08,25.40
2012-08-03,1.20,26.30
2012-08-04,1.21,26.06
2012-08-05,1.62,25.65
2012-08-06,1.29,24.41
2012-08-07,0.93,23.97
2012-08-08,0.63,19.75
2012-08-09,,
2012-08-10,,
2012-08-11,,
2012-08-12,,
2012-08-13,,
2012-08-14,,
2012-08-15,,
2012-08-16,,
2012-08-17,,
2012-08-18,,
2012-08-19,,
2012-08-20,,
2012-08-21,,
2012-08-22,,
2012-08-23,,
2012-08-24,,
2012-08-25,,
2012-08-26,,
2012-08-27,,
2012-08-28,,
2012-08-29,,
2012-08-30,,
2012-08-31,,
2012-09-01,,
2012-09-02,,
2012-09-03,,
2012-09-04,,
2012-09-05,,
2012-09-06,,
2012-09-07,,
2012-09-08,,
2012-09-09,,
2012-09-10,,
2012-09-11,,
2012-09-12,,
2012-09-13,,
2012-09-14,,
2012-09-15,,
2012-09-16,,
2012-09-17,,
2012-09-18,,
2012-09-19,,
2012-09-20,,
2012-09-21,,
2012-09-22,,
2012-09-23,,
2012-09-24,,
2012-09-25,,
2012-09-26,,
2012-09-27,,
2012-09-28,,
2012-09-29,,
2012-09-30,,
