data,v_vento,t_med
2019-02-07,1.93,14.59
2019-02-08,3.02,25.73
2019-02-09,3.61,27.35
2019-02-10,3.91,27.94
2019-02-11,3.17,24.39
2019-02-12,3.20,22.46
2019-02-13,6.10,23.16
2019-02-14,6.33,22.16
2019-02-15,3.54,21.19
2019-02-16,3.98,21.74
2019-02-17,3.67,23.17
2019-02-18,2.47,23.91
2019-02-19,3.39,21.74
2019-02-20,2.86,21.79
2019-02-21,2.71,22.45
2019-02-22,2.68,24.06
2019-02-23,3.42,25.43
2019-02-24,3.84,26.41
2019-02-25,3.79,23.85
2019-02-26,3.17,20.21
2019-02-27,2.03,20.85
2019-02-28,2.98,21.48
2019-03-01,3.93,22.37
2019-03-02,2.62,23.76
2019-03-03,2.81,25.10
2019-03-04,4.56,24.04
2019-03-05,3.22,24.54
2019-03-06,3.07,25.51
2019-03-07,2.73,23.92
2019-03-08,3.28,23.94
2019-03-09,3.45,23.47
2019-03-10,3.81,24.50
2019-03-11,6.68,22.53
2019-03-12,4.66,23.50
2019-03-13,2.86,23.21
2019-03-14,2.58,23.26
2019-03-15,1.90,23.50
2019-03-16,4.67,23.91
2019-03-17,4.24,24.15
2019-03-18,3.37,24.23
2019-03-19,3.26,24.00
2019-03-20,3.12,23.27
2019-03-21,6.58,20.17
2019-03-22,6.84,20.85
2019-03-23,4.20,21.59
2019-03-24,3.55,23.63
2019-03-25,1.46,25.65
2019-03-26,3.08,25.40
2019-03-27,6.31,23.87
2019-03-28,7.33,22.94
2019-03-29,7.64,22.11
2019-03-30,5.59,21.45
2019-03-31,4.66,21.98
2019-04-01,5.08,23.11
2019-04-02,5.34,22.66
2019-04-03,1.98,23.71
2019-04-04,2.03,25.14
2019-04-05,3.30,23.95
2019-04-06,2.31,22.84
2019-04-07,3.15,21.80
2019-04-08,1.71,22.36
2019-04-09,5.95,19.85
2019-04-10,6.53,20.49
2019-04-11,4.95,20.64
2019-04-12,3.35,21.71
2019-04-13,4.38,22.38
2019-04-14,3.32,21.91
2019-04-15,4.38,22.53
2019-04-16,4.25,22.98
2019-04-17,2.89,23.20
2019-04-18,1.90,22.06
2019-04-19,2.54,21.67
2019-04-20,2.40,23.70
2019-04-21,3.17,24.95
2019-04-22,2.53,22.32
2019-04-23,4.77,21.86
2019-04-24,4.95,23.04
2019-04-25,4.25,23.91
2019-04-26,3.59,23.90
2019-04-27,3.02,24.58
2019-04-28,3.57,22.45
2019-04-29,1.79,20.84
2019-04-30,3.01,19.93
2019-05-01,2.55,21.03
2019-05-02,1.72,22.12
2019-05-03,2.11,24.19
2019-05-04,2.28,24.09
2019-05-05,3.98,24.59
2019-05-06,2.21,24.29
2019-05-07,4.07,22.31
2019-05-08,7.29,20.22
2019-05-09,5.45,19.05
2019-05-10,3.76,21.49
2019-05-11,3.24,22.31
2019-05-12,2.83,22.20
2019-05-13,2.56,22.13
2019-05-14,2.80,19.75
2019-05-15,5.85,17.34
2019-05-16,7.04,18.28
2019-05-17,6.99,17.98
2019-05-18,4.74,17.99
2019-05-19,2.93,17.71
2019-05-20,1.87,19.18
2019-05-21,1.97,20.07
2019-05-22,1.72,21.55
2019-05-23,2.81,20.04
2019-05-24,4.60,16.49
2019-05-25,2.49,13.96
2019-05-26,3.01,16.08
2019-05-27,2.53,18.66
2019-05-28,4.39,19.54
2019-05-29,2.10,19.76
2019-05-30,2.96,21.97
2019-05-31,3.62,23.39
2019-06-01,1.76,21.67
2019-06-02,2.93,19.30
2019-06-03,2.98,18.23
2019-06-04,3.86,15.64
2019-06-05,5.70,13.24
2019-06-06,4.91,15.80
2019-06-07,2.23,17.20
2019-06-08,2.75,17.99
2019-06-09,4.72,16.47
2019-06-10,4.91,16.87
2019-06-11,3.24,17.83
2019-06-12,2.93,19.67
2019-06-13,2.85,20.44
2019-06-14,2.51,22.24
2019-06-15,2.99,21.05
2019-06-16,3.11,19.97
2019-06-17,3.91,18.84
2019-06-18,2.94,17.24
2019-06-19,2.87,19.63
2019-06-20,2.07,20.94
2019-06-21,5.42,18.46
2019-06-22,4.58,17.98
2019-06-23,2.78,19.24
2019-06-24,2.55,20.00
2019-06-25,3.67,19.96
2019-06-26,3.34,18.47
2019-06-27,2.06,18.20
2019-06-28,3.68,21.22
2019-06-29,3.70,22.26
2019-06-30,3.26,22.23
2019-07-01,2.89,22.53
2019-07-02,3.09,21.69
2019-07-03,3.16,19.85
2019-07-04,2.50,16.58
2019-07-05,4.66,13.87
2019-07-06,3.40,7.46
2019-07-07,4.66,9.30
2019-07-08,5.20,11.55
2019-07-09,4.56,13.67
2019-07-10,3.45,15.59
2019-07-11,2.66,18.26
2019-07-12,2.51,17.57
2019-07-13,2.25,19.68
2019-07-14,2.58,21.28
2019-07-15,3.54,18.54
2019-07-16,2.81,15.52
2019-07-17,6.57,11.29
2019-07-18,6.35,14.26
2019-07-19,5.21,15.85
2019-07-20,3.40,17.58
2019-07-21,4.01,17.62
2019-07-22,4.35,19.13
2019-07-23,3.32,20.78
2019-07-24,2.66,20.78
2019-07-25,4.37,20.05
2019-07-26,4.57,19.72
2019-07-27,2.77,21.97
2019-07-28,5.16,19.04
2019-07-29,5.38,18.10
2019-07-30,3.55,17.53
2019-07-31,2.38,18.95
2019-08-01,3.15,20.62
2019-08-02,3.16,21.92
2019-08-03,3.07,15.57
2019-08-04,6.55,10.65
2019-08-05,7.44,14.04
2019-08-06,5.82,16.19
2019-08-07,3.33,20.44
2019-08-08,2.93,22.22
2019-08-09,3.43,22.59
2019-08-10,3.59,23.54
2019-08-11,4.06,22.44
2019-08-12,3.14,21.73
2019-08-13,4.70,23.52
2019-08-14,9.85,13.30
2019-08-15,7.97,14.24
2019-08-16,5.34,17.21
2019-08-17,3.68,21.21
2019-08-18,3.63,23.34
2019-08-19,5.73,17.81
2019-08-20,7.35,15.93
2019-08-21,5.81,16.07
2019-08-22,7.23,15.42
2019-08-23,4.51,16.22
2019-08-24,5.93,16.21
2019-08-25,7.85,16.84
2019-08-26,7.10,17.79
2019-08-27,5.60,20.08
2019-08-28,7.07,19.80
2019-08-29,5.35,19.38
2019-08-30,3.62,23.32
2019-08-31,4.52,24.91
2019-09-01,2.96,18.09
2019-09-02,2.22,16.68
2019-09-03,3.22,17.24
2019-09-04,4.92,19.31
2019-09-05,10.32,15.36
2019-09-06,9.47,16.37
2019-09-07,5.80,22.38
2019-09-08,3.68,27.76
2019-09-09,4.98,28.01
2019-09-10,4.09,28.34
2019-09-11,3.16,28.87
2019-09-12,3.04,29.76
2019-09-13,7.28,23.22
2019-09-14,7.52,21.02
2019-09-15,6.99,23.58
2019-09-16,3.84,28.43
2019-09-17,3.22,29.71
2019-09-18,4.02,28.75
2019-09-19,5.78,21.55
2019-09-20,4.08,20.51
2019-09-21,6.09,19.82
2019-09-22,8.43,18.78
2019-09-23,11.33,16.05
2019-09-24,7.08,18.21
2019-09-25,6.10,17.12
2019-09-26,4.10,18.81
2019-09-27,3.54,19.95
2019-09-28,7.38,18.40
2019-09-29,4.70,19.83
2019-09-30,4.62,22.92
2019-10-01,4.91,24.07
2019-10-02,3.58,28.19
2019-10-03,6.36,26.48
2019-10-04,6.69,23.27
2019-10-05,4.78,26.38
2019-10-06,7.11,23.07
2019-10-07,6.66,17.09
2019-10-08,5.62,20.60
2019-10-09,5.62,22.05
2019-10-10,5.88,22.79
2019-10-11,3.96,24.89
2019-10-12,2.72,27.98
2019-10-13,2.96,29.05
2019-10-14,5.21,27.30
2019-10-15,8.96,22.57
2019-10-16,6.77,22.36
2019-10-17,6.31,25.06
2019-10-18,5.51,26.28
2019-10-19,4.39,24.98
2019-10-20,7.78,21.43
2019-10-21,5.41,15.81
2019-10-22,1.78,19.09
2019-10-23,4.10,21.84
2019-10-24,4.83,23.56
2019-10-25,3.32,25.85
2019-10-26,5.35,26.28
2019-10-27,5.01,26.20
2019-10-28,5.21,22.24
2019-10-29,2.64,25.20
2019-10-30,3.23,27.76
2019-10-31,5.35,25.59
2019-11-01,7.53,25.56
2019-11-02,5.18,25.86
2019-11-03,3.29,27.90
2019-11-04,4.78,28.38
2019-11-05,4.19,27.05
2019-11-06,6.48,21.27
2019-11-07,5.18,21.23
2019-11-08,3.96,22.40
2019-11-09,4.49,23.14
2019-11-10,3.00,22.23
2019-11-11,6.10,22.70
2019-11-12,8.84,22.18
2019-11-13,6.76,22.79
2019-11-14,4.39,21.67
2019-11-15,2.79,23.43
2019-11-16,5.35,21.54
2019-11-17,6.67,21.42
2019-11-18,6.20,20.72
2019-11-19,5.78,22.58
2019-11-20,6.00,23.71
2019-11-21,5.79,23.95
2019-11-22,3.49,24.54
2019-11-23,3.17,24.46
2019-11-24,8.72,19.89
2019-11-25,6.71,20.13
2019-11-26,6.37,21.55
2019-11-27,3.13,21.11
2019-11-28,4.32,21.44
2019-11-29,6.14,20.71
2019-11-30,3.54,23.68
2019-12-01,2.48,23.92
2019-12-02,6.57,22.23
2019-12-03,6.57,20.02
2019-12-04,4.19,21.13
2019-12-05,3.21,22.71
2019-12-06,2.51,23.99
2019-12-07,4.94,22.76
2019-12-08,5.66,23.19
2019-12-09,5.44,19.91
2019-12-10,2.84,22.20
2019-12-11,3.58,20.58
2019-12-12,2.46,21.69
2019-12-13,3.55,24.62
2019-12-14,6.80,21.18
2019-12-15,3.73,23.27
2019-12-16,3.57,22.42
2019-12-17,2.89,20.60
2019-12-18,3.81,20.92
2019-12-19,4.72,21.70
2019-12-20,3.32,22.40
2019-12-21,3.62,21.54
2019-12-22,2.69,20.82
2019-12-23,2.36,23.25
2019-12-24,3.17,23.25
2019-12-25,3.47,24.79
2019-12-26,3.06,26.24
2019-12-27,6.29,24.76
2019-12-28,5.42,25.19
2019-12-29,4.59,26.09
2019-12-30,4.92,25.31
2019-12-31,3.86,26.65
2020-01-01,2.72,26.09
2020-01-02,2.42,24.71
2020-01-03,6.18,22.21
2020-01-04,4.67,23.36
2020-01-05,4.24,21.44
2020-01-06,2.59,24.27
2020-01-07,3.15,23.42
2020-01-08,2.94,23.67
2020-01-09,2.45,23.50
2020-01-10,2.32,23.79
2020-01-11,2.25,25.17
2020-01-12,2.83,24.66
2020-01-13,4.07,23.52
2020-01-14,4.71,23.14
2020-01-15,3.39,25.34
2020-01-16,2.45,27.02
2020-01-17,6.85,22.65
2020-01-18,6.99,21.57
2020-01-19,6.23,22.55
2020-01-20,5.55,23.98
2020-01-21,4.80,23.08
2020-01-22,7.62,21.32
2020-01-23,6.14,19.60
2020-01-24,4.82,22.37
2020-01-25,3.23,22.46
2020-01-26,1.74,25.82
2020-01-27,2.03,27.27
2020-01-28,2.32,28.01
2020-01-29,3.25,25.00
2020-01-30,3.92,24.33
2020-01-31,3.80,23.13
2020-02-01,2.49,23.33
2020-02-02,3.02,21.42
2020-02-03,4.47,20.33
2020-02-04,5.53,20.93
2020-02-05,3.94,23.20
2020-02-06,3.84,23.67
2020-02-07,4.71,22.40
2020-02-08,3.30,23.25
2020-02-09,3.71,23.64
2020-02-10,5.82,21.05
2020-02-11,6.82,20.41
2020-02-12,6.83,20.27
2020-02-13,5.84,20.88
2020-02-14,4.70,22.26
2020-02-15,3.34,23.52
2020-02-16,2.99,25.29
2020-02-17,3.06,26.15
2020-02-18,2.23,26.32
2020-02-19,3.20,24.38
2020-02-20,2.06,24.16
2020-02-21,3.23,24.38
2020-02-22,4.91,22.12
2020-02-23,6.67,19.67
2020-02-24,5.33,20.77
2020-02-25,3.06,22.83
2020-02-26,3.24,21.09
2020-02-27,5.07,19.87
2020-02-28,5.75,20.10
2020-02-29,5.18,20.04
2020-03-01,7.12,19.49
2020-03-02,7.44,20.47
2020-03-03,5.98,20.35
2020-03-04,4.14,20.73
2020-03-05,4.35,21.93
2020-03-06,5.29,20.64
2020-03-07,4.81,20.72
2020-03-08,4.35,21.07
2020-03-09,4.48,22.59
2020-03-10,4.95,23.62
2020-03-11,5.13,24.26
2020-03-12,5.25,24.49
2020-03-13,4.21,24.88
2020-03-14,5.16,24.57
2020-03-15,3.62,26.04
2020-03-16,3.30,24.25
2020-03-17,2.67,24.26
2020-03-18,3.36,23.40
2020-03-19,2.65,23.06
2020-03-20,1.94,22.54
2020-03-21,5.35,22.19
2020-03-22,6.62,21.44
2020-03-23,6.38,20.41
2020-03-24,6.28,20.77
2020-03-25,5.47,20.93
2020-03-26,5.22,21.28
2020-03-27,5.53,21.72
2020-03-28,5.21,22.85
2020-03-29,4.08,20.46
2020-03-30,2.40,23.18
2020-03-31,3.27,24.27
2020-04-01,4.54,24.57
2020-04-02,3.50,24.32
2020-04-03,3.89,24.68
2020-04-04,3.33,20.66
2020-04-05,3.29,22.25
2020-04-06,3.68,24.36
2020-04-07,2.73,21.29
2020-04-08,4.68,21.38
2020-04-09,4.33,19.89
2020-04-10,2.86,20.00
2020-04-11,4.43,20.41
2020-04-12,5.91,20.00
2020-04-13,5.17,20.84
2020-04-14,3.29,18.89
2020-04-15,2.81,18.11
2020-04-16,3.17,17.89
2020-04-17,5.05,19.13
2020-04-18,7.50,18.60
2020-04-19,7.03,19.59
2020-04-20,5.76,20.12
2020-04-21,4.42,20.49
2020-04-22,3.99,20.63
2020-04-23,4.83,19.67
2020-04-24,5.30,21.09
2020-04-25,4.18,23.05
2020-04-26,3.71,23.81
2020-04-27,7.60,20.96
2020-04-28,5.26,21.11
2020-04-29,2.50,21.74
2020-04-30,1.54,23.69
2020-05-01,1.71,24.58
2020-05-02,3.02,22.67
2020-05-03,6.34,19.36
2020-05-04,4.46,17.96
2020-05-05,2.85,19.95
2020-05-06,2.79,20.19
2020-05-07,5.25,16.38
2020-05-08,5.59,15.21
2020-05-09,5.09,17.63
2020-05-10,3.08,19.18
2020-05-11,3.06,21.45
2020-05-12,3.29,21.60
2020-05-13,3.00,19.73
2020-05-14,2.92,18.72
2020-05-15,5.73,16.96
2020-05-16,3.05,16.84
2020-05-17,2.15,19.45
2020-05-18,4.04,20.11
2020-05-19,5.85,19.54
2020-05-20,5.03,20.52
2020-05-21,4.12,20.88
2020-05-22,4.95,21.38
2020-05-23,4.94,15.24
2020-05-24,2.79,11.58
2020-05-25,3.36,12.96
2020-05-26,3.29,13.98
2020-05-27,2.41,16.10
2020-05-28,4.46,15.40
2020-05-29,4.10,16.82
2020-05-30,2.47,18.72
2020-05-31,2.07,20.12
2020-06-01,2.93,20.52
2020-06-02,2.68,16.96
2020-06-03,2.34,17.35
2020-06-04,6.23,15.81
2020-06-05,4.88,18.53
2020-06-06,3.39,17.44
2020-06-07,1.96,16.09
2020-06-08,2.04,20.42
2020-06-09,2.84,21.12
2020-06-10,3.38,22.15
2020-06-11,2.98,23.58
2020-06-12,2.35,23.36
2020-06-13,2.48,23.16
2020-06-14,6.99,19.03
2020-06-15,7.79,17.02
2020-06-16,6.22,18.53
2020-06-17,5.30,18.84
2020-06-18,4.43,19.38
2020-06-19,3.06,20.56
2020-06-20,3.02,21.55
2020-06-21,3.28,22.15
2020-06-22,2.62,22.12
2020-06-23,2.91,19.90
2020-06-24,3.66,19.63
2020-06-25,5.13,21.35
2020-06-26,3.31,18.00
2020-06-27,4.84,14.23
2020-06-28,4.72,14.70
2020-06-29,5.97,15.64
2020-06-30,5.28,19.10
2020-07-01,4.59,15.09
2020-07-02,2.68,11.40
2020-07-03,3.34,11.22
2020-07-04,4.03,13.41
2020-07-05,3.44,17.31
2020-07-06,2.65,20.49
2020-07-07,4.24,20.71
2020-07-08,4.44,17.79
2020-07-09,3.23,14.47
2020-07-10,4.16,14.79
2020-07-11,3.79,19.15
2020-07-12,3.53,21.33
2020-07-13,2.55,22.88
2020-07-14,3.14,21.05
2020-07-15,6.80,15.21
2020-07-16,6.49,15.09
2020-07-17,3.08,18.93
2020-07-18,3.67,20.14
2020-07-19,3.25,19.71
2020-07-20,3.32,19.53
2020-07-21,2.49,20.86
2020-07-22,2.33,20.48
2020-07-23,3.53,20.17
2020-07-24,3.64,20.23
2020-07-25,3.52,20.39
2020-07-26,5.24,18.00
2020-07-27,4.00,17.55
2020-07-28,3.29,21.62
2020-07-29,4.82,17.81
2020-07-30,8.29,13.62
2020-07-31,7.32,15.61
2020-08-01,5.33,16.29
2020-08-02,5.16,16.86
