data,v_vento,t_med
2017-02-09,2.79,24.90
2017-02-10,3.67,24.76
2017-02-11,3.03,23.40
2017-02-12,2.29,21.95
2017-02-13,3.72,21.94
2017-02-14,2.69,21.64
2017-02-15,2.52,25.54
2017-02-16,2.16,24.25
2017-02-17,1.60,24.41
2017-02-18,2.22,25.26
2017-02-19,1.39,26.38
2017-02-20,2.31,27.20
2017-02-21,2.55,25.82
2017-02-22,2.15,25.53
2017-02-23,2.25,23.33
2017-02-24,1.70,21.36
2017-02-25,1.59,23.04
2017-02-26,1.84,23.18
2017-02-27,2.13,23.57
2017-02-28,2.15,23.91
2017-03-01,2.31,24.10
2017-03-02,1.98,21.82
2017-03-03,1.89,23.10
2017-03-04,2.32,23.23
2017-03-05,1.23,21.82
2017-03-06,2.08,23.23
2017-03-07,2.27,24.71
2017-03-08,2.39,25.66
2017-03-09,2.85,26.48
2017-03-10,1.96,25.77
2017-03-11,2.04,24.61
2017-03-12,3.33,24.86
2017-03-13,1.94,23.33
2017-03-14,2.68,23.67
2017-03-15,3.25,24.46
2017-03-16,2.52,23.17
2017-03-17,2.18,20.63
2017-03-18,2.79,20.09
2017-03-19,3.06,20.21
2017-03-20,2.72,20.72
2017-03-21,3.00,21.00
2017-03-22,2.45,21.46
2017-03-23,1.78,21.69
2017-03-24,1.64,22.74
2017-03-25,2.02,23.95
2017-03-26,2.96,21.46
2017-03-27,3.19,19.49
2017-03-28,2.50,20.24
2017-03-29,3.80,21.11
2017-03-30,2.96,20.52
2017-03-31,2.82,20.08
2017-04-01,3.47,19.25
2017-04-02,3.46,19.45
2017-04-03,2.11,20.84
2017-04-04,2.59,22.06
2017-04-05,1.95,20.70
2017-04-06,2.09,20.87
2017-04-07,2.99,20.41
2017-04-08,3.10,21.72
2017-04-09,3.04,22.87
2017-04-10,2.23,23.75
2017-04-11,2.32,23.22
2017-04-12,1.99,22.12
2017-04-13,2.98,21.40
2017-04-14,2.12,21.16
2017-04-15,2.06,22.18
2017-04-16,1.78,19.47
2017-04-17,1.49,19.27
2017-04-18,3.18,19.78
2017-04-19,3.25,19.02
2017-04-20,2.77,18.70
2017-04-21,1.79,17.83
