data,v_vento,t_med
2016-08-25,1.79,26.06
2016-08-26,1.27,21.22
2016-08-27,1.78,21.73
2016-08-28,2.15,22.99
2016-08-29,1.79,24.33
2016-08-30,1.74,24.68
2016-08-31,1.95,18.03
2016-09-01,1.33,20.15
2016-09-02,2.33,21.84
2016-09-03,2.35,22.97
2016-09-04,1.41,20.23
2016-09-05,1.40,22.82
2016-09-06,2.03,19.61
2016-09-07,1.59,18.66
2016-09-08,1.47,18.90
2016-09-09,2.31,20.62
2016-09-10,2.03,22.43
2016-09-11,1.89,23.71
2016-09-12,1.97,24.84
2016-09-13,2.37,26.53
2016-09-14,2.36,24.22
2016-09-15,1.41,22.25
2016-09-16,3.14,20.21
2016-09-17,1.71,23.06
2016-09-18,2.12,25.23
2016-09-19,2.06,23.02
2016-09-20,3.05,20.81
2016-09-21,4.43,16.91
2016-09-22,2.45,20.25
2016-09-23,2.06,22.10
2016-09-24,3.53,21.81
2016-09-25,3.80,18.86
2016-09-26,2.96,19.88
2016-09-27,2.14,19.37
2016-09-28,2.23,21.30
2016-09-29,2.59,23.46
2016-09-30,3.60,20.89
2016-10-01,3.80,20.47
2016-10-02,3.16,21.63
2016-10-03,2.18,17.96
2016-10-04,1.94,20.07
2016-10-05,2.74,20.70
2016-10-06,3.28,20.57
2016-10-07,1.98,19.06
2016-10-08,2.04,20.62
2016-10-09,2.95,22.49
2016-10-10,3.53,22.12
2016-10-11,2.55,22.73
2016-10-12,1.57,23.47
2016-10-13,2.61,22.91
2016-10-14,1.98,22.17
2016-10-15,1.60,23.68
2016-10-16,1.36,25.85
2016-10-17,1.92,27.93
2016-10-18,1.80,27.57
2016-10-19,1.79,28.69
2016-10-20,2.34,27.08
2016-10-21,3.61,23.51
2016-10-22,3.96,23.08
2016-10-23,2.17,24.30
2016-10-24,1.92,24.66
2016-10-25,1.54,21.97
2016-10-26,1.47,23.74
2016-10-27,3.25,22.63
2016-10-28,2.91,20.97
2016-10-29,4.19,19.01
2016-10-30,2.70,22.04
2016-10-31,1.83,23.48
2016-11-01,2.09,25.04
2016-11-02,2.21,23.37
2016-11-03,1.83,20.86
2016-11-04,2.87,20.93
2016-11-05,3.06,21.70
2016-11-06,2.12,23.07
2016-11-07,1.72,23.49
2016-11-08,1.47,23.80
2016-11-09,2.38,24.73
2016-11-10,2.14,24.04
2016-11-11,2.10,25.34
2016-11-12,3.69,21.53
2016-11-13,2.37,19.35
2016-11-14,2.15,19.36
2016-11-15,1.97,22.98
2016-11-16,1.72,23.04
2016-11-17,2.13,23.15
2016-11-18,2.94,20.53
2016-11-19,4.05,18.13
2016-11-20,2.18,20.18
2016-11-21,2.04,22.62
2016-11-22,1.99,24.07
2016-11-23,1.42,22.45
2016-11-24,1.88,24.60
2016-11-25,2.13,25.26
2016-11-26,1.74,24.97
2016-11-27,1.72,24.82
2016-11-28,1.77,25.45
2016-11-29,2.36,25.07
2016-11-30,5.31,20.88
2016-12-01,3.12,21.63
2016-12-02,1.59,24.37
2016-12-03,2.21,23.67
2016-12-04,2.56,23.17
2016-12-05,3.09,23.53
2016-12-06,2.15,24.74
2016-12-07,2.09,24.10
2016-12-08,1.88,24.84
2016-12-09,1.83,23.53
2016-12-10,1.50,24.07
2016-12-11,2.35,24.17
2016-12-12,1.94,23.85
2016-12-13,1.72,25.62
2016-12-14,2.19,24.91
2016-12-15,4.85,21.25
2016-12-16,2.87,21.61
2016-12-17,1.82,23.48
2016-12-18,2.21,23.52
2016-12-19,2.05,22.52
2016-12-20,1.90,23.29
2016-12-21,2.20,23.66
2016-12-22,2.21,24.56
2016-12-23,1.61,26.72
2016-12-24,1.40,25.40
2016-12-25,1.54,26.93
2016-12-26,1.66,26.82
2016-12-27,1.83,27.77
2016-12-28,1.91,27.02
2016-12-29,1.78,25.76
2016-12-30,1.74,26.57
2016-12-31,1.64,25.14
2017-01-01,2.12,25.29
2017-01-02,1.42,24.69
2017-01-03,1.99,27.13
2017-01-04,1.78,24.92
2017-01-05,1.41,24.90
2017-01-06,1.96,25.64
2017-01-07,1.84,26.43
2017-01-08,1.82,26.64
2017-01-09,1.94,24.30
2017-01-10,2.01,25.22
2017-01-11,1.51,24.94
2017-01-12,1.63,23.62
2017-01-13,1.90,23.90
2017-01-14,1.83,25.48
2017-01-15,1.38,24.67
2017-01-16,1.78,25.44
2017-01-17,1.76,21.98
2017-01-18,1.49,22.11
2017-01-19,1.05,22.00
2017-01-20,1.26,21.90
2017-01-21,1.32,22.34
2017-01-22,1.24,20.91
2017-01-23,1.38,22.36
2017-01-24,1.65,24.21
2017-01-25,2.05,24.25
