data,v_vento,t_med
2010-10-11,2.12,27.69
2010-10-12,1.90,25.52
2010-10-13,1.59,25.71
2010-10-14,1.47,24.74
2010-10-15,1.20,20.51
2010-10-16,0.84,24.25
2010-10-17,1.42,22.81
2010-10-18,1.70,22.84
2010-10-19,0.98,21.15
2010-10-20,1.03,23.68
2010-10-21,0.88,25.22
2010-10-22,1.42,22.88
2010-10-23,1.84,22.09
2010-10-24,1.04,21.50
2010-10-25,1.28,21.68
2010-10-26,1.66,23.39
2010-10-27,2.07,23.44
2010-10-28,1.43,23.87
2010-10-29,1.12,24.97
2010-10-30,1.57,25.23
2010-10-31,1.54,22.09
2010-11-01,1.02,22.00
2010-11-02,1.10,19.40
2010-11-03,1.17,19.65
2010-11-04,1.22,20.79
2010-11-05,1.30,22.21
2010-11-06,2.86,21.27
2010-11-07,1.14,21.73
2010-11-08,1.32,20.78
2010-11-09,0.95,22.19
2010-11-10,1.15,21.49
2010-11-11,1.23,22.89
2010-11-12,1.34,22.76
2010-11-13,1.15,22.33
2010-11-14,1.35,20.79
2010-11-15,1.02,21.75
2010-11-16,1.15,20.04
2010-11-17,1.16,20.95
2010-11-18,2.00,22.67
2010-11-19,1.08,23.99
2010-11-20,1.26,22.88
2010-11-21,1.98,23.66
2010-11-22,1.92,22.15
2010-11-23,2.80,22.62
2010-11-24,1.90,23.54
2010-11-25,1.99,22.01
2010-11-26,1.87,22.62
2010-11-27,1.40,24.51
2010-11-28,1.33,24.61
2010-11-29,1.29,22.50
2010-11-30,1.50,22.44
2010-12-01,1.00,21.71
2010-12-02,0.96,22.80
2010-12-03,0.98,24.62
2010-12-04,1.10,25.52
2010-12-05,1.51,24.50
2010-12-06,1.04,21.98
2010-12-07,1.20,22.51
2010-12-08,1.54,23.57
2010-12-09,1.45,24.40
2010-12-10,1.25,24.53
2010-12-11,0.97,23.43
2010-12-12,1.16,23.92
2010-12-13,1.30,23.49
2010-12-14,1.97,23.03
2010-12-15,1.30,21.59
2010-12-16,1.28,21.08
2010-12-17,1.47,23.56
2010-12-18,1.47,22.44
2010-12-19,1.23,21.33
2010-12-20,1.04,20.42
2010-12-21,1.06,21.50
2010-12-22,1.71,22.79
2010-12-23,1.51,24.09
2010-12-24,0.95,20.38
2010-12-25,2.50,25.52
2010-12-26,1.83,22.63
2010-12-27,1.58,22.17
2010-12-28,2.34,21.75
2010-12-29,2.06,21.73
2010-12-30,1.20,21.82
2010-12-31,1.38,21.43
2011-01-01,1.20,20.90
2011-01-02,1.47,20.00
2011-01-03,1.64,19.34
2011-01-04,2.47,21.57
2011-01-05,0.81,21.38
2011-01-06,1.30,21.73
2011-01-07,0.98,21.62
2011-01-08,1.04,22.49
2011-01-09,0.92,21.51
2011-01-10,1.53,21.95
2011-01-11,2.02,21.07
2011-01-12,2.98,21.36
2011-01-13,2.90,20.90
2011-01-14,2.00,21.26
2011-01-15,0.93,21.41
2011-01-16,1.73,23.45
2011-01-17,1.18,22.64
2011-01-18,0.94,22.82
2011-01-19,1.28,21.65
2011-01-20,1.04,21.74
2011-01-21,1.13,23.47
2011-01-22,1.54,23.70
2011-01-23,1.33,22.43
2011-01-24,1.47,23.19
2011-01-25,1.25,22.36
2011-01-26,1.12,23.48
2011-01-27,1.14,23.10
2011-01-28,1.20,23.20
2011-01-29,1.23,21.35
2011-01-30,1.21,22.38
2011-01-31,0.97,24.65
2011-02-01,1.81,24.28
2011-02-02,1.48,23.67
2011-02-03,1.14,22.35
2011-02-04,1.07,23.15
2011-02-05,1.06,23.35
2011-02-06,1.09,22.45
2011-02-07,1.40,23.09
2011-02-08,1.40,21.95
2011-02-09,0.92,23.50
2011-02-10,1.85,22.25
2011-02-11,1.03,21.81
2011-02-12,1.07,21.93
2011-02-13,1.05,20.27
2011-02-14,0.90,22.42
2011-02-15,1.30,21.97
2011-02-16,0.96,21.45
2011-02-17,0.90,21.27
2011-02-18,1.61,21.95
2011-02-19,1.16,21.54
2011-02-20,1.27,23.18
2011-02-21,1.36,21.70
2011-02-22,0.95,21.64
2011-02-23,1.12,21.66
2011-02-24,1.03,21.65
2011-02-25,1.42,21.55
2011-02-26,1.00,22.31
2011-02-27,1.23,23.25
2011-02-28,1.44,22.48
2011-03-01,1.32,21.73
2011-03-02,1.37,21.87
2011-03-03,1.55,22.39
2011-03-04,1.32,20.91
2011-03-05,0.90,21.28
2011-03-06,1.41,21.85
2011-03-07,1.10,21.26
2011-03-08,1.53,21.12
2011-03-09,1.12,22.66
2011-03-10,1.05,20.96
2011-03-11,1.60,22.24
2011-03-12,2.52,22.15
2011-03-13,2.33,22.51
2011-03-14,2.06,22.03
2011-03-15,1.83,22.78
2011-03-16,1.38,22.92
2011-03-17,1.23,23.49
2011-03-18,1.36,21.87
2011-03-19,1.16,22.15
2011-03-20,1.07,21.78
2011-03-21,1.62,20.84
2011-03-22,1.54,20.62
2011-03-23,1.50,21.80
2011-03-24,1.17,21.18
2011-03-25,1.21,21.86
2011-03-26,1.08,21.48
2011-03-27,0.95,23.55
2011-03-28,1.08,23.97
2011-03-29,0.75,23.52
2011-03-30,1.17,24.35
2011-03-31,1.19,24.01
2011-04-01,1.18,23.74
2011-04-02,1.65,23.94
2011-04-03,1.08,21.36
2011-04-04,1.23,22.22
2011-04-05,1.07,21.83
2011-04-06,0.94,21.81
2011-04-07,1.07,22.90
2011-04-08,1.43,22.35
2011-04-09,1.28,21.38
2011-04-10,1.40,21.03
2011-04-11,1.14,21.81
2011-04-12,1.18,22.83
2011-04-13,1.05,23.42
2011-04-14,1.26,23.04
2011-04-15,1.15,22.38
2011-04-16,1.55,22.12
2011-04-17,1.56,21.92
2011-04-18,1.51,21.79
2011-04-19,1.38,22.27
2011-04-20,1.26,21.58
2011-04-21,0.84,21.71
2011-04-22,1.09,21.80
2011-04-23,0.83,22.14
2011-04-24,0.90,22.16
2011-04-25,1.05,22.62
2011-04-26,1.19,21.99
2011-04-27,1.73,21.20
2011-04-28,1.22,18.91
2011-04-29,0.94,19.59
2011-04-30,0.97,21.14
2011-05-01,0.85,21.65
2011-05-02,1.16,21.64
2011-05-03,1.69,20.38
2011-05-04,1.05,21.58
2011-05-05,0.96,22.70
2011-05-06,0.82,22.81
2011-05-07,0.88,21.62
2011-05-08,1.05,21.50
2011-05-09,0.98,20.72
2011-05-10,1.17,20.24
2011-05-11,1.10,19.84
2011-05-12,1.14,19.55
2011-05-13,1.05,19.29
2011-05-14,0.90,19.77
2011-05-15,1.01,20.59
2011-05-16,1.84,20.32
2011-05-17,1.42,19.77
2011-05-18,1.40,20.25
2011-05-19,1.17,20.25
2011-05-20,1.03,20.26
2011-05-21,1.16,19.60
2011-05-22,1.63,18.42
2011-05-23,1.00,16.11
2011-05-24,1.06,18.31
2011-05-25,0.89,19.67
2011-05-26,0.95,20.98
2011-05-27,0.93,19.45
2011-05-28,0.77,19.29
2011-05-29,0.80,20.32
2011-05-30,1.29,20.09
2011-05-31,0.67,19.65
2011-06-01,0.73,21.15
