data,v_vento,t_med
2016-09-14,3.55,19.29
2016-09-15,2.22,17.38
2016-09-16,2.00,21.30
2016-09-17,1.81,23.50
2016-09-18,3.14,26.34
2016-09-19,3.58,18.96
2016-09-20,2.99,18.43
2016-09-21,2.97,18.51
2016-09-22,2.58,19.07
2016-09-23,2.79,21.80
2016-09-24,2.34,22.63
2016-09-25,2.86,22.11
2016-09-26,1.84,21.27
2016-09-27,1.60,22.90
2016-09-28,1.65,23.19
2016-09-29,1.52,25.19
2016-09-30,3.07,22.86
2016-10-01,3.02,21.41
2016-10-02,3.35,21.71
2016-10-03,3.42,17.12
2016-10-04,1.16,17.96
2016-10-05,1.90,19.43
2016-10-06,4.38,16.11
2016-10-07,2.10,17.99
2016-10-08,2.08,21.64
2016-10-09,2.67,23.34
2016-10-10,3.08,23.68
2016-10-11,3.86,22.07
2016-10-12,3.98,22.84
2016-10-13,2.65,18.72
2016-10-14,3.03,20.64
2016-10-15,2.81,22.94
2016-10-16,3.40,27.98
2016-10-17,3.65,29.67
2016-10-18,2.74,28.22
2016-10-19,2.87,29.21
2016-10-20,2.49,27.73
2016-10-21,2.56,23.68
2016-10-22,2.35,25.55
2016-10-23,2.41,25.66
2016-10-24,3.17,27.07
2016-10-25,3.54,22.05
2016-10-26,2.86,19.40
2016-10-27,5.24,18.71
2016-10-28,4.72,15.26
2016-10-29,2.98,18.78
2016-10-30,2.88,21.23
2016-10-31,2.90,24.72
2016-11-01,4.56,25.17
2016-11-02,5.03,22.34
2016-11-03,2.86,20.95
2016-11-04,2.46,22.77
2016-11-05,2.45,24.12
2016-11-06,2.42,24.37
2016-11-07,2.08,26.61
2016-11-08,2.97,25.52
2016-11-09,2.87,26.54
2016-11-10,3.04,27.25
2016-11-11,3.27,23.70
2016-11-12,2.62,21.71
2016-11-13,2.88,20.30
2016-11-14,2.90,23.35
2016-11-15,2.07,24.20
2016-11-16,2.78,25.71
2016-11-17,3.64,25.34
2016-11-18,6.19,20.55
2016-11-19,3.14,20.29
2016-11-20,2.58,21.96
2016-11-21,2.05,25.44
2016-11-22,2.81,26.57
2016-11-23,3.01,26.46
2016-11-24,2.46,27.67
2016-11-25,3.62,25.33
2016-11-26,2.50,23.49
2016-11-27,2.35,25.57
2016-11-28,2.67,25.27
2016-11-29,2.52,25.34
2016-11-30,3.51,23.17
2016-12-01,3.20,22.13
2016-12-02,2.49,23.93
2016-12-03,3.96,23.37
2016-12-04,3.83,23.41
2016-12-05,2.80,24.65
2016-12-06,2.49,25.85
2016-12-07,2.17,23.77
2016-12-08,2.41,23.22
2016-12-09,1.82,21.36
2016-12-10,3.34,22.67
2016-12-11,3.43,23.73
2016-12-12,2.80,24.86
2016-12-13,2.18,26.53
2016-12-14,3.53,26.10
2016-12-15,3.15,23.20
2016-12-16,3.76,21.58
2016-12-17,2.87,23.56
2016-12-18,2.88,23.80
2016-12-19,3.01,21.47
2016-12-20,1.82,22.13
2016-12-21,2.53,20.93
2016-12-22,2.48,23.53
2016-12-23,2.20,23.52
2016-12-24,1.73,24.45
2016-12-25,2.01,26.81
2016-12-26,2.91,27.35
2016-12-27,2.75,27.90
2016-12-28,1.60,27.38
2016-12-29,2.49,25.28
2016-12-30,1.95,23.41
2016-12-31,2.56,24.54
2017-01-01,2.48,23.78
2017-01-02,1.96,24.65
2017-01-03,2.10,24.90
2017-01-04,2.36,24.66
2017-01-05,2.92,24.01
2017-01-06,2.24,23.74
2017-01-07,1.94,24.67
2017-01-08,2.15,27.14
2017-01-09,2.46,27.56
2017-01-10,2.98,25.02
2017-01-11,2.23,25.06
2017-01-12,2.28,26.08
2017-01-13,1.89,25.42
2017-01-14,1.59,26.96
2017-01-15,2.09,26.91
2017-01-16,2.22,26.57
2017-01-17,3.01,25.45
2017-01-18,1.99,26.11
2017-01-19,2.05,25.79
2017-01-20,2.19,24.60
2017-01-21,2.04,25.24
2017-01-22,2.06,23.99
2017-01-23,2.06,23.45
2017-01-24,2.05,24.71
2017-01-25,2.08,22.28
2017-01-26,1.66,22.63
2017-01-27,2.30,23.43
2017-01-28,2.04,22.67
2017-01-29,2.05,22.69
2017-01-30,1.80,23.16
2017-01-31,2.95,22.54
2017-02-01,3.13,22.35
2017-02-02,2.47,23.16
2017-02-03,2.67,24.73
2017-02-04,2.00,27.42
2017-02-05,2.71,26.22
2017-02-06,2.79,25.17
2017-02-07,2.34,27.09
2017-02-08,2.67,26.46
2017-02-09,2.93,25.78
2017-02-10,2.51,26.13
2017-02-11,3.24,25.54
2017-02-12,2.48,23.19
2017-02-13,3.47,23.42
2017-02-14,2.29,22.61
