data,v_vento,t_med
2011-10-29,0.20,20.70
2011-10-30,,
2011-10-31,4.47,27.63
2011-11-01,2.53,23.10
2011-11-02,,
2011-11-03,,
2011-11-04,,
2011-11-05,,
2011-11-06,,
2011-11-07,,
2011-11-08,,
2011-11-09,,
2011-11-10,,
2011-11-11,,
2011-11-12,,
2011-11-13,,
2011-11-14,,
2011-11-15,,
2011-11-16,,
2011-11-17,,
2011-11-18,,
2011-11-19,,
2011-11-20,,
2011-11-21,,
2011-11-22,3.60,31.20
2011-11-23,,
2011-11-24,,
2011-11-25,,
2011-11-26,,
2011-11-27,,
2011-11-28,,
2011-11-29,,
2011-11-30,,
2011-12-01,,
2011-12-02,,
2011-12-03,,
2011-12-04,,
2011-12-05,,
2011-12-06,,
2011-12-07,,
2011-12-08,,
2011-12-09,,
2011-12-10,,
2011-12-11,,
2011-12-12,,
2011-12-13,,
2011-12-14,,
2011-12-15,5.59,27.99
2011-12-16,5.33,26.75
2011-12-17,4.77,25.88
2011-12-18,2.54,25.39
2011-12-19,3.44,26.57
2011-12-20,3.79,26.52
2011-12-21,3.59,26.44
2011-12-22,2.73,26.89
2011-12-23,4.17,26.38
2011-12-24,4.73,26.34
2011-12-25,3.02,25.28
2011-12-26,2.80,25.43
2011-12-27,2.05,24.80
2011-12-28,2.88,26.46
2011-12-29,3.34,27.93
2011-12-30,3.34,27.42
2011-12-31,3.77,27.06
2012-01-01,3.73,27.55
2012-01-02,3.70,28.15
2012-01-03,3.50,27.93
2012-01-04,3.92,27.77
2012-01-05,3.17,26.62
2012-01-06,2.68,26.62
2012-01-07,3.93,26.76
2012-01-08,3.49,26.10
2012-01-09,3.07,26.62
2012-01-10,4.44,26.64
2012-01-11,3.15,26.06
2012-01-12,2.98,26.35
2012-01-13,2.65,26.81
2012-01-14,2.72,26.70
2012-01-15,3.22,25.65
2012-01-16,2.17,25.60
2012-01-17,2.09,25.62
2012-01-18,2.79,26.12
2012-01-19,1.81,25.30
2012-01-20,2.00,24.55
2012-01-21,1.75,24.04
2012-01-22,1.77,23.48
2012-01-23,2.46,24.67
2012-01-24,2.67,25.10
2012-01-25,2.62,26.00
2012-01-26,3.10,25.80
2012-01-27,3.43,25.92
2012-01-28,3.45,26.23
2012-01-29,3.25,25.40
2012-01-30,3.23,26.18
2012-01-31,4.48,26.96
2012-02-01,4.61,26.58
2012-02-02,4.01,26.11
2012-02-03,3.59,26.17
2012-02-04,3.19,26.07
2012-02-05,3.11,26.04
2012-02-06,2.59,26.21
2012-02-07,2.60,26.26
2012-02-08,3.25,26.38
2012-02-09,3.38,27.13
2012-02-10,4.08,27.68
2012-02-11,4.06,26.81
2012-02-12,3.42,26.57
2012-02-13,3.16,26.23
2012-02-14,2.88,25.98
2012-02-15,2.33,25.33
2012-02-16,2.49,25.22
2012-02-17,2.00,25.15
2012-02-18,2.59,24.19
2012-02-19,2.33,24.11
2012-02-20,1.35,22.98
2012-02-21,1.99,25.10
2012-02-22,2.11,24.97
2012-02-23,2.63,25.38
2012-02-24,1.99,25.02
2012-02-25,2.13,24.92
2012-02-26,2.46,25.90
2012-02-27,3.17,26.36
2012-02-28,3.10,25.77
2012-02-29,3.06,25.45
2012-03-01,2.56,25.36
2012-03-02,1.82,24.81
2012-03-03,2.45,25.63
2012-03-04,1.75,25.45
2012-03-05,1.88,25.30
2012-03-06,1.55,24.60
2012-03-07,1.63,25.67
2012-03-08,2.89,26.10
2012-03-09,2.38,25.54
2012-03-10,2.01,25.44
2012-03-11,2.05,25.13
2012-03-12,2.58,25.67
2012-03-13,2.60,25.46
2012-03-14,2.29,25.42
2012-03-15,3.58,26.60
2012-03-16,4.14,27.12
2012-03-17,4.33,26.61
2012-03-18,3.09,26.50
2012-03-19,3.42,26.71
2012-03-20,2.95,25.99
2012-03-21,2.78,25.52
2012-03-22,3.54,26.19
2012-03-23,3.83,25.82
2012-03-24,3.40,26.85
2012-03-25,3.49,26.85
2012-03-26,2.94,26.17
2012-03-27,2.22,25.50
2012-03-28,2.56,25.77
2012-03-29,3.61,26.90
2012-03-30,3.98,27.11
2012-03-31,2.91,26.64
2012-04-01,2.26,25.85
2012-04-02,2.37,25.68
2012-04-03,1.33,23.26
2012-04-04,1.33,23.48
2012-04-05,1.53,24.96
2012-04-06,2.39,26.05
2012-04-07,2.91,26.02
2012-04-08,2.64,25.64
2012-04-09,2.19,24.48
2012-04-10,2.08,25.62
2012-04-11,1.59,25.25
2012-04-12,1.92,25.46
2012-04-13,1.93,25.57
2012-04-14,2.08,25.51
2012-04-15,2.55,25.61
2012-04-16,2.92,27.21
2012-04-17,2.44,26.51
2012-04-18,1.19,25.31
2012-04-19,1.09,23.54
2012-04-20,1.52,25.29
2012-04-21,2.41,25.95
2012-04-22,3.39,26.36
2012-04-23,3.31,26.25
2012-04-24,2.38,25.66
2012-04-25,2.67,25.97
2012-04-26,2.30,25.81
2012-04-27,2.06,25.36
2012-04-28,2.24,25.37
2012-04-29,2.54,25.96
2012-04-30,2.99,26.00
2012-05-01,3.33,26.33
2012-05-02,3.06,25.99
2012-05-03,2.18,24.56
2012-05-04,1.73,24.00
2012-05-05,2.07,24.80
2012-05-06,1.62,24.65
2012-05-07,1.82,24.81
2012-05-08,2.11,24.80
2012-05-09,1.43,24.00
2012-05-10,2.16,25.11
2012-05-11,2.22,25.17
2012-05-12,2.53,25.51
2012-05-13,2.60,26.55
2012-05-14,3.24,26.23
